county,office,district,party,candidate,votes,winner,write-in,notes
Greenlee,Corporation Commissioner,,DEM,Paul Newman,670,,,
Greenlee,Corporation Commissioner,,GRN,Thomas Meadows,0,,,
Greenlee,Corporation Commissioner,,GRN,Daniel Pout,0,,,
Greenlee,Corporation Commissioner,,LBT,Christopher Gehl,1,,,
Greenlee,Corporation Commissioner,,REP,Susan Bitter Smith,312,,,
Greenlee,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",320,,,
Greenlee,Corporation Commissioner,,REP,Bob Stump,324,,,
La Paz,Corporation Commissioner,,DEM,Marcia Busching,316,,,
La Paz,Corporation Commissioner,,DEM,Sandra Kennedy,411,,,
La Paz,Corporation Commissioner,,DEM,Paul Newman,370,,,
La Paz,Corporation Commissioner,,GRN,Thomas Meadows,0,,,
La Paz,Corporation Commissioner,,GRN,Daniel Pout,0,,,
La Paz,Corporation Commissioner,,LBT,Christopher Gehl,0,,,
La Paz,Corporation Commissioner,,REP,Susan Bitter Smith,906,,,
La Paz,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",853,,,
La Paz,Corporation Commissioner,,REP,Bob Stump,1112,,,
Maricopa,Corporation Commissioner,,DEM,Marcia Busching,96065,,,
Maricopa,Corporation Commissioner,,DEM,Sandra Kennedy,114823,,,
Maricopa,Corporation Commissioner,,DEM,Paul Newman,101217,,,
Maricopa,Corporation Commissioner,,GRN,Thomas Meadows,27,,,
Maricopa,Corporation Commissioner,,GRN,Daniel Pout,20,,,
Maricopa,Corporation Commissioner,,LBT,Christopher Gehl,278,,,
Maricopa,Corporation Commissioner,,REP,Susan Bitter Smith,204407,,,
Maricopa,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",193613,,,
Maricopa,Corporation Commissioner,,REP,Bob Stump,213109,,,
Mohave,Corporation Commissioner,,DEM,Marcia Busching,3110,,,
Mohave,Corporation Commissioner,,DEM,Sandra Kennedy,3852,,,
Mohave,Corporation Commissioner,,DEM,Paul Newman,3444,,,
Mohave,Corporation Commissioner,,GRN,Thomas Meadows,1,,,
Mohave,Corporation Commissioner,,GRN,Daniel Pout,3,,,
Mohave,Corporation Commissioner,,LBT,Christopher Gehl,5,,,
Mohave,Corporation Commissioner,,REP,Susan Bitter Smith,12130,,,
Mohave,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",12072,,,
Mohave,Corporation Commissioner,,REP,Bob Stump,13975,,,
Navaja,Corporation Commissioner,,DEM,Marcia Busching,3420,,,
Navaja,Corporation Commissioner,,DEM,Sandra Kennedy,5009,,,
Navaja,Corporation Commissioner,,DEM,Paul Newman,4166,,,
Navaja,Corporation Commissioner,,GRN,Thomas Meadows,1,,,
Navaja,Corporation Commissioner,,GRN,Daniel Pout,0,,,
Navaja,Corporation Commissioner,,LBT,Christopher Gehl,10,,,
Navaja,Corporation Commissioner,,REP,Susan Bitter Smith,4868,,,
Navaja,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",4745,,,
Navaja,Corporation Commissioner,,REP,Bob Stump,5244,,,
Pima,Corporation Commissioner,,DEM,Marcia Busching,52054,,,
Pima,Corporation Commissioner,,DEM,Sandra Kennedy,59160,,,
Pima,Corporation Commissioner,,DEM,Paul Newman,55332,,,
Pima,Corporation Commissioner,,GRN,Thomas Meadows,24,,,
Pima,Corporation Commissioner,,GRN,Daniel Pout,35,,,
Pima,Corporation Commissioner,,LBT,Christopher Gehl,131,,,
Pima,Corporation Commissioner,,REP,Susan Bitter Smith,48094,,,
Pima,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",48464,,,
Pima,Corporation Commissioner,,REP,Bob Stump,49457,,,
Pinal,Corporation Commissioner,,DEM,Marcia Busching,8753,,,
Pinal,Corporation Commissioner,,DEM,Sandra Kennedy,10702,,,
Pinal,Corporation Commissioner,,DEM,Paul Newman,9572,,,
Pinal,Corporation Commissioner,,GRN,Thomas Meadows,3,,,
Pinal,Corporation Commissioner,,GRN,Daniel Pout,2,,,
Pinal,Corporation Commissioner,,LBT,Christopher Gehl,33,,,
Pinal,Corporation Commissioner,,REP,Susan Bitter Smith,14488,,,
Pinal,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",13912,,,
Pinal,Corporation Commissioner,,REP,Bob Stump,14188,,,
Santa Cruz,Corporation Commissioner,,DEM,Marcia Busching,1788,,,
Santa Cruz,Corporation Commissioner,,DEM,Sandra Kennedy,2294,,,
Santa Cruz,Corporation Commissioner,,DEM,Paul Newman,2376,,,
Santa Cruz,Corporation Commissioner,,GRN,Thomas Meadows,0,,,
Santa Cruz,Corporation Commissioner,,GRN,Daniel Pout,0,,,
Santa Cruz,Corporation Commissioner,,LBT,Christopher Gehl,0,,,
Santa Cruz,Corporation Commissioner,,REP,Susan Bitter Smith,894,,,
Santa Cruz,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",939,,,
Santa Cruz,Corporation Commissioner,,REP,Bob Stump,900,,,
Yavapai,Corporation Commissioner,,DEM,Marcia Busching,8748,,,
Yavapai,Corporation Commissioner,,DEM,Sandra Kennedy,7428,,,
Yavapai,Corporation Commissioner,,DEM,Paul Newman,6967,,,
Yavapai,Corporation Commissioner,,GRN,Thomas Meadows,4,,,
Yavapai,Corporation Commissioner,,GRN,Daniel Pout,4,,,
Yavapai,Corporation Commissioner,,LBT,Christopher Gehl,29,,,
Yavapai,Corporation Commissioner,,REP,Susan Bitter Smith,19279,,,
Yavapai,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",19184,,,
Yavapai,Corporation Commissioner,,REP,Bob Stump,23984,,,
Yuma,Corporation Commissioner,,DEM,Marcia Busching,3374,,,
Yuma,Corporation Commissioner,,DEM,Sandra Kennedy,4704,,,
Yuma,Corporation Commissioner,,DEM,Paul Newman,3777,,,
Yuma,Corporation Commissioner,,GRN,Thomas Meadows,2,,,
Yuma,Corporation Commissioner,,GRN,Daniel Pout,2,,,
Yuma,Corporation Commissioner,,LBT,Christopher Gehl,7,,,
Yuma,Corporation Commissioner,,REP,Susan Bitter Smith,4594,,,
Yuma,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",4836,,,
Yuma,Corporation Commissioner,,REP,Bob Stump,5649,,,
,Corporation Commissioner,,DEM,Marcia Busching,193947,TRUE,,
,Corporation Commissioner,,DEM,Sandra Kennedy,232403,TRUE,,
,Corporation Commissioner,,DEM,Paul Newman,209094,TRUE,,
,Corporation Commissioner,,GRN,Thomas Meadows,77,TRUE,TRUE,
,Corporation Commissioner,,GRN,Daniel Pout,81,TRUE,TRUE,
,Corporation Commissioner,,LBT,Christopher Gehl,545,TRUE,TRUE,
,Corporation Commissioner,,REP,Susan Bitter Smith,330147,TRUE,,
,Corporation Commissioner,,REP,"Robert ""Bob"" Burns",319151,TRUE,,
,Corporation Commissioner,,REP,Bob Stump,349966,TRUE,,
