county,office,district,party,candidate,votes,winner,write-in,notes
Santa Cruz,State Representative,9,DEM,Dave Bradley,526,,,
Cochise,State Representative,9,GRN,William Crosby,1114,,,
Pima,State Representative,9,GRN,William Crosby,4120,,,
Santa Cruz,State Representative,9,GRN,William Crosby,173,,,
Cochise,State Representative,9,REP,Randy Graf,7153,,,
Pima,State Representative,9,REP,Randy Graf,21655,,,
Santa Cruz,State Representative,9,REP,Randy Graf,623,,,
Cochise,State Representative,9,REP,Marian McClure,7364,,,
Pima,State Representative,9,REP,Marian McClure,23785,,,
Santa Cruz,State Representative,9,REP,Marian McClure,731,,,
Pima,State Representative,10,DEM,Linda Lopez,15365,,,
Pima,State Representative,10,DEM,Victor Soltero,13590,,,
Pima,State Representative,10,GRN,Jack Strasburg,4155,,,
Maricopa,State Representative,11,DEM,Carmine Cardamone,29,,,
Pima,State Representative,11,DEM,Carmine Cardamone,15860,,,
Pinal,State Representative,11,DEM,Carmine Cardamone,41,,,
Santa Cruz,State Representative,11,DEM,Carmine Cardamone,1404,,,
Maricopa,State Representative,11,DEM,Debora Norris,53,,,
Pima,State Representative,11,DEM,Debora Norris,18217,,,
Pinal,State Representative,11,DEM,Debora Norris,89,,,
Santa Cruz,State Representative,11,DEM,Debora Norris,1567,,,
Maricopa,State Representative,11,GRN,William Moeller,11,,,
Pima,State Representative,11,GRN,William Moeller,5382,,,
Pinal,State Representative,11,GRN,William Moeller,4,,,
Santa Cruz,State Representative,11,GRN,William Moeller,453,,,
Pima,State Representative,12,DEM,Craig W. Molloy,28883,,,
Pinal,State Representative,12,DEM,Craig W. Molloy,546,,,
Pima,State Representative,12,DEM,Mort Nelson,19167,,,
Pinal,State Representative,12,DEM,Mort Nelson,396,,,
Pima,State Representative,12,REP,Pete Hershberger,37395,,,
Pinal,State Representative,12,REP,Pete Hershberger,587,,,
Pima,State Representative,12,REP,Steve Huffman,34184,,,
Pinal,State Representative,12,REP,Steve Huffman,528,,,
Pima,State Representative,13,DEM,Ted Downing,21684,,,
Pima,State Representative,13,DEM,Gabrielle Giffords,25160,,,
Pima,State Representative,13,REP,Jonathan Paton,20869,,,
Pima,State Representative,13,REP,Carol Somers,22687,,,
Pima,State Representative,14,DEM,Demitri Downing,16416,,,
Pima,State Representative,14,DEM,Marion L. Pickens,19704,,,
Pima,State Representative,14,GRN,"Mary ""Katie"" Bolger",8907,,,
Pima,State Representative,14,REP,Edward M. Poelstra,16608,,,
Maricopa,State Representative,15,DEM,Bunny Goldfarb,24679,,,
Pinal,State Representative,15,DEM,Bunny Goldfarb,465,,,
Maricopa,State Representative,15,REP,Robert Blendu,31277,,,
Pinal,State Representative,15,REP,Robert Blendu,420,,,
Maricopa,State Representative,15,REP,Mike Gleason,34300,,,
Pinal,State Representative,15,REP,Mike Gleason,517,,,
Maricopa,State Representative,15,Write-In,Sandy Reagan,425,,True,
Pinal,State Representative,15,Write-In,Sandy Reagan,0,,True,
Maricopa,State Representative,16,REP,Linda Gray,27001,,,
Maricopa,State Representative,16,REP,James Weiers,18263,,,
Maricopa,State Representative,17,DEM,Ruben Nicholas Madrid,14132,,,
Maricopa,State Representative,17,DEM,Ken Thomas,17097,,,
Maricopa,State Representative,17,REP,Phil Hanson,23323,,,
Maricopa,State Representative,17,REP,John Nelson,24299,,,
Maricopa,State Representative,18,DEM,Victoria Wold,18789,,,
Maricopa,State Representative,18,REP,Deb Gullett,22323,,,
Maricopa,State Representative,18,REP,James Kraft,20036,,,
Maricopa,State Representative,19,REP,Ted Carpenter,46674,,,
Maricopa,State Representative,19,REP,Roberta Voss,38924,,,
Maricopa,State Representative,20,DEM,Bill Brotherton,9843,,,
Maricopa,State Representative,20,DEM,Kathi Foster,11933,,,
Maricopa,State Representative,20,REP,Bob Haran,8105,,,
Maricopa,State Representative,21,REP,Dean Cooley,35240,,,
Pinal,State Representative,21,REP,Dean Cooley,699,,,
Maricopa,State Representative,21,REP,Marilyn Jarrett,30997,,,
Pinal,State Representative,21,REP,Marilyn Jarrett,635,,,
Maricopa,State Representative,22,DEM,John A. Loredo,7361,,,
Maricopa,State Representative,22,DEM,Richard Miranda,9279,,,
Maricopa,State Representative,22,REP,John Atkins,4494,,,
Maricopa,State Representative,23,DEM,Carlos Avelar,9589,,,
Maricopa,State Representative,23,DEM,Leah Landrum,10054,,,
Maricopa,State Representative,23,IND,William (Billy,2158,,,
Maricopa,State Representative,24,DEM,Laurie Larson,21846,,,
Maricopa,State Representative,24,LBT,Tim McDermott,5532,,,
Maricopa,State Representative,24,REP,Barbara Leff,32533,,,
Maricopa,State Representative,24,REP,Stephen Tully,26793,,,
Maricopa,State Representative,25,DEM,Ken Cheuvront,16953,,,
Maricopa,State Representative,25,DEM,Christine Weason,17585,,,
Maricopa,State Representative,25,GRN,John Scudder,3168,,,
Maricopa,State Representative,25,REP,Milton Wheat,12453,,,
Maricopa,State Representative,26,DEM,Joan M. Fitz-Randolph,18806,,,
Maricopa,State Representative,26,GRN,Eli Manders,3578,,,
Maricopa,State Representative,26,IND,Sean Nottingham,5524,,,
Maricopa,State Representative,26,REP,Jeff Hatch-Miller,23313,,,
Maricopa,State Representative,26,REP,Steve May,23082,,,
Maricopa,State Representative,27,DEM,Meg Burton Cahill,21911,,,
Maricopa,State Representative,27,REP,Mike Gardner,21804,,,
Maricopa,State Representative,27,REP,Laura Knaperek,23825,,,
Maricopa,State Representative,28,DEM,Ginny Chin,36652,,,
Yavapai,State Representative,28,DEM,Ginny Chin,285,,,
Maricopa,State Representative,28,REP,Carolyn S. Allen,50835,,,
Yavapai,State Representative,28,REP,Carolyn S. Allen,483,,,
Maricopa,State Representative,28,REP,Wes Marsh,42480,,,
Yavapai,State Representative,28,REP,Wes Marsh,392,,,
Maricopa,State Representative,29,REP,Mark Anderson,19605,,,
Maricopa,State Representative,29,REP,Russell Pearce,15055,,,
Maricopa,State Representative,30,DEM,Eileen Fellner,28807,,,
Maricopa,State Representative,30,DEM,Linda K. Tong�,20655,,,
Maricopa,State Representative,30,REP,Eddie Farnsworth,45473,,,
Maricopa,State Representative,30,REP,Karen S. Johnson,41191,,,
Apache,Corporation Commissioner,,DEM,Barbara Lubin,12870,,,
Cochise,Corporation Commissioner,,DEM,Barbara Lubin,13608,,,
Coconino,Corporation Commissioner,,DEM,Barbara Lubin,20392,,,
Gila,Corporation Commissioner,,DEM,Barbara Lubin,8028,,,
Graham,Corporation Commissioner,,DEM,Barbara Lubin,4282,,,
Greenlee,Corporation Commissioner,,DEM,Barbara Lubin,1671,,,
La Paz,Corporation Commissioner,,DEM,Barbara Lubin,1810,,,
Maricopa,Corporation Commissioner,,DEM,Barbara Lubin,321086,,,
Mohave,Corporation Commissioner,,DEM,Barbara Lubin,16232,,,
Navajo,Corporation Commissioner,,DEM,Barbara Lubin,12294,,,
Pima,Corporation Commissioner,,DEM,Barbara Lubin,132210,,,
Pinal,Corporation Commissioner,,DEM,Barbara Lubin,18936,,,
Santa Cruz,Corporation Commissioner,,DEM,Barbara Lubin,4857,,,
Yavapai,Corporation Commissioner,,DEM,Barbara Lubin,22397,,,
Yuma,Corporation Commissioner,,DEM,Barbara Lubin,11779,,,
Apache,Corporation Commissioner,,LBT,Ray Price,1087,,,
Cochise,Corporation Commissioner,,LBT,Ray Price,1727,,,
Coconino,Corporation Commissioner,,LBT,Ray Price,2615,,,
Gila,Corporation Commissioner,,LBT,Ray Price,1130,,,
Graham,Corporation Commissioner,,LBT,Ray Price,489,,,
Greenlee,Corporation Commissioner,,LBT,Ray Price,160,,,
La Paz,Corporation Commissioner,,LBT,Ray Price,269,,,
Maricopa,Corporation Commissioner,,LBT,Ray Price,39386,,,
Mohave,Corporation Commissioner,,LBT,Ray Price,2534,,,
Navajo,Corporation Commissioner,,LBT,Ray Price,1801,,,
Pima,Corporation Commissioner,,LBT,Ray Price,14116,,,
Pinal,Corporation Commissioner,,LBT,Ray Price,2360,,,
Santa Cruz,Corporation Commissioner,,LBT,Ray Price,537,,,
Yavapai,Corporation Commissioner,,LBT,Ray Price,4238,,,
Yuma,Corporation Commissioner,,LBT,Ray Price,1359,,,
Apache,Corporation Commissioner,,REP,Bill Mundell,4343,,,
Cochise,Corporation Commissioner,,REP,Bill Mundell,15702,,,
Coconino,Corporation Commissioner,,REP,Bill Mundell,14224,,,
Gila,Corporation Commissioner,,REP,Bill Mundell,7302,,,
Graham,Corporation Commissioner,,REP,Bill Mundell,3853,,,
Greenlee,Corporation Commissioner,,REP,Bill Mundell,899,,,
La Paz,Corporation Commissioner,,REP,Bill Mundell,1969,,,
Maricopa,Corporation Commissioner,,REP,Bill Mundell,441757,,,
Mohave,Corporation Commissioner,,REP,Bill Mundell,21350,,,
Navajo,Corporation Commissioner,,REP,Bill Mundell,9818,,,
Pima,Corporation Commissioner,,REP,Bill Mundell,115534,,,
Pinal,Corporation Commissioner,,REP,Bill Mundell,16664,,,
Santa Cruz,Corporation Commissioner,,REP,Bill Mundell,2604,,,
Yavapai,Corporation Commissioner,,REP,Bill Mundell,34279,,,
Yuma,Corporation Commissioner,,REP,Bill Mundell,12923,,,
Apache,Corporation Commissioner,,DEM,Sandra Kennedy,13473,,,
Cochise,Corporation Commissioner,,DEM,Sandra Kennedy,14650,,,
Coconino,Corporation Commissioner,,DEM,Sandra Kennedy,20619,,,
Gila,Corporation Commissioner,,DEM,Sandra Kennedy,8498,,,
Graham,Corporation Commissioner,,DEM,Sandra Kennedy,4461,,,
Greenlee,Corporation Commissioner,,DEM,Sandra Kennedy,1708,,,
La Paz,Corporation Commissioner,,DEM,Sandra Kennedy,1939,,,
Maricopa,Corporation Commissioner,,DEM,Sandra Kennedy,323281,,,
Mohave,Corporation Commissioner,,DEM,Sandra Kennedy,17110,,,
Navajo,Corporation Commissioner,,DEM,Sandra Kennedy,13485,,,
Pima,Corporation Commissioner,,DEM,Sandra Kennedy,131064,,,
Pinal,Corporation Commissioner,,DEM,Sandra Kennedy,20288,,,
Santa Cruz,Corporation Commissioner,,DEM,Sandra Kennedy,5188,,,
Yavapai,Corporation Commissioner,,DEM,Sandra Kennedy,23388,,,
Yuma,Corporation Commissioner,,DEM,Sandra Kennedy,12918,,,
Apache,Corporation Commissioner,,LBT,Edward E. Zajac,567,,,
Cochise,Corporation Commissioner,,LBT,Edward E. Zajac,1140,,,
Coconino,Corporation Commissioner,,LBT,Edward E. Zajac,1964,,,
Gila,Corporation Commissioner,,LBT,Edward E. Zajac,749,,,
Graham,Corporation Commissioner,,LBT,Edward E. Zajac,253,,,
Greenlee,Corporation Commissioner,,LBT,Edward E. Zajac,83,,,
La Paz,Corporation Commissioner,,LBT,Edward E. Zajac,160,,,
Maricopa,Corporation Commissioner,,LBT,Edward E. Zajac,31342,,,
Mohave,Corporation Commissioner,,LBT,Edward E. Zajac,1730,,,
Navajo,Corporation Commissioner,,LBT,Edward E. Zajac,850,,,
Pima,Corporation Commissioner,,LBT,Edward E. Zajac,11327,,,
Pinal,Corporation Commissioner,,LBT,Edward E. Zajac,1342,,,
Santa Cruz,Corporation Commissioner,,LBT,Edward E. Zajac,243,,,
Yavapai,Corporation Commissioner,,LBT,Edward E. Zajac,2988,,,
Yuma,Corporation Commissioner,,LBT,Edward E. Zajac,813,,,
Apache,Corporation Commissioner,,REP,Marc Spitzer,4126,,,
Cochise,Corporation Commissioner,,REP,Marc Spitzer,15523,,,
Coconino,Corporation Commissioner,,REP,Marc Spitzer,14405,,,
Gila,Corporation Commissioner,,REP,Marc Spitzer,7192,,,
Graham,Corporation Commissioner,,REP,Marc Spitzer,3970,,,
Greenlee,Corporation Commissioner,,REP,Marc Spitzer,955,,,
La Paz,Corporation Commissioner,,REP,Marc Spitzer,1967,,,
Maricopa,Corporation Commissioner,,REP,Marc Spitzer,445404,,,
Mohave,Corporation Commissioner,,REP,Marc Spitzer,21497,,,
Navajo,Corporation Commissioner,,REP,Marc Spitzer,9751,,,
Pima,Corporation Commissioner,,REP,Marc Spitzer,117977,,,
Pinal,Corporation Commissioner,,REP,Marc Spitzer,16564,,,
Santa Cruz,Corporation Commissioner,,REP,Marc Spitzer,2609,,,
Yavapai,Corporation Commissioner,,REP,Marc Spitzer,34382,,,
Yuma,Corporation Commissioner,,REP,Marc Spitzer,12242,,,
