county,office,district,party,candidate,votes,winner,write-in
,State Representative,5,REP,Jennifer Jones,5236,,
,State Representative,5,REP,Sam Medrano,5904,,
La Paz,State Representative,5,REP,George Schnittgrund,266,,
Mohave,State Representative,5,REP,George Schnittgrund,3670,,
,State Representative,5,REP,George Schnittgrund,3936,,
Coconino,State Representative,6,DEM,Lanny Morrison,5779,,
Coconino,State Representative,6,REP,Brenda Barton,3622,,
Coconino,State Representative,6,REP,Bob Thorpe,4734,,
Gila,State Representative,6,DEM,Lanny Morrison,1297,,
Gila,State Representative,6,REP,Brenda Barton,3544,,
Gila,State Representative,6,REP,Bob Thorpe,3905,,
Navajo,State Representative,6,DEM,Lanny Morrison,811,,
Navajo,State Representative,6,REP,Brenda Barton,2535,,
Navajo,State Representative,6,REP,Bob Thorpe,2805,,
Yavapai,State Representative,6,DEM,Lanny Morrison,3072,,
Yavapai,State Representative,6,REP,Brenda Barton,4561,,
Yavapai,State Representative,6,REP,Bob Thorpe,5330,,
,State Representative,6,DEM,Lanny Morrison,10959,TRUE,
,State Representative,6,REP,Brenda Barton,14262,TRUE,
,State Representative,6,REP,Bob Thorpe,16774,TRUE,
Apache,State Representative,7,DEM,Jennifer D. Benally,4461,,
Apache,State Representative,7,DEM,Joshua Lavar Butler,2952,,
Apache,State Representative,7,DEM,Albert Hale,7441,,
Apache,State Representative,7,DEM,Arlando S. Teller,293,,TRUE
Coconino,State Representative,7,DEM,Jennifer D. Benally,2140,,
Coconino,State Representative,7,DEM,Joshua Lavar Butler,1715,,
Coconino,State Representative,7,DEM,Albert Hale,1806,,
Coconino,State Representative,7,DEM,Arlando S. Teller,9,,TRUE
Gila,State Representative,7,DEM,Jennifer D. Benally,119,,
Gila,State Representative,7,DEM,Joshua Lavar Butler,52,,
Gila,State Representative,7,DEM,Albert Hale,96,,
Gila,State Representative,7,DEM,Arlando S. Teller,0,,TRUE
Graham,State Representative,7,DEM,Jennifer D. Benally,62,,
Graham,State Representative,7,DEM,Joshua Lavar Butler,9,,
Graham,State Representative,7,DEM,Albert Hale,36,,
Graham,State Representative,7,DEM,Arlando S. Teller,0,,TRUE
Mohave,State Representative,7,DEM,Jennifer D. Benally,13,,
Mohave,State Representative,7,DEM,Joshua Lavar Butler,3,,
Mohave,State Representative,7,DEM,Albert Hale,4,,
Mohave,State Representative,7,DEM,Arlando S. Teller,0,,TRUE
Navajo,State Representative,7,DEM,Jennifer D. Benally,3158,,
Navajo,State Representative,7,DEM,Joshua Lavar Butler,2224,,
Navajo,State Representative,7,DEM,Albert Hale,3514,,
Navajo,State Representative,7,DEM,Arlando S. Teller,37,,TRUE
Pinal,State Representative,7,DEM,Jennifer D. Benally,0,,
Pinal,State Representative,7,DEM,Joshua Lavar Butler,0,,
Pinal,State Representative,7,DEM,Albert Hale,0,,
Pinal,State Representative,7,DEM,Arlando S. Teller,0,,TRUE
,State Representative,7,DEM,Jennifer D. Benally,9953,TRUE,
,State Representative,7,DEM,Joshua Lavar Butler,6955,,
,State Representative,7,DEM,Albert Hale,12897,TRUE,
,State Representative,7,DEM,Arlando S. Teller,339,,TRUE
Gila,State Representative,8,DEM,Carmen Casillas,1592,,
Gila,State Representative,8,REP,Wayne Bachmann,308,,
Gila,State Representative,8,REP,Darla Dawald,343,,
Gila,State Representative,8,REP,Frank Pratt,748,,
Gila,State Representative,8,REP,Thomas 'T.J.' Shope,679,,
Pinal,State Representative,8,DEM,Carmen Casillas,6889,,
Pinal,State Representative,8,REP,Wayne Bachmann,2666,,
Pinal,State Representative,8,REP,Darla Dawald,3738,,
Pinal,State Representative,8,REP,Frank Pratt,5244,,
Pinal,State Representative,8,REP,Thomas 'T.J.' Shope,4877,,
,State Representative,8,DEM,Carmen Casillas,8481,TRUE,
,State Representative,8,REP,Wayne Bachmann,2974,,
,State Representative,8,REP,Darla Dawald,4081,,
,State Representative,8,REP,Frank Pratt,5992,TRUE,
,State Representative,8,REP,Thomas 'T.J.' Shope,5556,TRUE,
Pima,State Representative,9,DEM,Randall 'Randy' Friese,12561,,
Pima,State Representative,9,DEM,Victoria Steele,13939,,
Pima,State Representative,9,REP,Ethan Orr,15141,,
,State Representative,9,DEM,Randall 'Randy' Friese,12561,TRUE,
,State Representative,9,DEM,Victoria Steele,13939,TRUE,
,State Representative,9,REP,Ethan Orr,15141,TRUE,
Pima,State Representative,10,DEM,Stefanie Mach,13090,,
Pima,State Representative,10,DEM,Bruce Wheeler,12982,,
Pima,State Representative,10,REP,Todd Clodfelter,14104,,
Pima,State Representative,10,REP,William Wildish,10463,,
,State Representative,10,DEM,Stefanie Mach,13090,TRUE,
,State Representative,10,DEM,Bruce Wheeler,12982,TRUE,
,State Representative,10,REP,Todd Clodfelter,14104,TRUE,
,State Representative,10,REP,William Wildish,10463,TRUE,
Pima,State Representative,11,DEM,Holly Lyon,7594,,
Pima,State Representative,11,REP,Mark Finchem,9057,,
Pima,State Representative,11,REP,Jo Grant,5546,,
Pinal,State Representative,11,DEM,Holly Lyon,3602,,
Pinal,State Representative,11,REP,Mark Finchem,4527,,
Pinal,State Representative,11,REP,Jo Grant,2541,,
,State Representative,11,DEM,Holly Lyon,11196,TRUE,
,State Representative,11,REP,Mark Finchem,13584,TRUE,
,State Representative,11,REP,Jo Grant,8087,,
Pima,State Representative,11,REP,Vince Leach,10136,,
Pinal,State Representative,11,REP,Vince Leach,5460,,
,State Representative,11,REP,Vince Leach,15596,TRUE,
Maricopa,State Representative,12,DEM,DJ Rothans,4820,,
Maricopa,State Representative,12,REP,Eddie Farnsworth,15223,,
Maricopa,State Representative,12,REP,Warren Petersen,16296,,
Pinal,State Representative,12,DEM,DJ Rothans,36,,
Pinal,State Representative,12,REP,Eddie Farnsworth,128,,
Pinal,State Representative,12,REP,Warren Petersen,146,,
,State Representative,12,DEM,DJ Rothans,4856,TRUE,
,State Representative,12,REP,Eddie Farnsworth,15351,TRUE,
,State Representative,12,REP,Warren Petersen,16442,TRUE,
Maricopa,State Representative,13,DEM,Steve Hansen,3775,,
Maricopa,State Representative,13,REP,Diane Landis,5543,,
Maricopa,State Representative,13,REP,Darin Mitchell,7390,,
Maricopa,State Representative,13,REP,Steve Montenegro,7801,,
Yavapai,State Representative,13,DEM,Steve Hansen,0,,
Yavapai,State Representative,13,REP,Diane Landis,0,,
Yavapai,State Representative,13,REP,Darin Mitchell,0,,
Yavapai,State Representative,13,REP,Steve Montenegro,0,,
Yuma,State Representative,13,DEM,Steve Hansen,1953,,
Yuma,State Representative,13,REP,Diane Landis,2141,,
Yuma,State Representative,13,REP,Darin Mitchell,3982,,
Yuma,State Representative,13,REP,Steve Montenegro,3747,,
,State Representative,13,DEM,Steve Hansen,5728,TRUE,
,State Representative,13,REP,Diane Landis,7684,,
,State Representative,13,REP,Darin Mitchell,11372,TRUE,
,State Representative,13,REP,Steve Montenegro,11548,TRUE,
Cochise,State Representative,14,DEM,James C. Burton,6383,,
Cochise,State Representative,14,REP,David Gowan,9448,,
Cochise,State Representative,14,REP,David Stevens,9335,,
Cochise,State Representative,14,REP,Susan Syfert,3983,,
Graham,State Representative,14,DEM,James C. Burton,1103,,
Graham,State Representative,14,REP,David Gowan,1984,,
Graham,State Representative,14,REP,David Stevens,2007,,
Graham,State Representative,14,REP,Susan Syfert,1235,,
Greenlee,State Representative,14,DEM,James C. Burton,605,,
Greenlee,State Representative,14,REP,David Gowan,307,,
Greenlee,State Representative,14,REP,David Stevens,328,,
Greenlee,State Representative,14,REP,Susan Syfert,155,,
Pima,State Representative,14,DEM,James C. Burton,2033,,
Pima,State Representative,14,REP,David Gowan,3736,,
Pima,State Representative,14,REP,David Stevens,3239,,
Pima,State Representative,14,REP,Susan Syfert,1580,,
,State Representative,14,DEM,James C. Burton,10124,TRUE,
,State Representative,14,REP,David Gowan,15475,TRUE,
,State Representative,14,REP,David Stevens,14909,TRUE,
,State Representative,14,REP,Susan Syfert,6953,,
Maricopa,State Representative,15,REP,John Allen,10119,,
Maricopa,State Representative,15,REP,Heather Carter,12175,,
Maricopa,State Representative,15,REP,David Burnell Smith,10087,,
,State Representative,15,REP,John Allen,10119,TRUE,
,State Representative,15,REP,Heather Carter,12175,TRUE,
,State Representative,15,REP,David Burnell Smith,10087,,
Maricopa,State Representative,16,DEM,Cara Prior,3790,,
Maricopa,State Representative,16,REP,Doug Coleman,5675,,
Maricopa,State Representative,16,REP,John Fillmore,4348,,
Maricopa,State Representative,16,REP,Adam Stevens,2489,,
Maricopa,State Representative,16,REP,Kelly Townsend,7888,,
Pinal,State Representative,16,DEM,Cara Prior,2486,,
Pinal,State Representative,16,REP,Doug Coleman,3151,,
Pinal,State Representative,16,REP,John Fillmore,2508,,
Pinal,State Representative,16,REP,Adam Stevens,1235,,
Pinal,State Representative,16,REP,Kelly Townsend,4147,,
,State Representative,16,DEM,Cara Prior,6276,TRUE,
,State Representative,16,REP,Doug Coleman,8826,TRUE,
,State Representative,16,REP,John Fillmore,6856,,
,State Representative,16,REP,Adam Stevens,3724,,
,State Representative,16,REP,Kelly Townsend,12035,TRUE,
Maricopa,State Representative,17,DEM,Danielle Lee,7319,,
Maricopa,State Representative,17,REP,J.D. Mesnard,13849,,
Maricopa,State Representative,17,REP,Jeff Weninger,15282,,
,State Representative,17,DEM,Danielle Lee,7319,TRUE,
,State Representative,17,REP,J.D. Mesnard,13849,TRUE,
,State Representative,17,REP,Jeff Weninger,15282,TRUE,
Maricopa,State Representative,18,DEM,Denise 'Mitzi' Epstein,10761,,
Maricopa,State Representative,18,REP,John King,7210,,
Maricopa,State Representative,18,REP,Jill Norgaard,11324,,
Maricopa,State Representative,18,REP,David Pheanis,5963,,
Maricopa,State Representative,18,REP,Bob Robson,10594,,
,State Representative,18,DEM,Denise 'Mitzi' Epstein,10761,TRUE,
,State Representative,18,REP,John King,7210,,
,State Representative,18,REP,Jill Norgaard,11324,TRUE,
,State Representative,18,REP,David Pheanis,5963,,
,State Representative,18,REP,Bob Robson,10594,TRUE,
Maricopa,State Representative,19,DEM,Mark Cardenas,4181,,
Maricopa,State Representative,19,DEM,Diego Espinoza,3726,,
Maricopa,State Representative,19,REP,Sophia E. Johnson,3382,,
,State Representative,19,DEM,Mark Cardenas,4181,TRUE,
,State Representative,19,DEM,Diego Espinoza,3726,TRUE,
,State Representative,19,REP,Sophia E. Johnson,3382,TRUE,
Maricopa,State Representative,20,DEM,Amy Schwabenlender,7612,,
Maricopa,State Representative,20,REP,Bill Adams,4480,,
Maricopa,State Representative,20,REP,Thurane Aung Khin,3469,,
Maricopa,State Representative,20,REP,Paul Boyer,9436,,
Maricopa,State Representative,20,REP,Anthony Kern,6674,,
Maricopa,State Representative,20,REP,Carl Seel,4817,,
,State Representative,20,DEM,Amy Schwabenlender,7612,TRUE,
,State Representative,20,REP,Bill Adams,4480,,
,State Representative,20,REP,Thurane Aung Khin,3469,,
,State Representative,20,REP,Paul Boyer,9436,TRUE,
,State Representative,20,REP,Anthony Kern,6674,TRUE,
,State Representative,20,REP,Carl Seel,4817,,
Maricopa,State Representative,21,DEM,Esther Duran Lumm,8294,,
Maricopa,State Representative,21,REP,Rick Gray,16739,,
Maricopa,State Representative,21,REP,Tony Rivero,10281,,
,State Representative,21,DEM,Esther Duran Lumm,8294,TRUE,
,State Representative,21,REP,Rick Gray,16739,TRUE,
,State Representative,21,REP,Tony Rivero,10281,TRUE,
Maricopa,State Representative,22,AEL,Suzie Easter,4,,TRUE
Maricopa,State Representative,22,DEM,Bonnie Boyce-Wilson,7636,,
Maricopa,State Representative,22,DEM,Larry Woods,6691,,
Maricopa,State Representative,22,REP,David Livingston,20885,,
Maricopa,State Representative,22,REP,Phil Lovas,19265,,
,State Representative,22,AEL,Suzie Easter,4,TRUE,TRUE
,State Representative,22,DEM,Bonnie Boyce-Wilson,7636,TRUE,
,State Representative,22,DEM,Larry Woods,6691,TRUE,
,State Representative,22,REP,David Livingston,20885,TRUE,
,State Representative,22,REP,Phil Lovas,19265,TRUE,
Maricopa,State Representative,23,REP,Effie Carlson,9750,,
Maricopa,State Representative,23,REP,Jay Lawrence,13573,,
Maricopa,State Representative,23,REP,Bob Littlefield,12451,,
Maricopa,State Representative,23,REP,Michelle Ugenti,19331,,
,State Representative,23,REP,Effie Carlson,9750,,
,State Representative,23,REP,Jay Lawrence,13573,TRUE,
,State Representative,23,REP,Bob Littlefield,12451,,
,State Representative,23,REP,Michelle Ugenti,19331,TRUE,
Maricopa,State Representative,24,DEM,Lela Alston,8006,,
Maricopa,State Representative,24,DEM,Richard Bauer,3990,,
Maricopa,State Representative,24,DEM,Ken Clark,6663,,
Maricopa,State Representative,24,REP,Lei Lani Cortez,6987,,
,State Representative,24,DEM,Lela Alston,8006,TRUE,
,State Representative,24,DEM,Richard Bauer,3990,,
,State Representative,24,DEM,Ken Clark,6663,TRUE,
,State Representative,24,REP,Lei Lani Cortez,6987,TRUE,
Maricopa,State Representative,25,DEM,David Butler,5257,,
Maricopa,State Representative,25,DEM,Sheila Ogea,5429,,
Maricopa,State Representative,25,LBT,Michael Kielsky,163,,
Maricopa,State Representative,25,REP,Russell 'Rusty' Bowers,13158,,
Maricopa,State Representative,25,REP,Haydee Dawson,2978,,
Maricopa,State Representative,25,REP,Justin Olson,15907,,
Maricopa,State Representative,25,REP,Michelle Udall,12332,,
Maricopa,State Representative,25,REP,Jerry D. Walker,2812,,
,State Representative,25,DEM,David Butler,5257,TRUE,
,State Representative,25,DEM,Sheila Ogea,5429,TRUE,
,State Representative,25,LBT,Michael Kielsky,163,TRUE,
,State Representative,25,REP,Russell 'Rusty' Bowers,13158,TRUE,
,State Representative,25,REP,Haydee Dawson,2978,,
,State Representative,25,REP,Justin Olson,15907,TRUE,
,State Representative,25,REP,Michelle Udall,12332,,
,State Representative,25,REP,Jerry D. Walker,2812,,
Maricopa,State Representative,26,DEM,Juan Jose Mendez,5387,,
Maricopa,State Representative,26,DEM,Andrew Sherwood,5051,,
Maricopa,State Representative,26,LBT,Chris Will,164,,
Maricopa,State Representative,26,REP,James Roy,5886,,
,State Representative,26,DEM,Juan Jose Mendez,5387,TRUE,
,State Representative,26,DEM,Andrew Sherwood,5051,TRUE,
,State Representative,26,LBT,Chris Will,164,TRUE,
,State Representative,26,REP,James Roy,5886,TRUE,
Maricopa,State Representative,27,DEM,Edward Blackwell,31,,TRUE
Maricopa,State Representative,27,DEM,Reginald Bolding,4307,,
Maricopa,State Representative,27,DEM,Norma Mun_oz,4067,,
Maricopa,State Representative,27,DEM,Marcelino Quin_onez,2977,,
Maricopa,State Representative,27,DEM,Rebecca Rios,4797,,
Maricopa,State Representative,27,REP,"Myron L. Jackson, Sr.",122,,TRUE
Maricopa,State Representative,27,REP,Jose Tello,133,,TRUE
,State Representative,27,DEM,Edward Blackwell,31,,TRUE
,State Representative,27,DEM,Reginald Bolding,4307,TRUE,
,State Representative,27,DEM,Norma Mun_oz,4067,,
,State Representative,27,DEM,Marcelino Quin_onez,2977,,
,State Representative,27,DEM,Rebecca Rios,4797,TRUE,
,State Representative,27,REP,"Myron L. Jackson, Sr.",122,TRUE,TRUE
,State Representative,27,REP,Jose Tello,133,TRUE,TRUE
Maricopa,State Representative,28,DEM,Eric Meyer,11416,,
Maricopa,State Representative,28,LBT,Zhani Doko,196,,
Maricopa,State Representative,28,REP,Shawnna Bolick,9952,,
Maricopa,State Representative,28,REP,Kate Brophy McGee,16900,,
Maricopa,State Representative,28,REP,Mary Hamway,9562,,
,State Representative,28,DEM,Eric Meyer,11416,TRUE,
,State Representative,28,LBT,Zhani Doko,196,TRUE,
,State Representative,28,REP,Shawnna Bolick,9952,TRUE,
,State Representative,28,REP,Kate Brophy McGee,16900,TRUE,
,State Representative,28,REP,Mary Hamway,9562,,
Maricopa,State Representative,29,DEM,Richard C. Andrade,2933,,
Maricopa,State Representative,29,DEM,Steve Chapman,1978,,
Maricopa,State Representative,29,DEM,Denice Martha Garcia,2455,,
Maricopa,State Representative,29,DEM,Ceci Vela_squez,2843,,
Maricopa,State Representative,29,REP,Aaron Borders,3770,,
,State Representative,29,DEM,Richard C. Andrade,2933,TRUE,
,State Representative,29,DEM,Steve Chapman,1978,,
,State Representative,29,DEM,Denice Martha Garcia,2455,,
,State Representative,29,DEM,Ceci Vela_squez,2843,TRUE,
,State Representative,29,REP,Aaron Borders,3770,TRUE,
Maricopa,State Representative,30,DEM,Jonathan Larkin,4352,,
Maricopa,State Representative,30,DEM,Debbie McCune-Davis,5224,,
Maricopa,State Representative,30,REP,Michael Aaron Gidwani,3418,,
Maricopa,State Representative,30,REP,John Lyon,4202,,
,State Representative,30,DEM,Jonathan Larkin,4352,TRUE,
,State Representative,30,DEM,Debbie McCune-Davis,5224,TRUE,
,State Representative,30,REP,Michael Aaron Gidwani,3418,TRUE,
,State Representative,30,REP,John Lyon,4202,TRUE,
