county,office,district,party,candidate,votes,winner,write-in,notes
Pima,State Senate,26,REP,Al Melvin,32530,,,
Pinal,State Senate,26,REP,Al Melvin,3084,,,
,State Senate,26,REP,Al Melvin,35614,,,
Pima,State Senate,27,DEM,Jorge Luis Garcia,31484,,,
,State Senate,27,DEM,Jorge Luis Garcia,31484,True,,
Pima,State Senate,28,DEM,Paula Aboud,40878,,,
,State Senate,28,DEM,Paula Aboud,40878,True,,
Pima,State Senate,28,Write-In,J. Michael Steimer,30,,True,
,State Senate,28,Write-In,J. Michael Steimer,30,,True,
Pima,State Senate,29,DEM,Victor Soltero,24579,,,
,State Senate,29,DEM,Victor Soltero,24579,True,,
Cochise,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",3937,,,
Pima,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",25800,,,
Santa Cruz,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",1015,,,
,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",30752,,,
Cochise,State Senate,30,REP,Tim Bee,7615,,,
Pima,State Senate,30,REP,Tim Bee,40563,,,
Santa Cruz,State Senate,30,REP,Tim Bee,1090,,,
,State Senate,30,REP,Tim Bee,49268,True,,
Coconino,State Representative,1,DEM,Wesley Edmonds,5350,,,
Yavapai,State Representative,1,DEM,Wesley Edmonds,22022,,,
,State Representative,1,DEM,Wesley Edmonds,27372,,,
Coconino,State Representative,1,GEORGE SEAMAN,George Seaman,1995,,,
Yavapai,State Representative,1,GEORGE SEAMAN,George Seaman,10442,,,
,State Representative,1,GEORGE SEAMAN,George Seaman,12437,,,
Coconino,State Representative,1,REP,Lucy Mason,5034,,,
Yavapai,State Representative,1,REP,Lucy Mason,34368,,,
,State Representative,1,REP,Lucy Mason,39402,True,,
Coconino,State Representative,1,REP,Andy Tobin,4503,,,
Yavapai,State Representative,1,REP,Andy Tobin,30083,,,
,State Representative,1,REP,Andy Tobin,34586,True,,
Apache,State Representative,2,DEM,Ann Kirkpatrick,7339,,,
Coconino,State Representative,2,DEM,Ann Kirkpatrick,15155,,,
Mohave,State Representative,2,DEM,Ann Kirkpatrick,70,,,
Navajo,State Representative,2,DEM,Ann Kirkpatrick,4223,,,
Yavapai,State Representative,2,DEM,Ann Kirkpatrick,0,,,
,State Representative,2,DEM,Ann Kirkpatrick,26787,True,,
Apache,State Representative,2,DEM,Albert Tom,9276,,,
Coconino,State Representative,2,DEM,Albert Tom,9028,,,
Mohave,State Representative,2,DEM,Albert Tom,47,,,
Navajo,State Representative,2,DEM,Albert Tom,4512,,,
Yavapai,State Representative,2,DEM,Albert Tom,0,,,
,State Representative,2,DEM,Albert Tom,22863,True,,
Apache,State Representative,2,REP,Preston J. Korn,1714,,,
Coconino,State Representative,2,REP,Preston J. Korn,6603,,,
Mohave,State Representative,2,REP,Preston J. Korn,11,,,
Navajo,State Representative,2,REP,Preston J. Korn,919,,,
Yavapai,State Representative,2,REP,Preston J. Korn,0,,,
,State Representative,2,REP,Preston J. Korn,9247,,,
Coconino,State Representative,3,DEM,Luis Lopez,959,,,
La Paz,State Representative,3,DEM,Luis Lopez,681,,,
Mohave,State Representative,3,DEM,Luis Lopez,16019,,,
,State Representative,3,DEM,Luis Lopez,17659,,,
Coconino,State Representative,3,REP,Trish Groe,925,,,
La Paz,State Representative,3,REP,Trish Groe,925,,,
Mohave,State Representative,3,REP,Trish Groe,22597,,,
,State Representative,3,REP,Trish Groe,24447,True,,
Coconino,State Representative,3,REP,Nancy McLain,1260,,,
La Paz,State Representative,3,REP,Nancy McLain,770,,,
Mohave,State Representative,3,REP,Nancy McLain,22271,,,
,State Representative,3,REP,Nancy McLain,24301,True,,
Maricopa,State Representative,4,DEM,Debra Boehlke,28050,,,
Yavapai,State Representative,4,DEM,Debra Boehlke,2652,,,
,State Representative,4,DEM,Debra Boehlke,30702,,,
Maricopa,State Representative,4,DEM,Sue Dolphin,24999,,,
Yavapai,State Representative,4,DEM,Sue Dolphin,2688,,,
,State Representative,4,DEM,Sue Dolphin,27687,,,
Maricopa,State Representative,4,REP,Tom Boone,40275,,,
Yavapai,State Representative,4,REP,Tom Boone,5034,,,
,State Representative,4,REP,Tom Boone,45309,True,,
Maricopa,State Representative,4,REP,Judy M. Burges,38895,,,
Yavapai,State Representative,4,REP,Judy M. Burges,5024,,,
,State Representative,4,REP,Judy M. Burges,43919,True,,
Apache,State Representative,5,DEM,Jack A. Brown,2670,,,
Coconino,State Representative,5,DEM,Jack A. Brown,0,,,
Gila,State Representative,5,DEM,Jack A. Brown,8247,,,
Graham,State Representative,5,DEM,Jack A. Brown,3595,,,
Greenlee,State Representative,5,DEM,Jack A. Brown,1336,,,
Navajo,State Representative,5,DEM,Jack A. Brown,9349,,,
Pinal,State Representative,5,DEM,Jack A. Brown,0,,,
,State Representative,5,DEM,Jack A. Brown,25197,True,,
Apache,State Representative,5,REP,Bill Konopnicki,3152,,,
Coconino,State Representative,5,REP,Bill Konopnicki,0,,,
Gila,State Representative,5,REP,Bill Konopnicki,8881,,,
Graham,State Representative,5,REP,Bill Konopnicki,5232,,,
Greenlee,State Representative,5,REP,Bill Konopnicki,1014,,,
Navajo,State Representative,5,REP,Bill Konopnicki,11114,,,
Pinal,State Representative,5,REP,Bill Konopnicki,0,,,
,State Representative,5,REP,Bill Konopnicki,29393,True,,
Maricopa,State Representative,6,REP,Doug Clark,29526,,,
,State Representative,6,REP,Doug Clark,29526,True,,
Maricopa,State Representative,6,REP,Sam Crump,27861,,,
,State Representative,6,REP,Sam Crump,27861,True,,
Maricopa,State Representative,7,DEM,Marilyn Fox,21143,,,
,State Representative,7,DEM,Marilyn Fox,21143,,,
Maricopa,State Representative,7,DEM,Jeanne Lunn,19601,,,
,State Representative,7,DEM,Jeanne Lunn,19601,,,
Maricopa,State Representative,7,LBT,Jim Iannuzo,2128,,,
,State Representative,7,LBT,Jim Iannuzo,2128,,,
Maricopa,State Representative,7,REP,Ray Barnes,27897,,,
,State Representative,7,REP,Ray Barnes,27897,True,,
Maricopa,State Representative,7,REP,Nancy Barto,29952,,,
,State Representative,7,REP,Nancy Barto,29952,True,,
Maricopa,State Representative,8,DEM,Stephanie Rimmer,26684,,,
,State Representative,8,DEM,Stephanie Rimmer,26684,,,
Maricopa,State Representative,8,DEM,H. William Sandberg,19931,,,
,State Representative,8,DEM,H. William Sandberg,19931,,,
Maricopa,State Representative,8,REP,John Kavanagh,35260,,,
,State Representative,8,REP,John Kavanagh,35260,True,,
Maricopa,State Representative,8,REP,Michele Reagan,40118,,,
,State Representative,8,REP,Michele Reagan,40118,True,,
Maricopa,State Representative,9,DEM,Sheri Van Horsen,23457,,,
,State Representative,9,DEM,Sheri Van Horsen,23457,,,
Maricopa,State Representative,9,REP,Rick Murphy,24208,,,
,State Representative,9,REP,Rick Murphy,24208,True,,
Maricopa,State Representative,9,REP,Bob Stump,28475,,,
,State Representative,9,REP,Bob Stump,28475,True,,
Maricopa,State Representative,10,DEM,Lamont Lovejoy,12100,,,
,State Representative,10,DEM,Lamont Lovejoy,12100,,,
Maricopa,State Representative,10,DEM,Jackie Thrasher,16735,,,
,State Representative,10,DEM,Jackie Thrasher,16735,True,,
Maricopa,State Representative,10,REP,Doug Quelland,16504,,,
,State Representative,10,REP,Doug Quelland,16504,,,
Maricopa,State Representative,10,REP,James Weiers,17093,,,
,State Representative,10,REP,James Weiers,17093,True,,
Maricopa,State Representative,11,DEM,Mark Anthony Desimone,28470,,,
,State Representative,11,DEM,Mark Anthony Desimone,28470,True,,
Maricopa,State Representative,11,REP,Adam Driggs,29505,,,
,State Representative,11,REP,Adam Driggs,29505,True,,
Maricopa,State Representative,11,REP,Don Hesselbrock,27353,,,
,State Representative,11,REP,Don Hesselbrock,27353,,,
Maricopa,State Representative,12,REP,John Nelson,32493,,,
,State Representative,12,REP,John Nelson,32493,True,,
Maricopa,State Representative,12,REP,Jerry Weiers,29560,,,
,State Representative,12,REP,Jerry Weiers,29560,True,,
Maricopa,State Representative,13,DEM,Steve Gallardo,9814,,,
,State Representative,13,DEM,Steve Gallardo,9814,True,,
Maricopa,State Representative,13,DEM,Martha Garcia,10642,,,
,State Representative,13,DEM,Martha Garcia,10642,True,,
Maricopa,State Representative,14,DEM,Chad Campbell,7560,,,
,State Representative,14,DEM,Chad Campbell,7560,True,,
Maricopa,State Representative,14,DEM,Robert Meza,8172,,,
,State Representative,14,DEM,Robert Meza,8172,True,,
Maricopa,State Representative,14,LBT,Mike Renzulli,1169,,,
,State Representative,14,LBT,Mike Renzulli,1169,,,
Maricopa,State Representative,14,REP,John Stevens,4469,,,
,State Representative,14,REP,John Stevens,4469,,,
Maricopa,State Representative,15,DEM,David Lujan,15951,,,
,State Representative,15,DEM,David Lujan,15951,True,,
Maricopa,State Representative,15,DEM,Kyrsten Sinema,15723,,,
,State Representative,15,DEM,Kyrsten Sinema,15723,True,,
Maricopa,State Representative,15,LBT,Richard Buck,1499,,,
,State Representative,15,LBT,Richard Buck,1499,,,
Maricopa,State Representative,15,REP,Robert Gear,7689,,,
,State Representative,15,REP,Robert Gear,7689,,,
Maricopa,State Representative,15,REP,William Wheat,7305,,,
,State Representative,15,REP,William Wheat,7305,,,
Maricopa,State Representative,16,DEM,"Cloves C. Campbell, Jr.",12356,,,
,State Representative,16,DEM,"Cloves C. Campbell, Jr.",12356,True,,
Maricopa,State Representative,16,DEM,Ben R. Miranda,13182,,,
,State Representative,16,DEM,Ben R. Miranda,13182,True,,
Maricopa,State Representative,16,REP,Daniel Coleman,6469,,,
,State Representative,16,REP,Daniel Coleman,6469,,,
Maricopa,State Representative,17,DEM,Ed Ableser,21170,,,
,State Representative,17,DEM,Ed Ableser,21170,True,,
Maricopa,State Representative,17,DEM,David Schapira,21035,,,
,State Representative,17,DEM,David Schapira,21035,True,,
Maricopa,State Representative,17,REP,Dale Despain,14883,,,
,State Representative,17,REP,Dale Despain,14883,,,
Maricopa,State Representative,17,REP,Laura Knaperek,18407,,,
,State Representative,17,REP,Laura Knaperek,18407,,,
Maricopa,State Representative,18,DEM,Tammie Pursley,13083,,,
,State Representative,18,DEM,Tammie Pursley,13083,,,
Maricopa,State Representative,18,REP,Mark Anderson,16196,,,
,State Representative,18,REP,Mark Anderson,16196,True,,
Maricopa,State Representative,18,REP,Russell Pearce,15139,,,
,State Representative,18,REP,Russell Pearce,15139,True,,
Maricopa,State Representative,19,DEM,Lara Wibeto,22319,,,
,State Representative,19,DEM,Lara Wibeto,22319,,,
Maricopa,State Representative,19,REP,Kirk Adams,28288,,,
,State Representative,19,REP,Kirk Adams,28288,True,,
Maricopa,State Representative,19,REP,Rich Crandall,29273,,,
,State Representative,19,REP,Rich Crandall,29273,True,,
Maricopa,State Representative,20,LBT,Jack Heald,12857,,,
,State Representative,20,LBT,Jack Heald,12857,,,
Maricopa,State Representative,20,REP,John McComish,29531,,,
,State Representative,20,REP,John McComish,29531,True,,
Maricopa,State Representative,20,REP,Bob Robson,26963,,,
,State Representative,20,REP,Bob Robson,26963,True,,
Maricopa,State Representative,21,DEM,Phil Hettmansperger,27490,,,
,State Representative,21,DEM,Phil Hettmansperger,27490,,,
Maricopa,State Representative,21,REP,Warde V. Nichols,28353,,,
,State Representative,21,REP,Warde V. Nichols,28353,True,,
Maricopa,State Representative,21,REP,Steve Yarbrough,34703,,,
,State Representative,21,REP,Steve Yarbrough,34703,True,,
Maricopa,State Representative,22,LBT,Edward Schwebel,15135,,,
Pinal,State Representative,22,LBT,Edward Schwebel,2038,,,
,State Representative,22,LBT,Edward Schwebel,17173,,,
Maricopa,State Representative,22,REP,Andy Biggs,34208,,,
Pinal,State Representative,22,REP,Andy Biggs,3877,,,
,State Representative,22,REP,Andy Biggs,38085,True,,
Maricopa,State Representative,22,REP,Eddie Farnsworth,34557,,,
Pinal,State Representative,22,REP,Eddie Farnsworth,4260,,,
,State Representative,22,REP,Eddie Farnsworth,38817,True,,
Gila,State Representative,23,DEM,Barbara McGuire,264,,,
Maricopa,State Representative,23,DEM,Barbara McGuire,1293,,,
Pinal,State Representative,23,DEM,Barbara McGuire,16493,,,
,State Representative,23,DEM,Barbara McGuire,18050,True,,
Gila,State Representative,23,DEM,Pete Rios,293,,,
Maricopa,State Representative,23,DEM,Pete Rios,1729,,,
Pinal,State Representative,23,DEM,Pete Rios,19462,,,
,State Representative,23,DEM,Pete Rios,21484,True,,
Gila,State Representative,23,REP,John Fillmore,15,,,
Maricopa,State Representative,23,REP,John Fillmore,829,,,
Pinal,State Representative,23,REP,John Fillmore,15886,,,
,State Representative,23,REP,John Fillmore,16730,,,
Gila,State Representative,23,REP,Frank Pratt,10,,,
Maricopa,State Representative,23,REP,Frank Pratt,803,,,
Pinal,State Representative,23,REP,Frank Pratt,16943,,,
,State Representative,23,REP,Frank Pratt,17756,,,
La Paz,State Representative,24,DEM,Lynne Pancrazi,731,,,
Yuma,State Representative,24,DEM,Lynne Pancrazi,14152,,,
,State Representative,24,DEM,Lynne Pancrazi,14883,True,,
La Paz,State Representative,24,DEM,Theresa Ulmer,755,,,
Yuma,State Representative,24,DEM,Theresa Ulmer,11225,,,
,State Representative,24,DEM,Theresa Ulmer,11980,True,,
La Paz,State Representative,24,REFORM PARTY,Rodney Martin,85,,,
Yuma,State Representative,24,REFORM PARTY,Rodney Martin,1431,,,
,State Representative,24,REFORM PARTY,Rodney Martin,1516,,,
La Paz,State Representative,24,REP,"Joseph ""Mel"" Melchionne",749,,,
Yuma,State Representative,24,REP,"Joseph ""Mel"" Melchionne",10668,,,
,State Representative,24,REP,"Joseph ""Mel"" Melchionne",11417,,,
La Paz,State Representative,24,REP,Ken Rosevear,679,,,
Yuma,State Representative,24,REP,Ken Rosevear,11143,,,
,State Representative,24,REP,Ken Rosevear,11822,,,
Cochise,State Representative,25,BILL DORE,Bill Dore,714,,,
Maricopa,State Representative,25,BILL DORE,Bill Dore,76,,,
Pima,State Representative,25,BILL DORE,Bill Dore,427,,,
Pinal,State Representative,25,BILL DORE,Bill Dore,46,,,
Santa Cruz,State Representative,25,BILL DORE,Bill Dore,84,,,
,State Representative,25,BILL DORE,Bill Dore,1347,,,
Cochise,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",10351,,,
Maricopa,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",500,,,
Pima,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",6245,,,
Pinal,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",449,,,
Santa Cruz,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",3931,,,
,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",21476,True,,
Cochise,State Representative,25,DEM,Patricia Fleming,8685,,,
Maricopa,State Representative,25,DEM,Patricia Fleming,434,,,
Pima,State Representative,25,DEM,Patricia Fleming,5952,,,
Pinal,State Representative,25,DEM,Patricia Fleming,484,,,
Santa Cruz,State Representative,25,DEM,Patricia Fleming,2963,,,
,State Representative,25,DEM,Patricia Fleming,18518,,,
Cochise,State Representative,25,REP,Jennifer J. Burns,9960,,,
Maricopa,State Representative,25,REP,Jennifer J. Burns,721,,,
Pima,State Representative,25,REP,Jennifer J. Burns,6559,,,
Pinal,State Representative,25,REP,Jennifer J. Burns,565,,,
Santa Cruz,State Representative,25,REP,Jennifer J. Burns,1497,,,
,State Representative,25,REP,Jennifer J. Burns,19302,True,,
Cochise,State Representative,25,REP,Gail Griffin,10683,,,
Maricopa,State Representative,25,REP,Gail Griffin,575,,,
Pima,State Representative,25,REP,Gail Griffin,5444,,,
Pinal,State Representative,25,REP,Gail Griffin,531,,,
Santa Cruz,State Representative,25,REP,Gail Griffin,1265,,,
,State Representative,25,REP,Gail Griffin,18498,,,
Pima,State Representative,26,DEM,Lena S. Saradnik,32422,,,
Pinal,State Representative,26,DEM,Lena S. Saradnik,2098,,,
,State Representative,26,DEM,Lena S. Saradnik,34520,True,,
Pima,State Representative,26,REP,Pete Hershberger,37160,,,
Pinal,State Representative,26,REP,Pete Hershberger,2573,,,
,State Representative,26,REP,Pete Hershberger,39733,True,,
Pima,State Representative,26,REP,David A. Jorgenson,26594,,,
Pinal,State Representative,26,REP,David A. Jorgenson,2673,,,
,State Representative,26,REP,David A. Jorgenson,29267,,,
Pima,State Representative,27,DEM,Olivia Cajero Bedford,24756,,,
,State Representative,27,DEM,Olivia Cajero Bedford,24756,True,,
Pima,State Representative,27,DEM,Phil Lopes,21697,,,
,State Representative,27,DEM,Phil Lopes,21697,True,,
Pima,State Representative,27,REP,Gene Chewning,11327,,,
,State Representative,27,REP,Gene Chewning,11327,,,
Pima,State Representative,28,DEM,David Bradley,30575,,,
,State Representative,28,DEM,David Bradley,30575,True,,
Pima,State Representative,28,DEM,Steve Farley,30941,,,
,State Representative,28,DEM,Steve Farley,30941,True,,
Pima,State Representative,28,REP,Bill Phillips,17805,,,
,State Representative,28,REP,Bill Phillips,17805,,,
Pima,State Representative,29,DEM,Linda Lopez,19225,,,
,State Representative,29,DEM,Linda Lopez,19225,True,,
Pima,State Representative,29,DEM,Tom Prezelski,14756,,,
,State Representative,29,DEM,Tom Prezelski,14756,True,,
Pima,State Representative,29,REP,Bruce P. Murchison,10763,,,
,State Representative,29,REP,Bruce P. Murchison,10763,,,
Cochise,State Representative,30,DEM,Clarence Boykins,4347,,,
Pima,State Representative,30,DEM,Clarence Boykins,28429,,,
Santa Cruz,State Representative,30,DEM,Clarence Boykins,1088,,,
,State Representative,30,DEM,Clarence Boykins,33864,,,
Cochise,State Representative,30,REP,Marian Ann McClure,6473,,,
Pima,State Representative,30,REP,Marian Ann McClure,34127,,,
Santa Cruz,State Representative,30,REP,Marian Ann McClure,902,,,
,State Representative,30,REP,Marian Ann McClure,41502,True,,
Cochise,State Representative,30,REP,Jonathan Paton,5770,,,
Pima,State Representative,30,REP,Jonathan Paton,32603,,,
Santa Cruz,State Representative,30,REP,Jonathan Paton,828,,,
,State Representative,30,REP,Jonathan Paton,39201,True,,
Apache,Secretary of State,,DEM,Israel Torres,11406,,,
Cochise,Secretary of State,,DEM,Israel Torres,13908,,,
Coconino,Secretary of State,,DEM,Israel Torres,18897,,,
Gila,Secretary of State,,DEM,Israel Torres,6007,,,
Graham,Secretary of State,,DEM,Israel Torres,2405,,,
Greenlee,Secretary of State,,DEM,Israel Torres,1065,,,
La Paz,Secretary of State,,DEM,Israel Torres,1307,,,
Maricopa,Secretary of State,,DEM,Israel Torres,306504,,,
Mohave,Secretary of State,,DEM,Israel Torres,14145,,,
Navajo,Secretary of State,,DEM,Israel Torres,11469,,,
Pima,Secretary of State,,DEM,Israel Torres,134290,,,
Pinal,Secretary of State,,DEM,Israel Torres,22347,,,
Santa Cruz,Secretary of State,,DEM,Israel Torres,5031,,,
Yavapai,Secretary of State,,DEM,Israel Torres,22801,,,
Yuma,Secretary of State,,DEM,Israel Torres,12064,,,
,Secretary of State,,DEM,Israel Torres,583646,,,
Apache,Secretary of State,,LBT,Ernest Hancock,1343,,,
Cochise,Secretary of State,,LBT,Ernest Hancock,1316,,,
Coconino,Secretary of State,,LBT,Ernest Hancock,1748,,,
Gila,Secretary of State,,LBT,Ernest Hancock,660,,,
Graham,Secretary of State,,LBT,Ernest Hancock,314,,,
Greenlee,Secretary of State,,LBT,Ernest Hancock,79,,,
La Paz,Secretary of State,,LBT,Ernest Hancock,204,,,
Maricopa,Secretary of State,,LBT,Ernest Hancock,27631,,,
Mohave,Secretary of State,,LBT,Ernest Hancock,2213,,,
Navajo,Secretary of State,,LBT,Ernest Hancock,1371,,,
Pima,Secretary of State,,LBT,Ernest Hancock,8140,,,
Pinal,Secretary of State,,LBT,Ernest Hancock,2078,,,
Santa Cruz,Secretary of State,,LBT,Ernest Hancock,174,,,
Yavapai,Secretary of State,,LBT,Ernest Hancock,2813,,,
Yuma,Secretary of State,,LBT,Ernest Hancock,1009,,,
,Secretary of State,,LBT,Ernest Hancock,51093,,,
Apache,Secretary of State,,REP,Jan Brewer,5715,,,
Cochise,Secretary of State,,REP,Jan Brewer,20137,,,
Coconino,Secretary of State,,REP,Jan Brewer,16075,,,
Gila,Secretary of State,,REP,Jan Brewer,9608,,,
Graham,Secretary of State,,REP,Jan Brewer,4916,,,
Greenlee,Secretary of State,,REP,Jan Brewer,911,,,
La Paz,Secretary of State,,REP,Jan Brewer,2179,,,
Maricopa,Secretary of State,,REP,Jan Brewer,524053,,,
Mohave,Secretary of State,,REP,Jan Brewer,28000,,,
Navajo,Secretary of State,,REP,Jan Brewer,13326,,,
Pima,Secretary of State,,REP,Jan Brewer,130238,,,
Pinal,Secretary of State,,REP,Jan Brewer,30816,,,
Santa Cruz,Secretary of State,,REP,Jan Brewer,2734,,,
Yavapai,Secretary of State,,REP,Jan Brewer,44881,,,
Yuma,Secretary of State,,REP,Jan Brewer,14805,,,
,Secretary of State,,REP,Jan Brewer,848394,True,,
Apache,Secretary of State,,Write-In,Selena A. Naumoff,3,,True,
Cochise,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
Coconino,Secretary of State,,Write-In,Selena A. Naumoff,1,,True,
Gila,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
Graham,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
Greenlee,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
La Paz,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
Maricopa,Secretary of State,,Write-In,Selena A. Naumoff,23,,True,
Mohave,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
Navajo,Secretary of State,,Write-In,Selena A. Naumoff,3,,True,
Pima,Secretary of State,,Write-In,Selena A. Naumoff,4,,True,
Pinal,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
Santa Cruz,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
Yavapai,Secretary of State,,Write-In,Selena A. Naumoff,1,,True,
Yuma,Secretary of State,,Write-In,Selena A. Naumoff,0,,True,
,Secretary of State,,Write-In,Selena A. Naumoff,35,,True,
Apache,Attorney General,,DEM,Terry Goddard,13586,,,
Cochise,Attorney General,,DEM,Terry Goddard,19547,,,
Coconino,Attorney General,,DEM,Terry Goddard,26301,,,
Gila,Attorney General,,DEM,Terry Goddard,10070,,,
Graham,Attorney General,,DEM,Terry Goddard,4154,,,
Greenlee,Attorney General,,DEM,Terry Goddard,1429,,,
La Paz,Attorney General,,DEM,Terry Goddard,2036,,,
Maricopa,Attorney General,,DEM,Terry Goddard,513462,,,
Mohave,Attorney General,,DEM,Terry Goddard,21563,,,
Navajo,Attorney General,,DEM,Terry Goddard,16294,,,
Pima,Attorney General,,DEM,Terry Goddard,179590,,,
Pinal,Attorney General,,DEM,Terry Goddard,32991,,,
Santa Cruz,Attorney General,,DEM,Terry Goddard,5851,,,
Yavapai,Attorney General,,DEM,Terry Goddard,36350,,,
Yuma,Attorney General,,DEM,Terry Goddard,15783,,,
,Attorney General,,DEM,Terry Goddard,899007,True,,
Apache,Attorney General,,REP,Bill Montgomery,4931,,,
Cochise,Attorney General,,REP,Bill Montgomery,16157,,,
Coconino,Attorney General,,REP,Bill Montgomery,10773,,,
Gila,Attorney General,,REP,Bill Montgomery,6316,,,
Graham,Attorney General,,REP,Bill Montgomery,3531,,,
Greenlee,Attorney General,,REP,Bill Montgomery,660,,,
La Paz,Attorney General,,REP,Bill Montgomery,1695,,,
Maricopa,Attorney General,,REP,Bill Montgomery,351771,,,
Mohave,Attorney General,,REP,Bill Montgomery,22872,,,
Navajo,Attorney General,,REP,Bill Montgomery,9998,,,
Pima,Attorney General,,REP,Bill Montgomery,95094,,,
Pinal,Attorney General,,REP,Bill Montgomery,22886,,,
Santa Cruz,Attorney General,,REP,Bill Montgomery,2135,,,
Yavapai,Attorney General,,REP,Bill Montgomery,34435,,,
Yuma,Attorney General,,REP,Bill Montgomery,12063,,,
,Attorney General,,REP,Bill Montgomery,595317,,,
Apache,State Treasurer,,DEM,Rano Singh,11644,,,
Cochise,State Treasurer,,DEM,Rano Singh,14343,,,
Coconino,State Treasurer,,DEM,Rano Singh,20672,,,
Gila,State Treasurer,,DEM,Rano Singh,6710,,,
Graham,State Treasurer,,DEM,Rano Singh,2537,,,
Greenlee,State Treasurer,,DEM,Rano Singh,1053,,,
La Paz,State Treasurer,,DEM,Rano Singh,1432,,,
Maricopa,State Treasurer,,DEM,Rano Singh,340139,,,
Mohave,State Treasurer,,DEM,Rano Singh,15297,,,
Navajo,State Treasurer,,DEM,Rano Singh,12307,,,
Pima,State Treasurer,,DEM,Rano Singh,136035,,,
Pinal,State Treasurer,,DEM,Rano Singh,23769,,,
Santa Cruz,State Treasurer,,DEM,Rano Singh,4774,,,
Yavapai,State Treasurer,,DEM,Rano Singh,24650,,,
Yuma,State Treasurer,,DEM,Rano Singh,11828,,,
,State Treasurer,,DEM,Rano Singh,627190,,,
Apache,State Treasurer,,REP,Dean Martin,6496,,,
Cochise,State Treasurer,,REP,Dean Martin,20432,,,
Coconino,State Treasurer,,REP,Dean Martin,15196,,,
Gila,State Treasurer,,REP,Dean Martin,9021,,,
Graham,State Treasurer,,REP,Dean Martin,4822,,,
Greenlee,State Treasurer,,REP,Dean Martin,941,,,
La Paz,State Treasurer,,REP,Dean Martin,2178,,,
Maricopa,State Treasurer,,REP,Dean Martin,495568,,,
Mohave,State Treasurer,,REP,Dean Martin,28271,,,
Navajo,State Treasurer,,REP,Dean Martin,13308,,,
Pima,State Treasurer,,REP,Dean Martin,131965,,,
Pinal,State Treasurer,,REP,Dean Martin,30523,,,
Santa Cruz,State Treasurer,,REP,Dean Martin,2951,,,
Yavapai,State Treasurer,,REP,Dean Martin,44042,,,
Yuma,State Treasurer,,REP,Dean Martin,15424,,,
,State Treasurer,,REP,Dean Martin,821138,True,,
Apache,Superintendent of Public Instruction,,DEM,Jason Williams,12494,,,
Cochise,Superintendent of Public Instruction,,DEM,Jason Williams,15411,,,
Coconino,Superintendent of Public Instruction,,DEM,Jason Williams,20920,,,
Gila,Superintendent of Public Instruction,,DEM,Jason Williams,7484,,,
Graham,Superintendent of Public Instruction,,DEM,Jason Williams,3073,,,
Greenlee,Superintendent of Public Instruction,,DEM,Jason Williams,1173,,,
La Paz,Superintendent of Public Instruction,,DEM,Jason Williams,1592,,,
Maricopa,Superintendent of Public Instruction,,DEM,Jason Williams,367916,,,
Mohave,Superintendent of Public Instruction,,DEM,Jason Williams,17560,,,
Navajo,Superintendent of Public Instruction,,DEM,Jason Williams,13658,,,
Pima,Superintendent of Public Instruction,,DEM,Jason Williams,141235,,,
Pinal,Superintendent of Public Instruction,,DEM,Jason Williams,25647,,,
Santa Cruz,Superintendent of Public Instruction,,DEM,Jason Williams,4958,,,
Yavapai,Superintendent of Public Instruction,,DEM,Jason Williams,26505,,,
Yuma,Superintendent of Public Instruction,,DEM,Jason Williams,13283,,,
,Superintendent of Public Instruction,,DEM,Jason Williams,672909,,,
Apache,Superintendent of Public Instruction,,REP,Tom Horne,5770,,,
Cochise,Superintendent of Public Instruction,,REP,Tom Horne,19555,,,
Coconino,Superintendent of Public Instruction,,REP,Tom Horne,15106,,,
Gila,Superintendent of Public Instruction,,REP,Tom Horne,8435,,,
Graham,Superintendent of Public Instruction,,REP,Tom Horne,4370,,,
Greenlee,Superintendent of Public Instruction,,REP,Tom Horne,851,,,
La Paz,Superintendent of Public Instruction,,REP,Tom Horne,1999,,,
Maricopa,Superintendent of Public Instruction,,REP,Tom Horne,472609,,,
Mohave,Superintendent of Public Instruction,,REP,Tom Horne,25834,,,
Navajo,Superintendent of Public Instruction,,REP,Tom Horne,12181,,,
Pima,Superintendent of Public Instruction,,REP,Tom Horne,126801,,,
Pinal,Superintendent of Public Instruction,,REP,Tom Horne,28828,,,
