county,office,district,party,candidate,votes,winner,write-in,notes
,State Senate,9,REP,"Robert ""Bob"" Burns",12344,True,,
Maricopa,State Senate,10,DEM,Martin James Monroe,3850,,,
,State Senate,10,DEM,Martin James Monroe,3850,True,,
Maricopa,State Senate,10,LBT,Dan Poland,5,,True,
,State Senate,10,LBT,Dan Poland,5,,True,
Maricopa,State Senate,10,REP,Linda Gray,6420,,,
,State Senate,10,REP,Linda Gray,6420,True,,
Maricopa,State Senate,11,DEM,Ann Wallack,6137,,,
,State Senate,11,DEM,Ann Wallack,6137,True,,
Maricopa,State Senate,11,REP,Barbara Leff,11741,,,
,State Senate,11,REP,Barbara Leff,11741,True,,
Maricopa,State Senate,12,REP,Robert Blendu,8555,,,
,State Senate,12,REP,Robert Blendu,8555,True,,
Maricopa,State Senate,13,DEM,Richard Miranda,2834,,,
,State Senate,13,DEM,Richard Miranda,2834,True,,
Maricopa,State Senate,14,DEM,Debbie McCune-Davis,2933,,,
,State Senate,14,DEM,Debbie McCune-Davis,2933,True,,
Maricopa,State Senate,15,DEM,Ken Cheuvront,4553,,,
,State Senate,15,DEM,Ken Cheuvront,4553,True,,
Maricopa,State Senate,15,LBT,John Williams,5,,True,
,State Senate,15,LBT,John Williams,5,,True,
Maricopa,State Senate,15,REP,Andrew Smigielski,3052,,,
,State Senate,15,REP,Andrew Smigielski,3052,True,,
Maricopa,State Senate,16,DEM,Leah Landrum,4785,,,
,State Senate,16,DEM,Leah Landrum,4785,True,,
Maricopa,State Senate,16,REP,Daniel Veres,1501,,,
,State Senate,16,REP,Daniel Veres,1501,True,,
Maricopa,State Senate,17,DEM,Meg Burton-Cahill,6972,,,
,State Senate,17,DEM,Meg Burton-Cahill,6972,True,,
Maricopa,State Senate,17,REP,Rose Crutcher,6478,,,
,State Senate,17,REP,Rose Crutcher,6478,True,,
Maricopa,State Senate,18,LBT,Rachel Kielsky,5,,True,
,State Senate,18,LBT,Rachel Kielsky,5,,True,
Maricopa,State Senate,18,REP,Joe Brown,2004,,,
,State Senate,18,REP,Joe Brown,2004,,,
Maricopa,State Senate,18,REP,Karen S. Johnson,5838,,,
,State Senate,18,REP,Karen S. Johnson,5838,True,,
Maricopa,State Senate,19,DEM,Steven Zachary,4370,,,
,State Senate,19,DEM,Steven Zachary,4370,True,,
Maricopa,State Senate,19,REP,Chuck Gray,11766,,,
,State Senate,19,REP,Chuck Gray,11766,True,,
Maricopa,State Senate,20,DEM,Donna Gratehouse,4231,,,
,State Senate,20,DEM,Donna Gratehouse,4231,True,,
Maricopa,State Senate,20,REP,John Huppenthal,7453,,,
,State Senate,20,REP,John Huppenthal,7453,True,,
Maricopa,State Senate,21,REP,Jay Tibshraeny,10905,,,
,State Senate,21,REP,Jay Tibshraeny,10905,True,,
Maricopa,State Senate,22,DEM,Glenn A. Ray,3695,,,
Pinal,State Senate,22,DEM,Glenn A. Ray,900,,,
,State Senate,22,DEM,Glenn A. Ray,4595,True,,
Maricopa,State Senate,22,REP,Joe Bedgood,5570,,,
Pinal,State Senate,22,REP,Joe Bedgood,678,,,
,State Senate,22,REP,Joe Bedgood,6248,,,
Maricopa,State Senate,22,REP,Thayer Verschoor,7644,,,
Pinal,State Senate,22,REP,Thayer Verschoor,951,,,
,State Senate,22,REP,Thayer Verschoor,8595,True,,
Gila,State Senate,23,DEM,Rebecca Rios,171,,,
Maricopa,State Senate,23,DEM,Rebecca Rios,446,,,
Pinal,State Senate,23,DEM,Rebecca Rios,8233,,,
,State Senate,23,DEM,Rebecca Rios,8850,True,,
Gila,State Senate,23,REP,Cheryl Chase,2,,,
Maricopa,State Senate,23,REP,Cheryl Chase,265,,,
Pinal,State Senate,23,REP,Cheryl Chase,5275,,,
,State Senate,23,REP,Cheryl Chase,5542,True,,
La Paz,State Senate,24,DEM,Amanda Aguirre,321,,,
Yuma,State Senate,24,DEM,Amanda Aguirre,4864,,,
,State Senate,24,DEM,Amanda Aguirre,5185,True,,
La Paz,State Senate,24,REP,Russ Jones,365,,,
Yuma,State Senate,24,REP,Russ Jones,5650,,,
,State Senate,24,REP,Russ Jones,6015,True,,
Cochise,State Senate,25,DEM,Marsha Arzberger,6840,,,
Maricopa,State Senate,25,DEM,Marsha Arzberger,184,,,
Pima,State Senate,25,DEM,Marsha Arzberger,2669,,,
Pinal,State Senate,25,DEM,Marsha Arzberger,156,,,
Santa Cruz,State Senate,25,DEM,Marsha Arzberger,1472,,,
,State Senate,25,DEM,Marsha Arzberger,11321,True,,
Cochise,State Senate,25,REP,Mary Ann Black,5480,,,
Maricopa,State Senate,25,REP,Mary Ann Black,228,,,
Pima,State Senate,25,REP,Mary Ann Black,2202,,,
Pinal,State Senate,25,REP,Mary Ann Black,160,,,
Santa Cruz,State Senate,25,REP,Mary Ann Black,489,,,
,State Senate,25,REP,Mary Ann Black,8559,True,,
Pima,State Senate,26,DEM,Charlene Pesquiera,11504,,,
Pinal,State Senate,26,DEM,Charlene Pesquiera,803,,,
,State Senate,26,DEM,Charlene Pesquiera,12307,True,,
Pima,State Senate,26,REP,Toni Hellon,7861,,,
Pinal,State Senate,26,REP,Toni Hellon,442,,,
,State Senate,26,REP,Toni Hellon,8303,,,
Pima,State Senate,26,REP,Al Melvin,9388,,,
Pinal,State Senate,26,REP,Al Melvin,1536,,,
,State Senate,26,REP,Al Melvin,10924,True,,
Pima,State Senate,27,DEM,Jorge Luis Garcia,8646,,,
,State Senate,27,DEM,Jorge Luis Garcia,8646,True,,
Pima,State Senate,28,DEM,Paula Aboud,9158,,,
,State Senate,28,DEM,Paula Aboud,9158,True,,
Pima,State Senate,28,DEM,Ted Downing,7746,,,
,State Senate,28,DEM,Ted Downing,7746,,,
Pima,State Senate,29,DEM,Victor Soltero,7193,,,
,State Senate,29,DEM,Victor Soltero,7193,True,,
Cochise,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",1949,,,
Pima,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",11367,,,
Santa Cruz,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",545,,,
,State Senate,30,DEM,"Jeffrey ""Jeff"" Chimene",13861,True,,
Cochise,State Senate,30,REP,Tim Bee,3416,,,
Pima,State Senate,30,REP,Tim Bee,16446,,,
Santa Cruz,State Senate,30,REP,Tim Bee,452,,,
,State Senate,30,REP,Tim Bee,20314,True,,
Coconino,State House,1,DEM,Wesley Edmonds,1558,,,
Yavapai,State House,1,DEM,Wesley Edmonds,6870,,,
,State House,1,DEM,Wesley Edmonds,8428,True,,
Coconino,State House,1,REP,Noel Campbell,564,,,
Yavapai,State House,1,REP,Noel Campbell,4682,,,
,State House,1,REP,Noel Campbell,5246,,,
Coconino,State House,1,REP,Bryan Detwiler,614,,,
Yavapai,State House,1,REP,Bryan Detwiler,5962,,,
,State House,1,REP,Bryan Detwiler,6576,,,
Coconino,State House,1,REP,Lucy Mason,1065,,,
Yavapai,State House,1,REP,Lucy Mason,10814,,,
,State House,1,REP,Lucy Mason,11879,True,,
Coconino,State House,1,REP,Andy Tobin,707,,,
Yavapai,State House,1,REP,Andy Tobin,5911,,,
,State House,1,REP,Andy Tobin,6618,True,,
Apache,State House,2,DEM,Ann Kirkpatrick,1719,,,
Coconino,State House,2,DEM,Ann Kirkpatrick,4510,,,
Mohave,State House,2,DEM,Ann Kirkpatrick,10,,,
Navajo,State House,2,DEM,Ann Kirkpatrick,1249,,,
Yavapai,State House,2,DEM,Ann Kirkpatrick,0,,,
,State House,2,DEM,Ann Kirkpatrick,7488,True,,
Apache,State House,2,DEM,Albert Tom,2716,,,
Coconino,State House,2,DEM,Albert Tom,2615,,,
Mohave,State House,2,DEM,Albert Tom,10,,,
Navajo,State House,2,DEM,Albert Tom,1843,,,
Yavapai,State House,2,DEM,Albert Tom,0,,,
,State House,2,DEM,Albert Tom,7184,True,,
Apache,State House,2,REP,Preston J. Korn,367,,,
Coconino,State House,2,REP,Preston J. Korn,2127,,,
Mohave,State House,2,REP,Preston J. Korn,3,,,
Navajo,State House,2,REP,Preston J. Korn,347,,,
Yavapai,State House,2,REP,Preston J. Korn,0,,,
,State House,2,REP,Preston J. Korn,2844,True,,
Coconino,State House,3,DEM,Luis Lopez,485,,,
La Paz,State House,3,DEM,Luis Lopez,221,,,
Mohave,State House,3,DEM,Luis Lopez,4846,,,
,State House,3,DEM,Luis Lopez,5552,True,,
Coconino,State House,3,REP,Ray Cullison II,193,,,
La Paz,State House,3,REP,Ray Cullison II,161,,,
Mohave,State House,3,REP,Ray Cullison II,4358,,,
,State House,3,REP,Ray Cullison II,4712,,,
Coconino,State House,3,REP,Doris Goodale,257,,,
La Paz,State House,3,REP,Doris Goodale,95,,,
Mohave,State House,3,REP,Doris Goodale,3446,,,
,State House,3,REP,Doris Goodale,3798,,,
Coconino,State House,3,REP,Trish Groe,166,,,
La Paz,State House,3,REP,Trish Groe,258,,,
Mohave,State House,3,REP,Trish Groe,7534,,,
,State House,3,REP,Trish Groe,7958,True,,
Coconino,State House,3,REP,Nancy McLain,464,,,
La Paz,State House,3,REP,Nancy McLain,235,,,
Mohave,State House,3,REP,Nancy McLain,6021,,,
,State House,3,REP,Nancy McLain,6720,True,,
Maricopa,State House,4,DEM,Debra Boehlke,7925,,,
Yavapai,State House,4,DEM,Debra Boehlke,864,,,
,State House,4,DEM,Debra Boehlke,8789,True,,
Maricopa,State House,4,DEM,Sue Dolphin,592,,True,
Yavapai,State House,4,DEM,Sue Dolphin,9,,True,
,State House,4,DEM,Sue Dolphin,601,,True,
Maricopa,State House,4,REP,Tom Boone,12639,,,
Yavapai,State House,4,REP,Tom Boone,1409,,,
,State House,4,REP,Tom Boone,14048,True,,
Maricopa,State House,4,REP,Judy M. Burges,12446,,,
Yavapai,State House,4,REP,Judy M. Burges,1577,,,
,State House,4,REP,Judy M. Burges,14023,True,,
Apache,State House,5,DEM,Jack A. Brown,928,,,
Coconino,State House,5,DEM,Jack A. Brown,0,,,
Gila,State House,5,DEM,Jack A. Brown,3287,,,
Graham,State House,5,DEM,Jack A. Brown,1388,,,
Greenlee,State House,5,DEM,Jack A. Brown,862,,,
Navajo,State House,5,DEM,Jack A. Brown,2906,,,
Pinal,State House,5,DEM,Jack A. Brown,0,,,
,State House,5,DEM,Jack A. Brown,9371,True,,
Apache,State House,5,DEM,David Rodriguez,5,,True,
Coconino,State House,5,DEM,David Rodriguez,0,,True,
Gila,State House,5,DEM,David Rodriguez,5,,True,
Graham,State House,5,DEM,David Rodriguez,0,,True,
Greenlee,State House,5,DEM,David Rodriguez,0,,True,
Navajo,State House,5,DEM,David Rodriguez,3,,True,
Pinal,State House,5,DEM,David Rodriguez,0,,True,
,State House,5,DEM,David Rodriguez,13,,True,
Apache,State House,5,REP,Bill Konopnicki,919,,,
Coconino,State House,5,REP,Bill Konopnicki,0,,,
Gila,State House,5,REP,Bill Konopnicki,3615,,,
Graham,State House,5,REP,Bill Konopnicki,1416,,,
Greenlee,State House,5,REP,Bill Konopnicki,245,,,
Navajo,State House,5,REP,Bill Konopnicki,3985,,,
Pinal,State House,5,REP,Bill Konopnicki,0,,,
,State House,5,REP,Bill Konopnicki,10180,True,,
Maricopa,State House,6,REP,Doug Clark,4893,,,
,State House,6,REP,Doug Clark,4893,True,,
Maricopa,State House,6,REP,Sam Crump,5193,,,
,State House,6,REP,Sam Crump,5193,True,,
Maricopa,State House,6,REP,Carl Seel,3278,,,
,State House,6,REP,Carl Seel,3278,,,
Maricopa,State House,6,REP,Clark Thomas,3647,,,
,State House,6,REP,Clark Thomas,3647,,,
Maricopa,State House,7,DEM,Marilyn Fox,3400,,,
,State House,7,DEM,Marilyn Fox,3400,True,,
Maricopa,State House,7,DEM,Jeanne Lunn,2657,,,
,State House,7,DEM,Jeanne Lunn,2657,True,,
Maricopa,State House,7,LBT,Jim Iannuzo,75,,,
,State House,7,LBT,Jim Iannuzo,75,True,,
Maricopa,State House,7,REP,Ray Barnes,4724,,,
,State House,7,REP,Ray Barnes,4724,True,,
Maricopa,State House,7,REP,Nancy Barto,7218,,,
,State House,7,REP,Nancy Barto,7218,True,,
Maricopa,State House,7,REP,David Burnell Smith,4392,,,
,State House,7,REP,David Burnell Smith,4392,,,
Maricopa,State House,7,REP,Howard Sprague,2331,,,
,State House,7,REP,Howard Sprague,2331,,,
Maricopa,State House,8,DEM,Stephanie Rimmer,5479,,,
,State House,8,DEM,Stephanie Rimmer,5479,True,,
Maricopa,State House,8,DEM,H. William Sandberg,4209,,,
,State House,8,DEM,H. William Sandberg,4209,True,,
Maricopa,State House,8,REP,James F. Burke,5712,,,
,State House,8,REP,James F. Burke,5712,,,
Maricopa,State House,8,REP,Travis Junion,2717,,,
,State House,8,REP,Travis Junion,2717,,,
Maricopa,State House,8,REP,John Kavanagh,7979,,,
,State House,8,REP,John Kavanagh,7979,True,,
Maricopa,State House,8,REP,Michele Reagan,11302,,,
,State House,8,REP,Michele Reagan,11302,True,,
Maricopa,State House,8,REP,Carolyn M. Schoenrock,3854,,,
,State House,8,REP,Carolyn M. Schoenrock,3854,,,
Maricopa,State House,9,DEM,Sheri Van Horsen,7067,,,
,State House,9,DEM,Sheri Van Horsen,7067,True,,
Maricopa,State House,9,REP,David Fraley,2483,,,
,State House,9,REP,David Fraley,2483,,,
Maricopa,State House,9,REP,Rick Murphy,7091,,,
,State House,9,REP,Rick Murphy,7091,True,,
Maricopa,State House,9,REP,Bob Stump,10958,,,
,State House,9,REP,Bob Stump,10958,True,,
Maricopa,State House,10,DEM,Lamont Lovejoy,2055,,,
,State House,10,DEM,Lamont Lovejoy,2055,True,,
Maricopa,State House,10,DEM,Jackie Thrasher,3600,,,
,State House,10,DEM,Jackie Thrasher,3600,True,,
Maricopa,State House,10,REP,Doug Quelland,5087,,,
,State House,10,REP,Doug Quelland,5087,True,,
Maricopa,State House,10,REP,James Weiers,5401,,,
,State House,10,REP,James Weiers,5401,True,,
Maricopa,State House,11,DEM,Mark Anthony Desimone,5981,,,
,State House,11,DEM,Mark Anthony Desimone,5981,True,,
Maricopa,State House,11,REP,John Allen,5548,,,
,State House,11,REP,John Allen,5548,,,
Maricopa,State House,11,REP,Adam Driggs,6369,,,
,State House,11,REP,Adam Driggs,6369,True,,
Maricopa,State House,11,REP,Don Hesselbrock,6165,,,
,State House,11,REP,Don Hesselbrock,6165,True,,
Maricopa,State House,11,REP,Devin Slayton,1975,,,
,State House,11,REP,Devin Slayton,1975,,,
Maricopa,State House,12,REP,John Nelson,6697,,,
,State House,12,REP,John Nelson,6697,True,,
Maricopa,State House,12,REP,Jerry Weiers,6435,,,
,State House,12,REP,Jerry Weiers,6435,True,,
Maricopa,State House,13,DEM,Steve Gallardo,2162,,,
,State House,13,DEM,Steve Gallardo,2162,True,,
Maricopa,State House,13,DEM,Martha Garcia,2171,,,
,State House,13,DEM,Martha Garcia,2171,True,,
Maricopa,State House,14,DEM,Chad Campbell,1904,,,
,State House,14,DEM,Chad Campbell,1904,True,,
Maricopa,State House,14,DEM,John M. Carpenter,984,,,
,State House,14,DEM,John M. Carpenter,984,,,
Maricopa,State House,14,DEM,Robert Meza,2300,,,
,State House,14,DEM,Robert Meza,2300,True,,
Maricopa,State House,14,LBT,Mike Renzulli,6,,True,
,State House,14,LBT,Mike Renzulli,6,,True,
Maricopa,State House,14,REP,John Stevens,1558,,,
,State House,14,REP,John Stevens,1558,True,,
Maricopa,State House,15,DEM,David Lujan,3571,,,
,State House,15,DEM,David Lujan,3571,True,,
Maricopa,State House,15,DEM,Kyrsten Sinema,3590,,,
,State House,15,DEM,Kyrsten Sinema,3590,True,,
Maricopa,State House,15,DEM,Robert Young,1323,,,
,State House,15,DEM,Robert Young,1323,,,
Maricopa,State House,15,LBT,Richard Buck,15,,True,
,State House,15,LBT,Richard Buck,15,,True,
Maricopa,State House,15,REP,Robert Gear,3004,,,
,State House,15,REP,Robert Gear,3004,True,,
Maricopa,State House,15,REP,William Wheat,251,,True,
,State House,15,REP,William Wheat,251,,True,
Maricopa,State House,16,DEM,Carlos Avelar,2184,,,
,State House,16,DEM,Carlos Avelar,2184,,,
Maricopa,State House,16,DEM,Cloves C. Jr. Campbell,2262,,,
,State House,16,DEM,Cloves C. Jr. Campbell,2262,True,,
Maricopa,State House,16,DEM,Ben R. Miranda,2592,,,
,State House,16,DEM,Ben R. Miranda,2592,True,,
Maricopa,State House,16,DEM,Betty Doss Ware,1854,,,
,State House,16,DEM,Betty Doss Ware,1854,,,
Maricopa,State House,16,REP,Daniel Coleman,1044,,,
,State House,16,REP,Daniel Coleman,1044,True,,
Maricopa,State House,16,REP,Robert (Bob,1190,,,
,State House,16,REP,Robert (Bob,1190,,,
Maricopa,State House,17,DEM,Ed Ableser,4385,,,
,State House,17,DEM,Ed Ableser,4385,True,,
Maricopa,State House,17,DEM,Angie Crouse,2955,,,
,State House,17,DEM,Angie Crouse,2955,,,
Maricopa,State House,17,DEM,David Schapira,3621,,,
,State House,17,DEM,David Schapira,3621,True,,
Maricopa,State House,17,DEM,Rhett Wilson,2040,,,
,State House,17,DEM,Rhett Wilson,2040,,,
Maricopa,State House,17,REP,Chris DeRose,2627,,,
,State House,17,REP,Chris DeRose,2627,,,
Maricopa,State House,17,REP,Dale Despain,3658,,,
,State House,17,REP,Dale Despain,3658,True,,
Maricopa,State House,17,REP,Dan Gransinger,2116,,,
,State House,17,REP,Dan Gransinger,2116,,,
Maricopa,State House,17,REP,Laura Knaperek,5621,,,
,State House,17,REP,Laura Knaperek,5621,True,,
Maricopa,State House,18,DEM,Tammie Pursley,2345,,,
,State House,18,DEM,Tammie Pursley,2345,True,,
Maricopa,State House,18,REP,Mark Anderson,5594,,,
,State House,18,REP,Mark Anderson,5594,True,,
Maricopa,State House,18,REP,Russell Pearce,6274,,,
,State House,18,REP,Russell Pearce,6274,True,,
Maricopa,State House,19,DEM,Lara Wibeto,4333,,,
,State House,19,DEM,Lara Wibeto,4333,True,,
Maricopa,State House,19,REP,Kirk Adams,9281,,,
,State House,19,REP,Kirk Adams,9281,True,,
Maricopa,State House,19,REP,Rich Crandall,9014,,,
,State House,19,REP,Rich Crandall,9014,True,,
Maricopa,State House,20,LBT,Jack Heald,7,,True,
,State House,20,LBT,Jack Heald,7,,True,
Maricopa,State House,20,REP,John McComish,6045,,,
,State House,20,REP,John McComish,6045,True,,
Maricopa,State House,20,REP,Bob Robson,6221,,,
,State House,20,REP,Bob Robson,6221,True,,
Maricopa,State House,21,DEM,Phil Hettmansperger,4285,,,
,State House,21,DEM,Phil Hettmansperger,4285,True,,
Maricopa,State House,21,REP,Warde V. Nichols,6971,,,
,State House,21,REP,Warde V. Nichols,6971,True,,
Maricopa,State House,21,REP,Donna Wallace,3764,,,
,State House,21,REP,Donna Wallace,3764,,,
Maricopa,State House,21,REP,Steve Yarbrough,9160,,,
,State House,21,REP,Steve Yarbrough,9160,True,,
Maricopa,State House,22,LBT,Edward Schwebel,11,,True,
Pinal,State House,22,LBT,Edward Schwebel,0,,True,
,State House,22,LBT,Edward Schwebel,11,,True,
Maricopa,State House,22,REP,Andy Biggs,6987,,,
Pinal,State House,22,REP,Andy Biggs,806,,,
,State House,22,REP,Andy Biggs,7793,True,,
Maricopa,State House,22,REP,Eddie Farnsworth,7926,,,
Pinal,State House,22,REP,Eddie Farnsworth,1065,,,
,State House,22,REP,Eddie Farnsworth,8991,True,,
Maricopa,State House,22,REP,Karl Kohlhoff,4593,,,
Pinal,State House,22,REP,Karl Kohlhoff,471,,,
,State House,22,REP,Karl Kohlhoff,5064,,,
Maricopa,State House,22,REP,Terri Tobey,4957,,,
Pinal,State House,22,REP,Terri Tobey,478,,,
,State House,22,REP,Terri Tobey,5435,,,
Gila,State House,23,DEM,Barbara McGuire,97,,,
Maricopa,State House,23,DEM,Barbara McGuire,210,,,
Pinal,State House,23,DEM,Barbara McGuire,3789,,,
,State House,23,DEM,Barbara McGuire,4096,True,,
Gila,State House,23,DEM,Krista Pacion,29,,,
Maricopa,State House,23,DEM,Krista Pacion,186,,,
Pinal,State House,23,DEM,Krista Pacion,3550,,,
,State House,23,DEM,Krista Pacion,3765,,,
Gila,State House,23,DEM,Pete Rios,158,,,
Maricopa,State House,23,DEM,Pete Rios,345,,,
Pinal,State House,23,DEM,Pete Rios,6262,,,
,State House,23,DEM,Pete Rios,6765,True,,
Gila,State House,23,REP,John Fillmore,2,,,
Maricopa,State House,23,REP,John Fillmore,173,,,
Pinal,State House,23,REP,John Fillmore,3540,,,
,State House,23,REP,John Fillmore,3715,True,,
Gila,State House,23,REP,Frank Pratt,1,,,
Maricopa,State House,23,REP,Frank Pratt,205,,,
Pinal,State House,23,REP,Frank Pratt,3966,,,
,State House,23,REP,Frank Pratt,4172,True,,
La Paz,State House,24,DEM,Lynne Pancrazi,205,,,
Yuma,State House,24,DEM,Lynne Pancrazi,4249,,,
,State House,24,DEM,Lynne Pancrazi,4454,True,,
La Paz,State House,24,DEM,Theresa Ulmer,242,,,
Yuma,State House,24,DEM,Theresa Ulmer,3371,,,
,State House,24,DEM,Theresa Ulmer,3613,True,,
La Paz,State House,24,REP,"Joseph ""Mel"" Melchionne",270,,,
Yuma,State House,24,REP,"Joseph ""Mel"" Melchionne",3624,,,
,State House,24,REP,"Joseph ""Mel"" Melchionne",3894,True,,
La Paz,State House,24,REP,Ken Rosevear,242,,,
Yuma,State House,24,REP,Ken Rosevear,4173,,,
,State House,24,REP,Ken Rosevear,4415,True,,
Cochise,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",5469,,,
Maricopa,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",157,,,
Pima,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",2108,,,
Pinal,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",116,,,
Santa Cruz,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",1526,,,
,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",9376,True,,
Cochise,State House,25,DEM,Patricia Fleming,4219,,,
Maricopa,State House,25,DEM,Patricia Fleming,131,,,
Pima,State House,25,DEM,Patricia Fleming,2116,,,
Pinal,State House,25,DEM,Patricia Fleming,127,,,
Santa Cruz,State House,25,DEM,Patricia Fleming,823,,,
,State House,25,DEM,Patricia Fleming,7416,True,,
Cochise,State House,25,REP,Jennifer J. Burns,3088,,,
Maricopa,State House,25,REP,Jennifer J. Burns,153,,,
Pima,State House,25,REP,Jennifer J. Burns,1427,,,
Pinal,State House,25,REP,Jennifer J. Burns,109,,,
Santa Cruz,State House,25,REP,Jennifer J. Burns,354,,,
,State House,25,REP,Jennifer J. Burns,5131,True,,
Cochise,State House,25,REP,Roger Condra,1735,,,
Maricopa,State House,25,REP,Roger Condra,99,,,
Pima,State House,25,REP,Roger Condra,1273,,,
Pinal,State House,25,REP,Roger Condra,79,,,
Santa Cruz,State House,25,REP,Roger Condra,189,,,
,State House,25,REP,Roger Condra,3375,,,
Cochise,State House,25,REP,Gail Griffin,4091,,,
Maricopa,State House,25,REP,Gail Griffin,97,,,
Pima,State House,25,REP,Gail Griffin,975,,,
Pinal,State House,25,REP,Gail Griffin,83,,,
Santa Cruz,State House,25,REP,Gail Griffin,266,,,
,State House,25,REP,Gail Griffin,5512,True,,
Pima,State House,26,DEM,Lena S. Saradnik,11728,,,
Pinal,State House,26,DEM,Lena S. Saradnik,829,,,
,State House,26,DEM,Lena S. Saradnik,12557,True,,
Pima,State House,26,REP,Pete Hershberger,8323,,,
Pinal,State House,26,REP,Pete Hershberger,562,,,
,State House,26,REP,Pete Hershberger,8885,True,,
Pima,State House,26,REP,David A Jorgenson,7622,,,
Pinal,State House,26,REP,David A Jorgenson,1203,,,
,State House,26,REP,David A Jorgenson,8825,True,,
Pima,State House,26,REP,Lisa Lovallo,5577,,,
Pinal,State House,26,REP,Lisa Lovallo,317,,,
,State House,26,REP,Lisa Lovallo,5894,,,
Pima,State House,26,REP,Carol Somers,5536,,,
Pinal,State House,26,REP,Carol Somers,577,,,
,State House,26,REP,Carol Somers,6113,,,
Pima,State House,27,DEM,Olivia Cajero Bedford,7639,,,
,State House,27,DEM,Olivia Cajero Bedford,7639,True,,
Pima,State House,27,DEM,Phil Lopes,6113,,,
,State House,27,DEM,Phil Lopes,6113,True,,
Pima,State House,27,REP,Gene Chewning,3913,,,
,State House,27,REP,Gene Chewning,3913,True,,
Pima,State House,28,DEM,David Bradley,8675,,,
,State House,28,DEM,David Bradley,8675,True,,
Pima,State House,28,DEM,Steve Farley,8715,,,
,State House,28,DEM,Steve Farley,8715,True,,
Pima,State House,28,DEM,Matt Heinz,6075,,,
,State House,28,DEM,Matt Heinz,6075,,,
Pima,State House,28,DEM,Ted Prezelski,2758,,,
,State House,28,DEM,Ted Prezelski,2758,,,
Pima,State House,28,REP,Bill Phillips,7686,,,
,State House,28,REP,Bill Phillips,7686,True,,
Pima,State House,29,DEM,Betty Liggins,2612,,,
,State House,29,DEM,Betty Liggins,2612,,,
Pima,State House,29,DEM,Linda Lopez,5244,,,
,State House,29,DEM,Linda Lopez,5244,True,,
Pima,State House,29,DEM,Tom Prezelski,3076,,,
,State House,29,DEM,Tom Prezelski,3076,True,,
Pima,State House,29,DEM,Patricia Anne Puig,1760,,,
,State House,29,DEM,Patricia Anne Puig,1760,,,
Pima,State House,29,REP,Bruce P. Murchison,4130,,,
,State House,29,REP,Bruce P. Murchison,4130,True,,
Cochise,State House,30,DEM,Clarence Boykins,1939,,,
Pima,State House,30,DEM,Clarence Boykins,11448,,,
Santa Cruz,State House,30,DEM,Clarence Boykins,547,,,
,State House,30,DEM,Clarence Boykins,13934,True,,
Cochise,State House,30,REP,Frank Callegari,1297,,,
Pima,State House,30,REP,Frank Callegari,4585,,,
Santa Cruz,State House,30,REP,Frank Callegari,149,,,
,State House,30,REP,Frank Callegari,6031,,,
Cochise,State House,30,REP,David Gowan,1607,,,
Pima,State House,30,REP,David Gowan,5284,,,
Santa Cruz,State House,30,REP,David Gowan,126,,,
,State House,30,REP,David Gowan,7017,,,
Cochise,State House,30,REP,Marian Ann McClure,1389,,,
Pima,State House,30,REP,Marian Ann McClure,8319,,,
Santa Cruz,State House,30,REP,Marian Ann McClure,283,,,
,State House,30,REP,Marian Ann McClure,9991,True,,
Cochise,State House,30,REP,Jonathan Paton,1546,,,
Pima,State House,30,REP,Jonathan Paton,9693,,,
Santa Cruz,State House,30,REP,Jonathan Paton,257,,,
,State House,30,REP,Jonathan Paton,11496,True,,
Apache,Secretary of State,,DEM,Israel Torres,3787,,,
Cochise,Secretary of State,,DEM,Israel Torres,8302,,,
Coconino,Secretary of State,,DEM,Israel Torres,6561,,,
Gila,Secretary of State,,DEM,Israel Torres,3210,,,
Graham,Secretary of State,,DEM,Israel Torres,1210,,,
Greenlee,Secretary of State,,DEM,Israel Torres,794,,,
La Paz,Secretary of State,,DEM,Israel Torres,506,,,
Maricopa,Secretary of State,,DEM,Israel Torres,82441,,,
Mohave,Secretary of State,,DEM,Israel Torres,4684,,,
Navajo,Secretary of State,,DEM,Israel Torres,4911,,,
Pima,Secretary of State,,DEM,Israel Torres,56072,,,
Pinal,Secretary of State,,DEM,Israel Torres,9700,,,
Santa Cruz,Secretary of State,,DEM,Israel Torres,2194,,,
Yavapai,Secretary of State,,DEM,Israel Torres,7475,,,
Yuma,Secretary of State,,DEM,Israel Torres,4862,,,
,Secretary of State,,DEM,Israel Torres,196709,True,,
Apache,Secretary of State,,LBT,Ernest Hancock,48,,,
Cochise,Secretary of State,,LBT,Ernest Hancock,129,,,
Coconino,Secretary of State,,LBT,Ernest Hancock,141,,,
Gila,Secretary of State,,LBT,Ernest Hancock,45,,,
Graham,Secretary of State,,LBT,Ernest Hancock,17,,,
Greenlee,Secretary of State,,LBT,Ernest Hancock,0,,,
