,precinct_id,precinct_name,,contest,contest_name,,,,,,,,choice,choice_name,,,party,candidate_party,vote_type_id,vote_type,,vote_total
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,10,Polling,,20,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,20,Early Voting,,13,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,30,Central Count,,4,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,999999,Total,,37,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,10,Polling,,83,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,20,Early Voting,,60,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,30,Central Count,,21,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,999999,Total,,164,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,10,Polling,,0,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,999999,Total,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,38,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,24,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,9,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,71,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,10,Polling,,71,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,20,Early Voting,,51,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,30,Central Count,,17,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,999999,Total,,139,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,10,Polling,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,999999,Total,,2,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,35,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,19,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,6,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,60,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,10,Polling,,73,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,20,Early Voting,,56,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,30,Central Count,,20,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,999999,Total,,149,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,10,Polling,,2,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,999999,Total,,3,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,23,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,13,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,5,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,41,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,57,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,51,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,14,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,122,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,30,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,11,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,8,
,52,052 POSTON,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,49,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,26,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,13,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,4,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,43,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,53,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,53,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,16,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,122,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,31,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,9,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,7,
,52,052 POSTON,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,47,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,361,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,110,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,75,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,27,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,212,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,28,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,14,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,4,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,46,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,53,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,51,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,15,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,119,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,29,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,10,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,8,
,52,052 POSTON,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,47,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,52,052 POSTON,,1040,"Retain Judge THOMPSON, JON W.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
