county,office,district,party,candidate,votes,winner,write-in,notes
Maricopa,State Treasurer,,DEM,Andrei Cherny,374064,,,
Mohave,State Treasurer,,DEM,Andrei Cherny,14108,,,
Navajo,State Treasurer,,DEM,Andrei Cherny,12674,,,
Pima,State Treasurer,,DEM,Andrei Cherny,151537,,,
Pinal,State Treasurer,,DEM,Andrei Cherny,29604,,,
Santa Cruz,State Treasurer,,DEM,Andrei Cherny,6169,,,
Yavapai,State Treasurer,,DEM,Andrei Cherny,24885,,,
Yuma,State Treasurer,,DEM,Andrei Cherny,13692,,,
,State Treasurer,,DEM,Andrei Cherny,685865,,,
Apache,State Treasurer,,GRN,Thomas Meadows,765,,,
Cochise,State Treasurer,,GRN,Thomas Meadows,1267,,,
Coconino,State Treasurer,,GRN,Thomas Meadows,1356,,,
Gila,State Treasurer,,GRN,Thomas Meadows,541,,,
Graham,State Treasurer,,GRN,Thomas Meadows,258,,,
Greenlee,State Treasurer,,GRN,Thomas Meadows,65,,,
La Paz,State Treasurer,,GRN,Thomas Meadows,179,,,
Maricopa,State Treasurer,,GRN,Thomas Meadows,24558,,,
Mohave,State Treasurer,,GRN,Thomas Meadows,1871,,,
Navajo,State Treasurer,,GRN,Thomas Meadows,816,,,
Pima,State Treasurer,,GRN,Thomas Meadows,8790,,,
Pinal,State Treasurer,,GRN,Thomas Meadows,2287,,,
Santa Cruz,State Treasurer,,GRN,Thomas Meadows,288,,,
Yavapai,State Treasurer,,GRN,Thomas Meadows,2291,,,
Yuma,State Treasurer,,GRN,Thomas Meadows,783,,,
,State Treasurer,,GRN,Thomas Meadows,46115,,,
Apache,State Treasurer,,LBT,Thane Eichenauer,599,,,
Cochise,State Treasurer,,LBT,Thane Eichenauer,1617,,,
Coconino,State Treasurer,,LBT,Thane Eichenauer,1605,,,
Gila,State Treasurer,,LBT,Thane Eichenauer,797,,,
Graham,State Treasurer,,LBT,Thane Eichenauer,314,,,
Greenlee,State Treasurer,,LBT,Thane Eichenauer,99,,,
La Paz,State Treasurer,,LBT,Thane Eichenauer,187,,,
Maricopa,State Treasurer,,LBT,Thane Eichenauer,39344,,,
Mohave,State Treasurer,,LBT,Thane Eichenauer,2731,,,
Navajo,State Treasurer,,LBT,Thane Eichenauer,1167,,,
Pima,State Treasurer,,LBT,Thane Eichenauer,10291,,,
Pinal,State Treasurer,,LBT,Thane Eichenauer,2969,,,
Santa Cruz,State Treasurer,,LBT,Thane Eichenauer,251,,,
Yavapai,State Treasurer,,LBT,Thane Eichenauer,3258,,,
Yuma,State Treasurer,,LBT,Thane Eichenauer,937,,,
,State Treasurer,,LBT,Thane Eichenauer,66166,,,
Apache,State Treasurer,,REP,Doug Ducey,5696,,,
Cochise,State Treasurer,,REP,Doug Ducey,20777,,,
Coconino,State Treasurer,,REP,Doug Ducey,14678,,,
Gila,State Treasurer,,REP,Doug Ducey,9803,,,
Graham,State Treasurer,,REP,Doug Ducey,5410,,,
Greenlee,State Treasurer,,REP,Doug Ducey,1011,,,
La Paz,State Treasurer,,REP,Doug Ducey,2582,,,
Maricopa,State Treasurer,,REP,Doug Ducey,510622,,,
Mohave,State Treasurer,,REP,Doug Ducey,32884,,,
Navajo,State Treasurer,,REP,Doug Ducey,14134,,,
Pima,State Treasurer,,REP,Doug Ducey,132764,,,
Pinal,State Treasurer,,REP,Doug Ducey,41195,,,
Santa Cruz,State Treasurer,,REP,Doug Ducey,2911,,,
Yavapai,State Treasurer,,REP,Doug Ducey,47696,,,
Yuma,State Treasurer,,REP,Doug Ducey,17509,,,
,State Treasurer,,REP,Doug Ducey,859672,True,,
Apache,Superintendent of Public Instruction,,DEM,Penny Kotterman,14276,,,
Cochise,Superintendent of Public Instruction,,DEM,Penny Kotterman,16256,,,
Coconino,Superintendent of Public Instruction,,DEM,Penny Kotterman,21537,,,
Gila,Superintendent of Public Instruction,,DEM,Penny Kotterman,6901,,,
Graham,Superintendent of Public Instruction,,DEM,Penny Kotterman,3574,,,
Greenlee,Superintendent of Public Instruction,,DEM,Penny Kotterman,1290,,,
La Paz,Superintendent of Public Instruction,,DEM,Penny Kotterman,1547,,,
Maricopa,Superintendent of Public Instruction,,DEM,Penny Kotterman,407355,,,
Mohave,Superintendent of Public Instruction,,DEM,Penny Kotterman,15710,,,
Navajo,Superintendent of Public Instruction,,DEM,Penny Kotterman,14177,,,
Pima,Superintendent of Public Instruction,,DEM,Penny Kotterman,158412,,,
Pinal,Superintendent of Public Instruction,,DEM,Penny Kotterman,31708,,,
Santa Cruz,Superintendent of Public Instruction,,DEM,Penny Kotterman,6470,,,
Yavapai,Superintendent of Public Instruction,,DEM,Penny Kotterman,27046,,,
Yuma,Superintendent of Public Instruction,,DEM,Penny Kotterman,14734,,,
,Superintendent of Public Instruction,,DEM,Penny Kotterman,740993,,,
Apache,Superintendent of Public Instruction,,REP,John Huppenthal,5925,,,
Cochise,Superintendent of Public Instruction,,REP,John Huppenthal,22492,,,
Coconino,Superintendent of Public Instruction,,REP,John Huppenthal,15550,,,
Gila,Superintendent of Public Instruction,,REP,John Huppenthal,10255,,,
Graham,Superintendent of Public Instruction,,REP,John Huppenthal,5229,,,
Greenlee,Superintendent of Public Instruction,,REP,John Huppenthal,1009,,,
La Paz,Superintendent of Public Instruction,,REP,John Huppenthal,2726,,,
Maricopa,Superintendent of Public Instruction,,REP,John Huppenthal,543230,,,
Mohave,Superintendent of Public Instruction,,REP,John Huppenthal,35242,,,
Navajo,Superintendent of Public Instruction,,REP,John Huppenthal,14056,,,
Pima,Superintendent of Public Instruction,,REP,John Huppenthal,146593,,,
Pinal,Superintendent of Public Instruction,,REP,John Huppenthal,44271,,,
Santa Cruz,Superintendent of Public Instruction,,REP,John Huppenthal,3161,,,
Yavapai,Superintendent of Public Instruction,,REP,John Huppenthal,50419,,,
Yuma,Superintendent of Public Instruction,,REP,John Huppenthal,17602,,,
,Superintendent of Public Instruction,,REP,John Huppenthal,917760,True,,
Apache,State Mine Inspector,,DEM,Manuel Cruz,13449,,,
Cochise,State Mine Inspector,,DEM,Manuel Cruz,14625,,,
Coconino,State Mine Inspector,,DEM,Manuel Cruz,19712,,,
Gila,State Mine Inspector,,DEM,Manuel Cruz,6283,,,
Graham,State Mine Inspector,,DEM,Manuel Cruz,2964,,,
Greenlee,State Mine Inspector,,DEM,Manuel Cruz,1188,,,
La Paz,State Mine Inspector,,DEM,Manuel Cruz,1376,,,
Maricopa,State Mine Inspector,,DEM,Manuel Cruz,373257,,,
Mohave,State Mine Inspector,,DEM,Manuel Cruz,13347,,,
Navajo,State Mine Inspector,,DEM,Manuel Cruz,13279,,,
Pima,State Mine Inspector,,DEM,Manuel Cruz,151436,,,
Pinal,State Mine Inspector,,DEM,Manuel Cruz,30220,,,
Santa Cruz,State Mine Inspector,,DEM,Manuel Cruz,6609,,,
Yavapai,State Mine Inspector,,DEM,Manuel Cruz,25674,,,
Yuma,State Mine Inspector,,DEM,Manuel Cruz,13891,,,
,State Mine Inspector,,DEM,Manuel Cruz,687310,,,
Apache,State Mine Inspector,,REP,Joe Hart,6636,,,
Cochise,State Mine Inspector,,REP,Joe Hart,22884,,,
Coconino,State Mine Inspector,,REP,Joe Hart,16172,,,
Gila,State Mine Inspector,,REP,Joe Hart,10730,,,
Graham,State Mine Inspector,,REP,Joe Hart,5786,,,
Greenlee,State Mine Inspector,,REP,Joe Hart,1158,,,
La Paz,State Mine Inspector,,REP,Joe Hart,2847,,,
Maricopa,State Mine Inspector,,REP,Joe Hart,538055,,,
Mohave,State Mine Inspector,,REP,Joe Hart,36442,,,
Navajo,State Mine Inspector,,REP,Joe Hart,15115,,,
Pima,State Mine Inspector,,REP,Joe Hart,144209,,,
Pinal,State Mine Inspector,,REP,Joe Hart,44475,,,
Santa Cruz,State Mine Inspector,,REP,Joe Hart,3017,,,
Yavapai,State Mine Inspector,,REP,Joe Hart,50373,,,
Yuma,State Mine Inspector,,REP,Joe Hart,18147,,,
,State Mine Inspector,,REP,Joe Hart,916046,True,,
Apache,Corporation Commissioner,,DEM,David Bradley,11498,,,
Cochise,Corporation Commissioner,,DEM,David Bradley,12043,,,
Coconino,Corporation Commissioner,,DEM,David Bradley,16732,,,
Gila,Corporation Commissioner,,DEM,David Bradley,5279,,,
Graham,Corporation Commissioner,,DEM,David Bradley,2308,,,
Greenlee,Corporation Commissioner,,DEM,David Bradley,927,,,
La Paz,Corporation Commissioner,,DEM,David Bradley,1108,,,
Maricopa,Corporation Commissioner,,DEM,David Bradley,303930,,,
Mohave,Corporation Commissioner,,DEM,David Bradley,11555,,,
Navajo,Corporation Commissioner,,DEM,David Bradley,10831,,,
Pima,Corporation Commissioner,,DEM,David Bradley,126708,,,
Pinal,Corporation Commissioner,,DEM,David Bradley,24339,,,
Santa Cruz,Corporation Commissioner,,DEM,David Bradley,4626,,,
Yavapai,Corporation Commissioner,,DEM,David Bradley,20845,,,
Yuma,Corporation Commissioner,,DEM,David Bradley,10916,,,
,Corporation Commissioner,,DEM,David Bradley,563645,,,
Apache,Corporation Commissioner,,DEM,Jorge Luis Garcia,8255,,,Deceased
Cochise,Corporation Commissioner,,DEM,Jorge Luis Garcia,10925,,,Deceased
Coconino,Corporation Commissioner,,DEM,Jorge Luis Garcia,14721,,,Deceased
Gila,Corporation Commissioner,,DEM,Jorge Luis Garcia,4641,,,Deceased
Graham,Corporation Commissioner,,DEM,Jorge Luis Garcia,2304,,,Deceased
Greenlee,Corporation Commissioner,,DEM,Jorge Luis Garcia,927,,,Deceased
La Paz,Corporation Commissioner,,DEM,Jorge Luis Garcia,963,,,Deceased
Maricopa,Corporation Commissioner,,DEM,Jorge Luis Garcia,287395,,,Deceased
Mohave,Corporation Commissioner,,DEM,Jorge Luis Garcia,9565,,,Deceased
Navajo,Corporation Commissioner,,DEM,Jorge Luis Garcia,8672,,,Deceased
Pima,Corporation Commissioner,,DEM,Jorge Luis Garcia,113431,,,Deceased
Pinal,Corporation Commissioner,,DEM,Jorge Luis Garcia,22795,,,Deceased
Santa Cruz,Corporation Commissioner,,DEM,Jorge Luis Garcia,5172,,,Deceased
Yavapai,Corporation Commissioner,,DEM,Jorge Luis Garcia,18729,,,Deceased
Yuma,Corporation Commissioner,,DEM,Jorge Luis Garcia,11431,,,Deceased
,Corporation Commissioner,,DEM,Jorge Luis Garcia,519926,,,Deceased
Apache,Corporation Commissioner,,GRN,Theodore Gomez,509,,,
Cochise,Corporation Commissioner,,GRN,Theodore Gomez,1141,,,
Coconino,Corporation Commissioner,,GRN,Theodore Gomez,1622,,,
Gila,Corporation Commissioner,,GRN,Theodore Gomez,480,,,
Graham,Corporation Commissioner,,GRN,Theodore Gomez,253,,,
Greenlee,Corporation Commissioner,,GRN,Theodore Gomez,84,,,
La Paz,Corporation Commissioner,,GRN,Theodore Gomez,140,,,
Maricopa,Corporation Commissioner,,GRN,Theodore Gomez,22432,,,
Mohave,Corporation Commissioner,,GRN,Theodore Gomez,1025,,,
Navajo,Corporation Commissioner,,GRN,Theodore Gomez,642,,,
Pima,Corporation Commissioner,,GRN,Theodore Gomez,9270,,,
Pinal,Corporation Commissioner,,GRN,Theodore Gomez,1888,,,
Santa Cruz,Corporation Commissioner,,GRN,Theodore Gomez,434,,,
Yavapai,Corporation Commissioner,,GRN,Theodore Gomez,1938,,,
Yuma,Corporation Commissioner,,GRN,Theodore Gomez,787,,,
,Corporation Commissioner,,GRN,Theodore Gomez,42645,,,
Apache,Corporation Commissioner,,GRN,Benjamin Pearcy,626,,,Withdrew
Cochise,Corporation Commissioner,,GRN,Benjamin Pearcy,1265,,,Withdrew
Coconino,Corporation Commissioner,,GRN,Benjamin Pearcy,1587,,,Withdrew
Gila,Corporation Commissioner,,GRN,Benjamin Pearcy,488,,,Withdrew
Graham,Corporation Commissioner,,GRN,Benjamin Pearcy,186,,,Withdrew
Greenlee,Corporation Commissioner,,GRN,Benjamin Pearcy,42,,,Withdrew
La Paz,Corporation Commissioner,,GRN,Benjamin Pearcy,128,,,Withdrew
Maricopa,Corporation Commissioner,,GRN,Benjamin Pearcy,25043,,,Withdrew
Mohave,Corporation Commissioner,,GRN,Benjamin Pearcy,1530,,,Withdrew
Navajo,Corporation Commissioner,,GRN,Benjamin Pearcy,801,,,Withdrew
Pima,Corporation Commissioner,,GRN,Benjamin Pearcy,9936,,,Withdrew
Pinal,Corporation Commissioner,,GRN,Benjamin Pearcy,2060,,,Withdrew
Santa Cruz,Corporation Commissioner,,GRN,Benjamin Pearcy,236,,,Withdrew
Yavapai,Corporation Commissioner,,GRN,Benjamin Pearcy,2553,,,Withdrew
Yuma,Corporation Commissioner,,GRN,Benjamin Pearcy,640,,,Withdrew
,Corporation Commissioner,,GRN,Benjamin Pearcy,47121,,,Withdrew
Apache,Corporation Commissioner,,LBT,Rick Fowlkes,709,,,
Cochise,Corporation Commissioner,,LBT,Rick Fowlkes,2126,,,
Coconino,Corporation Commissioner,,LBT,Rick Fowlkes,2318,,,
Gila,Corporation Commissioner,,LBT,Rick Fowlkes,1127,,,
Graham,Corporation Commissioner,,LBT,Rick Fowlkes,416,,,
Greenlee,Corporation Commissioner,,LBT,Rick Fowlkes,104,,,
La Paz,Corporation Commissioner,,LBT,Rick Fowlkes,287,,,
Maricopa,Corporation Commissioner,,LBT,Rick Fowlkes,56596,,,
Mohave,Corporation Commissioner,,LBT,Rick Fowlkes,3440,,,
Navajo,Corporation Commissioner,,LBT,Rick Fowlkes,1387,,,
Pima,Corporation Commissioner,,LBT,Rick Fowlkes,16224,,,
Pinal,Corporation Commissioner,,LBT,Rick Fowlkes,4478,,,
Santa Cruz,Corporation Commissioner,,LBT,Rick Fowlkes,353,,,
Yavapai,Corporation Commissioner,,LBT,Rick Fowlkes,4875,,,
Yuma,Corporation Commissioner,,LBT,Rick Fowlkes,1331,,,
,Corporation Commissioner,,LBT,Rick Fowlkes,95771,,,
Apache,Corporation Commissioner,,REP,Brenda Burns,5580,,,
Cochise,Corporation Commissioner,,REP,Brenda Burns,21581,,,
Coconino,Corporation Commissioner,,REP,Brenda Burns,14235,,,
Gila,Corporation Commissioner,,REP,Brenda Burns,9822,,,
Graham,Corporation Commissioner,,REP,Brenda Burns,5406,,,
Greenlee,Corporation Commissioner,,REP,Brenda Burns,988,,,
La Paz,Corporation Commissioner,,REP,Brenda Burns,2522,,,
Maricopa,Corporation Commissioner,,REP,Brenda Burns,514919,,,
Mohave,Corporation Commissioner,,REP,Brenda Burns,31344,,,
Navajo,Corporation Commissioner,,REP,Brenda Burns,13692,,,
Pima,Corporation Commissioner,,REP,Brenda Burns,136494,,,
Pinal,Corporation Commissioner,,REP,Brenda Burns,40287,,,
Santa Cruz,Corporation Commissioner,,REP,Brenda Burns,2954,,,
Yavapai,Corporation Commissioner,,REP,Brenda Burns,46412,,,
Yuma,Corporation Commissioner,,REP,Brenda Burns,16310,,,
,Corporation Commissioner,,REP,Brenda Burns,862546,True,,
Apache,Corporation Commissioner,,REP,Gary Pierce,5205,,,
Cochise,Corporation Commissioner,,REP,Gary Pierce,20767,,,
Coconino,Corporation Commissioner,,REP,Gary Pierce,13931,,,
Gila,Corporation Commissioner,,REP,Gary Pierce,9191,,,
Graham,Corporation Commissioner,,REP,Gary Pierce,5181,,,
Greenlee,Corporation Commissioner,,REP,Gary Pierce,978,,,
La Paz,Corporation Commissioner,,REP,Gary Pierce,2391,,,
Maricopa,Corporation Commissioner,,REP,Gary Pierce,496021,,,
Mohave,Corporation Commissioner,,REP,Gary Pierce,30647,,,
Navajo,Corporation Commissioner,,REP,Gary Pierce,13499,,,
Pima,Corporation Commissioner,,REP,Gary Pierce,130309,,,
Pinal,Corporation Commissioner,,REP,Gary Pierce,39422,,,
Santa Cruz,Corporation Commissioner,,REP,Gary Pierce,2748,,,
Yavapai,Corporation Commissioner,,REP,Gary Pierce,46136,,,
Yuma,Corporation Commissioner,,REP,Gary Pierce,17115,,,
,Corporation Commissioner,,REP,Gary Pierce,833541,True,,
