county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Apache,35 LUPTON,County Sheriff,,1,REP,Total Votes Cast,5,1,4,0
Apache,35 LUPTON,County Sheriff,,1,REP,Overvotes,0,0,0,0
Apache,35 LUPTON,County Sheriff,,1,REP,Undervotes,19,5,12,2
Apache,35 LUPTON,County Treasurer,,1,REP,Write-In Totals,3,1,2,0
Apache,35 LUPTON,County Treasurer,,1,REP,Total Votes Cast,3,1,2,0
Apache,35 LUPTON,County Treasurer,,1,REP,Overvotes,0,0,0,0
Apache,35 LUPTON,County Treasurer,,1,REP,Undervotes,21,5,14,2
Apache,35 LUPTON,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,LBT,Write-In Totals,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,LBT,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,LBT,Overvotes,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,LBT,Undervotes,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,LBT,Write-In Totals,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,LBT,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,LBT,Overvotes,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,LBT,Undervotes,0,0,0,0
Apache,35 LUPTON,State House,6,2,LBT,Write-In Totals,0,0,0,0
Apache,35 LUPTON,State House,6,2,LBT,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,State House,6,2,LBT,Overvotes,0,0,0,0
Apache,35 LUPTON,State House,6,2,LBT,Undervotes,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,LBT,Undervotes,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Apache,35 LUPTON,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,GRN,Write-In Totals,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,GRN,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,GRN,Overvotes,0,0,0,0
Apache,35 LUPTON,U.S. House,2,1,GRN,Undervotes,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,GRN,Write-In Totals,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,GRN,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,GRN,Overvotes,0,0,0,0
Apache,35 LUPTON,State Senate,6,1,GRN,Undervotes,0,0,0,0
Apache,35 LUPTON,State House,6,2,GRN,Write-In Totals,0,0,0,0
Apache,35 LUPTON,State House,6,2,GRN,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,State House,6,2,GRN,Overvotes,0,0,0,0
Apache,35 LUPTON,State House,6,2,GRN,Undervotes,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Apache,35 LUPTON,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Apache,35 LUPTON,,,1,NOL,Total Votes Cast,0,0,0,0
Apache,35 LUPTON,,,1,NOL,Overvotes,0,0,0,0
Apache,35 LUPTON,,,1,NOL,Undervotes,0,0,0,0
Apache,37 MCNARY,Registered Voters - Total,,,,,226,226,226,226
Apache,37 MCNARY,Registered Voters - Democratic,,,DEM,,107,107,107,107
Apache,37 MCNARY,Registered Voters - Republican,,,REP,,27,27,27,27
Apache,37 MCNARY,Registered Voters - Libertarian,,,LBT,,1,1,1,1
Apache,37 MCNARY,Registered Voters - Green,,,GRN,,0,0,0,0
Apache,37 MCNARY,Registered Voters - No Labels,,,NOL,,1,1,1,1
Apache,37 MCNARY,Registered Voters - Nonpartisan,,,Nonpartisan,,90,90,90,90
Apache,37 MCNARY,Ballots Cast - Total,,,,,15,3,12,0
Apache,37 MCNARY,Ballots Cast - Democratic,,,DEM,,14,3,11,0
Apache,37 MCNARY,Ballots Cast - Republican,,,REP,,1,0,1,0
Apache,37 MCNARY,Ballots Cast - Libertarian,,,LBT,,0,0,0,0
Apache,37 MCNARY,Ballots Cast - Green,,,GRN,,0,0,0,0
Apache,37 MCNARY,Ballots Cast - No Labels,,,NOL,,0,0,0,0
Apache,37 MCNARY,Ballots Cast - Nonpartisan,,,Nonpartisan,,0,0,0,0
Apache,37 MCNARY,Ballots Cast - Blank,,,,,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,DEM,Ruben GALLEGO,12,3,9,0
Apache,37 MCNARY,U.S. Senate,,1,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,DEM,Total Votes Cast,12,3,9,0
Apache,37 MCNARY,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,DEM,Undervotes,2,0,2,0
Apache,37 MCNARY,U.S. House,2,1,DEM,Jonathan NEZ,14,3,11,0
Apache,37 MCNARY,U.S. House,2,1,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,DEM,Total Votes Cast,14,3,11,0
Apache,37 MCNARY,U.S. House,2,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,DEM,Undervotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,DEM,Theresa HATATHLIE,12,3,9,0
Apache,37 MCNARY,State Senate,6,1,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,DEM,Total Votes Cast,12,3,9,0
Apache,37 MCNARY,State Senate,6,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,DEM,Undervotes,2,0,2,0
Apache,37 MCNARY,State House,6,2,DEM,Angela MALONEY,3,1,2,0
Apache,37 MCNARY,State House,6,2,DEM,Mae PESHLAKAI,7,2,5,0
Apache,37 MCNARY,State House,6,2,DEM,Myron TSOSIE,6,2,4,0
Apache,37 MCNARY,State House,6,2,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State House,6,2,DEM,Total Votes Cast,16,5,11,0
Apache,37 MCNARY,State House,6,2,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,State House,6,2,DEM,Undervotes,12,1,11,0
Apache,37 MCNARY,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,5,2,3,0
Apache,37 MCNARY,Corporation Commissioner,,3,DEM,Jonathon HILL,7,2,5,0
Apache,37 MCNARY,Corporation Commissioner,,3,DEM,Joshua POLACHECK,5,2,3,0
Apache,37 MCNARY,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,DEM,Total Votes Cast,17,6,11,0
Apache,37 MCNARY,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,DEM,Undervotes,25,3,22,0
Apache,37 MCNARY,Board of Supervisors,3,1,DEM,Write-In Totals,2,0,2,0
Apache,37 MCNARY,Board of Supervisors,3,1,DEM,Total Votes Cast,2,0,2,0
Apache,37 MCNARY,Board of Supervisors,3,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,Board of Supervisors,3,1,DEM,Undervotes,12,3,9,0
Apache,37 MCNARY,County Assessor,,1,DEM,Rodger DAHOZY,11,3,8,0
Apache,37 MCNARY,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Assessor,,1,DEM,Total Votes Cast,11,3,8,0
Apache,37 MCNARY,County Assessor,,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,County Assessor,,1,DEM,Undervotes,3,0,3,0
Apache,37 MCNARY,County Attorney,,1,DEM,Michael WHITING,9,2,7,0
Apache,37 MCNARY,County Attorney,,1,DEM,Write-In Totals,2,1,1,0
Apache,37 MCNARY,County Attorney,,1,DEM,Total Votes Cast,11,3,8,0
Apache,37 MCNARY,County Attorney,,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,County Attorney,,1,DEM,Undervotes,3,0,3,0
Apache,37 MCNARY,County Recorder,,1,DEM,Stephanie CALABAZA,7,2,5,0
Apache,37 MCNARY,County Recorder,,1,DEM,Larry NOBLE,6,1,5,0
Apache,37 MCNARY,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Recorder,,1,DEM,Total Votes Cast,13,3,10,0
Apache,37 MCNARY,County Recorder,,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,County Recorder,,1,DEM,Undervotes,1,0,1,0
Apache,37 MCNARY,County School Superintendent,,1,DEM,Joy WHITING,11,2,9,0
Apache,37 MCNARY,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County School Superintendent,,1,DEM,Total Votes Cast,11,2,9,0
Apache,37 MCNARY,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,County School Superintendent,,1,DEM,Undervotes,3,1,2,0
Apache,37 MCNARY,County Sheriff,,1,DEM,Joseph DEDMAN JR,12,3,9,0
Apache,37 MCNARY,County Sheriff,,1,DEM,Write-In Totals,1,0,1,0
Apache,37 MCNARY,County Sheriff,,1,DEM,Total Votes Cast,13,3,10,0
Apache,37 MCNARY,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,County Sheriff,,1,DEM,Undervotes,1,0,1,0
Apache,37 MCNARY,County Treasurer,,1,DEM,Marleita BEGAY,9,2,7,0
Apache,37 MCNARY,County Treasurer,,1,DEM,Flora NEZ,4,1,3,0
Apache,37 MCNARY,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Treasurer,,1,DEM,Total Votes Cast,13,3,10,0
Apache,37 MCNARY,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Apache,37 MCNARY,County Treasurer,,1,DEM,Undervotes,1,0,1,0
Apache,37 MCNARY,U.S. Senate,,1,REP,Kari LAKE,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,REP,Mark LAMB,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,REP,Elizabeth Jean REYE,1,0,1,0
Apache,37 MCNARY,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,REP,Total Votes Cast,1,0,1,0
Apache,37 MCNARY,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,REP,Undervotes,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,REP,Eli CRANE,1,0,1,0
Apache,37 MCNARY,U.S. House,2,1,REP,Jack SMITH,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,REP,Total Votes Cast,1,0,1,0
Apache,37 MCNARY,U.S. House,2,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,REP,Undervotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,REP,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,REP,Undervotes,1,0,1,0
Apache,37 MCNARY,State House,6,2,REP,Lloyd JOHNSON,0,0,0,0
Apache,37 MCNARY,State House,6,2,REP,Rich KING,1,0,1,0
Apache,37 MCNARY,State House,6,2,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State House,6,2,REP,Total Votes Cast,1,0,1,0
Apache,37 MCNARY,State House,6,2,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,State House,6,2,REP,Undervotes,1,0,1,0
Apache,37 MCNARY,Corporation Commissioner,,3,REP,Rene LOPEZ,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,REP,Rachel WALDEN,1,0,1,0
Apache,37 MCNARY,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,REP,Total Votes Cast,1,0,1,0
Apache,37 MCNARY,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,REP,Undervotes,2,0,2,0
Apache,37 MCNARY,Board of Supervisors,3,1,REP,Nelson DAVIS,1,0,1,0
Apache,37 MCNARY,Board of Supervisors,3,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,Board of Supervisors,3,1,REP,Total Votes Cast,1,0,1,0
Apache,37 MCNARY,Board of Supervisors,3,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,Board of Supervisors,3,1,REP,Undervotes,0,0,0,0
Apache,37 MCNARY,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Assessor,,1,REP,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,County Assessor,,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,County Assessor,,1,REP,Undervotes,1,0,1,0
Apache,37 MCNARY,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Attorney,,1,REP,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,County Attorney,,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,County Attorney,,1,REP,Undervotes,1,0,1,0
Apache,37 MCNARY,County Recorder,,1,REP,Guthrie KUSHNER,1,0,1,0
Apache,37 MCNARY,County Recorder,,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Recorder,,1,REP,Total Votes Cast,1,0,1,0
Apache,37 MCNARY,County Recorder,,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,County Recorder,,1,REP,Undervotes,0,0,0,0
Apache,37 MCNARY,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County School Superintendent,,1,REP,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,County School Superintendent,,1,REP,Undervotes,1,0,1,0
Apache,37 MCNARY,County Sheriff,,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Sheriff,,1,REP,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,County Sheriff,,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,County Sheriff,,1,REP,Undervotes,1,0,1,0
Apache,37 MCNARY,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Apache,37 MCNARY,County Treasurer,,1,REP,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,County Treasurer,,1,REP,Overvotes,0,0,0,0
Apache,37 MCNARY,County Treasurer,,1,REP,Undervotes,1,0,1,0
Apache,37 MCNARY,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,LBT,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,LBT,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,LBT,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,LBT,Undervotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,LBT,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,LBT,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,LBT,Overvotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,LBT,Undervotes,0,0,0,0
Apache,37 MCNARY,State House,6,2,LBT,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State House,6,2,LBT,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,State House,6,2,LBT,Overvotes,0,0,0,0
Apache,37 MCNARY,State House,6,2,LBT,Undervotes,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,LBT,Undervotes,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,GRN,Write-In Totals,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,GRN,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,GRN,Overvotes,0,0,0,0
Apache,37 MCNARY,U.S. House,2,1,GRN,Undervotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,GRN,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,GRN,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,GRN,Overvotes,0,0,0,0
Apache,37 MCNARY,State Senate,6,1,GRN,Undervotes,0,0,0,0
Apache,37 MCNARY,State House,6,2,GRN,Write-In Totals,0,0,0,0
Apache,37 MCNARY,State House,6,2,GRN,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,State House,6,2,GRN,Overvotes,0,0,0,0
Apache,37 MCNARY,State House,6,2,GRN,Undervotes,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Apache,37 MCNARY,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Apache,37 MCNARY,,,1,NOL,Total Votes Cast,0,0,0,0
Apache,37 MCNARY,,,1,NOL,Overvotes,0,0,0,0
Apache,37 MCNARY,,,1,NOL,Undervotes,0,0,0,0
Apache,39 MANY FARMS,"Registered Voters - Total ",,,,,1971,1971,1971,1971
Apache,39 MANY FARMS,"Registered Voters - Democratic ",,,DEM,,1234,1234,1234,1234
Apache,39 MANY FARMS,Registered Voters - Republican,,,REP,,153,153,153,153
Apache,39 MANY FARMS,Registered Voters - Libertarian,,,LBT,,9,9,9,9
Apache,39 MANY FARMS,Registered Voters - Green,,,GRN,,0,0,0,0
Apache,39 MANY FARMS,Registered Voters - No Labels,,,NOL,,3,3,3,3
Apache,39 MANY FARMS,Registered Voters - Nonpartisan,,,Nonpartisan,,572,572,572,572
Apache,39 MANY FARMS,Ballots Cast - Total,,,,,435,252,129,252
Apache,39 MANY FARMS,Ballots Cast - Democratic,,,DEM,,408,238,118,52
Apache,39 MANY FARMS,Ballots Cast - Republican,,,REP,,26,14,10,2
Apache,39 MANY FARMS,Ballots Cast - Libertarian,,,LBT,,1,0,1,0
Apache,39 MANY FARMS,Ballots Cast - Green,,,GRN,,0,0,0,0
Apache,39 MANY FARMS,Ballots Cast - No Labels,,,NOL,,0,0,0,0
Apache,39 MANY FARMS,Ballots Cast - Nonpartisan,,,Nonpartisan,,0,0,0,0
Apache,39 MANY FARMS,Ballots Cast - Blank,,,,,2,0,1,1
Apache,39 MANY FARMS,U.S. Senate,,1,DEM,Ruben GALLEGO,370,221,101,48
Apache,39 MANY FARMS,U.S. Senate,,1,DEM,Write-In Totals,4,2,2,0
Apache,39 MANY FARMS,U.S. Senate,,1,DEM,Total Votes Cast,374,223,103,48
Apache,39 MANY FARMS,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Apache,39 MANY FARMS,U.S. Senate,,1,DEM,Undervotes,34,15,15,4
Apache,39 MANY FARMS,U.S. House,2,1,DEM,Jonathan NEZ,391,232,111,48
Apache,39 MANY FARMS,U.S. House,2,1,DEM,Write-In Totals,3,0,2,1
Apache,39 MANY FARMS,U.S. House,2,1,DEM,Total Votes Cast,394,232,113,49
Apache,39 MANY FARMS,U.S. House,2,1,DEM,Overvotes,1,1,0,0
Apache,39 MANY FARMS,U.S. House,2,1,DEM,Undervotes,13,5,5,3
Apache,39 MANY FARMS,State Senate,6,1,DEM,Theresa HATATHLIE,381,225,108,48
Apache,39 MANY FARMS,State Senate,6,1,DEM,Write-In Totals,5,3,2,0
Apache,39 MANY FARMS,State Senate,6,1,DEM,Total Votes Cast,386,228,110,48
Apache,39 MANY FARMS,State Senate,6,1,DEM,Overvotes,0,0,0,0
Apache,39 MANY FARMS,State Senate,6,1,DEM,Undervotes,21,10,7,4
Apache,39 MANY FARMS,State House,6,2,DEM,Angela MALONEY,57,32,14,11
Apache,39 MANY FARMS,State House,6,2,DEM,Mae PESHLAKAI,173,109,38,26
Apache,39 MANY FARMS,State House,6,2,DEM,Myron TSOSIE,304,192,81,31
Apache,39 MANY FARMS,State House,6,2,DEM,Write-In Totals,2,1,1,0
Apache,39 MANY FARMS,State House,6,2,DEM,Total Votes Cast,536,334,134,68
Apache,39 MANY FARMS,State House,6,2,DEM,Overvotes,2,2,0,0
Apache,39 MANY FARMS,State House,6,2,DEM,Undervotes,276,140,100,36
Apache,39 MANY FARMS,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,182,119,39,24
Apache,39 MANY FARMS,Corporation Commissioner,,3,DEM,Jonathon HILL,241,162,61,18
Apache,39 MANY FARMS,Corporation Commissioner,,3,DEM,Joshua POLACHECK,195,132,38,25
Apache,39 MANY FARMS,Corporation Commissioner,,3,DEM,Write-In Totals,6,4,1,1
Apache,39 MANY FARMS,Corporation Commissioner,,3,DEM,Total Votes Cast,624,417,139,68
Apache,39 MANY FARMS,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Apache,39 MANY FARMS,Corporation Commissioner,,3,DEM,Undervotes,597,297,212,88
Apache,39 MANY FARMS,Board of Supervisors,1,1,DEM,Joe SHIRLEY JR,357,211,106,40
Apache,39 MANY FARMS,Board of Supervisors,1,1,DEM,Write-In Totals,18,11,5,2
Apache,39 MANY FARMS,Board of Supervisors,1,1,DEM,Total Votes Cast,375,222,111,42
Apache,39 MANY FARMS,Board of Supervisors,1,1,DEM,Overvotes,1,1,0,0
Apache,39 MANY FARMS,Board of Supervisors,1,1,DEM,Undervotes,31,15,6,10
Apache,39 MANY FARMS,County Assessor,,1,DEM,Rodger DAHOZY,382,226,106,50
Apache,39 MANY FARMS,County Assessor,,1,DEM,Write-In Totals,3,1,2,0
Apache,39 MANY FARMS,County Assessor,,1,DEM,Total Votes Cast,385,227,108,50
Apache,39 MANY FARMS,County Assessor,,1,DEM,Overvotes,0,0,0,0
Apache,39 MANY FARMS,County Assessor,,1,DEM,Undervotes,22,11,9,2
Apache,39 MANY FARMS,County Attorney,,1,DEM,Michael WHITING,377,223,106,48
Apache,39 MANY FARMS,County Attorney,,1,DEM,Write-In Totals,4,2,2,0
Apache,39 MANY FARMS,County Attorney,,1,DEM,Total Votes Cast,381,225,108,48
Apache,39 MANY FARMS,County Attorney,,1,DEM,Overvotes,0,0,0,0
Apache,39 MANY FARMS,County Attorney,,1,DEM,Undervotes,26,13,9,4
Apache,39 MANY FARMS,County Recorder,,1,DEM,Stephanie CALABAZA,98,54,28,16
Apache,39 MANY FARMS,County Recorder,,1,DEM,Larry NOBLE,295,178,83,34
Apache,39 MANY FARMS,County Recorder,,1,DEM,Write-In Totals,2,0,2,0
Apache,39 MANY FARMS,County Recorder,,1,DEM,Total Votes Cast,395,232,113,50
Apache,39 MANY FARMS,County Recorder,,1,DEM,Overvotes,1,0,1,0
Apache,39 MANY FARMS,County Recorder,,1,DEM,Undervotes,11,6,3,2
Apache,39 MANY FARMS,County School Superintendent,,1,DEM,Joy WHITING,353,213,100,40
Apache,39 MANY FARMS,County School Superintendent,,1,DEM,Write-In Totals,31,15,9,7
Apache,39 MANY FARMS,County School Superintendent,,1,DEM,Total Votes Cast,384,228,109,47
Apache,39 MANY FARMS,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Apache,39 MANY FARMS,County School Superintendent,,1,DEM,Undervotes,23,10,8,5
Apache,39 MANY FARMS,County Sheriff,,1,DEM,Joseph DEDMAN JR,391,230,112,49
Apache,39 MANY FARMS,County Sheriff,,1,DEM,Write-In Totals,4,2,1,1
Apache,39 MANY FARMS,County Sheriff,,1,DEM,Total Votes Cast,395,232,113,50
Apache,39 MANY FARMS,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Apache,39 MANY FARMS,County Sheriff,,1,DEM,Undervotes,12,6,4,2
Apache,39 MANY FARMS,County Treasurer,,1,DEM,Marleita BEGAY,255,152,75,28
Apache,39 MANY FARMS,County Treasurer,,1,DEM,Flora NEZ,145,84,38,23
Apache,39 MANY FARMS,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Apache,39 MANY FARMS,County Treasurer,,1,DEM,Total Votes Cast,400,236,113,51
Apache,39 MANY FARMS,County Treasurer,,1,DEM,Overvotes,2,1,1,0
Apache,39 MANY FARMS,County Treasurer,,1,DEM,Undervotes,5,1,3,1
Apache,39 MANY FARMS,U.S. Senate,,1,REP,Kari LAKE,13,8,4,1
Apache,39 MANY FARMS,U.S. Senate,,1,REP,Mark LAMB,5,4,0,1
Apache,39 MANY FARMS,U.S. Senate,,1,REP,Elizabeth Jean REYE,8,2,6,0
Apache,39 MANY FARMS,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Apache,39 MANY FARMS,U.S. Senate,,1,REP,Total Votes Cast,26,14,10,2
Apache,39 MANY FARMS,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Apache,39 MANY FARMS,U.S. Senate,,1,REP,Undervotes,0,0,0,0
Apache,39 MANY FARMS,U.S. House,2,1,REP,Eli CRANE,20,11,8,1
Apache,39 MANY FARMS,U.S. House,2,1,REP,Jack SMITH,5,3,2,0
Apache,39 MANY FARMS,U.S. House,2,1,REP,Write-In Totals,1,0,0,1
Apache,39 MANY FARMS,U.S. House,2,1,REP,Total Votes Cast,26,14,10,2
Apache,39 MANY FARMS,U.S. House,2,1,REP,Overvotes,0,0,0,0
Apache,39 MANY FARMS,U.S. House,2,1,REP,Undervotes,0,0,0,0
Apache,39 MANY FARMS,State Senate,6,1,REP,Write-In Totals,4,1,2,1
Apache,39 MANY FARMS,State Senate,6,1,REP,Total Votes Cast,4,1,2,1
