county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Santa Cruz,Coronado 5,Corporation Commissioner,,3,REP,Write-In Totals,5,4,1,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,REP,Total Votes Cast,127,96,31,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,REP,Undervotes,95,54,41,0
Santa Cruz,Coronado 5,Board of Supervisors,2,1,REP,"Geraldo ""Gerry"" NAVARRO",51,34,17,0
Santa Cruz,Coronado 5,Board of Supervisors,2,1,REP,Write-In Totals,8,6,2,0
Santa Cruz,Coronado 5,Board of Supervisors,2,1,REP,Total Votes Cast,59,40,19,0
Santa Cruz,Coronado 5,Board of Supervisors,2,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,Board of Supervisors,2,1,REP,Undervotes,15,10,5,0
Santa Cruz,Coronado 5,County Assessor,,1,REP,Write-In Totals,9,8,1,0
Santa Cruz,Coronado 5,County Assessor,,1,REP,Total Votes Cast,9,8,1,0
Santa Cruz,Coronado 5,County Assessor,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,County Assessor,,1,REP,Undervotes,65,42,23,0
Santa Cruz,Coronado 5,County Attorney,,1,REP,Write-In Totals,15,14,1,0
Santa Cruz,Coronado 5,County Attorney,,1,REP,Total Votes Cast,15,14,1,0
Santa Cruz,Coronado 5,County Attorney,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,County Attorney,,1,REP,Undervotes,59,36,23,0
Santa Cruz,Coronado 5,County Recorder,,1,REP,Write-In Totals,8,8,0,0
Santa Cruz,Coronado 5,County Recorder,,1,REP,Total Votes Cast,8,8,0,0
Santa Cruz,Coronado 5,County Recorder,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,County Recorder,,1,REP,Undervotes,66,42,24,0
Santa Cruz,Coronado 5,County School Superintendent,,1,REP,Write-In Totals,11,10,1,0
Santa Cruz,Coronado 5,County School Superintendent,,1,REP,Total Votes Cast,11,10,1,0
Santa Cruz,Coronado 5,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,County School Superintendent,,1,REP,Undervotes,63,40,23,0
Santa Cruz,Coronado 5,County Sheriff,,1,REP,Write-In Totals,22,13,9,0
Santa Cruz,Coronado 5,County Sheriff,,1,REP,Total Votes Cast,22,13,9,0
Santa Cruz,Coronado 5,County Sheriff,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,County Sheriff,,1,REP,Undervotes,52,37,15,0
Santa Cruz,Coronado 5,County Treasurer,,1,REP,Write-In Totals,25,13,12,0
Santa Cruz,Coronado 5,County Treasurer,,1,REP,Total Votes Cast,25,13,12,0
Santa Cruz,Coronado 5,County Treasurer,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,County Treasurer,,1,REP,Undervotes,49,37,12,0
Santa Cruz,Coronado 5,Justice of the Peace,,1,REP,Write-In Totals,26,15,11,0
Santa Cruz,Coronado 5,Justice of the Peace,,1,REP,Total Votes Cast,26,15,11,0
Santa Cruz,Coronado 5,Justice of the Peace,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,Justice of the Peace,,1,REP,Undervotes,48,35,13,0
Santa Cruz,Coronado 5,Judge of the Superior Court,Div. 2,1,REP,Write-In Totals,3,2,1,0
Santa Cruz,Coronado 5,Judge of the Superior Court,Div. 2,1,REP,Total Votes Cast,3,2,1,0
Santa Cruz,Coronado 5,Judge of the Superior Court,Div. 2,1,REP,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,Judge of the Superior Court,Div. 2,1,REP,Undervotes,71,48,23,0
Santa Cruz,Coronado 5,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,LBT,Undervotes,1,1,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,LBT,Undervotes,1,1,0,0
Santa Cruz,Coronado 5,State Senate,21,1,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,State Senate,21,1,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,State Senate,21,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,State Senate,21,1,LBT,Undervotes,1,1,0,0
Santa Cruz,Coronado 5,State House,21,2,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,State House,21,2,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,State House,21,2,LBT,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,State House,21,2,LBT,Undervotes,2,2,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,LBT,Undervotes,3,3,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,U.S. House,7,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Coronado 5,State Senate,21,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,State Senate,21,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,State Senate,21,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,State Senate,21,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Coronado 5,State House,21,2,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,State House,21,2,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,State House,21,2,GRN,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,State House,21,2,GRN,Undervotes,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Santa Cruz,Coronado 5,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Santa Cruz,Coronado 5,NOL Notice,,1,NOL,Overvotes,0,0,0,0
Santa Cruz,Coronado 5,NOL Notice,,1,NOL,Undervotes,0,0,0,0
Santa Cruz,Coronado 5,Council Member,Nogales (and Coronado 05.1),3,,Saulo BONILLA,161,126,33,2
Santa Cruz,Coronado 5,Council Member,Nogales (and Coronado 05.1),3,,Liza MONTIEL,219,182,36,1
Santa Cruz,Coronado 5,Council Member,Nogales (and Coronado 05.1),3,,Anna PARADA,193,159,33,1
Santa Cruz,Coronado 5,Council Member,Nogales (and Coronado 05.1),3,,Write-In Totals,15,12,3,0
Santa Cruz,Coronado 5,Council Member,Nogales (and Coronado 05.1),3,,Total Votes Cast,588,479,105,4
Santa Cruz,Coronado 5,Council Member,Nogales (and Coronado 05.1),3,,Overvotes,3,3,0,0
Santa Cruz,Coronado 5,Council Member,Nogales (and Coronado 05.1),3,,Undervotes,459,361,96,2
Santa Cruz,Elgin 6,Registered Voters - Total,,,,,650,650,650,650
Santa Cruz,Elgin 6,Registered Voters - Democratic,,,DEM,,148,148,148,148
Santa Cruz,Elgin 6,Registered Voters - Republican,,,REP,,300,300,300,300
Santa Cruz,Elgin 6,Registered Voters - Libertarian,,,LBT,,12,12,12,12
Santa Cruz,Elgin 6,Registered Voters - Green,,,GRN,,0,0,0,0
Santa Cruz,Elgin 6,Registered Voters - No Labels Party,,,NOL,,2,2,2,2
Santa Cruz,Elgin 6,Registered Voters - Nonpartisan,,,,,188,188,188,188
Santa Cruz,Elgin 6,Ballots Cast - Total,,,,,268,209,59,0
Santa Cruz,Elgin 6,Ballots Cast - Democratic,,,DEM,,112,102,10,0
Santa Cruz,Elgin 6,Ballots Cast - Republican,,,REP,,155,106,49,0
Santa Cruz,Elgin 6,Ballots Cast - Libertarian,,,LBT,,1,1,0,0
Santa Cruz,Elgin 6,Ballots Cast - Green,,,GRN,,0,0,0,0
Santa Cruz,Elgin 6,Ballots Cast - No Labels Party,,,NOL,,0,0,0,0
Santa Cruz,Elgin 6,Ballots Cast - Nonpartisan,,,,,0,0,0,0
Santa Cruz,Elgin 6,Ballots Cast - Blank,,,,,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,DEM,Ruben GALLEGO,107,98,9,0
Santa Cruz,Elgin 6,U.S. Senate,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,DEM,Total Votes Cast,107,98,9,0
Santa Cruz,Elgin 6,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,DEM,Undervotes,5,4,1,0
Santa Cruz,Elgin 6,U.S. House,7,1,DEM,Raul M. GRIJALVA,102,93,9,0
Santa Cruz,Elgin 6,U.S. House,7,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,DEM,Total Votes Cast,102,93,9,0
Santa Cruz,Elgin 6,U.S. House,7,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,DEM,Undervotes,10,9,1,0
Santa Cruz,Elgin 6,State Senate,1,1,DEM,Bob KARP,99,90,9,0
Santa Cruz,Elgin 6,State Senate,1,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,DEM,Total Votes Cast,99,90,9,0
Santa Cruz,Elgin 6,State Senate,1,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,DEM,Undervotes,13,12,1,0
Santa Cruz,Elgin 6,State House,1,2,DEM,Gregg FROSTROM JR.,99,90,9,0
Santa Cruz,Elgin 6,State House,1,2,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,DEM,Total Votes Cast,99,90,9,0
Santa Cruz,Elgin 6,State House,1,2,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,DEM,Undervotes,125,114,11,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,80,71,9,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,DEM,Jonathon HILL,77,71,6,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,DEM,Joshua POLACHECK,84,77,7,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,DEM,Total Votes Cast,241,219,22,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,DEM,Undervotes,95,87,8,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,DEM,Bruce BRACKER,37,36,1,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,DEM,John FANNING,64,57,7,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,DEM,Write-In Totals,2,0,2,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,DEM,Total Votes Cast,103,93,10,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,DEM,Overvotes,1,1,0,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,DEM,Undervotes,8,8,0,0
Santa Cruz,Elgin 6,County Assessor,,1,DEM,"Octavio ""Tavo"" GRADILLAS",33,28,5,0
Santa Cruz,Elgin 6,County Assessor,,1,DEM,Pablo A. RAMOS,64,59,5,0
Santa Cruz,Elgin 6,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,County Assessor,,1,DEM,Total Votes Cast,97,87,10,0
Santa Cruz,Elgin 6,County Assessor,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Assessor,,1,DEM,Undervotes,15,15,0,0
Santa Cruz,Elgin 6,County Attorney,,1,DEM,George SILVA,96,87,9,0
Santa Cruz,Elgin 6,County Attorney,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,County Attorney,,1,DEM,Total Votes Cast,96,87,9,0
Santa Cruz,Elgin 6,County Attorney,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Attorney,,1,DEM,Undervotes,16,15,1,0
Santa Cruz,Elgin 6,County Recorder,,1,DEM,"Ana ""Anita"" MORENO",97,88,9,0
Santa Cruz,Elgin 6,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,County Recorder,,1,DEM,Total Votes Cast,97,88,9,0
Santa Cruz,Elgin 6,County Recorder,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Recorder,,1,DEM,Undervotes,15,14,1,0
Santa Cruz,Elgin 6,County School Superintendent,,1,DEM,Alfredo I. VELASQUEZ,94,85,9,0
Santa Cruz,Elgin 6,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,County School Superintendent,,1,DEM,Total Votes Cast,94,85,9,0
Santa Cruz,Elgin 6,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County School Superintendent,,1,DEM,Undervotes,18,17,1,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,"Jose ""Joe"" AGOSTTINI",3,3,0,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,"Rafael ""Rafita"" CORRALES",3,1,2,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,David HATHAWAY,67,65,2,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,"Mario ""Toro"" MORALES",24,19,5,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,Andrew IBARRA,11,10,1,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,Total Votes Cast,108,98,10,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Sheriff,,1,DEM,Undervotes,4,4,0,0
Santa Cruz,Elgin 6,County Treasurer,,1,DEM,Write-In Totals,23,17,6,0
Santa Cruz,Elgin 6,County Treasurer,,1,DEM,Total Votes Cast,23,17,6,0
Santa Cruz,Elgin 6,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Treasurer,,1,DEM,Undervotes,89,85,4,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,DEM,Miguel A. LOPEZ,34,31,3,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,DEM,Adriana OLAIZ,58,53,5,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,DEM,Total Votes Cast,92,84,8,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,DEM,Undervotes,20,18,2,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,DEM,Write-In Totals,5,4,1,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,DEM,Total Votes Cast,5,4,1,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,DEM,Undervotes,107,98,9,0
Santa Cruz,Elgin 6,U.S. Senate,,1,REP,Kari LAKE,89,58,31,0
Santa Cruz,Elgin 6,U.S. Senate,,1,REP,Mark LAMB,56,40,16,0
Santa Cruz,Elgin 6,U.S. Senate,,1,REP,Elizabeth Jean REYE,9,8,1,0
Santa Cruz,Elgin 6,U.S. Senate,,1,REP,Write-In Totals,1,0,1,0
Santa Cruz,Elgin 6,U.S. Senate,,1,REP,Total Votes Cast,155,106,49,0
Santa Cruz,Elgin 6,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,REP,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,REP,Daniel Francis BUTIEREZ SR.,123,85,38,0
Santa Cruz,Elgin 6,U.S. House,7,1,REP,Write-In Totals,1,0,1,0
Santa Cruz,Elgin 6,U.S. House,7,1,REP,Total Votes Cast,124,85,39,0
Santa Cruz,Elgin 6,U.S. House,7,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,REP,Undervotes,31,21,10,0
Santa Cruz,Elgin 6,State Senate,1,1,REP,David GOWAN,135,92,43,0
Santa Cruz,Elgin 6,State Senate,1,1,REP,Write-In Totals,2,0,2,0
Santa Cruz,Elgin 6,State Senate,1,1,REP,Total Votes Cast,137,92,45,0
Santa Cruz,Elgin 6,State Senate,1,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,REP,Undervotes,18,14,4,0
Santa Cruz,Elgin 6,State House,1,2,REP,Lupe DIAZ,93,70,23,0
Santa Cruz,Elgin 6,State House,1,2,REP,Gail GRIFFIN,116,78,38,0
Santa Cruz,Elgin 6,State House,1,2,REP,Write-In Totals,2,0,2,0
Santa Cruz,Elgin 6,State House,1,2,REP,Total Votes Cast,211,148,63,0
Santa Cruz,Elgin 6,State House,1,2,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,REP,Undervotes,99,64,35,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,REP,Rene LOPEZ,104,77,27,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,87,70,17,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,REP,Rachel WALDEN,107,75,32,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,REP,Write-In Totals,3,0,3,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,REP,Total Votes Cast,301,222,79,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,REP,Undervotes,164,96,68,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,REP,Jesus V. JEREZ,119,82,37,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,REP,Write-In Totals,2,0,2,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,REP,Total Votes Cast,121,82,39,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Board of Supervisors,3,1,REP,Undervotes,34,24,10,0
Santa Cruz,Elgin 6,County Assessor,,1,REP,Write-In Totals,15,13,2,0
Santa Cruz,Elgin 6,County Assessor,,1,REP,Total Votes Cast,15,13,2,0
Santa Cruz,Elgin 6,County Assessor,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Assessor,,1,REP,Undervotes,140,93,47,0
Santa Cruz,Elgin 6,County Attorney,,1,REP,Write-In Totals,10,9,1,0
Santa Cruz,Elgin 6,County Attorney,,1,REP,Total Votes Cast,10,9,1,0
Santa Cruz,Elgin 6,County Attorney,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Attorney,,1,REP,Undervotes,145,97,48,0
Santa Cruz,Elgin 6,County Recorder,,1,REP,Write-In Totals,8,7,1,0
Santa Cruz,Elgin 6,County Recorder,,1,REP,Total Votes Cast,8,7,1,0
Santa Cruz,Elgin 6,County Recorder,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Recorder,,1,REP,Undervotes,147,99,48,0
Santa Cruz,Elgin 6,County School Superintendent,,1,REP,Write-In Totals,7,6,1,0
Santa Cruz,Elgin 6,County School Superintendent,,1,REP,Total Votes Cast,7,6,1,0
Santa Cruz,Elgin 6,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County School Superintendent,,1,REP,Undervotes,148,100,48,0
Santa Cruz,Elgin 6,County Sheriff,,1,REP,Write-In Totals,26,20,6,0
Santa Cruz,Elgin 6,County Sheriff,,1,REP,Total Votes Cast,26,20,6,0
Santa Cruz,Elgin 6,County Sheriff,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Sheriff,,1,REP,Undervotes,129,86,43,0
Santa Cruz,Elgin 6,County Treasurer,,1,REP,Write-In Totals,10,9,1,0
Santa Cruz,Elgin 6,County Treasurer,,1,REP,Total Votes Cast,10,9,1,0
Santa Cruz,Elgin 6,County Treasurer,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,County Treasurer,,1,REP,Undervotes,145,97,48,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,REP,Write-In Totals,27,18,9,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,REP,Total Votes Cast,27,18,9,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Justice of the Peace,,1,REP,Undervotes,128,88,40,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,REP,Write-In Totals,11,10,1,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,REP,Total Votes Cast,11,10,1,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,REP,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Judge of the Superior Court,Div. 2,1,REP,Undervotes,144,96,48,0
Santa Cruz,Elgin 6,U.S. Senate,,1,LBT,Write-In Totals,1,1,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,LBT,Total Votes Cast,1,1,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,LBT,Write-In Totals,1,1,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,LBT,Total Votes Cast,1,1,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,LBT,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,LBT,Write-In Totals,1,1,0,0
Santa Cruz,Elgin 6,State Senate,1,1,LBT,Total Votes Cast,1,1,0,0
Santa Cruz,Elgin 6,State Senate,1,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,LBT,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,LBT,Write-In Totals,2,2,0,0
Santa Cruz,Elgin 6,State House,1,2,LBT,Total Votes Cast,2,2,0,0
Santa Cruz,Elgin 6,State House,1,2,LBT,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,LBT,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,LBT,Undervotes,3,3,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,U.S. House,7,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State Senate,1,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,GRN,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,State House,1,2,GRN,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Santa Cruz,Elgin 6,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Santa Cruz,Elgin 6,NOL Notice,,1,NOL,Overvotes,0,0,0,0
Santa Cruz,Elgin 6,NOL Notice,,1,NOL,Undervotes,0,0,0,0
Santa Cruz,Rio Rico 7,Registered Voters - Total,,,,,4263,4263,4263,4263
Santa Cruz,Rio Rico 7,Registered Voters - Democratic,,,DEM,,1606,1606,1606,1606
Santa Cruz,Rio Rico 7,Registered Voters - Republican,,,REP,,968,968,968,968
Santa Cruz,Rio Rico 7,Registered Voters - Libertarian,,,LBT,,32,32,32,32
Santa Cruz,Rio Rico 7,Registered Voters - Green,,,GRN,,2,2,2,2
Santa Cruz,Rio Rico 7,Registered Voters - No Labels Party,,,NOL,,20,20,20,20
Santa Cruz,Rio Rico 7,Registered Voters - Nonpartisan,,,,,1635,1635,1635,1635
Santa Cruz,Rio Rico 7,"Ballots Cast - Total ,",,,,,1251,1010,240,1
Santa Cruz,Rio Rico 7,Ballots Cast - Democratic,,,DEM,,795,675,119,1
Santa Cruz,Rio Rico 7,Ballots Cast - Republican,,,REP,,452,332,120,0
Santa Cruz,Rio Rico 7,Ballots Cast - Libertarian,,,LBT,,2,2,0,0
Santa Cruz,Rio Rico 7,Ballots Cast - Green,,,GRN,,1,1,0,0
