county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Pinal,44 Apache Jct SE,County Recorder,,1,REP,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County Recorder,,1,REP,Undervotes,108,69,39,0
Pinal,44 Apache Jct SE,County Sheriff,,1,REP,Ross TEEPLE,237,171,66,0
Pinal,44 Apache Jct SE,County Sheriff,,1,REP,Kevin CAVANAUGH,217,152,65,0
Pinal,44 Apache Jct SE,County Sheriff,,1,REP,"Charles ""Chas"" G.  AUSTIN JR.",59,37,22,0
Pinal,44 Apache Jct SE,County Sheriff,,1,REP,Write-In Totals,3,2,1,0
Pinal,44 Apache Jct SE,County Sheriff,,1,REP,Total Votes Cast,516,362,154,0
Pinal,44 Apache Jct SE,County Sheriff,,1,REP,Overvotes,1,1,0,0
Pinal,44 Apache Jct SE,County Sheriff,,1,REP,Undervotes,43,34,9,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,REP,Jill BROUSSARD,239,174,65,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,REP,Tara WALTER,227,159,68,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,REP,Write-In Totals,4,1,3,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,REP,Total Votes Cast,470,334,136,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,REP,Undervotes,90,63,27,0
Pinal,44 Apache Jct SE,County Treasurer,,1,REP,Michael MCCORD,448,321,127,0
Pinal,44 Apache Jct SE,County Treasurer,,1,REP,Write-In Totals,8,5,3,0
Pinal,44 Apache Jct SE,County Treasurer,,1,REP,Total Votes Cast,456,326,130,0
Pinal,44 Apache Jct SE,County Treasurer,,1,REP,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County Treasurer,,1,REP,Undervotes,104,71,33,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,DEM,Ruben GALLEGO,230,201,29,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,DEM,Write-In Totals,1,1,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,DEM,Total Votes Cast,231,202,29,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,DEM,Undervotes,7,5,2,0
Pinal,44 Apache Jct SE,U.S House,5,1,DEM,Katrina SCHAFFNER,213,186,27,0
Pinal,44 Apache Jct SE,U.S House,5,1,DEM,Write-In Totals,1,1,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,DEM,Total Votes Cast,214,187,27,0
Pinal,44 Apache Jct SE,U.S House,5,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,DEM,Undervotes,24,20,4,0
Pinal,44 Apache Jct SE,State Senate,7,1,DEM,Haley CREIGHTON,129,110,19,0
Pinal,44 Apache Jct SE,State Senate,7,1,DEM,Roberto Apodaca REVELES,98,88,10,0
Pinal,44 Apache Jct SE,State Senate,7,1,DEM,Write-In Totals,1,1,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,DEM,Total Votes Cast,228,199,29,0
Pinal,44 Apache Jct SE,State Senate,7,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,DEM,Undervotes,9,7,2,0
Pinal,44 Apache Jct SE,State House,7,2,DEM,Kevin CHIQUETE,149,132,17,0
Pinal,44 Apache Jct SE,State House,7,2,DEM,Nancy HARTL,194,169,25,0
Pinal,44 Apache Jct SE,State House,7,2,DEM,Write-In Totals,1,1,0,0
Pinal,44 Apache Jct SE,State House,7,2,DEM,Total Votes Cast,344,302,42,0
Pinal,44 Apache Jct SE,State House,7,2,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,State House,7,2,DEM,Undervotes,130,110,20,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,DEM,Ylenia AGUILAR,188,165,23,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,DEM,Jonathon HILL,175,156,19,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,DEM,Joshua POLACHECK,166,148,18,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,DEM,Write-In Totals,1,1,0,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,DEM,Total Votes Cast,530,470,60,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,DEM,Overvotes,3,3,0,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,DEM,Undervotes,178,145,33,0
Pinal,44 Apache Jct SE,Board of Supervisors,5,1,DEM,Write-In Totals,16,14,2,0
Pinal,44 Apache Jct SE,Board of Supervisors,5,1,DEM,Total Votes Cast,16,14,2,0
Pinal,44 Apache Jct SE,Board of Supervisors,5,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,Board of Supervisors,5,1,DEM,Undervotes,221,192,29,0
Pinal,44 Apache Jct SE,County Assessor,,1,DEM,Write-In Totals,17,14,3,0
Pinal,44 Apache Jct SE,County Assessor,,1,DEM,Total Votes Cast,17,14,3,0
Pinal,44 Apache Jct SE,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County Assessor,,1,DEM,Undervotes,220,192,28,0
Pinal,44 Apache Jct SE,County Attorney,,1,DEM,Write-In Totals,16,13,3,0
Pinal,44 Apache Jct SE,County Attorney,,1,DEM,Total Votes Cast,16,13,3,0
Pinal,44 Apache Jct SE,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County Attorney,,1,DEM,Undervotes,221,193,28,0
Pinal,44 Apache Jct SE,County Recorder,,1,DEM,Write-In Totals,20,17,3,0
Pinal,44 Apache Jct SE,County Recorder,,1,DEM,Total Votes Cast,20,17,3,0
Pinal,44 Apache Jct SE,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County Recorder,,1,DEM,Undervotes,217,189,28,0
Pinal,44 Apache Jct SE,County Sheriff,,1,DEM,Patrick MELVIN,201,175,26,0
Pinal,44 Apache Jct SE,County Sheriff,,1,DEM,Write-In Totals,1,1,0,0
Pinal,44 Apache Jct SE,County Sheriff,,1,DEM,Total Votes Cast,202,176,26,0
Pinal,44 Apache Jct SE,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County Sheriff,,1,DEM,Undervotes,35,30,5,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,DEM,Write-In Totals,17,14,3,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,DEM,Total Votes Cast,17,14,3,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County School Superintendent,,1,DEM,Undervotes,220,192,28,0
Pinal,44 Apache Jct SE,County Treasurer,,1,DEM,Write-In Totals,16,14,2,0
Pinal,44 Apache Jct SE,County Treasurer,,1,DEM,Total Votes Cast,16,14,2,0
Pinal,44 Apache Jct SE,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,County Treasurer,,1,DEM,Undervotes,221,192,29,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,LBT,Write-In Totals,5,4,1,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,LBT,Total Votes Cast,5,4,1,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,LBT,Undervotes,1,1,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,LBT,Write-In Totals,5,4,1,0
Pinal,44 Apache Jct SE,U.S House,5,1,LBT,Total Votes Cast,5,4,1,0
Pinal,44 Apache Jct SE,U.S House,5,1,LBT,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,LBT,Undervotes,1,1,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,LBT,Write-In Totals,5,4,1,0
Pinal,44 Apache Jct SE,State Senate,7,1,LBT,Total Votes Cast,5,4,1,0
Pinal,44 Apache Jct SE,State Senate,7,1,LBT,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,LBT,Undervotes,1,1,0,0
Pinal,44 Apache Jct SE,State House,7,2,LBT,Write-In Totals,4,3,1,0
Pinal,44 Apache Jct SE,State House,7,2,LBT,Total Votes Cast,4,3,1,0
Pinal,44 Apache Jct SE,State House,7,2,LBT,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,State House,7,2,LBT,Undervotes,8,7,1,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,LBT,Write-In Totals,1,0,1,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,LBT,Total Votes Cast,1,0,1,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,LBT,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,LBT,Undervotes,17,15,2,0
Pinal,44 Apache Jct SE,NOL PARTISAN CONTEST NOTICE,,1,NOL,PARTISAN CONTEST NOTICE,0,0,0,0
Pinal,44 Apache Jct SE,NOL PARTISAN CONTEST NOTICE,,1,NOL,Total Votes Cast,0,0,0,0
Pinal,44 Apache Jct SE,NOL PARTISAN CONTEST NOTICE,,1,NOL,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,NOL PARTISAN CONTEST NOTICE,,1,NOL,Undervotes,2,2,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,GRN,Write-In Totals,0,0,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,GRN,Total Votes Cast,0,0,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,GRN,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,U.S House,5,1,GRN,Undervotes,0,0,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,GRN,Write-In Totals,0,0,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,GRN,Total Votes Cast,0,0,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,GRN,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,State Senate,7,1,GRN,Undervotes,0,0,0,0
Pinal,44 Apache Jct SE,State House,7,2,GRN,Write-In Totals,0,0,0,0
Pinal,44 Apache Jct SE,State House,7,2,GRN,Total Votes Cast,0,0,0,0
Pinal,44 Apache Jct SE,State House,7,2,GRN,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,State House,7,2,GRN,Undervotes,0,0,0,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,GRN,Write-In Totals,0,0,0,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,GRN,Total Votes Cast,0,0,0,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,GRN,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,Corporation Commission,,3,GRN,Undervotes,0,0,0,0
Pinal,44 Apache Jct SE,Mayor,City of Apache Junction,1,,Chip WILSON,406,304,102,0
Pinal,44 Apache Jct SE,Mayor,City of Apache Junction,1,,Ari KALAN,367,280,87,0
Pinal,44 Apache Jct SE,Mayor,City of Apache Junction,1,,Write-In Totals,2,1,1,0
Pinal,44 Apache Jct SE,Mayor,City of Apache Junction,1,,Total Votes Cast,775,585,190,0
Pinal,44 Apache Jct SE,Mayor,City of Apache Junction,1,,Overvotes,2,1,1,0
Pinal,44 Apache Jct SE,Mayor,City of Apache Junction,1,,Undervotes,38,30,8,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,Peter HECK,489,385,104,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,Bambi JOHNSON,405,324,81,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,Tess NESSER,458,338,120,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,"""Mo"" MOHIUDDIN",330,243,87,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,Write-In Totals,2,0,2,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,Total Votes Cast,1684,1290,394,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,Overvotes,0,0,0,0
Pinal,44 Apache Jct SE,Council Member,City of Apache Junction,3,,Undervotes,761,558,203,0
Pinal,45 Apache Jct NE,Registered Voters - Total,,,,,3251,3251,3251,3251
Pinal,45 Apache Jct NE,Registered Voters - REPUBLICAN,,,REP,,1581,1581,1581,1581
Pinal,45 Apache Jct NE,Registered Voters - DEMOCRATIC,,,DEM,,521,521,521,521
Pinal,45 Apache Jct NE,Registered Voters - LIBERTARIAN,,,LBT,,27,27,27,27
Pinal,45 Apache Jct NE,Registered Voters - NO LABELS,,,NOL,,23,23,23,23
Pinal,45 Apache Jct NE,Registered Voters - GREEN,,,GRN,,2,2,2,2
Pinal,45 Apache Jct NE,Registered Voters - NONPARTISAN,,,-,,1097,1097,1097,1097
Pinal,45 Apache Jct NE,Ballots Cast - Total,,,,,1073,820,245,8
Pinal,45 Apache Jct NE,Ballots Cast - REPUBLICAN,,,REP,,818,594,216,8
Pinal,45 Apache Jct NE,Ballots Cast - DEMOCRATIC,,,DEM,,245,219,26,0
Pinal,45 Apache Jct NE,Ballots Cast - LIBERTARIAN,,,LBT,,4,3,1,0
Pinal,45 Apache Jct NE,Ballots Cast - NO LABELS,,,NOL,,1,1,0,0
Pinal,45 Apache Jct NE,Ballots Cast - GREEN,,,GRN,,1,1,0,0
Pinal,45 Apache Jct NE,Ballots Cast - NONPARTISAN,,,-,,4,2,2,0
Pinal,45 Apache Jct NE,Ballots Cast - Blank,,,,,3,1,2,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,REP,Kari LAKE,340,244,96,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,REP,Mark LAMB,448,328,113,7
Pinal,45 Apache Jct NE,U.S. Senate,,1,REP,Elizabeth Jean REYE,23,17,6,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,REP,Write-In Totals,1,1,0,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,REP,Total Votes Cast,812,590,215,7
Pinal,45 Apache Jct NE,U.S. Senate,,1,REP,Overvotes,1,0,1,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,REP,Undervotes,5,4,0,1
Pinal,45 Apache Jct NE,U.S House,5,1,REP,Andy BIGGS,708,516,187,5
Pinal,45 Apache Jct NE,U.S House,5,1,REP,Write-In Totals,12,9,3,0
Pinal,45 Apache Jct NE,U.S House,5,1,REP,Total Votes Cast,720,525,190,5
Pinal,45 Apache Jct NE,U.S House,5,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,U.S House,5,1,REP,Undervotes,98,69,26,3
Pinal,45 Apache Jct NE,State Senate,7,1,REP,David COOK,328,248,77,3
Pinal,45 Apache Jct NE,State Senate,7,1,REP,Wendy ROGERS,442,314,125,3
Pinal,45 Apache Jct NE,State Senate,7,1,REP,Write-In Totals,3,2,1,0
Pinal,45 Apache Jct NE,State Senate,7,1,REP,Total Votes Cast,773,564,203,6
Pinal,45 Apache Jct NE,State Senate,7,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,State Senate,7,1,REP,Undervotes,44,29,13,2
Pinal,45 Apache Jct NE,State House,7,2,REP,"Walter ""Walt"" BLACKMAN",217,170,46,1
Pinal,45 Apache Jct NE,State House,7,2,REP,Andrew COSTANZO,224,166,58,0
Pinal,45 Apache Jct NE,State House,7,2,REP,John FILLMORE,286,220,65,1
Pinal,45 Apache Jct NE,State House,7,2,REP,Barby INGLE,152,101,48,3
Pinal,45 Apache Jct NE,State House,7,2,REP,David MARSHALL SR.,274,208,61,5
Pinal,45 Apache Jct NE,State House,7,2,REP,Steven SLATON,143,94,47,2
Pinal,45 Apache Jct NE,State House,7,2,REP,Write-In Totals,2,2,0,0
Pinal,45 Apache Jct NE,State House,7,2,REP,Total Votes Cast,1298,961,325,12
Pinal,45 Apache Jct NE,State House,7,2,REP,Overvotes,4,4,0,0
Pinal,45 Apache Jct NE,State House,7,2,REP,Undervotes,332,221,107,4
Pinal,45 Apache Jct NE,Corporation Commission,,3,REP,Rene LOPEZ,475,380,92,3
Pinal,45 Apache Jct NE,Corporation Commission,,3,REP,Lea MARQUEZ PETERSON,427,337,87,3
Pinal,45 Apache Jct NE,Corporation Commission,,3,REP,Rachel WALDEN,564,406,153,5
Pinal,45 Apache Jct NE,Corporation Commission,,3,REP,Write-In Totals,6,6,0,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,REP,Total Votes Cast,1472,1129,332,11
Pinal,45 Apache Jct NE,Corporation Commission,,3,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,REP,Undervotes,979,650,316,13
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,REP,Jeff SERDY,448,335,109,4
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,REP,Todd HOUSE,254,176,75,3
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,REP,Rhonda MATTACHIONE,60,44,16,0
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,REP,Write-In Totals,1,0,1,0
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,REP,Total Votes Cast,763,555,201,7
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,REP,Undervotes,54,38,15,1
Pinal,45 Apache Jct NE,County Assessor,,1,REP,Douglas WOLF,484,350,130,4
Pinal,45 Apache Jct NE,County Assessor,,1,REP,"December ""Storm"" COX",228,169,58,1
Pinal,45 Apache Jct NE,County Assessor,,1,REP,Write-In Totals,1,1,0,0
Pinal,45 Apache Jct NE,County Assessor,,1,REP,Total Votes Cast,713,520,188,5
Pinal,45 Apache Jct NE,County Assessor,,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Assessor,,1,REP,Undervotes,104,73,28,3
Pinal,45 Apache Jct NE,County Attorney,,1,REP,Kent VOLKMER,291,197,89,5
Pinal,45 Apache Jct NE,County Attorney,,1,REP,Brad MILLER,430,329,99,2
Pinal,45 Apache Jct NE,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Pinal,45 Apache Jct NE,County Attorney,,1,REP,Total Votes Cast,721,526,188,7
Pinal,45 Apache Jct NE,County Attorney,,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Attorney,,1,REP,Undervotes,96,67,28,1
Pinal,45 Apache Jct NE,County Recorder,,1,REP,Dana LEWIS,679,500,175,4
Pinal,45 Apache Jct NE,County Recorder,,1,REP,Write-In Totals,0,0,0,0
Pinal,45 Apache Jct NE,County Recorder,,1,REP,Total Votes Cast,679,500,175,4
Pinal,45 Apache Jct NE,County Recorder,,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Recorder,,1,REP,Undervotes,138,93,41,4
Pinal,45 Apache Jct NE,County Sheriff,,1,REP,Ross TEEPLE,466,346,116,4
Pinal,45 Apache Jct NE,County Sheriff,,1,REP,Kevin CAVANAUGH,226,152,72,2
Pinal,45 Apache Jct NE,County Sheriff,,1,REP,"Charles ""Chas"" G.  AUSTIN JR.",69,51,18,0
Pinal,45 Apache Jct NE,County Sheriff,,1,REP,Write-In Totals,0,0,0,0
Pinal,45 Apache Jct NE,County Sheriff,,1,REP,Total Votes Cast,761,549,206,6
Pinal,45 Apache Jct NE,County Sheriff,,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Sheriff,,1,REP,Undervotes,56,44,10,2
Pinal,45 Apache Jct NE,County School Superintendent,,1,REP,Jill BROUSSARD,323,226,94,3
Pinal,45 Apache Jct NE,County School Superintendent,,1,REP,Tara WALTER,367,274,91,2
Pinal,45 Apache Jct NE,County School Superintendent,,1,REP,Write-In Totals,2,2,0,0
Pinal,45 Apache Jct NE,County School Superintendent,,1,REP,Total Votes Cast,692,502,185,5
Pinal,45 Apache Jct NE,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County School Superintendent,,1,REP,Undervotes,125,91,31,3
Pinal,45 Apache Jct NE,County Treasurer,,1,REP,Michael MCCORD,672,489,178,5
Pinal,45 Apache Jct NE,County Treasurer,,1,REP,Write-In Totals,2,2,0,0
Pinal,45 Apache Jct NE,County Treasurer,,1,REP,Total Votes Cast,674,491,178,5
Pinal,45 Apache Jct NE,County Treasurer,,1,REP,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Treasurer,,1,REP,Undervotes,143,102,38,3
Pinal,45 Apache Jct NE,U.S. Senate,,1,DEM,Ruben GALLEGO,230,206,24,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,DEM,Write-In Totals,3,3,0,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,DEM,Total Votes Cast,233,209,24,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,DEM,Undervotes,12,10,2,0
Pinal,45 Apache Jct NE,U.S House,5,1,DEM,Katrina SCHAFFNER,208,186,22,0
Pinal,45 Apache Jct NE,U.S House,5,1,DEM,Write-In Totals,2,2,0,0
Pinal,45 Apache Jct NE,U.S House,5,1,DEM,Total Votes Cast,210,188,22,0
Pinal,45 Apache Jct NE,U.S House,5,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,U.S House,5,1,DEM,Undervotes,35,31,4,0
Pinal,45 Apache Jct NE,State Senate,7,1,DEM,Haley CREIGHTON,133,118,15,0
Pinal,45 Apache Jct NE,State Senate,7,1,DEM,Roberto Apodaca REVELES,84,76,8,0
Pinal,45 Apache Jct NE,State Senate,7,1,DEM,Write-In Totals,3,3,0,0
Pinal,45 Apache Jct NE,State Senate,7,1,DEM,Total Votes Cast,220,197,23,0
Pinal,45 Apache Jct NE,State Senate,7,1,DEM,Overvotes,1,1,0,0
Pinal,45 Apache Jct NE,State Senate,7,1,DEM,Undervotes,24,21,3,0
Pinal,45 Apache Jct NE,State House,7,2,DEM,Kevin CHIQUETE,147,135,12,0
Pinal,45 Apache Jct NE,State House,7,2,DEM,Nancy HARTL,192,174,18,0
Pinal,45 Apache Jct NE,State House,7,2,DEM,Write-In Totals,4,4,0,0
Pinal,45 Apache Jct NE,State House,7,2,DEM,Total Votes Cast,343,313,30,0
Pinal,45 Apache Jct NE,State House,7,2,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,State House,7,2,DEM,Undervotes,147,125,22,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,DEM,Ylenia AGUILAR,191,173,18,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,DEM,Jonathon HILL,172,160,12,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,DEM,Joshua POLACHECK,165,153,12,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,DEM,Write-In Totals,5,5,0,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,DEM,Total Votes Cast,533,491,42,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,Corporation Commission,,3,DEM,Undervotes,202,166,36,0
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,DEM,Write-In Totals,14,13,1,0
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,DEM,Total Votes Cast,14,13,1,0
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,Board of Supervisors,5,1,DEM,Undervotes,231,206,25,0
Pinal,45 Apache Jct NE,County Assessor,,1,DEM,Write-In Totals,19,17,2,0
Pinal,45 Apache Jct NE,County Assessor,,1,DEM,Total Votes Cast,19,17,2,0
Pinal,45 Apache Jct NE,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Assessor,,1,DEM,Undervotes,226,202,24,0
Pinal,45 Apache Jct NE,County Attorney,,1,DEM,Write-In Totals,16,14,2,0
Pinal,45 Apache Jct NE,County Attorney,,1,DEM,Total Votes Cast,16,14,2,0
Pinal,45 Apache Jct NE,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Attorney,,1,DEM,Undervotes,229,205,24,0
Pinal,45 Apache Jct NE,County Recorder,,1,DEM,Write-In Totals,12,10,2,0
Pinal,45 Apache Jct NE,County Recorder,,1,DEM,Total Votes Cast,12,10,2,0
Pinal,45 Apache Jct NE,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Recorder,,1,DEM,Undervotes,233,209,24,0
Pinal,45 Apache Jct NE,County Sheriff,,1,DEM,Patrick MELVIN,188,170,18,0
Pinal,45 Apache Jct NE,County Sheriff,,1,DEM,Write-In Totals,4,2,2,0
Pinal,45 Apache Jct NE,County Sheriff,,1,DEM,Total Votes Cast,192,172,20,0
Pinal,45 Apache Jct NE,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Sheriff,,1,DEM,Undervotes,53,47,6,0
Pinal,45 Apache Jct NE,County School Superintendent,,1,DEM,Write-In Totals,16,13,3,0
Pinal,45 Apache Jct NE,County School Superintendent,,1,DEM,Total Votes Cast,16,13,3,0
Pinal,45 Apache Jct NE,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County School Superintendent,,1,DEM,Undervotes,229,206,23,0
Pinal,45 Apache Jct NE,County Treasurer,,1,DEM,Write-In Totals,16,13,3,0
Pinal,45 Apache Jct NE,County Treasurer,,1,DEM,Total Votes Cast,16,13,3,0
Pinal,45 Apache Jct NE,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,County Treasurer,,1,DEM,Undervotes,229,206,23,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,LBT,Write-In Totals,3,3,0,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,LBT,Total Votes Cast,3,3,0,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,U.S. Senate,,1,LBT,Undervotes,1,0,1,0
Pinal,45 Apache Jct NE,U.S House,5,1,LBT,Write-In Totals,2,2,0,0
Pinal,45 Apache Jct NE,U.S House,5,1,LBT,Total Votes Cast,2,2,0,0
Pinal,45 Apache Jct NE,U.S House,5,1,LBT,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,U.S House,5,1,LBT,Undervotes,2,1,1,0
Pinal,45 Apache Jct NE,State Senate,7,1,LBT,Write-In Totals,2,2,0,0
Pinal,45 Apache Jct NE,State Senate,7,1,LBT,Total Votes Cast,2,2,0,0
Pinal,45 Apache Jct NE,State Senate,7,1,LBT,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,State Senate,7,1,LBT,Undervotes,2,1,1,0
Pinal,45 Apache Jct NE,State House,7,2,LBT,Write-In Totals,2,2,0,0
Pinal,45 Apache Jct NE,State House,7,2,LBT,Total Votes Cast,2,2,0,0
Pinal,45 Apache Jct NE,State House,7,2,LBT,Overvotes,0,0,0,0
Pinal,45 Apache Jct NE,State House,7,2,LBT,Undervotes,6,4,2,0
