county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Coconino,73 - PAGE EAST,State Senate,6,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,State Senate,6,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,State Senate,6,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,State Senate,6,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,State House,6,2,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,State House,6,2,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,State House,6,2,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,State House,6,2,LBT,Undervotes,8,8,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,LBT,Undervotes,12,12,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,LBT,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,LBT,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,LBT,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,LBT,Undervotes,4,4,0,0
Coconino,73 - PAGE EAST,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Coconino,73 - PAGE EAST,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Coconino,73 - PAGE EAST,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,U.S. House,2,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,U.S. House,2,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,U.S. House,2,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,U.S. House,2,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,State Senate,6,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,State Senate,6,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,State Senate,6,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,State Senate,6,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,State House,6,2,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,State House,6,2,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,State House,6,2,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,State House,6,2,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,Board of Supervisors,5,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Assessor,,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Attorney,,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Recorder,,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Sheriff,,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County School Superintendent,,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,County Treasurer,,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,GRN,Write-In Totals,0,0,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,GRN,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,GRN,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,Justice of the Peace,Page,1,GRN,Undervotes,0,0,0,0
Coconino,73 - PAGE EAST,,,1,NOL,Total Votes Cast,0,0,0,0
Coconino,73 - PAGE EAST,,,1,NOL,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,,,1,NOL,Undervotes,2,2,0,0
Coconino,73 - PAGE EAST,Mayor,CITY OF PAGE,1,,Brian CAREY,132,92,39,1
Coconino,73 - PAGE EAST,Mayor,CITY OF PAGE,1,,Steven R. KIDMAN,255,172,83,0
Coconino,73 - PAGE EAST,Mayor,CITY OF PAGE,1,,Write-In Totals,2,2,0,0
Coconino,73 - PAGE EAST,Mayor,CITY OF PAGE,1,,Total Votes Cast,389,266,122,1
Coconino,73 - PAGE EAST,Mayor,CITY OF PAGE,1,,Overvotes,0,0,0,0
Coconino,73 - PAGE EAST,Mayor,CITY OF PAGE,1,,Undervotes,9,6,3,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Tina BECKWITH,131,91,40,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Amanda HAMMOND,156,113,43,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,John KOCJAN,161,110,50,1
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Richard LEIGHTNER,154,110,44,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Tom Sunshine PRELLER,135,89,45,1
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Debra ROUNDTREE,166,114,52,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Craig SIMMONS,107,57,50,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Rick YANKE,92,65,27,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Write-In Totals,2,1,1,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Total Votes Cast,1104,750,352,2
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Overvotes,3,3,0,0
Coconino,73 - PAGE EAST,Council Member,CITY OF PAGE,3,,Undervotes,87,63,23,1
Coconino,74 - PAGE SOUTH,Registered Voters - Total,,,,,935,935,935,935
Coconino,74 - PAGE SOUTH,Registered Voters - DEMOCRATIC,,,,,309,309,309,309
Coconino,74 - PAGE SOUTH,Registered Voters - REPUBLICAN,,,,,269,269,269,269
Coconino,74 - PAGE SOUTH,Registered Voters - LIBERTARIAN,,,,,4,4,4,4
Coconino,74 - PAGE SOUTH,Registered Voters - GREEN,,,,,1,1,1,1
Coconino,74 - PAGE SOUTH,Registered Voters - NO LABELS,,,,,7,7,7,7
Coconino,74 - PAGE SOUTH,Registered Voters - NONPARTISAN,,,,,345,345,345,345
Coconino,74 - PAGE SOUTH,Ballots Cast - Total,,,,,237,150,84,3
Coconino,74 - PAGE SOUTH,Ballots Cast - DEMOCRATIC,,,,,124,81,42,1
Coconino,74 - PAGE SOUTH,Ballots Cast - REPUBLICAN,,,,,107,66,39,2
Coconino,74 - PAGE SOUTH,Ballots Cast - LIBERTARIAN,,,,,1,0,1,0
Coconino,74 - PAGE SOUTH,Ballots Cast - GREEN,,,,,1,1,0,0
Coconino,74 - PAGE SOUTH,Ballots Cast - NO LABELS,,,,,2,2,0,0
Coconino,74 - PAGE SOUTH,Ballots Cast - NONPARTISAN,,,,,2,0,2,0
Coconino,74 - PAGE SOUTH,Ballots Cast - Blank,,,,,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,DEM,Ruben GALLEGO,108,73,34,1
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,DEM,Total Votes Cast,108,73,34,1
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,DEM,Undervotes,16,8,8,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,DEM,Jonathan NEZ,116,74,41,1
Coconino,74 - PAGE SOUTH,U.S. House,2,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,DEM,Total Votes Cast,116,74,41,1
Coconino,74 - PAGE SOUTH,U.S. House,2,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,DEM,Undervotes,8,7,1,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,DEM,Theresa HATATHLIE,110,73,36,1
Coconino,74 - PAGE SOUTH,State Senate,6,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,DEM,Total Votes Cast,110,73,36,1
Coconino,74 - PAGE SOUTH,State Senate,6,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,DEM,Undervotes,14,8,6,0
Coconino,74 - PAGE SOUTH,State House,6,2,DEM,Angela MALONEY,38,19,18,1
Coconino,74 - PAGE SOUTH,State House,6,2,DEM,Mae PESHLAKAI,65,42,22,1
Coconino,74 - PAGE SOUTH,State House,6,2,DEM,Myron TSOSIE,69,47,22,0
Coconino,74 - PAGE SOUTH,State House,6,2,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,State House,6,2,DEM,Total Votes Cast,172,108,62,2
Coconino,74 - PAGE SOUTH,State House,6,2,DEM,Overvotes,2,2,0,0
Coconino,74 - PAGE SOUTH,State House,6,2,DEM,Undervotes,74,52,22,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,78,51,26,1
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,DEM,Jonathon HILL,82,53,29,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,DEM,Joshua POLACHECK,68,46,22,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,DEM,Total Votes Cast,228,150,77,1
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,DEM,Overvotes,3,3,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,DEM,Undervotes,141,90,49,2
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,DEM,Marie B. ACOTHLEY,16,7,9,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,DEM,Lena FOWLER,78,56,22,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,DEM,Angie WILLIAMS,19,8,11,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,DEM,Total Votes Cast,113,71,42,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,DEM,Overvotes,1,0,0,1
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,DEM,Undervotes,10,10,0,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,DEM,Armando RUIZ,108,69,38,1
Coconino,74 - PAGE SOUTH,County Assessor,,1,DEM,Write-In Totals,1,1,0,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,DEM,Total Votes Cast,109,70,38,1
Coconino,74 - PAGE SOUTH,County Assessor,,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,DEM,Undervotes,15,11,4,0
Coconino,74 - PAGE SOUTH,County Attorney,,1,DEM,Ammon BARKER,69,43,25,1
Coconino,74 - PAGE SOUTH,County Attorney,,1,DEM,Gary PEARLMUTTER,41,27,14,0
Coconino,74 - PAGE SOUTH,County Attorney,,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,County Attorney,,1,DEM,Total Votes Cast,110,70,39,1
Coconino,74 - PAGE SOUTH,County Attorney,,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Attorney,,1,DEM,Undervotes,14,11,3,0
Coconino,74 - PAGE SOUTH,County Recorder,,1,DEM,Aubrey SONDEREGGER,105,68,36,1
Coconino,74 - PAGE SOUTH,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,County Recorder,,1,DEM,Total Votes Cast,105,68,36,1
Coconino,74 - PAGE SOUTH,County Recorder,,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Recorder,,1,DEM,Undervotes,19,13,6,0
Coconino,74 - PAGE SOUTH,County Sheriff,,1,DEM,Bret AXLUND,116,73,42,1
Coconino,74 - PAGE SOUTH,County Sheriff,,1,DEM,Write-In Totals,1,1,0,0
Coconino,74 - PAGE SOUTH,County Sheriff,,1,DEM,Total Votes Cast,117,74,42,1
Coconino,74 - PAGE SOUTH,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Sheriff,,1,DEM,Undervotes,7,7,0,0
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,DEM,Cheryl MANGO-PAGET,112,72,39,1
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,DEM,Total Votes Cast,112,72,39,1
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,DEM,Undervotes,12,9,3,0
Coconino,74 - PAGE SOUTH,County Treasurer,,1,DEM,Sarah BENATAR,109,69,39,1
Coconino,74 - PAGE SOUTH,County Treasurer,,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,County Treasurer,,1,DEM,Total Votes Cast,109,69,39,1
Coconino,74 - PAGE SOUTH,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Treasurer,,1,DEM,Undervotes,15,12,3,0
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,DEM,Michael Robert BARNES,59,39,20,0
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,DEM,Maia RODRIGUEZ,62,39,22,1
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,DEM,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,DEM,Total Votes Cast,121,78,42,1
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,DEM,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,DEM,Undervotes,3,3,0,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,REP,Kari LAKE,50,31,18,1
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,REP,Mark LAMB,44,26,17,1
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,REP,Elizabeth Jean REYE,9,5,4,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,REP,Total Votes Cast,103,62,39,2
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,REP,Undervotes,4,4,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,REP,Eli CRANE,74,42,30,2
Coconino,74 - PAGE SOUTH,U.S. House,2,1,REP,Jack SMITH,21,16,5,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,REP,Write-In Totals,2,1,1,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,REP,Total Votes Cast,97,59,36,2
Coconino,74 - PAGE SOUTH,U.S. House,2,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,REP,Undervotes,10,7,3,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,REP,Write-In Totals,5,3,2,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,REP,Total Votes Cast,5,3,2,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,REP,Undervotes,102,63,37,2
Coconino,74 - PAGE SOUTH,State House,6,2,REP,Lloyd JOHNSON,61,37,23,1
Coconino,74 - PAGE SOUTH,State House,6,2,REP,Rich KING,63,37,24,2
Coconino,74 - PAGE SOUTH,State House,6,2,REP,Write-In Totals,1,1,0,0
Coconino,74 - PAGE SOUTH,State House,6,2,REP,Total Votes Cast,125,75,47,3
Coconino,74 - PAGE SOUTH,State House,6,2,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,State House,6,2,REP,Undervotes,89,57,31,1
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,REP,Rene LOPEZ,57,33,23,1
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,58,32,24,2
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,REP,Rachel WALDEN,67,42,24,1
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,REP,Total Votes Cast,182,107,71,4
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,REP,Undervotes,139,91,46,2
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,REP,Write-In Totals,7,6,1,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,REP,Total Votes Cast,7,6,1,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,REP,Undervotes,100,60,38,2
Coconino,74 - PAGE SOUTH,County Assessor,,1,REP,Write-In Totals,3,2,1,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,REP,Total Votes Cast,3,2,1,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,REP,Undervotes,104,64,38,2
Coconino,74 - PAGE SOUTH,County Attorney,,1,REP,Write-In Totals,4,2,2,0
Coconino,74 - PAGE SOUTH,County Attorney,,1,REP,Total Votes Cast,4,2,2,0
Coconino,74 - PAGE SOUTH,County Attorney,,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Attorney,,1,REP,Undervotes,103,64,37,2
Coconino,74 - PAGE SOUTH,County Recorder,,1,REP,Bob THORPE,63,40,21,2
Coconino,74 - PAGE SOUTH,County Recorder,,1,REP,Write-In Totals,1,0,1,0
Coconino,74 - PAGE SOUTH,County Recorder,,1,REP,Total Votes Cast,64,40,22,2
Coconino,74 - PAGE SOUTH,County Recorder,,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Recorder,,1,REP,Undervotes,43,26,17,0
Coconino,74 - PAGE SOUTH,County Sheriff,,1,REP,Write-In Totals,11,7,4,0
Coconino,74 - PAGE SOUTH,County Sheriff,,1,REP,Total Votes Cast,11,7,4,0
Coconino,74 - PAGE SOUTH,County Sheriff,,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Sheriff,,1,REP,Undervotes,96,59,35,2
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,REP,Write-In Totals,3,2,1,0
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,REP,Total Votes Cast,3,2,1,0
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County School Superintendent,,1,REP,Undervotes,104,64,38,2
Coconino,74 - PAGE SOUTH,County Treasurer,,1,REP,Write-In Totals,3,2,1,0
Coconino,74 - PAGE SOUTH,County Treasurer,,1,REP,Total Votes Cast,3,2,1,0
Coconino,74 - PAGE SOUTH,County Treasurer,,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,County Treasurer,,1,REP,Undervotes,104,64,38,2
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,REP,Write-In Totals,11,7,4,0
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,REP,Total Votes Cast,11,7,4,0
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,REP,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,Justice of the Peace,Page,1,REP,Undervotes,96,59,35,2
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,LBT,Write-In Totals,1,0,1,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,LBT,Total Votes Cast,1,0,1,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,LBT,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,LBT,Total Votes Cast,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,LBT,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,U.S. House,2,1,LBT,Undervotes,1,0,1,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,LBT,Write-In Totals,1,0,1,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,LBT,Total Votes Cast,1,0,1,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,LBT,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,State Senate,6,1,LBT,Undervotes,0,0,0,0
Coconino,74 - PAGE SOUTH,State House,6,2,LBT,Write-In Totals,2,0,2,0
Coconino,74 - PAGE SOUTH,State House,6,2,LBT,Total Votes Cast,2,0,2,0
Coconino,74 - PAGE SOUTH,State House,6,2,LBT,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,State House,6,2,LBT,Undervotes,0,0,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,Corporation Commissioner,,3,LBT,Undervotes,3,0,3,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,LBT,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,LBT,Total Votes Cast,0,0,0,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,LBT,Overvotes,0,0,0,0
Coconino,74 - PAGE SOUTH,Board of Supervisors,5,1,LBT,Undervotes,1,0,1,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,LBT,Write-In Totals,0,0,0,0
Coconino,74 - PAGE SOUTH,County Assessor,,1,LBT,Total Votes Cast,0,0,0,0
