county,office,district,party,candidate,votes,winner,write-in,notes
Gila,State House,5,REP,Barbara G. Brewer,9079,,,
Graham,State House,5,REP,Barbara G. Brewer,4977,,,
Greenlee,State House,5,REP,Barbara G. Brewer,869,,,
Navajo,State House,5,REP,Barbara G. Brewer,12060,,,
Pinal,State House,5,REP,Barbara G. Brewer,0,,,
,State House,5,REP,Barbara G. Brewer,30089,,,
Apache,State House,5,REP,Bill Konopnicki,3793,,,
Coconino,State House,5,REP,Bill Konopnicki,0,,,
Gila,State House,5,REP,Bill Konopnicki,10956,,,
Graham,State House,5,REP,Bill Konopnicki,7728,,,
Greenlee,State House,5,REP,Bill Konopnicki,1380,,,
Navajo,State House,5,REP,Bill Konopnicki,13719,,,
Pinal,State House,5,REP,Bill Konopnicki,0,,,
,State House,5,REP,Bill Konopnicki,37576,True,,
Maricopa,State House,6,DEM,Teri Conrad,28894,,,
,State House,6,DEM,Teri Conrad,28894,,,
Maricopa,State House,6,DEM,Jack Doody,30139,,,
,State House,6,DEM,Jack Doody,30139,,,
Maricopa,State House,6,REP,Sam Crump,43389,,,
,State House,6,REP,Sam Crump,43389,True,,
Maricopa,State House,6,REP,Carl Seel,38467,,,
,State House,6,REP,Carl Seel,38467,True,,
Maricopa,State House,7,DEM,Jeanne Lunn,31753,,,
,State House,7,DEM,Jeanne Lunn,31753,,,
Maricopa,State House,7,LBT,James Iannuzo,8966,,,
,State House,7,LBT,James Iannuzo,8966,,,
Maricopa,State House,7,REP,Ray Barnes,40471,,,
,State House,7,REP,Ray Barnes,40471,True,,
Maricopa,State House,7,REP,Nancy Barto,46854,,,
,State House,7,REP,Nancy Barto,46854,True,,
Maricopa,State House,8,DEM,Stephanie Rimmer,37793,,,
,State House,8,DEM,Stephanie Rimmer,37793,,,
Maricopa,State House,8,REP,John Kavanagh,50507,,,
,State House,8,REP,John Kavanagh,50507,True,,
Maricopa,State House,8,REP,Michele Reagan,54780,,,
,State House,8,REP,Michele Reagan,54780,True,,
Maricopa,State House,9,DEM,Shawn Hutchinson,28425,,,
,State House,9,DEM,Shawn Hutchinson,28425,,,
Maricopa,State House,9,DEM,Sheri Van Horsen,28683,,,
,State House,9,DEM,Sheri Van Horsen,28683,,,
Maricopa,State House,9,REP,Debbie Lesko,37762,,,
,State House,9,REP,Debbie Lesko,37762,True,,
Maricopa,State House,9,REP,Rick Murphy,35912,,,
,State House,9,REP,Rick Murphy,35912,True,,
Maricopa,State House,10,DEM,Lamont Lovejoy,18709,,,
,State House,10,DEM,Lamont Lovejoy,18709,,,
Maricopa,State House,10,DEM,Jackie Thrasher,22103,,,
,State House,10,DEM,Jackie Thrasher,22103,,,
Maricopa,State House,10,GRN,Margarite Dale,2358,,,
,State House,10,GRN,Margarite Dale,2358,,,
Maricopa,State House,10,LBT,Scott Gibson,2707,,,
,State House,10,LBT,Scott Gibson,2707,,,
Maricopa,State House,10,REP,Doug Quelland,22656,,,
,State House,10,REP,Doug Quelland,22656,True,,
Maricopa,State House,10,REP,Jim Weiers,23022,,,
,State House,10,REP,Jim Weiers,23022,True,,
Maricopa,State House,11,DEM,Eric Meyer,39114,,,
,State House,11,DEM,Eric Meyer,39114,True,,
Maricopa,State House,11,REP,Jon Altmann,37110,,,
,State House,11,REP,Jon Altmann,37110,,,
Maricopa,State House,11,REP,Adam Driggs,39439,,,
,State House,11,REP,Adam Driggs,39439,True,,
Maricopa,State House,12,DEM,Eve Nuñez,40647,,,
,State House,12,DEM,Eve Nuñez,40647,,,
Maricopa,State House,12,DEM,David Scanlon,38626,,,
,State House,12,DEM,David Scanlon,38626,,,
Maricopa,State House,12,GRN,Celeste M. Castorena,5976,,,
,State House,12,GRN,Celeste M. Castorena,5976,,,
Maricopa,State House,12,REP,Steve Montenegro,46594,,,
,State House,12,REP,Steve Montenegro,46594,True,,
Maricopa,State House,12,REP,Jerry Weiers,46902,,,
,State House,12,REP,Jerry Weiers,46902,True,,
Maricopa,State House,13,DEM,Steve Gallardo,16381,,,
,State House,13,DEM,Steve Gallardo,16381,True,,
Maricopa,State House,13,DEM,Martha Garcia,17627,,,
,State House,13,DEM,Martha Garcia,17627,True,,
Maricopa,State House,13,REP,Timothy Schwartz,9785,,,
,State House,13,REP,Timothy Schwartz,9785,,,
Maricopa,State House,14,DEM,Chad Campbell,12336,,,
,State House,14,DEM,Chad Campbell,12336,True,,
Maricopa,State House,14,DEM,Robert Meza,13644,,,
,State House,14,DEM,Robert Meza,13644,True,,
Maricopa,State House,15,DEM,David Lujan,23781,,,
,State House,15,DEM,David Lujan,23781,True,,
Maricopa,State House,15,DEM,Kyrsten Sinema,22721,,,
,State House,15,DEM,Kyrsten Sinema,22721,True,,
Maricopa,State House,15,REP,Ed Hedges,12860,,,
,State House,15,REP,Ed Hedges,12860,,,
Maricopa,State House,16,DEM,"Cloves Campbell, Jr.",26247,,,
,State House,16,DEM,"Cloves Campbell, Jr.",26247,True,,
Maricopa,State House,16,DEM,Ben Miranda,28654,,,
,State House,16,DEM,Ben Miranda,28654,True,,
Maricopa,State House,16,REP,Raymond Williams,11733,,,
,State House,16,REP,Raymond Williams,11733,,,
Maricopa,State House,17,DEM,Ed Ableser,30467,,,
,State House,17,DEM,Ed Ableser,30467,True,,
Maricopa,State House,17,DEM,David Schapira,33210,,,
,State House,17,DEM,David Schapira,33210,True,,
Maricopa,State House,17,REP,Mark Thompson,23437,,,
,State House,17,REP,Mark Thompson,23437,,,
Maricopa,State House,17,REP,Wes Waddle,18461,,,
,State House,17,REP,Wes Waddle,18461,,,
Maricopa,State House,18,DEM,Tammie Pursley,17844,,,
,State House,18,DEM,Tammie Pursley,17844,,,
Maricopa,State House,18,REP,Cecil Ash,21753,,,
,State House,18,REP,Cecil Ash,21753,True,,
Maricopa,State House,18,REP,Steve Court,21753,,,
,State House,18,REP,Steve Court,21753,True,,
Maricopa,State House,18,IND,Joe Brown,8617,,,
,State House,18,IND,Joe Brown,8617,,,
Maricopa,State House,19,DEM,Kathy Romano,28922,,,
,State House,19,DEM,Kathy Romano,28922,,,
Maricopa,State House,19,REP,Kirk Adams,41247,,,
,State House,19,REP,Kirk Adams,41247,True,,
Maricopa,State House,19,REP,Rich Crandall,44693,,,
,State House,19,REP,Rich Crandall,44693,True,,
Maricopa,State House,20,DEM,Rae Waters,37639,,,
,State House,20,DEM,Rae Waters,37639,True,,
Maricopa,State House,20,REP,Jeff Dial,36964,,,
,State House,20,REP,Jeff Dial,36964,,,
Maricopa,State House,20,REP,John McComish,39820,,,
,State House,20,REP,John McComish,39820,True,,
Maricopa,State House,21,DEM,Phil Hettmansperger,44943,,,
,State House,21,DEM,Phil Hettmansperger,44943,,,
Maricopa,State House,21,REP,Warde V. Nichols,46478,,,
,State House,21,REP,Warde V. Nichols,46478,True,,
Maricopa,State House,21,REP,Steve Yarbrough,56980,,,
,State House,21,REP,Steve Yarbrough,56980,True,,
Maricopa,State House,22,DEM,Glenn Ray,37756,,,
Pinal,State House,22,DEM,Glenn Ray,4435,,,
,State House,22,DEM,Glenn Ray,42191,,,
Maricopa,State House,22,REP,Andy Biggs,54375,,,
Pinal,State House,22,REP,Andy Biggs,5240,,,
,State House,22,REP,Andy Biggs,59615,True,,
Maricopa,State House,22,REP,Laurin Hendrix,51907,,,
Pinal,State House,22,REP,Laurin Hendrix,4978,,,
,State House,22,REP,Laurin Hendrix,56885,True,,
Gila,State House,23,DEM,Ernest Bustamante,359,,,
Maricopa,State House,23,DEM,Ernest Bustamante,3521,,,
Pinal,State House,23,DEM,Ernest Bustamante,32238,,,
,State House,23,DEM,Ernest Bustamante,36118,,,
Gila,State House,23,DEM,Barbara McGuire,318,,,
Maricopa,State House,23,DEM,Barbara McGuire,3434,,,
Pinal,State House,23,DEM,Barbara McGuire,34230,,,
,State House,23,DEM,Barbara McGuire,37982,True,,
Gila,State House,23,REP,John Fillmore,13,,,
Maricopa,State House,23,REP,John Fillmore,1727,,,
Pinal,State House,23,REP,John Fillmore,34463,,,
,State House,23,REP,John Fillmore,36203,,,
Gila,State House,23,REP,Frank Pratt,18,,,
Maricopa,State House,23,REP,Frank Pratt,1597,,,
Pinal,State House,23,REP,Frank Pratt,35189,,,
,State House,23,REP,Frank Pratt,36804,True,,
La Paz,State House,24,DEM,Lynne Pancrazi,1098,,,
Yuma,State House,24,DEM,Lynne Pancrazi,21582,,,
,State House,24,DEM,Lynne Pancrazi,22680,True,,
La Paz,State House,24,DEM,Theresa Ulmer,1286,,,
Yuma,State House,24,DEM,Theresa Ulmer,17481,,,
,State House,24,DEM,Theresa Ulmer,18767,,,
La Paz,State House,24,REP,Russ Jones,1276,,,
Yuma,State House,24,REP,Russ Jones,19921,,,
,State House,24,REP,Russ Jones,21197,True,,
Cochise,State House,25,DEM,"Richard ""Ric"" Boyer",12293,,,
Maricopa,State House,25,DEM,"Richard ""Ric"" Boyer",712,,,
Pima,State House,25,DEM,"Richard ""Ric"" Boyer",8883,,,
Pinal,State House,25,DEM,"Richard ""Ric"" Boyer",622,,,
Santa Cruz,State House,25,DEM,"Richard ""Ric"" Boyer",5347,,,
,State House,25,DEM,"Richard ""Ric"" Boyer",27857,,,
Cochise,State House,25,DEM,"Patricia ""Pat"" Fleming",14502,,,
Maricopa,State House,25,DEM,"Patricia ""Pat"" Fleming",822,,,
Pima,State House,25,DEM,"Patricia ""Pat"" Fleming",10141,,,
Pinal,State House,25,DEM,"Patricia ""Pat"" Fleming",760,,,
Santa Cruz,State House,25,DEM,"Patricia ""Pat"" Fleming",6524,,,
,State House,25,DEM,"Patricia ""Pat"" Fleming",32749,True,,
Cochise,State House,25,REP,Timathy Davies,12338,,,
Maricopa,State House,25,REP,Timathy Davies,942,,,
Pima,State House,25,REP,Timathy Davies,7957,,,
Pinal,State House,25,REP,Timathy Davies,796,,,
Santa Cruz,State House,25,REP,Timathy Davies,1745,,,
,State House,25,REP,Timathy Davies,23778,,,
Cochise,State House,25,REP,David Stevens,15170,,,
Maricopa,State House,25,REP,David Stevens,1111,,,
Pima,State House,25,REP,David Stevens,9334,,,
Pinal,State House,25,REP,David Stevens,938,,,
Santa Cruz,State House,25,REP,David Stevens,2253,,,
,State House,25,REP,David Stevens,28806,True,,
Pima,State House,26,DEM,Donald Jorgensen,37029,,,
Pinal,State House,26,DEM,Donald Jorgensen,2239,,,
,State House,26,DEM,Donald Jorgensen,39268,,,
Pima,State House,26,DEM,Nancy Young Wright,41969,,,
Pinal,State House,26,DEM,Nancy Young Wright,2479,,,
,State House,26,DEM,Nancy Young Wright,44448,True,,
Pima,State House,26,REP,Vic Williams,41244,,,
Pinal,State House,26,REP,Vic Williams,3613,,,
,State House,26,REP,Vic Williams,44857,True,,
Pima,State House,26,REP,Marilyn Zerull,40093,,,
Pinal,State House,26,REP,Marilyn Zerull,3507,,,
,State House,26,REP,Marilyn Zerull,43600,,,
Pima,State House,27,DEM,Olivia Cajero Bedford,35010,,,
,State House,27,DEM,Olivia Cajero Bedford,35010,True,,
Pima,State House,27,DEM,Phil Lopes,32650,,,
,State House,27,DEM,Phil Lopes,32650,True,,
Pima,State House,27,GRN,Kent Solberg,4970,,,
,State House,27,GRN,Kent Solberg,4970,,,
Pima,State House,27,LBT,Mark Phelps,6374,,,
,State House,27,LBT,Mark Phelps,6374,,,
Pima,State House,27,REP,"J. D. ""Duke"" Schechter",15490,,,
,State House,27,REP,"J. D. ""Duke"" Schechter",15490,,,
Pima,State House,28,DEM,David Bradley,43845,,,
,State House,28,DEM,David Bradley,43845,True,,
Pima,State House,28,DEM,Steve Farley,44121,,,
,State House,28,DEM,Steve Farley,44121,True,,
Pima,State House,29,DEM,Matt Heinz,24898,,,
,State House,29,DEM,Matt Heinz,24898,True,,
Pima,State House,29,DEM,Daniel Patterson,25684,,,
,State House,29,DEM,Daniel Patterson,25684,True,,
Pima,State House,29,REP,Juan Ciscomani,11960,,,
,State House,29,REP,Juan Ciscomani,11960,,,
Pima,State House,29,REP,Pat Kilburn,15344,,,
,State House,29,REP,Pat Kilburn,15344,,,
Cochise,State House,30,DEM,Andrea Dalessandro,6785,,,
Pima,State House,30,DEM,Andrea Dalessandro,40829,,,
Santa Cruz,State House,30,DEM,Andrea Dalessandro,1352,,,
,State House,30,DEM,Andrea Dalessandro,48966,,,
Cochise,State House,30,REP,Frank Antenori,7724,,,
Pima,State House,30,REP,Frank Antenori,45570,,,
Santa Cruz,State House,30,REP,Frank Antenori,968,,,
,State House,30,REP,Frank Antenori,54262,True,,
Cochise,State House,30,REP,David Gowan,10091,,,
Pima,State House,30,REP,David Gowan,43782,,,
Santa Cruz,State House,30,REP,David Gowan,1113,,,
,State House,30,REP,David Gowan,54986,True,,
Apache,Corporation Commissioner,,DEM,Sam George,11299,,,
Cochise,Corporation Commissioner,,DEM,Sam George,18003,,,
Coconino,Corporation Commissioner,,DEM,Sam George,25211,,,
Gila,Corporation Commissioner,,DEM,Sam George,9301,,,
Graham,Corporation Commissioner,,DEM,Sam George,4464,,,
Greenlee,Corporation Commissioner,,DEM,Sam George,1390,,,
La Paz,Corporation Commissioner,,DEM,Sam George,2259,,,
Maricopa,Corporation Commissioner,,DEM,Sam George,531896,,,
Mohave,Corporation Commissioner,,DEM,Sam George,24080,,,
Navajo,Corporation Commissioner,,DEM,Sam George,14800,,,
Pima,Corporation Commissioner,,DEM,Sam George,174200,,,
Pinal,Corporation Commissioner,,DEM,Sam George,43736,,,
Santa Cruz,Corporation Commissioner,,DEM,Sam George,6455,,,
Yavapai,Corporation Commissioner,,DEM,Sam George,36019,,,
Yuma,Corporation Commissioner,,DEM,Sam George,13631,,,
,Corporation Commissioner,,DEM,Sam George,916744,,,
Apache,Corporation Commissioner,,DEM,Sandra Kennedy,13443,,,
Cochise,Corporation Commissioner,,DEM,Sandra Kennedy,20769,,,
Coconino,Corporation Commissioner,,DEM,Sandra Kennedy,28905,,,
Gila,Corporation Commissioner,,DEM,Sandra Kennedy,10310,,,
Graham,Corporation Commissioner,,DEM,Sandra Kennedy,5157,,,
Greenlee,Corporation Commissioner,,DEM,Sandra Kennedy,1575,,,
La Paz,Corporation Commissioner,,DEM,Sandra Kennedy,2531,,,
Maricopa,Corporation Commissioner,,DEM,Sandra Kennedy,590204,,,
Mohave,Corporation Commissioner,,DEM,Sandra Kennedy,26698,,,
Navajo,Corporation Commissioner,,DEM,Sandra Kennedy,16745,,,
Pima,Corporation Commissioner,,DEM,Sandra Kennedy,192743,,,
Pinal,Corporation Commissioner,,DEM,Sandra Kennedy,48905,,,
Santa Cruz,Corporation Commissioner,,DEM,Sandra Kennedy,7571,,,
Yavapai,Corporation Commissioner,,DEM,Sandra Kennedy,40282,,,
Yuma,Corporation Commissioner,,DEM,Sandra Kennedy,17963,,,
,Corporation Commissioner,,DEM,Sandra Kennedy,1023801,True,,
Apache,Corporation Commissioner,,DEM,Paul Newman,12596,,,
Cochise,Corporation Commissioner,,DEM,Paul Newman,20456,,,
Coconino,Corporation Commissioner,,DEM,Paul Newman,28650,,,
Gila,Corporation Commissioner,,DEM,Paul Newman,10111,,,
Graham,Corporation Commissioner,,DEM,Paul Newman,5228,,,
Greenlee,Corporation Commissioner,,DEM,Paul Newman,1586,,,
La Paz,Corporation Commissioner,,DEM,Paul Newman,2588,,,
Maricopa,Corporation Commissioner,,DEM,Paul Newman,587281,,,
Mohave,Corporation Commissioner,,DEM,Paul Newman,26963,,,
Navajo,Corporation Commissioner,,DEM,Paul Newman,16349,,,
Pima,Corporation Commissioner,,DEM,Paul Newman,200740,,,
Pinal,Corporation Commissioner,,DEM,Paul Newman,48561,,,
Santa Cruz,Corporation Commissioner,,DEM,Paul Newman,7760,,,
Yavapai,Corporation Commissioner,,DEM,Paul Newman,40259,,,
Yuma,Corporation Commissioner,,DEM,Paul Newman,15914,,,
,Corporation Commissioner,,DEM,Paul Newman,1025042,True,,
Apache,Corporation Commissioner,,REP,Marian A. McClure,5458,,,
Cochise,Corporation Commissioner,,REP,Marian A. McClure,21746,,,
Coconino,Corporation Commissioner,,REP,Marian A. McClure,14718,,,
Gila,Corporation Commissioner,,REP,Marian A. McClure,8566,,,
Graham,Corporation Commissioner,,REP,Marian A. McClure,5072,,,
Greenlee,Corporation Commissioner,,REP,Marian A. McClure,853,,,
La Paz,Corporation Commissioner,,REP,Marian A. McClure,2051,,,
Maricopa,Corporation Commissioner,,REP,Marian A. McClure,538056,,,
Mohave,Corporation Commissioner,,REP,Marian A. McClure,27882,,,
Navajo,Corporation Commissioner,,REP,Marian A. McClure,12363,,,
Pima,Corporation Commissioner,,REP,Marian A. McClure,142146,,,
Pinal,Corporation Commissioner,,REP,Marian A. McClure,39796,,,
Santa Cruz,Corporation Commissioner,,REP,Marian A. McClure,3179,,,
Yavapai,Corporation Commissioner,,REP,Marian A. McClure,43098,,,
Yuma,Corporation Commissioner,,REP,Marian A. McClure,16767,,,
,Corporation Commissioner,,REP,Marian A. McClure,881751,,,
Apache,Corporation Commissioner,,REP,Bob Stump,5001,,,
Cochise,Corporation Commissioner,,REP,Bob Stump,21200,,,
Coconino,Corporation Commissioner,,REP,Bob Stump,16750,,,
Gila,Corporation Commissioner,,REP,Bob Stump,9275,,,
Graham,Corporation Commissioner,,REP,Bob Stump,5146,,,
Greenlee,Corporation Commissioner,,REP,Bob Stump,874,,,
La Paz,Corporation Commissioner,,REP,Bob Stump,2294,,,
Maricopa,Corporation Commissioner,,REP,Bob Stump,573571,,,
Mohave,Corporation Commissioner,,REP,Bob Stump,30069,,,
Navajo,Corporation Commissioner,,REP,Bob Stump,12819,,,
Pima,Corporation Commissioner,,REP,Bob Stump,133845,,,
Pinal,Corporation Commissioner,,REP,Bob Stump,40060,,,
Santa Cruz,Corporation Commissioner,,REP,Bob Stump,2744,,,
Yavapai,Corporation Commissioner,,REP,Bob Stump,48536,,,
Yuma,Corporation Commissioner,,REP,Bob Stump,16913,,,
,Corporation Commissioner,,REP,Bob Stump,919097,True,,
Apache,Corporation Commissioner,,REP,Barry Wong,4643,,,
Cochise,Corporation Commissioner,,REP,Barry Wong,20636,,,
Coconino,Corporation Commissioner,,REP,Barry Wong,15385,,,
Gila,Corporation Commissioner,,REP,Barry Wong,8218,,,
Graham,Corporation Commissioner,,REP,Barry Wong,4593,,,
Greenlee,Corporation Commissioner,,REP,Barry Wong,761,,,
La Paz,Corporation Commissioner,,REP,Barry Wong,1861,,,
Maricopa,Corporation Commissioner,,REP,Barry Wong,557979,,,
Mohave,Corporation Commissioner,,REP,Barry Wong,26520,,,
Navajo,Corporation Commissioner,,REP,Barry Wong,11734,,,
Pima,Corporation Commissioner,,REP,Barry Wong,143173,,,
Pinal,Corporation Commissioner,,REP,Barry Wong,38208,,,
Santa Cruz,Corporation Commissioner,,REP,Barry Wong,2800,,,
Yavapai,Corporation Commissioner,,REP,Barry Wong,43975,,,
Yuma,Corporation Commissioner,,REP,Barry Wong,14932,,,
,Corporation Commissioner,,REP,Barry Wong,895418,,,
