<<<<<<< HEAD
county,office,district,party,candidate,votes,winner,write-in,notes
Pinal,State Senate,22,DEM,Brent Whiting Brown,606,,,
,State Senate,22,DEM,Brent Whiting Brown,3656,True,,
Maricopa,State Senate,22,REP,Cynthia L. Dunham,5289,,,
Pinal,State Senate,22,REP,Cynthia L. Dunham,667,,,
,State Senate,22,REP,Cynthia L. Dunham,5956,,,
Maricopa,State Senate,22,REP,Thayer Verschoor,5669,,,
Pinal,State Senate,22,REP,Thayer Verschoor,535,,,
,State Senate,22,REP,Thayer Verschoor,6204,True,,
Gila,State Senate,23,DEM,Pete Rios,162,,,
Maricopa,State Senate,23,DEM,Pete Rios,398,,,
Pinal,State Senate,23,DEM,Pete Rios,7397,,,
,State Senate,23,DEM,Pete Rios,7957,True,,
La Paz,State Senate,24,DEM,Herb Guenther,352,,,
Yuma,State Senate,24,DEM,Herb Guenther,5194,,,
,State Senate,24,DEM,Herb Guenther,5546,True,,
Cochise,State Senate,25,DEM,Marsha Arzberger,4693,,,
Maricopa,State Senate,25,DEM,Marsha Arzberger,205,,,
Pima,State Senate,25,DEM,Marsha Arzberger,2046,,,
Pinal,State Senate,25,DEM,Marsha Arzberger,171,,,
Santa Cruz,State Senate,25,DEM,Marsha Arzberger,1995,,,
,State Senate,25,DEM,Marsha Arzberger,9110,True,,
Pima,State Senate,26,REP,Toni Hellon,11640,,,
Pinal,State Senate,26,REP,Toni Hellon,584,,,
,State Senate,26,REP,Toni Hellon,12224,True,,
Pima,State Senate,27,DEM,Jorge Luis Garcia,6770,,,
,State Senate,27,DEM,Jorge Luis Garcia,6770,True,,
Pima,State Senate,27,DEM,John Kromko,5609,,,
,State Senate,27,DEM,John Kromko,5609,,,
Pima,State Senate,28,DEM,Gabrielle Giffords,11075,,,
,State Senate,28,DEM,Gabrielle Giffords,11075,True,,
Pima,State Senate,28,LBT,Kimberly Swanson,202,,,
,State Senate,28,LBT,Kimberly Swanson,202,True,,
Pima,State Senate,29,DEM,Ramon Valadez,7119,,,
,State Senate,29,DEM,Ramon Valadez,7119,True,,
Pima,State Senate,29,REP,Bruce P. Murchison,119,,True,
,State Senate,29,REP,Bruce P. Murchison,119,,True,
Cochise,State Senate,30,REP,Tim Bee,2983,,,
Pima,State Senate,30,REP,Tim Bee,12258,,,
Santa Cruz,State Senate,30,REP,Tim Bee,442,,,
,State Senate,30,REP,Tim Bee,15683,True,,
Coconino,State House,1,DEM,Henry J. Camarot,944,,,
Yavapai,State House,1,DEM,Henry J. Camarot,7675,,,
,State House,1,DEM,Henry J. Camarot,8619,True,,
Coconino,State House,1,REP,Lucy Mason,774,,,
Yavapai,State House,1,REP,Lucy Mason,8819,,,
,State House,1,REP,Lucy Mason,9593,True,,
Coconino,State House,1,REP,Tom O'Halleran,1599,,,
Yavapai,State House,1,REP,Tom O'Halleran,10367,,,
,State House,1,REP,Tom O'Halleran,11966,True,,
Coconino,State House,1,REP,Thom Strawn,881,,,
Yavapai,State House,1,REP,Thom Strawn,6776,,,
,State House,1,REP,Thom Strawn,7657,,,
Apache,State House,2,DEM,Bill Cherry,461,,,
Coconino,State House,2,DEM,Bill Cherry,2395,,,
Mohave,State House,2,DEM,Bill Cherry,6,,,
Navajo,State House,2,DEM,Bill Cherry,285,,,
Yavapai,State House,2,DEM,Bill Cherry,0,,,
,State House,2,DEM,Bill Cherry,3147,,,
Apache,State House,2,DEM,Oscar Lee House Sr.,585,,,
Coconino,State House,2,DEM,Oscar Lee House Sr.,147,,,
Mohave,State House,2,DEM,Oscar Lee House Sr.,2,,,
Navajo,State House,2,DEM,Oscar Lee House Sr.,145,,,
Yavapai,State House,2,DEM,Oscar Lee House Sr.,0,,,
,State House,2,DEM,Oscar Lee House Sr.,879,,,
Apache,State House,2,DEM,Jack C. Jackson Jr.,4177,,,
Coconino,State House,2,DEM,Jack C. Jackson Jr.,1244,,,
Mohave,State House,2,DEM,Jack C. Jackson Jr.,13,,,
Navajo,State House,2,DEM,Jack C. Jackson Jr.,1581,,,
Yavapai,State House,2,DEM,Jack C. Jackson Jr.,0,,,
,State House,2,DEM,Jack C. Jackson Jr.,7015,True,,
Apache,State House,2,DEM,Sylvia Laughter,4194,,,
Coconino,State House,2,DEM,Sylvia Laughter,1462,,,
Mohave,State House,2,DEM,Sylvia Laughter,8,,,
Navajo,State House,2,DEM,Sylvia Laughter,1716,,,
Yavapai,State House,2,DEM,Sylvia Laughter,0,,,
,State House,2,DEM,Sylvia Laughter,7380,True,,
Apache,State House,2,DEM,Aresta Larusso,700,,,
Coconino,State House,2,DEM,Aresta Larusso,1350,,,
Mohave,State House,2,DEM,Aresta Larusso,8,,,
Navajo,State House,2,DEM,Aresta Larusso,353,,,
Yavapai,State House,2,DEM,Aresta Larusso,0,,,
,State House,2,DEM,Aresta Larusso,2411,,,
Apache,State House,2,DEM,"James J. ""Jim"" Sedillo",272,,,
Coconino,State House,2,DEM,"James J. ""Jim"" Sedillo",3127,,,
Mohave,State House,2,DEM,"James J. ""Jim"" Sedillo",2,,,
Navajo,State House,2,DEM,"James J. ""Jim"" Sedillo",273,,,
Yavapai,State House,2,DEM,"James J. ""Jim"" Sedillo",0,,,
,State House,2,DEM,"James J. ""Jim"" Sedillo",3674,,,
Apache,State House,2,DEM,Tom Shirley,1577,,,
Coconino,State House,2,DEM,Tom Shirley,734,,,
Mohave,State House,2,DEM,Tom Shirley,13,,,
Navajo,State House,2,DEM,Tom Shirley,598,,,
Yavapai,State House,2,DEM,Tom Shirley,0,,,
,State House,2,DEM,Tom Shirley,2922,,,
Apache,State House,2,DEM,Albert Tom,1310,,,
Coconino,State House,2,DEM,Albert Tom,549,,,
Mohave,State House,2,DEM,Albert Tom,4,,,
Navajo,State House,2,DEM,Albert Tom,397,,,
Yavapai,State House,2,DEM,Albert Tom,0,,,
,State House,2,DEM,Albert Tom,2260,,,
Apache,State House,2,REP,Wanda MacDonald,114,,True,
Coconino,State House,2,REP,Wanda MacDonald,24,,True,
Mohave,State House,2,REP,Wanda MacDonald,0,,True,
Navajo,State House,2,REP,Wanda MacDonald,1,,True,
Yavapai,State House,2,REP,Wanda MacDonald,0,,True,
,State House,2,REP,Wanda MacDonald,139,,True,
Coconino,State House,3,DEM,Matthew Capalby,302,,,
La Paz,State House,3,DEM,Matthew Capalby,163,,,
Mohave,State House,3,DEM,Matthew Capalby,3549,,,
,State House,3,DEM,Matthew Capalby,4014,True,,
Coconino,State House,3,DEM,Richard B. Glancy,323,,,
La Paz,State House,3,DEM,Richard B. Glancy,195,,,
Mohave,State House,3,DEM,Richard B. Glancy,3358,,,
,State House,3,DEM,Richard B. Glancy,3876,True,,
Coconino,State House,3,REP,Maury Coburn,107,,,
La Paz,State House,3,REP,Maury Coburn,138,,,
Mohave,State House,3,REP,Maury Coburn,3117,,,
,State House,3,REP,Maury Coburn,3362,,,
Coconino,State House,3,REP,Lee Fabrizio,209,,,
La Paz,State House,3,REP,Lee Fabrizio,114,,,
Mohave,State House,3,REP,Lee Fabrizio,4294,,,
,State House,3,REP,Lee Fabrizio,4617,,,
Coconino,State House,3,REP,Joe Hart,248,,,
La Paz,State House,3,REP,Joe Hart,186,,,
Mohave,State House,3,REP,Joe Hart,5910,,,
,State House,3,REP,Joe Hart,6344,True,,
Coconino,State House,3,REP,Bill Wagner,258,,,
La Paz,State House,3,REP,Bill Wagner,192,,,
Mohave,State House,3,REP,Bill Wagner,4452,,,
,State House,3,REP,Bill Wagner,4902,True,,
Maricopa,State House,4,DEM,John D. Mahaney,4633,,,
Yavapai,State House,4,DEM,John D. Mahaney,970,,,
,State House,4,DEM,John D. Mahaney,5603,True,,
Maricopa,State House,4,REP,Tom Boone,7637,,,
Yavapai,State House,4,REP,Tom Boone,1034,,,
,State House,4,REP,Tom Boone,8671,True,,
Maricopa,State House,4,REP,Judy M. Burges,4757,,,
Yavapai,State House,4,REP,Judy M. Burges,1480,,,
,State House,4,REP,Judy M. Burges,6237,,,
Maricopa,State House,4,REP,Ephram Cordova,4864,,,
Yavapai,State House,4,REP,Ephram Cordova,809,,,
,State House,4,REP,Ephram Cordova,5673,,,
Maricopa,State House,4,REP,Carole Hubbs,6790,,,
Yavapai,State House,4,REP,Carole Hubbs,505,,,
,State House,4,REP,Carole Hubbs,7295,True,,
Apache,State House,5,DEM,Bill Jeffers,1030,,,
Coconino,State House,5,DEM,Bill Jeffers,0,,,
Gila,State House,5,DEM,Bill Jeffers,3061,,,
Graham,State House,5,DEM,Bill Jeffers,1435,,,
Greenlee,State House,5,DEM,Bill Jeffers,667,,,
Navajo,State House,5,DEM,Bill Jeffers,2823,,,
Pinal,State House,5,DEM,Bill Jeffers,0,,,
,State House,5,DEM,Bill Jeffers,9016,True,,
Apache,State House,5,DEM,Claudia Maestas,1128,,,
Coconino,State House,5,DEM,Claudia Maestas,0,,,
Gila,State House,5,DEM,Claudia Maestas,2959,,,
Graham,State House,5,DEM,Claudia Maestas,1492,,,
Greenlee,State House,5,DEM,Claudia Maestas,680,,,
Navajo,State House,5,DEM,Claudia Maestas,2261,,,
Pinal,State House,5,DEM,Claudia Maestas,0,,,
,State House,5,DEM,Claudia Maestas,8520,True,,
Apache,State House,5,REP,Debra Brimhall,492,,,
Coconino,State House,5,REP,Debra Brimhall,0,,,
Gila,State House,5,REP,Debra Brimhall,1570,,,
Graham,State House,5,REP,Debra Brimhall,695,,,
Greenlee,State House,5,REP,Debra Brimhall,117,,,
Navajo,State House,5,REP,Debra Brimhall,1864,,,
Pinal,State House,5,REP,Debra Brimhall,0,,,
,State House,5,REP,Debra Brimhall,4738,,,
Apache,State House,5,REP,Jake Flake,817,,,
Coconino,State House,5,REP,Jake Flake,0,,,
Gila,State House,5,REP,Jake Flake,2590,,,
Graham,State House,5,REP,Jake Flake,1297,,,
Greenlee,State House,5,REP,Jake Flake,195,,,
Navajo,State House,5,REP,Jake Flake,3833,,,
Pinal,State House,5,REP,Jake Flake,0,,,
,State House,5,REP,Jake Flake,8732,True,,
Apache,State House,5,REP,Bill Konopnicki,542,,,
Coconino,State House,5,REP,Bill Konopnicki,0,,,
Gila,State House,5,REP,Bill Konopnicki,1518,,,
Graham,State House,5,REP,Bill Konopnicki,1380,,,
Greenlee,State House,5,REP,Bill Konopnicki,133,,,
Navajo,State House,5,REP,Bill Konopnicki,3076,,,
Pinal,State House,5,REP,Bill Konopnicki,0,,,
,State House,5,REP,Bill Konopnicki,6649,True,,
Maricopa,State House,6,DEM,Laurie Larson,3064,,,
,State House,6,DEM,Laurie Larson,3064,True,,
Maricopa,State House,6,DEM,Sharon Lindsay,281,,True,
,State House,6,DEM,Sharon Lindsay,281,,True,
Maricopa,State House,6,REP,Ted Carpenter,5913,,,
,State House,6,REP,Ted Carpenter,5913,True,,
Maricopa,State House,6,REP,Clancy Jayne,4399,,,
,State House,6,REP,Clancy Jayne,4399,True,,
Maricopa,State House,7,DEM,Virgel Cain,3164,,,
,State House,7,DEM,Virgel Cain,3164,True,,
Maricopa,State House,7,REP,John Allen,3424,,,
,State House,7,REP,John Allen,3424,True,,
Maricopa,State House,7,REP,Ray Barnes,3154,,,
,State House,7,REP,Ray Barnes,3154,True,,
Maricopa,State House,7,REP,Susan Clancy,1862,,,
,State House,7,REP,Susan Clancy,1862,,,
Maricopa,State House,7,REP,Audrey Cohen-Davis,2515,,,
,State House,7,REP,Audrey Cohen-Davis,2515,,,
Maricopa,State House,7,REP,Kenneth F. Miller,2338,,,
,State House,7,REP,Kenneth F. Miller,2338,,,
Maricopa,State House,7,REP,Thom Von Hapsburg,2889,,,
,State House,7,REP,Thom Von Hapsburg,2889,,,
Maricopa,State House,8,DEM,Ginny Chin,4601,,,
,State House,8,DEM,Ginny Chin,4601,True,,
Maricopa,State House,8,REP,Robert Ditchey,4004,,,
,State House,8,REP,Robert Ditchey,4004,,,
Maricopa,State House,8,REP,Kathleen Gillis,3146,,,
,State House,8,REP,Kathleen Gillis,3146,,,
Maricopa,State House,8,REP,Ron McCullagh,4554,,,
,State House,8,REP,Ron McCullagh,4554,,,
Maricopa,State House,8,REP,Michele Reagan,6348,,,
,State House,8,REP,Michele Reagan,6348,True,,
Maricopa,State House,8,REP,Colette Rosati,4722,,,
,State House,8,REP,Colette Rosati,4722,True,,
Maricopa,State House,8,REP,Scott Steingard,3459,,,
,State House,8,REP,Scott Steingard,3459,,,
Maricopa,State House,9,DEM,Peter Hershfield,3560,,,
,State House,9,DEM,Peter Hershfield,3560,True,,
Maricopa,State House,9,DEM,Shirley McAllister,4534,,,
,State House,9,DEM,Shirley McAllister,4534,True,,
Maricopa,State House,9,REP,Jerry Cuendet,2213,,,
,State House,9,REP,Jerry Cuendet,2213,,,
Maricopa,State House,9,REP,David Fraley,2524,,,
,State House,9,REP,David Fraley,2524,,,
Maricopa,State House,9,REP,Phil Hanson,6195,,,
,State House,9,REP,Phil Hanson,6195,True,,
Maricopa,State House,9,REP,Bob Stump,10035,,,
,State House,9,REP,Bob Stump,10035,True,,
Maricopa,State House,10,DEM,Christian Frandsen,2191,,,
,State House,10,DEM,Christian Frandsen,2191,True,,
Maricopa,State House,10,DEM,Jackie Thrasher,3006,,,
,State House,10,DEM,Jackie Thrasher,3006,True,,
Maricopa,State House,10,REP,Bev Cuthbertson,1933,,,
,State House,10,REP,Bev Cuthbertson,1933,,,
Maricopa,State House,10,REP,Linda Gray,5076,,,
,State House,10,REP,Linda Gray,5076,True,,
Maricopa,State House,10,REP,James Kraft,2608,,,
,State House,10,REP,James Kraft,2608,,,
Maricopa,State House,10,REP,Doug Quelland,3319,,,
,State House,10,REP,Doug Quelland,3319,True,,
Maricopa,State House,11,DEM,Peter Morkert,3626,,,
,State House,11,DEM,Peter Morkert,3626,True,,
Maricopa,State House,11,DEM,Sam Wercinski,5099,,,
,State House,11,DEM,Sam Wercinski,5099,True,,
Maricopa,State House,11,REP,Deb Gullett,8133,,,
,State House,11,REP,Deb Gullett,8133,True,,
Maricopa,State House,11,REP,Steve May,8075,,,
,State House,11,REP,Steve May,8075,,,
Maricopa,State House,11,REP,Stephen Tully,8294,,,
,State House,11,REP,Stephen Tully,8294,True,,
Maricopa,State House,12,DEM,Leonard A. Clark,1847,,,
,State House,12,DEM,Leonard A. Clark,1847,True,,
Maricopa,State House,12,DEM,Ron Henry,2197,,,
,State House,12,DEM,Ron Henry,2197,True,,
Maricopa,State House,12,DEM,Ted Murphree,1713,,,
,State House,12,DEM,Ted Murphree,1713,,,
Maricopa,State House,12,REP,Bill Arnold,3590,,,
,State House,12,REP,Bill Arnold,3590,True,,
Maricopa,State House,12,REP,Gary Cox,1576,,,
,State House,12,REP,Gary Cox,1576,,,
Maricopa,State House,12,REP,John Nelson,3934,,,
,State House,12,REP,John Nelson,3934,True,,
Maricopa,State House,12,REP,Jerry P. Weiers,3092,,,
,State House,12,REP,Jerry P. Weiers,3092,,,
Maricopa,State House,13,DEM,Steve Gallardo,2525,,,
,State House,13,DEM,Steve Gallardo,2525,True,,
Maricopa,State House,13,DEM,John Loredo,2169,,,
,State House,13,DEM,John Loredo,2169,True,,
Maricopa,State House,14,DEM,Robert Meza,2645,,,
,State House,14,DEM,Robert Meza,2645,True,,
Maricopa,State House,14,DEM,Peter Moraga,1784,,,
,State House,14,DEM,Peter Moraga,1784,,,
Maricopa,State House,14,DEM,Debbie McCune-Davis,2995,,,
,State House,14,DEM,Debbie McCune-Davis,2995,True,,
Maricopa,State House,14,REP,John C. Atkins,1634,,,
,State House,14,REP,John C. Atkins,1634,True,,
Maricopa,State House,14,REP,Mary Carr,1174,,,
,State House,14,REP,Mary Carr,1174,True,,
Maricopa,State House,15,DEM,Ken Clark,3976,,,
,State House,15,DEM,Ken Clark,3976,True,,
Maricopa,State House,15,DEM,Bob Rosenberg,52,,True,
,State House,15,DEM,Bob Rosenberg,52,,True,
Maricopa,State House,15,DEM,Wally Straughn,2326,,,
,State House,15,DEM,Wally Straughn,2326,True,,
Maricopa,State House,15,REP,David Lujan,244,,True,
,State House,15,REP,David Lujan,244,,True,
Maricopa,State House,15,REP,Milton Wheat,3045,,,
,State House,15,REP,Milton Wheat,3045,True,,
Maricopa,State House,15,REP,William Wheat,264,,True,
,State House,15,REP,William Wheat,264,,True,
Maricopa,State House,16,DEM,Carlos Avelar,1977,,,
,State House,16,DEM,Carlos Avelar,1977,,,
Maricopa,State House,16,DEM,Leah Landrum,2722,,,
,State House,16,DEM,Leah Landrum,2722,True,,
Maricopa,State House,16,DEM,Ben Miranda,3116,,,
,State House,16,DEM,Ben Miranda,3116,True,,
Maricopa,State House,17,DEM,Phil Amorosi,2273,,,
,State House,17,DEM,Phil Amorosi,2273,,,
Maricopa,State House,17,DEM,Meg Burton Cahill,3966,,,
,State House,17,DEM,Meg Burton Cahill,3966,True,,
Maricopa,State House,17,DEM,Darlene Pany,2951,,,
,State House,17,DEM,Darlene Pany,2951,True,,
Maricopa,State House,17,LBT,Trevor O. Clevenger,81,,,
,State House,17,LBT,Trevor O. Clevenger,81,True,,
Maricopa,State House,17,LBT,Paul Dedonati,79,,,
,State House,17,LBT,Paul Dedonati,79,True,,
Maricopa,State House,17,REP,Dale Despain,3625,,,
,State House,17,REP,Dale Despain,3625,True,,
Maricopa,State House,17,REP,Michelle Helm,3112,,,
,State House,17,REP,Michelle Helm,3112,,,
Maricopa,State House,17,REP,Geoff Shell,2595,,,
,State House,17,REP,Geoff Shell,2595,,,
Maricopa,State House,17,REP,Mark Thompson,4492,,,
,State House,17,REP,Mark Thompson,4492,True,,
Maricopa,State House,18,REP,Karen Johnson,6226,,,
,State House,18,REP,Karen Johnson,6226,True,,
Maricopa,State House,18,REP,Russell Pearce,7163,,,
,State House,18,REP,Russell Pearce,7163,True,,
Maricopa,State House,19,REP,Louise Daggs,3938,,,
,State House,19,REP,Louise Daggs,3938,,,
Maricopa,State House,19,REP,Chuck Gray,7139,,,
,State House,19,REP,Chuck Gray,7139,True,,
Maricopa,State House,19,REP,Leslie Kelly,5180,,,
,State House,19,REP,Leslie Kelly,5180,,,
Maricopa,State House,19,REP,Gary Pierce,8141,,,
,State House,19,REP,Gary Pierce,8141,True,,
Maricopa,State House,20,DEM,Jim Torgeson,3311,,,
,State House,20,DEM,Jim Torgeson,3311,True,,
Maricopa,State House,20,REP,John Fan,2133,,,
,State House,20,REP,John Fan,2133,,,
Maricopa,State House,20,REP,John Huppenthal,6115,,,
,State House,20,REP,John Huppenthal,6115,True,,
Maricopa,State House,20,REP,John McComish,3274,,,
,State House,20,REP,John McComish,3274,,,
Maricopa,State House,20,REP,Bob Robson,4278,,,
,State House,20,REP,Bob Robson,4278,True,,
Maricopa,State House,21,DEM,Ken Moore,3763,,,
,State House,21,DEM,Ken Moore,3763,True,,
Maricopa,State House,21,REP,Warde V. Nichols,4783,,,
,State House,21,REP,Warde V. Nichols,4783,True,,
Maricopa,State House,21,REP,Tara Plese,3648,,,
,State House,21,REP,Tara Plese,3648,,,
Maricopa,State House,21,REP,Steve Yarbrough,7672,,,
,State House,21,REP,Steve Yarbrough,7672,True,,
Maricopa,State House,22,DEM,Janet Reber,288,,True,
Pinal,State House,22,DEM,Janet Reber,36,,True,
,State House,22,DEM,Janet Reber,324,,True,
Maricopa,State House,22,REP,Andy Biggs,5322,,,
Pinal,State House,22,REP,Andy Biggs,456,,,
,State House,22,REP,Andy Biggs,5778,True,,
Maricopa,State House,22,REP,Eddie Farnsworth,6301,,,
Pinal,State House,22,REP,Eddie Farnsworth,616,,,
,State House,22,REP,Eddie Farnsworth,6917,True,,
Maricopa,State House,22,REP,Loren Hatch,1690,,,
Pinal,State House,22,REP,Loren Hatch,265,,,
,State House,22,REP,Loren Hatch,1955,,,
Maricopa,State House,22,REP,Roberta S. Livesay,3201,,,
Pinal,State House,22,REP,Roberta S. Livesay,378,,,
,State House,22,REP,Roberta S. Livesay,3579,,,
Maricopa,State House,22,REP,Robert (Bob,2782,,,
Pinal,State House,22,REP,Robert (Bob,461,,,
,State House,22,REP,Robert (Bob,3243,,,
Gila,State House,23,DEM,Ernest Bustamante,183,,,
Maricopa,State House,23,DEM,Ernest Bustamante,264,,,
Pinal,State House,23,DEM,Ernest Bustamante,4616,,,
,State House,23,DEM,Ernest Bustamante,5063,True,,
Gila,State House,23,DEM,Cheryl Chase,126,,,
Maricopa,State House,23,DEM,Cheryl Chase,181,,,
Pinal,State House,23,DEM,Cheryl Chase,4609,,,
,State House,23,DEM,Cheryl Chase,4916,True,,
Gila,State House,23,DEM,Mark Clark,86,,,
Maricopa,State House,23,DEM,Mark Clark,112,,,
Pinal,State House,23,DEM,Mark Clark,3908,,,
,State House,23,DEM,Mark Clark,4106,,,
Gila,State House,23,REP,Brett Benedict,2,,,
Maricopa,State House,23,REP,Brett Benedict,192,,,
Pinal,State House,23,REP,Brett Benedict,3393,,,
,State House,23,REP,Brett Benedict,3587,True,,
La Paz,State House,24,DEM,Robert Cannell,275,,,
Yuma,State House,24,DEM,Robert Cannell,5205,,,
,State House,24,DEM,Robert Cannell,5480,True,,
La Paz,State House,24,LBT,Patty Kelly,0,,True,
Yuma,State House,24,LBT,Patty Kelly,16,,True,
,State House,24,LBT,Patty Kelly,16,,True,
La Paz,State House,24,REP,"James R. ""Jim"" Carruthers",375,,,
Yuma,State House,24,REP,"James R. ""Jim"" Carruthers",5127,,,
,State House,24,REP,"James R. ""Jim"" Carruthers",5502,True,,
Cochise,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",2529,,,
Maricopa,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",124,,,
Pima,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",1128,,,
Pinal,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",101,,,
Santa Cruz,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",2018,,,
,State House,25,DEM,"Manuel V. ""Manny"" Alvarez",5900,True,,
Cochise,State House,25,DEM,Bobby Lugo,2179,,,
Maricopa,State House,25,DEM,Bobby Lugo,59,,,
Pima,State House,25,DEM,Bobby Lugo,863,,,
Pinal,State House,25,DEM,Bobby Lugo,65,,,
Santa Cruz,State House,25,DEM,Bobby Lugo,1204,,,
,State House,25,DEM,Bobby Lugo,4370,True,,
Cochise,State House,25,DEM,"""Mark"" Maiorana",1807,,,
Maricopa,State House,25,DEM,"""Mark"" Maiorana",46,,,
Pima,State House,25,DEM,"""Mark"" Maiorana",508,,,
Pinal,State House,25,DEM,"""Mark"" Maiorana",46,,,
Santa Cruz,State House,25,DEM,"""Mark"" Maiorana",788,,,
,State House,25,DEM,"""Mark"" Maiorana",3195,,,
Cochise,State House,25,DEM,Ruth Wilson,1460,,,
Maricopa,State House,25,DEM,Ruth Wilson,121,,,
Pima,State House,25,DEM,Ruth Wilson,1097,,,
Pinal,State House,25,DEM,Ruth Wilson,137,,,
Santa Cruz,State House,25,DEM,Ruth Wilson,621,,,
,State House,25,DEM,Ruth Wilson,3436,,,
Cochise,State House,25,REP,Jennifer J. Burns,3572,,,
Maricopa,State House,25,REP,Jennifer J. Burns,204,,,
Pima,State House,25,REP,Jennifer J. Burns,1311,,,
Pinal,State House,25,REP,Jennifer J. Burns,157,,,
Santa Cruz,State House,25,REP,Jennifer J. Burns,579,,,
,State House,25,REP,Jennifer J. Burns,5823,True,,
Cochise,State House,25,REP,David Stevens,455,,True,
Maricopa,State House,25,REP,David Stevens,1,,True,
Pima,State House,25,REP,David Stevens,4,,True,
Pinal,State House,25,REP,David Stevens,0,,True,
Santa Cruz,State House,25,REP,David Stevens,0,,True,
,State House,25,REP,David Stevens,460,,True,
Pima,State House,26,LBT,Robert W. Quilici,15,,True,
Pinal,State House,26,LBT,Robert W. Quilici,0,,True,
,State House,26,LBT,Robert W. Quilici,15,,True,
Pima,State House,26,REP,Pete Hershberger,6921,,,
Pinal,State House,26,REP,Pete Hershberger,309,,,
,State House,26,REP,Pete Hershberger,7230,True,,
Pima,State House,26,REP,Steve Huffman,8018,,,
Pinal,State House,26,REP,Steve Huffman,475,,,
,State House,26,REP,Steve Huffman,8493,True,,
Pima,State House,26,REP,Carol Somers,6654,,,
Pinal,State House,26,REP,Carol Somers,476,,,
,State House,26,REP,Carol Somers,7130,,,
Pima,State House,26,REP,Stuart Watkins,1823,,,
Pinal,State House,26,REP,Stuart Watkins,416,,,
,State House,26,REP,Stuart Watkins,2239,,,
Pima,State House,27,DEM,Olivia Cajero Bedford,4436,,,
,State House,27,DEM,Olivia Cajero Bedford,4436,True,,
Pima,State House,27,DEM,Jesse George,2617,,,
,State House,27,DEM,Jesse George,2617,,,
Pima,State House,27,DEM,Sally Ann Gonzales,3632,,,
,State House,27,DEM,Sally Ann Gonzales,3632,,,
Pima,State House,27,DEM,Peter Hormel,3479,,,
,State House,27,DEM,Peter Hormel,3479,,,
Pima,State House,27,DEM,Phil Lopes,3980,,,
,State House,27,DEM,Phil Lopes,3980,True,,
Pima,State House,27,DEM,Val Romero,1687,,,
,State House,27,DEM,Val Romero,1687,,,
Pima,State House,28,DEM,David Bradley,5340,,,
,State House,28,DEM,David Bradley,5340,True,,
Pima,State House,28,DEM,Ted Downing,6929,,,
,State House,28,DEM,Ted Downing,6929,True,,
Pima,State House,28,DEM,Bruce A. Friedemann,1493,,,
,State House,28,DEM,Bruce A. Friedemann,1493,,,
Pima,State House,28,DEM,Joe Pyritz,3025,,,
,State House,28,DEM,Joe Pyritz,3025,,,
Pima,State House,28,DEM,Sam Ramirez,3084,,,
,State House,28,DEM,Sam Ramirez,3084,,,
Pima,State House,28,REP,Edward Poelstra,5969,,,
,State House,28,REP,Edward Poelstra,5969,True,,
Pima,State House,29,DEM,Linda Lopez,5380,,,
,State House,29,DEM,Linda Lopez,5380,True,,
Pima,State House,29,DEM,Victor Soltero,5168,,,
,State House,29,DEM,Victor Soltero,5168,True,,
Pima,State House,29,REP,Mike (Michael T.,3271,,,
,State House,29,REP,Mike (Michael T.,3271,,,
Cochise,State House,30,DEM,Mike Langmead,725,,,
Pima,State House,30,DEM,Mike Langmead,4800,,,
Santa Cruz,State House,30,DEM,Mike Langmead,278,,,
,State House,30,DEM,Mike Langmead,5803,True,,
Cochise,State House,30,DEM,Bob Schwartz,912,,,
Pima,State House,30,DEM,Bob Schwartz,5121,,,
Santa Cruz,State House,30,DEM,Bob Schwartz,306,,,
,State House,30,DEM,Bob Schwartz,6339,True,,
Cochise,State House,30,REP,Randy Graf,2277,,,
Pima,State House,30,REP,Randy Graf,9993,,,
Santa Cruz,State House,30,REP,Randy Graf,343,,,
,State House,30,REP,Randy Graf,12613,True,,
Cochise,State House,30,REP,Marian McClure,1699,,,
Pima,State House,30,REP,Marian McClure,7931,,,
Santa Cruz,State House,30,REP,Marian McClure,287,,,
,State House,30,REP,Marian McClure,9917,True,,
Apache,Secretary of State,,DEM,Chris Cummiskey,9044,,,
Cochise,Secretary of State,,DEM,Chris Cummiskey,5687,,,
Coconino,Secretary of State,,DEM,Chris Cummiskey,6813,,,
Gila,Secretary of State,,DEM,Chris Cummiskey,3785,,,
Graham,Secretary of State,,DEM,Chris Cummiskey,1982,,,
Greenlee,Secretary of State,,DEM,Chris Cummiskey,788,,,
La Paz,Secretary of State,,DEM,Chris Cummiskey,535,,,
Maricopa,Secretary of State,,DEM,Chris Cummiskey,77674,,,
Mohave,Secretary of State,,DEM,Chris Cummiskey,4089,,,
Navajo,Secretary of State,,DEM,Chris Cummiskey,5890,,,
Pima,Secretary of State,,DEM,Chris Cummiskey,42927,,,
Pinal,Secretary of State,,DEM,Chris Cummiskey,8085,,,
Santa Cruz,Secretary of State,,DEM,Chris Cummiskey,2469,,,
Yavapai,Secretary of State,,DEM,Chris Cummiskey,8377,,,
Yuma,Secretary of State,,DEM,Chris Cummiskey,4592,,,
