county,votes,early_voting,election_day,late_early_voting,provisional,party,office,district,candidate,precinct
Pinal,9,0,7,1,0,NON,Retain Judge Eppich,,NO,CASA BLANCA
Pinal,18,6,6,4,0,NON,Retain Judge Eppich,,NO,APACHE TRAIL
Pinal,28,12,6,8,1,NON,Retain Judge Eppich,,NO,SUPERSTITION MOUNTAIN
Pinal,18,8,4,4,0,NON,Retain Judge Eppich,,NO,MOUNTAINBROOK VILLAGE
Pinal,19,5,4,8,1,NON,Retain Judge Eppich,,NO,HIDDEN VALLEY
Pinal,29,8,8,11,1,NON,Retain Judge Eppich,,NO,SAN TAN PARK
Pinal,20,5,4,9,1,NON,Retain Judge Eppich,,NO,BELLA VISTA
Pinal,29,11,6,10,1,NON,Retain Judge Eppich,,NO,COPPER BASIN
Pinal,26,9,7,7,2,NON,Retain Judge Eppich,,NO,SCHNEPF
Pinal,15,6,2,5,0,NON,Retain Judge Eppich,,NO,PERALTA
Pinal,22,8,5,7,1,NON,Retain Judge Eppich,,NO,SANTA ROSA
Pinal,29,8,9,10,2,NON,Retain Judge Eppich,,NO,EL DORADO
Pinal,41,13,11,13,2,NON,Retain Judge Eppich,,NO,WALKER BUTTE
Pinal,30,9,7,11,2,NON,Retain Judge Eppich,,NO,PECAN CREEK NORTH
Pinal,4,0,2,0,0,NON,Retain Judge Eppich,,NO,AK CHIN COMMUNITY
Pinal,31,10,8,10,2,NON,Retain Judge Eppich,,NO,MARICOPA MEADOWS
Pinal,31,7,11,11,2,NON,Retain Judge Eppich,,NO,MARICOPA FIESTA
Pinal,59,23,11,21,3,NON,Retain Judge Eppich,,NO,PROVINCE
Pinal,26,10,5,8,1,NON,Retain Judge Eppich,,NO,IRONWOOD COMMON
Pinal,8,2,2,2,1,NON,Retain Judge Eppich,,NO,CRUZ PARK
Pinal,31,9,8,11,1,NON,Retain Judge Eppich,,NO,COYOTE RANCH
Pinal,18,7,5,4,0,NON,Retain Judge Eppich,,NO,GOLD CANYON NORTH
Pinal,33,10,9,12,1,NON,Retain Judge Eppich,,NO,SAN TAN HEIGHTS
Pinal,40,11,10,15,2,NON,Retain Judge Eppich,,NO,CIRCLE CROSS RANCH
Pinal,26,7,9,8,2,NON,Retain Judge Eppich,,NO,JOHNSON RANCH EAST
Pinal,70,25,14,26,3,NON,Retain Judge Eppich,,NO,IRONWOOD CROSSING
Pinal,40,12,10,14,4,NON,Retain Judge Eppich,,NO,QUAIL HOLLOW
Pinal,27,7,7,10,2,NON,Retain Judge Eppich,,NO,SENITA
Pinal,20,8,5,5,1,NON,Retain Judge Eppich,,NO,SILVERBELL
Pinal,42,22,8,10,1,NON,Retain Judge Eppich,,NO,EAGLE CREST
Pinal,16,5,6,3,0,NON,Retain Judge Eppich,,NO,ORACLE SOUTH
Pinal,31,8,9,10,2,NON,Retain Judge Eppich,,NO,SKYLINE RANCH
Pinal,20,7,4,7,0,NON,Retain Judge Eppich,,NO,QUEEN CREEK SOUTH
Pinal,19,5,4,9,1,NON,Retain Judge Eppich,,NO,SAN TAN RANCHES
Pinal,20,5,5,7,2,NON,Retain Judge Eppich,,NO,COPPER BASIN SOUTHEAST
Pinal,23,7,4,9,1,NON,Retain Judge Eppich,,NO,LINKS ESTATES
Pinal,22,8,5,7,1,NON,Retain Judge Eppich,,NO,MISSION VALLEY
Pinal,26,7,7,9,2,NON,Retain Judge Eppich,,NO,0 DESERT CEDARS
Pinal,30,7,7,12,3,NON,Retain Judge Eppich,,NO,1 ALTERRA NORTH
Pinal,36,11,10,13,1,NON,Retain Judge Eppich,,NO,2 MARICOPA WELLS
Pinal,0,0,0,0,0,NON,Retain Judge Eppich,,NO,3 SAN CARLOS COMMUNITY
Pinal,2,1,0,1,0,NON,Retain Judge Eppich,,NO,4 PICACHO SOUTH
Pinal,1,0,0,0,0,NON,Retain Judge Eppich,,NO,5 TOLTEC SOUTHWEST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,KEARNY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,DUDLEYVILLE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SAN MANUEL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,MAMMOTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,ORACLE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SADDLEBROOKE WEST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,ARIZONA CITY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,TOLTEC SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,PICACHO
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,ELOY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,TOLTEC
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,ELOY SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SADDLEBROOKE EAST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,RED ROCK
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,COOLIDGE NE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,COOLIDGE NW
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,COOLIDGE SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,RANDOLPH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CENTRAL ARIZONA COLLEGE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,ELEVEN MILE CORNER
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,FLORENCE NORTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,FLORENCE SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CACTUS FOREST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,JOHNSON RANCH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,POSTON BUTTE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,QUEEN CREEK
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SACATON
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,MARICOPA
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,STANFIELD
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE NORTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE N CENTRAL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE S CENTRAL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE NE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE SE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE NW
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE SW
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE RANCHO GRANDE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JCT SUPERSTITION
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE INTERCHANGE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JCT NW
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JCT SW
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JCT SE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JCT NE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JCT EAST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JCT CENTRAL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,GOLD CANYON
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,QUEEN VALLEY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SUPERIOR
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SUPERIOR WEST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SUTTON SUMMIT
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CHUI CHU
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,THUNDERBIRD FARMS
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA GRANDE WEST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JUNCTION NORTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE JUNCTION SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,BLACKWATER
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SAN TAN
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CASA BLANCA
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,APACHE TRAIL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SUPERSTITION MOUNTAIN
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,MOUNTAINBROOK VILLAGE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,HIDDEN VALLEY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SAN TAN PARK
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,BELLA VISTA
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,COPPER BASIN
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SCHNEPF
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,PERALTA
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SANTA ROSA
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,EL DORADO
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,WALKER BUTTE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,PECAN CREEK NORTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,AK CHIN COMMUNITY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,MARICOPA MEADOWS
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,MARICOPA FIESTA
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,PROVINCE
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,IRONWOOD COMMON
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CRUZ PARK
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,COYOTE RANCH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,GOLD CANYON NORTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SAN TAN HEIGHTS
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,CIRCLE CROSS RANCH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,JOHNSON RANCH EAST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,IRONWOOD CROSSING
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,QUAIL HOLLOW
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SENITA
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SILVERBELL
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,EAGLE CREST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,ORACLE SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SKYLINE RANCH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,QUEEN CREEK SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,SAN TAN RANCHES
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,COPPER BASIN SOUTHEAST
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,LINKS ESTATES
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,MISSION VALLEY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,0 DESERT CEDARS
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,1 ALTERRA NORTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,2 MARICOPA WELLS
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,4 PICACHO SOUTH
Pinal,0,0,0,0,0,,Retain Judge Eppich,,OVER VOTES,5 TOLTEC SOUTHWEST
Pinal,22,8,6,7,0,,Retain Judge Eppich,,UNDER VOTES,KEARNY
Pinal,8,3,2,1,0,,Retain Judge Eppich,,UNDER VOTES,DUDLEYVILLE
Pinal,24,7,7,7,2,,Retain Judge Eppich,,UNDER VOTES,SAN MANUEL
Pinal,13,5,4,4,0,,Retain Judge Eppich,,UNDER VOTES,MAMMOTH
Pinal,42,19,9,13,0,,Retain Judge Eppich,,UNDER VOTES,ORACLE
Pinal,68,36,10,20,1,,Retain Judge Eppich,,UNDER VOTES,SADDLEBROOKE WEST
Pinal,34,9,10,11,2,,Retain Judge Eppich,,UNDER VOTES,ARIZONA CITY
Pinal,35,12,10,11,1,,Retain Judge Eppich,,UNDER VOTES,TOLTEC SOUTH
Pinal,6,1,2,1,0,,Retain Judge Eppich,,UNDER VOTES,PICACHO
Pinal,13,4,3,4,1,,Retain Judge Eppich,,UNDER VOTES,ELOY
Pinal,42,19,8,13,1,,Retain Judge Eppich,,UNDER VOTES,TOLTEC
Pinal,12,2,4,4,1,,Retain Judge Eppich,,UNDER VOTES,ELOY SOUTH
Pinal,64,33,8,20,1,,Retain Judge Eppich,,UNDER VOTES,SADDLEBROOKE EAST
Pinal,32,8,9,13,2,,Retain Judge Eppich,,UNDER VOTES,RED ROCK
Pinal,12,2,5,3,0,,Retain Judge Eppich,,UNDER VOTES,COOLIDGE NE
Pinal,32,8,9,13,1,,Retain Judge Eppich,,UNDER VOTES,COOLIDGE NW
Pinal,16,5,5,5,1,,Retain Judge Eppich,,UNDER VOTES,COOLIDGE SOUTH
Pinal,9,3,2,3,0,,Retain Judge Eppich,,UNDER VOTES,RANDOLPH
Pinal,16,5,3,6,1,,Retain Judge Eppich,,UNDER VOTES,CENTRAL ARIZONA COLLEGE
Pinal,11,3,3,4,0,,Retain Judge Eppich,,UNDER VOTES,ELEVEN MILE CORNER
Pinal,28,14,4,8,0,,Retain Judge Eppich,,UNDER VOTES,FLORENCE NORTH
Pinal,18,4,5,7,0,,Retain Judge Eppich,,UNDER VOTES,FLORENCE SOUTH
Pinal,20,6,4,8,1,,Retain Judge Eppich,,UNDER VOTES,CACTUS FOREST
Pinal,57,21,10,22,2,,Retain Judge Eppich,,UNDER VOTES,JOHNSON RANCH
Pinal,111,39,29,37,5,,Retain Judge Eppich,,UNDER VOTES,POSTON BUTTE
Pinal,70,22,13,29,4,,Retain Judge Eppich,,UNDER VOTES,QUEEN CREEK
Pinal,4,0,2,1,0,,Retain Judge Eppich,,UNDER VOTES,SACATON
Pinal,39,10,11,14,2,,Retain Judge Eppich,,UNDER VOTES,MARICOPA
Pinal,6,1,2,3,0,,Retain Judge Eppich,,UNDER VOTES,STANFIELD
Pinal,23,9,5,7,1,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE NORTH
Pinal,24,6,5,10,1,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE N CENTRAL
Pinal,24,8,5,9,2,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE S CENTRAL
Pinal,27,8,6,10,2,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE NE
Pinal,21,5,7,6,2,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE SE
Pinal,44,15,9,16,2,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE NW
Pinal,16,5,4,5,1,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE SW
Pinal,40,11,9,16,2,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE RANCHO GRANDE
Pinal,41,17,8,14,2,,Retain Judge Eppich,,UNDER VOTES,APACHE JCT SUPERSTITION
Pinal,39,16,6,14,1,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE INTERCHANGE
Pinal,23,8,6,6,1,,Retain Judge Eppich,,UNDER VOTES,APACHE JCT NW
Pinal,45,17,8,17,2,,Retain Judge Eppich,,UNDER VOTES,APACHE JCT SW
Pinal,46,12,15,16,1,,Retain Judge Eppich,,UNDER VOTES,APACHE JCT SE
Pinal,40,13,13,13,1,,Retain Judge Eppich,,UNDER VOTES,APACHE JCT NE
Pinal,41,18,8,12,1,,Retain Judge Eppich,,UNDER VOTES,APACHE JCT EAST
Pinal,35,12,9,11,2,,Retain Judge Eppich,,UNDER VOTES,APACHE JCT CENTRAL
Pinal,43,14,11,15,1,,Retain Judge Eppich,,UNDER VOTES,GOLD CANYON
Pinal,11,3,4,3,0,,Retain Judge Eppich,,UNDER VOTES,QUEEN VALLEY
Pinal,22,6,7,6,1,,Retain Judge Eppich,,UNDER VOTES,SUPERIOR
Pinal,0,0,0,0,0,,Retain Judge Eppich,,UNDER VOTES,SUPERIOR WEST
Pinal,3,0,1,0,0,,Retain Judge Eppich,,UNDER VOTES,SUTTON SUMMIT
Pinal,1,0,1,0,0,,Retain Judge Eppich,,UNDER VOTES,CHUI CHU
Pinal,25,5,8,10,1,,Retain Judge Eppich,,UNDER VOTES,THUNDERBIRD FARMS
Pinal,27,9,7,8,2,,Retain Judge Eppich,,UNDER VOTES,CASA GRANDE WEST
Pinal,29,9,8,10,1,,Retain Judge Eppich,,UNDER VOTES,APACHE JUNCTION NORTH
Pinal,57,17,15,22,2,,Retain Judge Eppich,,UNDER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,32,12,8,10,1,,Retain Judge Eppich,,UNDER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,47,17,10,17,1,,Retain Judge Eppich,,UNDER VOTES,APACHE JUNCTION SOUTH
Pinal,3,0,1,0,0,,Retain Judge Eppich,,UNDER VOTES,BLACKWATER
Pinal,5,0,4,0,0,,Retain Judge Eppich,,UNDER VOTES,SAN TAN
Pinal,6,0,3,1,0,,Retain Judge Eppich,,UNDER VOTES,CASA BLANCA
Pinal,22,7,6,8,0,,Retain Judge Eppich,,UNDER VOTES,APACHE TRAIL
Pinal,58,24,10,22,1,,Retain Judge Eppich,,UNDER VOTES,SUPERSTITION MOUNTAIN
Pinal,43,19,9,14,0,,Retain Judge Eppich,,UNDER VOTES,MOUNTAINBROOK VILLAGE
Pinal,17,4,4,7,1,,Retain Judge Eppich,,UNDER VOTES,HIDDEN VALLEY
Pinal,51,12,15,21,2,,Retain Judge Eppich,,UNDER VOTES,SAN TAN PARK
Pinal,29,7,6,13,2,,Retain Judge Eppich,,UNDER VOTES,BELLA VISTA
Pinal,29,7,6,11,2,,Retain Judge Eppich,,UNDER VOTES,COPPER BASIN
Pinal,37,7,10,16,2,,Retain Judge Eppich,,UNDER VOTES,SCHNEPF
Pinal,21,7,4,8,0,,Retain Judge Eppich,,UNDER VOTES,PERALTA
Pinal,29,6,7,11,2,,Retain Judge Eppich,,UNDER VOTES,SANTA ROSA
Pinal,43,8,13,18,2,,Retain Judge Eppich,,UNDER VOTES,EL DORADO
Pinal,50,13,15,17,3,,Retain Judge Eppich,,UNDER VOTES,WALKER BUTTE
Pinal,48,13,12,18,3,,Retain Judge Eppich,,UNDER VOTES,PECAN CREEK NORTH
Pinal,6,0,4,1,0,,Retain Judge Eppich,,UNDER VOTES,AK CHIN COMMUNITY
Pinal,45,11,10,19,3,,Retain Judge Eppich,,UNDER VOTES,MARICOPA MEADOWS
Pinal,49,11,14,18,4,,Retain Judge Eppich,,UNDER VOTES,MARICOPA FIESTA
Pinal,83,29,14,35,3,,Retain Judge Eppich,,UNDER VOTES,PROVINCE
Pinal,44,18,7,16,2,,Retain Judge Eppich,,UNDER VOTES,IRONWOOD COMMON
Pinal,9,2,2,3,0,,Retain Judge Eppich,,UNDER VOTES,CRUZ PARK
Pinal,45,13,12,17,2,,Retain Judge Eppich,,UNDER VOTES,COYOTE RANCH
Pinal,23,7,6,8,0,,Retain Judge Eppich,,UNDER VOTES,GOLD CANYON NORTH
Pinal,45,8,12,20,3,,Retain Judge Eppich,,UNDER VOTES,SAN TAN HEIGHTS
Pinal,58,16,16,22,3,,Retain Judge Eppich,,UNDER VOTES,CIRCLE CROSS RANCH
Pinal,37,10,9,14,2,,Retain Judge Eppich,,UNDER VOTES,JOHNSON RANCH EAST
Pinal,93,25,17,44,5,,Retain Judge Eppich,,UNDER VOTES,IRONWOOD CROSSING
Pinal,49,12,12,21,3,,Retain Judge Eppich,,UNDER VOTES,QUAIL HOLLOW
Pinal,36,8,9,15,3,,Retain Judge Eppich,,UNDER VOTES,SENITA
Pinal,21,6,4,9,1,,Retain Judge Eppich,,UNDER VOTES,SILVERBELL
Pinal,82,39,12,27,1,,Retain Judge Eppich,,UNDER VOTES,EAGLE CREST
Pinal,24,8,7,7,1,,Retain Judge Eppich,,UNDER VOTES,ORACLE SOUTH
Pinal,45,8,12,20,3,,Retain Judge Eppich,,UNDER VOTES,SKYLINE RANCH
Pinal,37,10,6,17,2,,Retain Judge Eppich,,UNDER VOTES,QUEEN CREEK SOUTH
Pinal,32,9,5,16,1,,Retain Judge Eppich,,UNDER VOTES,SAN TAN RANCHES
Pinal,31,8,7,12,3,,Retain Judge Eppich,,UNDER VOTES,COPPER BASIN SOUTHEAST
Pinal,33,8,9,13,2,,Retain Judge Eppich,,UNDER VOTES,LINKS ESTATES
Pinal,28,9,7,9,2,,Retain Judge Eppich,,UNDER VOTES,MISSION VALLEY
Pinal,32,7,9,13,1,,Retain Judge Eppich,,UNDER VOTES,0 DESERT CEDARS
Pinal,41,12,10,15,3,,Retain Judge Eppich,,UNDER VOTES,1 ALTERRA NORTH
Pinal,52,14,12,22,3,,Retain Judge Eppich,,UNDER VOTES,2 MARICOPA WELLS
Pinal,0,0,0,0,0,,Retain Judge Eppich,,UNDER VOTES,3 SAN CARLOS COMMUNITY
Pinal,2,0,0,1,0,,Retain Judge Eppich,,UNDER VOTES,4 PICACHO SOUTH
Pinal,1,0,0,0,0,,Retain Judge Eppich,,UNDER VOTES,5 TOLTEC SOUTHWEST
Pinal,65,20,23,17,2,NON,Retain Justice Timmer,,YES/SI,KEARNY
Pinal,28,10,8,7,1,NON,Retain Justice Timmer,,YES/SI,DUDLEYVILLE
Pinal,87,32,25,24,4,NON,Retain Justice Timmer,,YES/SI,SAN MANUEL
Pinal,39,15,8,14,1,NON,Retain Justice Timmer,,YES/SI,MAMMOTH
Pinal,90,39,23,26,1,NON,Retain Justice Timmer,,YES/SI,ORACLE
Pinal,150,84,22,41,2,NON,Retain Justice Timmer,,YES/SI,SADDLEBROOKE WEST
Pinal,81,28,21,25,5,NON,Retain Justice Timmer,,YES/SI,ARIZONA CITY
Pinal,86,30,24,26,5,NON,Retain Justice Timmer,,YES/SI,TOLTEC SOUTH
Pinal,10,3,2,4,0,NON,Retain Justice Timmer,,YES/SI,PICACHO
Pinal,34,11,11,10,2,NON,Retain Justice Timmer,,YES/SI,ELOY
Pinal,85,43,13,25,2,NON,Retain Justice Timmer,,YES/SI,TOLTEC
Pinal,40,12,11,13,2,NON,Retain Justice Timmer,,YES/SI,ELOY SOUTH
Pinal,139,80,21,36,2,NON,Retain Justice Timmer,,YES/SI,SADDLEBROOKE EAST
Pinal,74,19,23,27,4,NON,Retain Justice Timmer,,YES/SI,RED ROCK
Pinal,45,15,13,12,3,NON,Retain Justice Timmer,,YES/SI,COOLIDGE NE
Pinal,120,34,43,35,7,NON,Retain Justice Timmer,,YES/SI,COOLIDGE NW
Pinal,57,16,18,17,5,NON,Retain Justice Timmer,,YES/SI,COOLIDGE SOUTH
Pinal,32,14,7,8,2,NON,Retain Justice Timmer,,YES/SI,RANDOLPH
Pinal,42,14,10,15,2,NON,Retain Justice Timmer,,YES/SI,CENTRAL ARIZONA COLLEGE
Pinal,32,10,10,9,1,NON,Retain Justice Timmer,,YES/SI,ELEVEN MILE CORNER
Pinal,66,32,15,17,2,NON,Retain Justice Timmer,,YES/SI,FLORENCE NORTH
Pinal,62,22,16,19,4,NON,Retain Justice Timmer,,YES/SI,FLORENCE SOUTH
Pinal,57,22,15,17,2,NON,Retain Justice Timmer,,YES/SI,CACTUS FOREST
Pinal,116,43,26,42,4,NON,Retain Justice Timmer,,YES/SI,JOHNSON RANCH
Pinal,217,93,43,70,9,NON,Retain Justice Timmer,,YES/SI,POSTON BUTTE
Pinal,146,50,32,53,9,NON,Retain Justice Timmer,,YES/SI,QUEEN CREEK
Pinal,31,0,21,4,4,NON,Retain Justice Timmer,,YES/SI,SACATON
Pinal,97,28,26,36,5,NON,Retain Justice Timmer,,YES/SI,MARICOPA
Pinal,18,4,5,7,0,NON,Retain Justice Timmer,,YES/SI,STANFIELD
Pinal,80,28,19,25,6,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE NORTH
Pinal,79,30,17,26,4,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE N CENTRAL
Pinal,84,26,22,29,6,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE S CENTRAL
Pinal,86,31,23,26,5,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE NE
Pinal,62,19,16,21,5,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE SE
Pinal,127,52,26,43,6,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE NW
Pinal,51,16,17,13,3,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE SW
Pinal,105,34,25,40,4,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE RANCHO GRANDE
Pinal,102,46,21,31,4,NON,Retain Justice Timmer,,YES/SI,APACHE JCT SUPERSTITION
Pinal,94,44,18,29,3,NON,Retain Justice Timmer,,YES/SI,CASA GRANDE INTERCHANGE
Pinal,58,23,15,16,3,NON,Retain Justice Timmer,,YES/SI,APACHE JCT NW
Pinal,94,41,20,28,3,NON,Retain Justice Timmer,,YES/SI,APACHE JCT SW
Pinal,102,33,31,31,6,NON,Retain Justice Timmer,,YES/SI,APACHE JCT SE
Pinal,84,30,24,26,2,NON,Retain Justice Timmer,,YES/SI,APACHE JCT NE
Pinal,73,32,15,21,3,NON,Retain Justice Timmer,,YES/SI,APACHE JCT EAST
Pinal,73,26,20,19,6,NON,Retain Justice Timmer,,YES/SI,APACHE JCT CENTRAL
Pinal,90,35,23,29,2,NON,Retain Justice Timmer,,YES/SI,GOLD CANYON
Pinal,19,7,7,4,0,NON,Retain Justice Timmer,,YES/SI,QUEEN VALLEY
Pinal,66,22,20,19,4,NON,Retain Justice Timmer,,YES/SI,SUPERIOR
