county,votes,election_day,early_voting,late_early_voting,provisional,party,office,district,candidate,precinct
Navajo,395,194,171,23,6,DEM,County Attorney,,"CARLYON, BRAD",BLACK BUTTES
Navajo,99,65,28,3,1,DEM,County Attorney,,"CARLYON, BRAD",CEDAR VALLEY
Navajo,35,27,5,1,0,DEM,County Attorney,,"CARLYON, BRAD",STONE BUTTE
Navajo,297,127,137,30,2,DEM,County Attorney,,"CARLYON, BRAD",PIONEER
Navajo,179,79,84,13,2,DEM,County Attorney,,"CARLYON, BRAD",ANTELOPE
Navajo,60,19,37,3,0,DEM,County Attorney,,"CARLYON, BRAD",JUNIPER
Navajo,35,14,16,3,0,DEM,County Attorney,,"CARLYON, BRAD",BISON
Navajo,115,30,73,10,0,DEM,County Attorney,,"CARLYON, BRAD",MOGOLLON
Navajo,45,15,26,3,0,DEM,County Attorney,,"CARLYON, BRAD",WOODLAND
Navajo,323,90,209,22,1,DEM,County Attorney,,"CARLYON, BRAD",SITGREAVES
Navajo,479,237,206,28,6,DEM,County Attorney,,"CARLYON, BRAD",SUNRISE
Navajo,3,2,0,0,0,NON,County Attorney,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NON,County Attorney,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,County Attorney,,WRITE-IN,HUBBELL
Navajo,7,4,2,0,0,NON,County Attorney,,WRITE-IN,BLACK BUTTES
Navajo,1,0,0,0,0,NON,County Attorney,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,County Attorney,,WRITE-IN,STONE BUTTE
Navajo,14,6,5,2,0,NON,County Attorney,,WRITE-IN,PIONEER
Navajo,4,2,2,0,0,NON,County Attorney,,WRITE-IN,ANTELOPE
Navajo,2,1,1,0,0,NON,County Attorney,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NON,County Attorney,,WRITE-IN,BISON
Navajo,4,1,3,0,0,NON,County Attorney,,WRITE-IN,MOGOLLON
Navajo,1,0,0,0,0,NON,County Attorney,,WRITE-IN,WOODLAND
Navajo,13,5,6,1,0,NON,County Attorney,,WRITE-IN,SITGREAVES
Navajo,9,4,4,0,0,NON,County Attorney,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,County Attorney,,OVER VOTES,SITGREAVES
Navajo,1,0,0,0,0,,County Attorney,,OVER VOTES,SUNRISE
Navajo,68,46,17,3,0,,County Attorney,,UNDER VOTES,RED BUTTE
Navajo,13,7,4,1,0,,County Attorney,,UNDER VOTES,PAINTED DESERT
Navajo,7,2,3,0,0,,County Attorney,,UNDER VOTES,HUBBELL
Navajo,108,49,47,9,2,,County Attorney,,UNDER VOTES,BLACK BUTTES
Navajo,13,9,3,0,0,,County Attorney,,UNDER VOTES,CEDAR VALLEY
Navajo,4,3,0,0,0,,County Attorney,,UNDER VOTES,STONE BUTTE
Navajo,249,97,115,33,2,,County Attorney,,UNDER VOTES,PIONEER
Navajo,71,33,30,7,0,,County Attorney,,UNDER VOTES,ANTELOPE
Navajo,48,14,31,1,0,,County Attorney,,UNDER VOTES,JUNIPER
Navajo,39,15,19,4,0,,County Attorney,,UNDER VOTES,BISON
Navajo,97,24,63,9,0,,County Attorney,,UNDER VOTES,MOGOLLON
Navajo,43,13,23,5,0,,County Attorney,,UNDER VOTES,WOODLAND
Navajo,316,85,200,29,1,,County Attorney,,UNDER VOTES,SITGREAVES
Navajo,292,92,170,26,2,,County Attorney,,UNDER VOTES,SUNRISE
Navajo,71,44,24,2,0,REP,Sheriff,,"HARBOLD, GRAHAM",RED BUTTE
Navajo,12,7,4,1,0,REP,Sheriff,,"HARBOLD, GRAHAM",PAINTED DESERT
Navajo,7,3,3,0,0,REP,Sheriff,,"HARBOLD, GRAHAM",HUBBELL
Navajo,120,53,54,10,2,REP,Sheriff,,"HARBOLD, GRAHAM",BLACK BUTTES
Navajo,10,7,2,0,0,REP,Sheriff,,"HARBOLD, GRAHAM",CEDAR VALLEY
Navajo,3,2,0,0,0,REP,Sheriff,,"HARBOLD, GRAHAM",STONE BUTTE
Navajo,384,164,169,46,4,REP,Sheriff,,"HARBOLD, GRAHAM",PIONEER
Navajo,115,55,47,10,1,REP,Sheriff,,"HARBOLD, GRAHAM",ANTELOPE
Navajo,69,22,43,3,0,REP,Sheriff,,"HARBOLD, GRAHAM",JUNIPER
Navajo,52,22,24,5,0,REP,Sheriff,,"HARBOLD, GRAHAM",BISON
Navajo,143,40,87,14,0,REP,Sheriff,,"HARBOLD, GRAHAM",MOGOLLON
Navajo,52,18,28,5,0,REP,Sheriff,,"HARBOLD, GRAHAM",WOODLAND
Navajo,390,119,235,34,1,REP,Sheriff,,"HARBOLD, GRAHAM",SITGREAVES
Navajo,317,100,186,29,2,REP,Sheriff,,"HARBOLD, GRAHAM",SUNRISE
Navajo,501,322,159,17,2,DEM,Sheriff,,"CLARK, K.C.",RED BUTTE
Navajo,73,50,19,2,0,DEM,Sheriff,,"CLARK, K.C.",PAINTED DESERT
Navajo,8,2,4,1,0,DEM,Sheriff,,"CLARK, K.C.",HUBBELL
Navajo,352,174,153,19,5,DEM,Sheriff,,"CLARK, K.C.",BLACK BUTTES
Navajo,98,64,29,3,2,DEM,Sheriff,,"CLARK, K.C.",CEDAR VALLEY
Navajo,34,27,5,1,0,DEM,Sheriff,,"CLARK, K.C.",STONE BUTTE
Navajo,139,52,72,13,0,DEM,Sheriff,,"CLARK, K.C.",PIONEER
Navajo,127,53,62,9,1,DEM,Sheriff,,"CLARK, K.C.",ANTELOPE
Navajo,33,10,21,2,0,DEM,Sheriff,,"CLARK, K.C.",JUNIPER
Navajo,17,6,10,1,0,DEM,Sheriff,,"CLARK, K.C.",BISON
Navajo,64,13,46,4,0,DEM,Sheriff,,"CLARK, K.C.",MOGOLLON
Navajo,29,8,18,2,0,DEM,Sheriff,,"CLARK, K.C.",WOODLAND
Navajo,203,45,144,12,0,DEM,Sheriff,,"CLARK, K.C.",SITGREAVES
Navajo,401,207,165,21,6,DEM,Sheriff,,"CLARK, K.C.",SUNRISE
Navajo,1,0,0,0,0,NON,Sheriff,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,HUBBELL
Navajo,1,0,0,0,0,NON,Sheriff,,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,STONE BUTTE
Navajo,1,0,0,0,0,NON,Sheriff,,WRITE-IN,PIONEER
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,ANTELOPE
Navajo,1,0,0,0,0,NON,Sheriff,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,BISON
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,NON,Sheriff,,WRITE-IN,WOODLAND
Navajo,2,0,1,0,0,NON,Sheriff,,WRITE-IN,SITGREAVES
Navajo,2,0,1,0,0,NON,Sheriff,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Sheriff,,OVER VOTES,SUNRISE
Navajo,27,19,7,0,0,,Sheriff,,UNDER VOTES,RED BUTTE
Navajo,2,1,1,0,0,,Sheriff,,UNDER VOTES,PAINTED DESERT
Navajo,1,0,0,0,0,,Sheriff,,UNDER VOTES,HUBBELL
Navajo,36,18,13,3,1,,Sheriff,,UNDER VOTES,BLACK BUTTES
Navajo,5,3,1,0,0,,Sheriff,,UNDER VOTES,CEDAR VALLEY
Navajo,1,1,0,0,0,,Sheriff,,UNDER VOTES,STONE BUTTE
Navajo,35,14,15,5,0,,Sheriff,,UNDER VOTES,PIONEER
Navajo,12,5,6,1,0,,Sheriff,,UNDER VOTES,ANTELOPE
Navajo,8,2,4,0,0,,Sheriff,,UNDER VOTES,JUNIPER
Navajo,5,2,2,1,0,,Sheriff,,UNDER VOTES,BISON
Navajo,10,2,5,1,0,,Sheriff,,UNDER VOTES,MOGOLLON
Navajo,7,2,4,1,0,,Sheriff,,UNDER VOTES,WOODLAND
Navajo,57,16,35,5,0,,Sheriff,,UNDER VOTES,SITGREAVES
Navajo,60,26,28,4,1,,Sheriff,,UNDER VOTES,SUNRISE
Navajo,527,334,172,16,2,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",RED BUTTE
Navajo,76,52,21,2,0,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",PAINTED DESERT
Navajo,11,4,5,1,0,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",HUBBELL
Navajo,403,197,175,24,5,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",BLACK BUTTES
Navajo,99,64,29,3,1,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",CEDAR VALLEY
Navajo,35,27,5,1,0,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",STONE BUTTE
Navajo,307,132,142,30,2,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",PIONEER
Navajo,196,87,91,15,2,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",ANTELOPE
Navajo,61,19,38,3,0,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",JUNIPER
Navajo,36,15,17,3,0,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",BISON
Navajo,118,31,75,11,0,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",MOGOLLON
Navajo,44,14,25,3,0,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",WOODLAND
Navajo,318,88,206,22,1,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",SITGREAVES
Navajo,476,236,204,28,7,DEM,County Treasurer,,"KESTER, DEBBY ADAIR",SUNRISE
Navajo,5,3,1,0,0,NON,County Treasurer,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NON,County Treasurer,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,County Treasurer,,WRITE-IN,HUBBELL
Navajo,6,3,2,0,0,NON,County Treasurer,,WRITE-IN,BLACK BUTTES
Navajo,1,0,0,0,0,NON,County Treasurer,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,County Treasurer,,WRITE-IN,STONE BUTTE
Navajo,12,5,5,1,0,NON,County Treasurer,,WRITE-IN,PIONEER
Navajo,3,1,1,0,0,NON,County Treasurer,,WRITE-IN,ANTELOPE
Navajo,2,1,0,0,0,NON,County Treasurer,,WRITE-IN,JUNIPER
Navajo,1,0,0,0,0,NON,County Treasurer,,WRITE-IN,BISON
Navajo,5,1,3,0,0,NON,County Treasurer,,WRITE-IN,MOGOLLON
Navajo,1,0,0,0,0,NON,County Treasurer,,WRITE-IN,WOODLAND
Navajo,11,5,5,1,0,NON,County Treasurer,,WRITE-IN,SITGREAVES
Navajo,9,4,4,0,0,NON,County Treasurer,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,County Treasurer,,OVER VOTES,SUNRISE
Navajo,69,47,17,3,0,,County Treasurer,,UNDER VOTES,RED BUTTE
Navajo,11,7,3,0,0,,County Treasurer,,UNDER VOTES,PAINTED DESERT
Navajo,6,2,2,1,0,,County Treasurer,,UNDER VOTES,HUBBELL
Navajo,101,46,43,9,2,,County Treasurer,,UNDER VOTES,BLACK BUTTES
Navajo,13,10,2,0,0,,County Treasurer,,UNDER VOTES,CEDAR VALLEY
Navajo,4,4,0,0,0,,County Treasurer,,UNDER VOTES,STONE BUTTE
Navajo,240,93,110,34,2,,County Treasurer,,UNDER VOTES,PIONEER
Navajo,56,26,23,5,0,,County Treasurer,,UNDER VOTES,ANTELOPE
Navajo,48,14,31,2,0,,County Treasurer,,UNDER VOTES,JUNIPER
Navajo,38,15,18,4,0,,County Treasurer,,UNDER VOTES,BISON
Navajo,94,23,61,8,0,,County Treasurer,,UNDER VOTES,MOGOLLON
Navajo,44,14,24,5,0,,County Treasurer,,UNDER VOTES,WOODLAND
Navajo,323,88,204,30,0,,County Treasurer,,UNDER VOTES,SITGREAVES
Navajo,296,93,173,27,2,,County Treasurer,,UNDER VOTES,SUNRISE
Navajo,523,330,173,17,2,DEM,Co. School Superintendent,,"GERLICH, JALYN",RED BUTTE
Navajo,76,52,21,2,0,DEM,Co. School Superintendent,,"GERLICH, JALYN",PAINTED DESERT
Navajo,10,3,5,1,0,DEM,Co. School Superintendent,,"GERLICH, JALYN",HUBBELL
Navajo,398,196,173,23,6,DEM,Co. School Superintendent,,"GERLICH, JALYN",BLACK BUTTES
Navajo,99,64,29,3,1,DEM,Co. School Superintendent,,"GERLICH, JALYN",CEDAR VALLEY
Navajo,35,27,5,1,0,DEM,Co. School Superintendent,,"GERLICH, JALYN",STONE BUTTE
Navajo,294,126,136,28,2,DEM,Co. School Superintendent,,"GERLICH, JALYN",PIONEER
Navajo,175,77,81,14,2,DEM,Co. School Superintendent,,"GERLICH, JALYN",ANTELOPE
Navajo,60,18,37,3,0,DEM,Co. School Superintendent,,"GERLICH, JALYN",JUNIPER
Navajo,36,14,17,4,0,DEM,Co. School Superintendent,,"GERLICH, JALYN",BISON
Navajo,113,30,71,10,0,DEM,Co. School Superintendent,,"GERLICH, JALYN",MOGOLLON
Navajo,45,15,25,3,0,DEM,Co. School Superintendent,,"GERLICH, JALYN",WOODLAND
Navajo,315,88,205,21,1,DEM,Co. School Superintendent,,"GERLICH, JALYN",SITGREAVES
Navajo,480,239,206,28,6,DEM,Co. School Superintendent,,"GERLICH, JALYN",SUNRISE
Navajo,3,3,0,0,0,NON,Co. School Superintendent,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NON,Co. School Superintendent,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,Co. School Superintendent,,WRITE-IN,HUBBELL
Navajo,5,3,2,0,0,NON,Co. School Superintendent,,WRITE-IN,BLACK BUTTES
Navajo,1,0,0,0,0,NON,Co. School Superintendent,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,Co. School Superintendent,,WRITE-IN,STONE BUTTE
Navajo,13,6,5,1,0,NON,Co. School Superintendent,,WRITE-IN,PIONEER
Navajo,2,1,1,0,0,NON,Co. School Superintendent,,WRITE-IN,ANTELOPE
Navajo,2,1,0,0,0,NON,Co. School Superintendent,,WRITE-IN,JUNIPER
Navajo,1,0,0,0,0,NON,Co. School Superintendent,,WRITE-IN,BISON
Navajo,5,1,3,0,0,NON,Co. School Superintendent,,WRITE-IN,MOGOLLON
Navajo,1,0,0,0,0,NON,Co. School Superintendent,,WRITE-IN,WOODLAND
Navajo,10,4,5,1,0,NON,Co. School Superintendent,,WRITE-IN,SITGREAVES
Navajo,9,4,4,0,0,NON,Co. School Superintendent,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Co. School Superintendent,,OVER VOTES,SUNRISE
Navajo,74,52,18,3,0,,Co. School Superintendent,,UNDER VOTES,RED BUTTE
Navajo,12,7,3,1,0,,Co. School Superintendent,,UNDER VOTES,PAINTED DESERT
Navajo,7,3,3,1,0,,Co. School Superintendent,,UNDER VOTES,HUBBELL
Navajo,106,48,46,9,2,,Co. School Superintendent,,UNDER VOTES,BLACK BUTTES
Navajo,14,10,2,0,0,,Co. School Superintendent,,UNDER VOTES,CEDAR VALLEY
Navajo,4,3,0,0,0,,Co. School Superintendent,,UNDER VOTES,STONE BUTTE
Navajo,253,98,116,35,2,,Co. School Superintendent,,UNDER VOTES,PIONEER
Navajo,77,35,34,6,0,,Co. School Superintendent,,UNDER VOTES,ANTELOPE
Navajo,50,15,31,2,0,,Co. School Superintendent,,UNDER VOTES,JUNIPER
Navajo,38,15,18,4,0,,Co. School Superintendent,,UNDER VOTES,BISON
Navajo,99,25,65,9,0,,Co. School Superintendent,,UNDER VOTES,MOGOLLON
Navajo,43,13,24,5,0,,Co. School Superintendent,,UNDER VOTES,WOODLAND
Navajo,326,88,206,30,0,,Co. School Superintendent,,UNDER VOTES,SITGREAVES
Navajo,291,90,171,26,3,,Co. School Superintendent,,UNDER VOTES,SUNRISE
Navajo,528,338,170,17,2,DEM,County Recorder,,"CLARK, DORIS",RED BUTTE
Navajo,77,53,21,2,0,DEM,County Recorder,,"CLARK, DORIS",PAINTED DESERT
Navajo,10,3,5,1,0,DEM,County Recorder,,"CLARK, DORIS",HUBBELL
Navajo,408,204,174,23,6,DEM,County Recorder,,"CLARK, DORIS",BLACK BUTTES
Navajo,102,68,28,3,1,DEM,County Recorder,,"CLARK, DORIS",CEDAR VALLEY
Navajo,36,28,6,1,0,DEM,County Recorder,,"CLARK, DORIS",STONE BUTTE
Navajo,303,130,140,29,2,DEM,County Recorder,,"CLARK, DORIS",PIONEER
Navajo,189,84,87,15,2,DEM,County Recorder,,"CLARK, DORIS",ANTELOPE
Navajo,62,20,38,3,0,DEM,County Recorder,,"CLARK, DORIS",JUNIPER
Navajo,37,15,18,3,0,DEM,County Recorder,,"CLARK, DORIS",BISON
Navajo,117,31,74,11,0,DEM,County Recorder,,"CLARK, DORIS",MOGOLLON
Navajo,45,15,25,3,0,DEM,County Recorder,,"CLARK, DORIS",WOODLAND
Navajo,316,89,204,21,1,DEM,County Recorder,,"CLARK, DORIS",SITGREAVES
Navajo,484,243,206,27,7,DEM,County Recorder,,"CLARK, DORIS",SUNRISE
Navajo,10,7,3,0,0,NON,County Recorder,,WRITE-IN,RED BUTTE
Navajo,1,1,0,0,0,NON,County Recorder,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,County Recorder,,WRITE-IN,HUBBELL
Navajo,5,2,2,0,0,NON,County Recorder,,WRITE-IN,BLACK BUTTES
Navajo,2,1,0,0,0,NON,County Recorder,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,County Recorder,,WRITE-IN,STONE BUTTE
Navajo,11,5,4,1,0,NON,County Recorder,,WRITE-IN,PIONEER
Navajo,4,1,2,0,0,NON,County Recorder,,WRITE-IN,ANTELOPE
Navajo,1,0,0,0,0,NON,County Recorder,,WRITE-IN,JUNIPER
Navajo,1,0,0,0,0,NON,County Recorder,,WRITE-IN,BISON
Navajo,4,1,3,0,0,NON,County Recorder,,WRITE-IN,MOGOLLON
Navajo,1,0,1,0,0,NON,County Recorder,,WRITE-IN,WOODLAND
Navajo,11,5,5,1,0,NON,County Recorder,,WRITE-IN,SITGREAVES
Navajo,7,3,3,0,0,NON,County Recorder,,WRITE-IN,SUNRISE
Navajo,2,2,0,0,0,,County Recorder,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,County Recorder,,OVER VOTES,SUNRISE
Navajo,60,39,17,3,0,,County Recorder,,UNDER VOTES,RED BUTTE
Navajo,9,5,3,0,0,,County Recorder,,UNDER VOTES,PAINTED DESERT
Navajo,6,2,3,0,0,,County Recorder,,UNDER VOTES,HUBBELL
Navajo,96,40,44,9,2,,County Recorder,,UNDER VOTES,BLACK BUTTES
Navajo,9,6,2,0,0,,County Recorder,,UNDER VOTES,CEDAR VALLEY
Navajo,3,2,0,0,0,,County Recorder,,UNDER VOTES,STONE BUTTE
Navajo,245,95,113,34,2,,County Recorder,,UNDER VOTES,PIONEER
Navajo,61,28,27,5,0,,County Recorder,,UNDER VOTES,ANTELOPE
Navajo,47,14,31,2,0,,County Recorder,,UNDER VOTES,JUNIPER
Navajo,37,15,18,4,0,,County Recorder,,UNDER VOTES,BISON
Navajo,96,24,63,8,0,,County Recorder,,UNDER VOTES,MOGOLLON
Navajo,42,12,24,5,0,,County Recorder,,UNDER VOTES,WOODLAND
Navajo,325,86,207,30,0,,County Recorder,,UNDER VOTES,SITGREAVES
Navajo,290,88,172,27,2,,County Recorder,,UNDER VOTES,SUNRISE
Navajo,519,331,168,17,2,DEM,County Assessor,,"DARRIS, CAMMY",RED BUTTE
Navajo,76,52,21,2,0,DEM,County Assessor,,"DARRIS, CAMMY",PAINTED DESERT
Navajo,10,3,5,1,0,DEM,County Assessor,,"DARRIS, CAMMY",HUBBELL
Navajo,407,198,178,24,6,DEM,County Assessor,,"DARRIS, CAMMY",BLACK BUTTES
Navajo,99,64,29,3,1,DEM,County Assessor,,"DARRIS, CAMMY",CEDAR VALLEY
Navajo,35,27,5,1,0,DEM,County Assessor,,"DARRIS, CAMMY",STONE BUTTE
Navajo,312,134,145,30,2,DEM,County Assessor,,"DARRIS, CAMMY",PIONEER
Navajo,191,84,89,15,2,DEM,County Assessor,,"DARRIS, CAMMY",ANTELOPE
Navajo,63,20,39,3,0,DEM,County Assessor,,"DARRIS, CAMMY",JUNIPER
Navajo,39,16,18,4,0,DEM,County Assessor,,"DARRIS, CAMMY",BISON
Navajo,119,32,75,11,0,DEM,County Assessor,,"DARRIS, CAMMY",MOGOLLON
Navajo,46,16,26,3,0,DEM,County Assessor,,"DARRIS, CAMMY",WOODLAND
Navajo,328,90,213,22,1,DEM,County Assessor,,"DARRIS, CAMMY",SITGREAVES
Navajo,488,238,213,29,6,DEM,County Assessor,,"DARRIS, CAMMY",SUNRISE
Navajo,3,2,0,0,0,NON,County Assessor,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NON,County Assessor,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,County Assessor,,WRITE-IN,HUBBELL
Navajo,4,2,1,0,0,NON,County Assessor,,WRITE-IN,BLACK BUTTES
Navajo,1,0,0,0,0,NON,County Assessor,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,County Assessor,,WRITE-IN,STONE BUTTE
Navajo,10,5,3,1,0,NON,County Assessor,,WRITE-IN,PIONEER
Navajo,3,1,1,0,0,NON,County Assessor,,WRITE-IN,ANTELOPE
Navajo,1,0,0,0,0,NON,County Assessor,,WRITE-IN,JUNIPER
Navajo,1,0,0,0,0,NON,County Assessor,,WRITE-IN,BISON
Navajo,4,1,3,0,0,NON,County Assessor,,WRITE-IN,MOGOLLON
Navajo,1,0,0,0,0,NON,County Assessor,,WRITE-IN,WOODLAND
Navajo,10,4,5,1,0,NON,County Assessor,,WRITE-IN,SITGREAVES
Navajo,7,3,3,0,0,NON,County Assessor,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,PIONEER
