county,precinct,office,district,candidate,party,votes,early_voting,election_day,late_early_voting,provisional
Yuma,41,State Senate,4,Times Blank Voted,,624,326,145,145,8
Yuma,41,State Senate,4,Times Over Voted,,0,0,0,0,0
Yuma,41,State Senate,4,Number of Under Votes,,0,0,0,0,0
Yuma,41,State Senate,4,"OTONDO, LISA",DEM,919,449,220,230,20
Yuma,41,State Senate,4,Write-in 20,,19,9,2,7,1
Yuma,41,State Representative,4,Registered Voters,,2282,0,0,0,0
Yuma,41,State Representative,4,Ballots Cast,,1562,784,367,382,29
Yuma,41,State Representative,4,Times Blank Voted,,573,300,129,137,7
Yuma,41,State Representative,4,Times Over Voted,,0,0,0,0,0
Yuma,41,State Representative,4,Number of Under Votes,,621,304,167,133,17
Yuma,41,State Representative,4,"FERNANDEZ, CHARLENE",DEM,736,359,160,202,15
Yuma,41,State Representative,4,"RUBALCAVA, JESUS",DEM,595,290,147,147,11
Yuma,41,State Representative,4,Write-in 40,,26,15,2,8,1
Yuma,41,Corporation Commissioner,,Registered Voters,,2282,0,0,0,0
Yuma,41,Corporation Commissioner,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Corporation Commissioner,,Times Blank Voted,,201,100,39,57,5
Yuma,41,Corporation Commissioner,,Times Over Voted,,1,1,0,0,0
Yuma,41,Corporation Commissioner,,Number of Under Votes,,1101,530,315,229,27
Yuma,41,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,678,349,156,164,9
Yuma,41,Corporation Commissioner,,"DUNN, BOYD",REP,626,313,160,144,9
Yuma,41,Corporation Commissioner,,"TOBIN, ANDY",REP,625,319,150,149,7
Yuma,41,Corporation Commissioner,,"CHABIN, TOM",DEM,519,268,102,140,9
Yuma,41,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,527,268,101,147,11
Yuma,41,Corporation Commissioner,,Write-in 80,,4,2,0,2,0
Yuma,41,Board of Supervisors Dist. 5,,Registered Voters,,2282,0,0,0,0
Yuma,41,Board of Supervisors Dist. 5,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Board of Supervisors Dist. 5,,Times Blank Voted,,84,36,22,23,3
Yuma,41,Board of Supervisors Dist. 5,,Times Over Voted,,0,0,0,0,0
Yuma,41,Board of Supervisors Dist. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Board of Supervisors Dist. 5,,"URIBE, CONNIE",REP,750,383,182,170,15
Yuma,41,Board of Supervisors Dist. 5,,"PANCRAZI, LYNNE",DEM,724,364,163,186,11
Yuma,41,Board of Supervisors Dist. 5,,Write-in 30,,4,1,0,3,0
Yuma,41,County Attorney,,Registered Voters,,2282,0,0,0,0
Yuma,41,County Attorney,,Ballots Cast,,1562,784,367,382,29
Yuma,41,County Attorney,,Times Blank Voted,,617,316,158,130,13
Yuma,41,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,41,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,41,County Attorney,,"SMITH, JON R.",DEM,935,462,209,248,16
Yuma,41,County Attorney,,Write-in 20,,10,6,0,4,0
Yuma,41,Sheriff,,Registered Voters,,2282,0,0,0,0
Yuma,41,Sheriff,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Sheriff,,Times Blank Voted,,408,204,96,101,7
Yuma,41,Sheriff,,Times Over Voted,,1,1,0,0,0
Yuma,41,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Sheriff,,"WILMOT, LEON",REP,1135,570,266,278,21
Yuma,41,Sheriff,,Write-in 20,,18,9,5,3,1
Yuma,41,County Treasurer,,Registered Voters,,2282,0,0,0,0
Yuma,41,County Treasurer,,Ballots Cast,,1562,784,367,382,29
Yuma,41,County Treasurer,,Times Blank Voted,,581,300,140,130,11
Yuma,41,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,41,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,41,County Treasurer,,"PANCRAZI MORENO, A.",DEM,966,475,227,247,17
Yuma,41,County Treasurer,,Write-in 20,,15,9,0,5,1
Yuma,41,County School Superintendent,,Registered Voters,,2282,0,0,0,0
Yuma,41,County School Superintendent,,Ballots Cast,,1562,784,367,382,29
Yuma,41,County School Superintendent,,Times Blank Voted,,409,204,92,104,9
Yuma,41,County School Superintendent,,Times Over Voted,,1,1,0,0,0
Yuma,41,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,41,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1139,574,272,273,20
Yuma,41,County School Superintendent,,Write-in 20,,13,5,3,5,0
Yuma,41,County Recorder,,Registered Voters,,2282,0,0,0,0
Yuma,41,County Recorder,,Ballots Cast,,1562,784,367,382,29
Yuma,41,County Recorder,,Times Blank Voted,,415,204,96,104,11
Yuma,41,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,41,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,41,County Recorder,,"STALLWORTH P., ROBYN",REP,1134,574,269,274,17
Yuma,41,County Recorder,,Write-in 20,,13,6,2,4,1
Yuma,41,County Assessor,,Registered Voters,,2282,0,0,0,0
Yuma,41,County Assessor,,Ballots Cast,,1562,784,367,382,29
Yuma,41,County Assessor,,Times Blank Voted,,159,68,40,47,4
Yuma,41,County Assessor,,Times Over Voted,,0,0,0,0,0
Yuma,41,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,41,County Assessor,,"KING, KIRBY",REP,696,340,195,147,14
Yuma,41,County Assessor,,"WEHRLE, JOE",DEM,703,373,132,187,11
Yuma,41,County Assessor,,Write-in 30,,4,3,0,1,0
Yuma,41,"Retain Justice TIMMER, ANN",,Registered Voters,,2282,0,0,0,0
Yuma,41,"Retain Justice TIMMER, ANN",,Ballots Cast,,1562,784,367,382,29
Yuma,41,"Retain Justice TIMMER, ANN",,Times Blank Voted,,386,203,83,95,5
Yuma,41,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,41,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,41,"Retain Justice TIMMER, ANN",,YES,,960,472,233,237,18
Yuma,41,"Retain Justice TIMMER, ANN",,NO,,216,109,51,50,6
Yuma,41,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,2282,0,0,0,0
Yuma,41,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,1562,784,367,382,29
Yuma,41,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,397,211,86,95,5
Yuma,41,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,41,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,41,"Retain Judge BROWN, MICHAEL J.",,YES,,946,460,228,240,18
Yuma,41,"Retain Judge BROWN, MICHAEL J.",,NO,,219,113,53,47,6
Yuma,41,"Retain Judge JONES, KENTON",,Registered Voters,,2282,0,0,0,0
Yuma,41,"Retain Judge JONES, KENTON",,Ballots Cast,,1562,784,367,382,29
Yuma,41,"Retain Judge JONES, KENTON",,Times Blank Voted,,414,215,87,104,8
Yuma,41,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,41,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,41,"Retain Judge JONES, KENTON",,YES,,946,466,232,231,17
Yuma,41,"Retain Judge JONES, KENTON",,NO,,202,103,48,47,4
Yuma,41,"Retain Judge THOMPSON, JON W.",,Registered Voters,,2282,0,0,0,0
Yuma,41,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,1562,784,367,382,29
Yuma,41,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,432,229,89,105,9
Yuma,41,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,1,1,0,0,0
Yuma,41,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,41,"Retain Judge THOMPSON, JON W.",,YES,,927,454,232,225,16
Yuma,41,"Retain Judge THOMPSON, JON W.",,NO,,202,100,46,52,4
Yuma,41,Judge of the Superior Court Div. 1,,Registered Voters,,2282,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 1,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Judge of the Superior Court Div. 1,,Times Blank Voted,,522,266,116,129,11
Yuma,41,Judge of the Superior Court Div. 1,,Times Over Voted,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,1028,510,249,251,18
Yuma,41,Judge of the Superior Court Div. 1,,Write-in 20,,12,8,2,2,0
Yuma,41,Judge of the Superior Court Div. 4,,Registered Voters,,2282,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 4,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Judge of the Superior Court Div. 4,,Times Blank Voted,,479,240,117,113,9
Yuma,41,Judge of the Superior Court Div. 4,,Times Over Voted,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,1076,539,249,269,19
Yuma,41,Judge of the Superior Court Div. 4,,Write-in 20,,7,5,1,0,1
Yuma,41,Judge of the Superior Court Div. 5,,Registered Voters,,2282,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 5,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Judge of the Superior Court Div. 5,,Times Blank Voted,,460,223,113,118,6
Yuma,41,Judge of the Superior Court Div. 5,,Times Over Voted,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,1088,553,252,261,22
Yuma,41,Judge of the Superior Court Div. 5,,Write-in 20,,14,8,2,3,1
Yuma,41,Judge of the Superior Court Div. 6,,Registered Voters,,2282,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 6,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Judge of the Superior Court Div. 6,,Times Blank Voted,,455,240,104,104,7
Yuma,41,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,1089,535,262,270,22
Yuma,41,Judge of the Superior Court Div. 6,,Write-in 20,,18,9,1,8,0
Yuma,41,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,2282,0,0,0,0
Yuma,41,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,330,159,75,87,9
Yuma,41,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,1,1,0,0,0
Yuma,41,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,981,450,290,217,24
Yuma,41,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,321,168,71,75,7
Yuma,41,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,653,351,129,168,5
Yuma,41,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,486,232,125,122,7
Yuma,41,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,702,385,135,174,8
Yuma,41,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,541,280,126,126,9
Yuma,41,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,9,6,0,3,0
Yuma,41,Proposition 407,,Registered Voters,,2282,0,0,0,0
Yuma,41,Proposition 407,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Proposition 407,,Times Blank Voted,,93,45,20,26,2
Yuma,41,Proposition 407,,Times Over Voted,,0,0,0,0,0
Yuma,41,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Proposition 407,,YES,,642,333,130,167,12
Yuma,41,Proposition 407,,NO,,827,406,217,189,15
Yuma,41,Proposition 408,,Registered Voters,,2282,0,0,0,0
Yuma,41,Proposition 408,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Proposition 408,,Times Blank Voted,,156,69,49,36,2
Yuma,41,Proposition 408,,Times Over Voted,,1,0,0,1,0
Yuma,41,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Proposition 408,,YES,,625,330,136,147,12
Yuma,41,Proposition 408,,NO,,780,385,182,198,15
Yuma,41,Proposition 205,,Registered Voters,,2282,0,0,0,0
Yuma,41,Proposition 205,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Proposition 205,,Times Blank Voted,,87,42,24,19,2
Yuma,41,Proposition 205,,Times Over Voted,,0,0,0,0,0
Yuma,41,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Proposition 205,,YES,,542,268,152,111,11
Yuma,41,Proposition 205,,NO,,933,474,191,252,16
Yuma,41,Proposition 206,,Registered Voters,,2282,0,0,0,0
Yuma,41,Proposition 206,,Ballots Cast,,1562,784,367,382,29
Yuma,41,Proposition 206,,Times Blank Voted,,74,36,23,14,1
Yuma,41,Proposition 206,,Times Over Voted,,1,0,0,1,0
Yuma,41,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,41,Proposition 206,,YES,,789,402,180,194,13
Yuma,41,Proposition 206,,NO,,698,346,164,173,15
Yuma,42,President,,Registered Voters,,2800,0,0,0,0
Yuma,42,President,,Ballots Cast,,1727,869,389,428,41
Yuma,42,President,,Times Blank Voted,,19,9,2,7,1
Yuma,42,President,,Times Over Voted,,5,4,0,0,1
Yuma,42,President,,Number of Under Votes,,0,0,0,0,0
Yuma,42,President,,TRUMP / PENCE,REP,683,341,149,173,20
Yuma,42,President,,CLINTON / KAINE,DEM,883,456,202,208,17
Yuma,42,President,,JOHNSON / WELD,LIB,76,36,17,23,0
Yuma,42,President,,STEIN / BARAKA,GRN,22,7,6,7,2
Yuma,42,President,,Write-in 50,,39,16,13,10,0
Yuma,42,U.S. Senate,,Registered Voters,,2800,0,0,0,0
Yuma,42,U.S. Senate,,Ballots Cast,,1727,869,389,428,41
Yuma,42,U.S. Senate,,Times Blank Voted,,108,55,21,31,1
Yuma,42,U.S. Senate,,Times Over Voted,,1,0,0,1,0
Yuma,42,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,42,U.S. Senate,,"MCCAIN, JOHN",REP,864,421,196,227,20
Yuma,42,U.S. Senate,,"KIRKPATRICK, ANN",DEM,663,350,149,145,19
Yuma,42,U.S. Senate,,"SWING, GARY",GRN,81,37,23,20,1
Yuma,42,U.S. Senate,,Write-in 40,,10,6,0,4,0
Yuma,42,U.S. House,3,Registered Voters,,2800,0,0,0,0
Yuma,42,U.S. House,3,Ballots Cast,,1727,869,389,428,41
Yuma,42,U.S. House,3,Times Blank Voted,,578,307,109,152,10
Yuma,42,U.S. House,3,Times Over Voted,,0,0,0,0,0
Yuma,42,U.S. House,3,Number of Under Votes,,0,0,0,0,0
Yuma,42,U.S. House,3,"GRIJALVA, RAÚL",DEM,1079,526,267,257,29
Yuma,42,U.S. House,3,Write-in 20,,70,36,13,19,2
Yuma,42,State Senate,13,Registered Voters,,2789,0,0,0,0
Yuma,42,State Senate,13,Ballots Cast,,1727,869,389,428,41
Yuma,42,State Senate,13,Times Blank Voted,,651,326,153,161,11
Yuma,42,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,42,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,42,State Senate,13,"MONTENEGRO, STEVE",REP,1047,527,231,259,30
Yuma,42,State Senate,13,Write-in 20,,29,16,5,8,0
Yuma,42,State Representative,13,Registered Voters,,2789,0,0,0,0
Yuma,42,State Representative,13,Ballots Cast,,1727,869,389,428,41
Yuma,42,State Representative,13,Times Blank Voted,,130,42,39,49,0
Yuma,42,State Representative,13,Times Over Voted,,0,0,0,0,0
Yuma,42,State Representative,13,Number of Under Votes,,1042,525,255,224,38
Yuma,42,State Representative,13,"MITCHELL, DARIN",REP,640,327,134,165,14
Yuma,42,State Representative,13,"SHOOTER, DON",REP,680,358,140,166,16
Yuma,42,State Representative,13,"GRAVES, IISHA",DEM,827,443,170,200,14
Yuma,42,State Representative,13,Write-in 50,,5,1,1,3,0
Yuma,42,Corporation Commissioner,,Registered Voters,,2789,0,0,0,0
Yuma,42,Corporation Commissioner,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Corporation Commissioner,,Times Blank Voted,,222,102,47,70,3
Yuma,42,Corporation Commissioner,,Times Over Voted,,0,0,0,0,0
Yuma,42,Corporation Commissioner,,Number of Under Votes,,1484,709,389,325,61
Yuma,42,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,641,329,142,156,14
Yuma,42,Corporation Commissioner,,"DUNN, BOYD",REP,499,271,90,131,7
Yuma,42,Corporation Commissioner,,"TOBIN, ANDY",REP,547,295,115,129,8
Yuma,42,Corporation Commissioner,,"CHABIN, TOM",DEM,638,336,134,156,12
Yuma,42,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,703,360,156,175,12
Yuma,42,Corporation Commissioner,,Write-in 80,,3,1,0,2,0
Yuma,42,Board of Supervisors Dist. 5,,Registered Voters,,2789,0,0,0,0
Yuma,42,Board of Supervisors Dist. 5,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Board of Supervisors Dist. 5,,Times Blank Voted,,108,33,28,44,3
Yuma,42,Board of Supervisors Dist. 5,,Times Over Voted,,1,1,0,0,0
Yuma,42,Board of Supervisors Dist. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Board of Supervisors Dist. 5,,"URIBE, CONNIE",REP,681,347,169,146,19
Yuma,42,Board of Supervisors Dist. 5,,"PANCRAZI, LYNNE",DEM,933,487,192,235,19
Yuma,42,Board of Supervisors Dist. 5,,Write-in 30,,4,1,0,3,0
Yuma,42,County Attorney,,Registered Voters,,2789,0,0,0,0
Yuma,42,County Attorney,,Ballots Cast,,1727,869,389,428,41
Yuma,42,County Attorney,,Times Blank Voted,,533,254,114,153,12
Yuma,42,County Attorney,,Times Over Voted,,0,0,0,0,0
Yuma,42,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,42,County Attorney,,"SMITH, JON R.",DEM,1168,598,271,272,27
Yuma,42,County Attorney,,Write-in 20,,26,17,4,3,2
Yuma,42,Sheriff,,Registered Voters,,2789,0,0,0,0
Yuma,42,Sheriff,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Sheriff,,Times Blank Voted,,569,276,139,139,15
Yuma,42,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,42,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Sheriff,,"WILMOT, LEON",REP,1135,582,245,282,26
Yuma,42,Sheriff,,Write-in 20,,23,11,5,7,0
Yuma,42,County Treasurer,,Registered Voters,,2789,0,0,0,0
Yuma,42,County Treasurer,,Ballots Cast,,1727,869,389,428,41
Yuma,42,County Treasurer,,Times Blank Voted,,501,244,104,141,12
Yuma,42,County Treasurer,,Times Over Voted,,0,0,0,0,0
Yuma,42,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,42,County Treasurer,,"PANCRAZI MORENO, A.",DEM,1200,607,281,284,28
Yuma,42,County Treasurer,,Write-in 20,,26,18,4,3,1
Yuma,42,County School Superintendent,,Registered Voters,,2789,0,0,0,0
Yuma,42,County School Superintendent,,Ballots Cast,,1727,869,389,428,41
Yuma,42,County School Superintendent,,Times Blank Voted,,587,285,135,153,14
Yuma,42,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,42,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,42,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1115,572,250,266,27
Yuma,42,County School Superintendent,,Write-in 20,,25,12,4,9,0
Yuma,42,County Recorder,,Registered Voters,,2789,0,0,0,0
Yuma,42,County Recorder,,Ballots Cast,,1727,869,389,428,41
Yuma,42,County Recorder,,Times Blank Voted,,574,264,144,150,16
Yuma,42,County Recorder,,Times Over Voted,,0,0,0,0,0
Yuma,42,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,42,County Recorder,,"STALLWORTH P., ROBYN",REP,1141,598,242,276,25
Yuma,42,County Recorder,,Write-in 20,,12,7,3,2,0
Yuma,42,County Assessor,,Registered Voters,,2789,0,0,0,0
Yuma,42,County Assessor,,Ballots Cast,,1727,869,389,428,41
Yuma,42,County Assessor,,Times Blank Voted,,171,59,41,64,7
Yuma,42,County Assessor,,Times Over Voted,,1,0,0,1,0
Yuma,42,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,42,County Assessor,,"KING, KIRBY",REP,655,325,169,144,17
Yuma,42,County Assessor,,"WEHRLE, JOE",DEM,898,484,179,218,17
Yuma,42,County Assessor,,Write-in 30,,2,1,0,1,0
Yuma,42,"Retain Justice TIMMER, ANN",,Registered Voters,,2789,0,0,0,0
Yuma,42,"Retain Justice TIMMER, ANN",,Ballots Cast,,1727,869,389,428,41
Yuma,42,"Retain Justice TIMMER, ANN",,Times Blank Voted,,350,156,68,118,8
Yuma,42,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,42,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,42,"Retain Justice TIMMER, ANN",,YES,,1107,587,249,246,25
Yuma,42,"Retain Justice TIMMER, ANN",,NO,,270,126,72,64,8
Yuma,42,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,2789,0,0,0,0
Yuma,42,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,1727,869,389,428,41
Yuma,42,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,374,167,73,126,8
Yuma,42,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,1,0,0,1,0
Yuma,42,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,42,"Retain Judge BROWN, MICHAEL J.",,YES,,1115,581,255,251,28
Yuma,42,"Retain Judge BROWN, MICHAEL J.",,NO,,237,121,61,50,5
Yuma,42,"Retain Judge JONES, KENTON",,Registered Voters,,2789,0,0,0,0
Yuma,42,"Retain Judge JONES, KENTON",,Ballots Cast,,1727,869,389,428,41
Yuma,42,"Retain Judge JONES, KENTON",,Times Blank Voted,,391,180,75,124,12
Yuma,42,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,42,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,42,"Retain Judge JONES, KENTON",,YES,,1080,557,260,240,23
Yuma,42,"Retain Judge JONES, KENTON",,NO,,256,132,54,64,6
Yuma,42,"Retain Judge THOMPSON, JON W.",,Registered Voters,,2789,0,0,0,0
Yuma,42,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,1727,869,389,428,41
Yuma,42,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,416,185,84,134,13
Yuma,42,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,0,0,0,0,0
Yuma,42,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,42,"Retain Judge THOMPSON, JON W.",,YES,,1048,558,240,227,23
Yuma,42,"Retain Judge THOMPSON, JON W.",,NO,,263,126,65,67,5
Yuma,42,Judge of the Superior Court Div. 1,,Registered Voters,,2789,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 1,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Judge of the Superior Court Div. 1,,Times Blank Voted,,541,243,128,156,14
Yuma,42,Judge of the Superior Court Div. 1,,Times Over Voted,,2,1,0,1,0
Yuma,42,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,1168,618,256,267,27
Yuma,42,Judge of the Superior Court Div. 1,,Write-in 20,,16,7,5,4,0
Yuma,42,Judge of the Superior Court Div. 4,,Registered Voters,,2789,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 4,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Judge of the Superior Court Div. 4,,Times Blank Voted,,543,253,128,151,11
Yuma,42,Judge of the Superior Court Div. 4,,Times Over Voted,,1,0,0,1,0
Yuma,42,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,1172,608,259,275,30
Yuma,42,Judge of the Superior Court Div. 4,,Write-in 20,,11,8,2,1,0
Yuma,42,Judge of the Superior Court Div. 5,,Registered Voters,,2789,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 5,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Judge of the Superior Court Div. 5,,Times Blank Voted,,526,236,126,151,13
Yuma,42,Judge of the Superior Court Div. 5,,Times Over Voted,,0,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,1188,624,259,277,28
Yuma,42,Judge of the Superior Court Div. 5,,Write-in 20,,13,9,4,0,0
Yuma,42,Judge of the Superior Court Div. 6,,Registered Voters,,2789,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 6,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Judge of the Superior Court Div. 6,,Times Blank Voted,,432,198,102,123,9
Yuma,42,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,1286,666,285,304,31
Yuma,42,Judge of the Superior Court Div. 6,,Write-in 20,,9,5,2,1,1
Yuma,42,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,2789,0,0,0,0
Yuma,42,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,1727,869,389,428,41
Yuma,42,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,375,172,83,110,10
Yuma,42,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,1,1,0,0,0
Yuma,42,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,1214,546,321,304,43
Yuma,42,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,411,224,93,87,7
Yuma,42,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,506,282,102,115,7
Yuma,42,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,670,343,158,154,15
Yuma,42,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,704,390,128,174,12
Yuma,42,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,528,289,112,119,8
Yuma,42,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,20,14,4,1,1
Yuma,42,Proposition 407,,Registered Voters,,2734,0,0,0,0
Yuma,42,Proposition 407,,Ballots Cast,,1703,855,384,423,41
Yuma,42,Proposition 407,,Times Blank Voted,,86,25,28,32,1
Yuma,42,Proposition 407,,Times Over Voted,,2,2,0,0,0
Yuma,42,Proposition 407,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Proposition 407,,YES,,646,329,149,153,15
Yuma,42,Proposition 407,,NO,,969,499,207,238,25
Yuma,42,Proposition 408,,Registered Voters,,2734,0,0,0,0
Yuma,42,Proposition 408,,Ballots Cast,,1703,855,384,423,41
Yuma,42,Proposition 408,,Times Blank Voted,,170,69,44,52,5
Yuma,42,Proposition 408,,Times Over Voted,,1,1,0,0,0
Yuma,42,Proposition 408,,Number of Under Votes,,0,0,0,0,0
Yuma,42,Proposition 408,,YES,,752,392,161,180,19
