county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
Yavapai,231 - QUAIL,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,165,29,0,194
Yavapai,231 - QUAIL,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,231 - QUAIL,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,92,26,0,118
Yavapai,231 - QUAIL,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,162,29,0,191
Yavapai,231 - QUAIL,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,231 - QUAIL,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,91,26,0,117
Yavapai,231 - QUAIL,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,163,29,0,192
Yavapai,231 - QUAIL,COTTONWOOD MAYOR,,Overvote,,0,0,0,0
Yavapai,231 - QUAIL,COTTONWOOD MAYOR,,Undervote,,0,0,0,0
Yavapai,231 - QUAIL,COTTONWOOD MAYOR,,TotalVotes,,0,2,0,2
Yavapai,231 - QUAIL,PROPOSITION 205,,Overvote,,0,0,0,0
Yavapai,231 - QUAIL,PROPOSITION 205,,Undervote,,8,0,0,8
Yavapai,231 - QUAIL,PROPOSITION 205,,TotalVotes,,246,55,0,301
Yavapai,231 - QUAIL,PROPOSITION 206,,Overvote,,0,0,0,0
Yavapai,231 - QUAIL,PROPOSITION 206,,Undervote,,9,2,0,11
Yavapai,231 - QUAIL,PROPOSITION 206,,TotalVotes,,245,53,0,298
Yavapai,232 - GHOST,President,,Overvote,,6,3,0,9
Yavapai,232 - GHOST,President,,Undervote,,18,6,1,25
Yavapai,232 - GHOST,President,,TotalVotes,,1460,503,9,1972
Yavapai,232 - GHOST,U.S. Senate,,Overvote,,1,0,0,1
Yavapai,232 - GHOST,U.S. Senate,,Undervote,,46,18,0,64
Yavapai,232 - GHOST,U.S. Senate,,TotalVotes,,1437,494,10,1941
Yavapai,232 - GHOST,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,137,50,1,188
Yavapai,232 - GHOST,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,1347,462,9,1818
Yavapai,232 - GHOST,STATE SENATOR - DIST. 6,,Overvote,,1,0,0,1
Yavapai,232 - GHOST,STATE SENATOR - DIST. 6,,Undervote,,101,40,0,141
Yavapai,232 - GHOST,STATE SENATOR - DIST. 6,,TotalVotes,,1380,472,10,1862
Yavapai,232 - GHOST,STATE REP - DIST. 6,,Overvote,,4,2,0,6
Yavapai,232 - GHOST,STATE REP - DIST. 6,,Undervote,,1039,403,8,1450
Yavapai,232 - GHOST,STATE REP - DIST. 6,,TotalVotes,,1921,619,12,2552
Yavapai,232 - GHOST,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,CORPORATION COMMISSIONER,,Undervote,,1345,575,16,1936
Yavapai,232 - GHOST,CORPORATION COMMISSIONER,,TotalVotes,,3101,961,14,4076
Yavapai,232 - GHOST,BOARD OF SUPERVISORS - DIST. 3,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,BOARD OF SUPERVISORS - DIST. 3,,Undervote,,557,181,2,740
Yavapai,232 - GHOST,BOARD OF SUPERVISORS - DIST. 3,,TotalVotes,,925,331,8,1264
Yavapai,232 - GHOST,COUNTY ASSESSOR,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,COUNTY ASSESSOR,,Undervote,,677,216,4,897
Yavapai,232 - GHOST,COUNTY ASSESSOR,,TotalVotes,,805,296,6,1107
Yavapai,232 - GHOST,COUNTY ATTORNEY,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,COUNTY ATTORNEY,,Undervote,,674,220,5,899
Yavapai,232 - GHOST,COUNTY ATTORNEY,,TotalVotes,,808,292,5,1105
Yavapai,232 - GHOST,COUNTY RECORDER,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,COUNTY RECORDER,,Undervote,,684,214,5,903
Yavapai,232 - GHOST,COUNTY RECORDER,,TotalVotes,,798,298,5,1101
Yavapai,232 - GHOST,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,668,210,5,883
Yavapai,232 - GHOST,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,814,302,5,1121
Yavapai,232 - GHOST,COUNTY SHERIFF,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,COUNTY SHERIFF,,Undervote,,684,202,6,892
Yavapai,232 - GHOST,COUNTY SHERIFF,,TotalVotes,,798,310,4,1112
Yavapai,232 - GHOST,COUNTY TREASURER,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,COUNTY TREASURER,,Undervote,,642,200,6,848
Yavapai,232 - GHOST,COUNTY TREASURER,,TotalVotes,,840,312,4,1156
Yavapai,232 - GHOST,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Undervote,,634,197,3,834
Yavapai,232 - GHOST,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,TotalVotes,,848,315,7,1170
Yavapai,232 - GHOST,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,684,206,5,895
Yavapai,232 - GHOST,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,798,306,5,1109
Yavapai,232 - GHOST,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,573,169,4,746
Yavapai,232 - GHOST,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,909,343,6,1258
Yavapai,232 - GHOST,MINGUS UNION HSD #4,,Overvote,,3,0,0,3
Yavapai,232 - GHOST,MINGUS UNION HSD #4,,Undervote,,2017,680,17,2714
Yavapai,232 - GHOST,MINGUS UNION HSD #4,,TotalVotes,,2426,856,13,3295
Yavapai,232 - GHOST,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,537,162,5,704
Yavapai,232 - GHOST,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,945,350,5,1300
Yavapai,232 - GHOST,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,1,0,0,1
Yavapai,232 - GHOST,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,579,172,5,756
Yavapai,232 - GHOST,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,902,340,5,1247
Yavapai,232 - GHOST,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,554,170,5,729
Yavapai,232 - GHOST,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,928,342,5,1275
Yavapai,232 - GHOST,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,590,173,5,768
Yavapai,232 - GHOST,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,892,339,5,1236
Yavapai,232 - GHOST,COTTONWOOD MAYOR,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,COTTONWOOD MAYOR,,Undervote,,0,0,0,0
Yavapai,232 - GHOST,COTTONWOOD MAYOR,,TotalVotes,,0,0,0,0
Yavapai,232 - GHOST,PROPOSITION 205,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,PROPOSITION 205,,Undervote,,69,14,1,84
Yavapai,232 - GHOST,PROPOSITION 205,,TotalVotes,,1413,498,9,1920
Yavapai,232 - GHOST,PROPOSITION 206,,Overvote,,0,0,0,0
Yavapai,232 - GHOST,PROPOSITION 206,,Undervote,,79,13,1,93
Yavapai,232 - GHOST,PROPOSITION 206,,TotalVotes,,1403,499,9,1911
Yavapai,233 - BRIDGE,President,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,President,,Undervote,,0,0,0,0
Yavapai,233 - BRIDGE,President,,TotalVotes,,43,10,2,55
Yavapai,233 - BRIDGE,U.S. Senate,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,U.S. Senate,,Undervote,,1,2,0,3
Yavapai,233 - BRIDGE,U.S. Senate,,TotalVotes,,42,8,2,52
Yavapai,233 - BRIDGE,U.S. REP IN CONGRESS - DIST. 1,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,U.S. REP IN CONGRESS - DIST. 1,,Undervote,,4,1,0,5
Yavapai,233 - BRIDGE,U.S. REP IN CONGRESS - DIST. 1,,TotalVotes,,39,9,2,50
Yavapai,233 - BRIDGE,STATE SENATOR - DIST. 6,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,STATE SENATOR - DIST. 6,,Undervote,,3,3,0,6
Yavapai,233 - BRIDGE,STATE SENATOR - DIST. 6,,TotalVotes,,40,7,2,49
Yavapai,233 - BRIDGE,STATE REP - DIST. 6,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,STATE REP - DIST. 6,,Undervote,,26,11,1,38
Yavapai,233 - BRIDGE,STATE REP - DIST. 6,,TotalVotes,,60,9,3,72
Yavapai,233 - BRIDGE,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,CORPORATION COMMISSIONER,,Undervote,,32,15,2,49
Yavapai,233 - BRIDGE,CORPORATION COMMISSIONER,,TotalVotes,,97,15,4,116
Yavapai,233 - BRIDGE,BOARD OF SUPERVISORS - DIST. 3,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,BOARD OF SUPERVISORS - DIST. 3,,Undervote,,19,5,0,24
Yavapai,233 - BRIDGE,BOARD OF SUPERVISORS - DIST. 3,,TotalVotes,,24,5,2,31
Yavapai,233 - BRIDGE,COUNTY ASSESSOR,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,COUNTY ASSESSOR,,Undervote,,20,4,0,24
Yavapai,233 - BRIDGE,COUNTY ASSESSOR,,TotalVotes,,23,6,2,31
Yavapai,233 - BRIDGE,COUNTY ATTORNEY,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,COUNTY ATTORNEY,,Undervote,,19,4,0,23
Yavapai,233 - BRIDGE,COUNTY ATTORNEY,,TotalVotes,,24,6,2,32
Yavapai,233 - BRIDGE,COUNTY RECORDER,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,COUNTY RECORDER,,Undervote,,21,4,0,25
Yavapai,233 - BRIDGE,COUNTY RECORDER,,TotalVotes,,22,6,2,30
Yavapai,233 - BRIDGE,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,19,6,0,25
Yavapai,233 - BRIDGE,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,24,4,2,30
Yavapai,233 - BRIDGE,COUNTY SHERIFF,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,COUNTY SHERIFF,,Undervote,,20,4,0,24
Yavapai,233 - BRIDGE,COUNTY SHERIFF,,TotalVotes,,23,6,2,31
Yavapai,233 - BRIDGE,COUNTY TREASURER,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,COUNTY TREASURER,,Undervote,,20,4,0,24
Yavapai,233 - BRIDGE,COUNTY TREASURER,,TotalVotes,,23,6,2,31
Yavapai,233 - BRIDGE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Undervote,,17,5,0,22
Yavapai,233 - BRIDGE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,TotalVotes,,26,5,2,33
Yavapai,233 - BRIDGE,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,21,6,0,27
Yavapai,233 - BRIDGE,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,22,4,2,28
Yavapai,233 - BRIDGE,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,18,4,0,22
Yavapai,233 - BRIDGE,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,25,6,2,33
Yavapai,233 - BRIDGE,MINGUS UNION HSD #4,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,MINGUS UNION HSD #4,,Undervote,,69,21,3,93
Yavapai,233 - BRIDGE,MINGUS UNION HSD #4,,TotalVotes,,60,9,3,72
Yavapai,233 - BRIDGE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,17,4,0,21
Yavapai,233 - BRIDGE,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,26,6,2,34
Yavapai,233 - BRIDGE,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,18,4,0,22
Yavapai,233 - BRIDGE,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,25,6,2,33
Yavapai,233 - BRIDGE,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,17,6,0,23
Yavapai,233 - BRIDGE,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,26,4,2,32
Yavapai,233 - BRIDGE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,17,6,0,23
Yavapai,233 - BRIDGE,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,26,4,2,32
Yavapai,233 - BRIDGE,PROPOSITION 205,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,PROPOSITION 205,,Undervote,,3,0,1,4
Yavapai,233 - BRIDGE,PROPOSITION 205,,TotalVotes,,40,10,1,51
Yavapai,233 - BRIDGE,PROPOSITION 206,,Overvote,,0,0,0,0
Yavapai,233 - BRIDGE,PROPOSITION 206,,Undervote,,2,0,1,3
Yavapai,233 - BRIDGE,PROPOSITION 206,,TotalVotes,,41,10,1,52
Yavapai,234 - WATSON,President,,Overvote,,5,2,0,7
Yavapai,234 - WATSON,President,,Undervote,,75,8,1,84
Yavapai,234 - WATSON,President,,TotalVotes,,6234,878,25,7137
Yavapai,234 - WATSON,U.S. Senate,,Overvote,,4,0,0,4
Yavapai,234 - WATSON,U.S. Senate,,Undervote,,237,50,4,291
Yavapai,234 - WATSON,U.S. Senate,,TotalVotes,,6073,838,22,6933
Yavapai,234 - WATSON,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,2,0,0,2
Yavapai,234 - WATSON,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,437,70,3,510
Yavapai,234 - WATSON,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,5875,818,23,6716
Yavapai,234 - WATSON,STATE SENATOR - DIST. 1,,Overvote,,2,0,0,2
Yavapai,234 - WATSON,STATE SENATOR - DIST. 1,,Undervote,,1777,219,11,2007
Yavapai,234 - WATSON,STATE SENATOR - DIST. 1,,TotalVotes,,4531,664,15,5210
Yavapai,234 - WATSON,STATE REP - DIST. 1,,Overvote,,8,8,0,16
Yavapai,234 - WATSON,STATE REP - DIST. 1,,Undervote,,2713,513,18,3244
Yavapai,234 - WATSON,STATE REP - DIST. 1,,TotalVotes,,9899,1245,34,11178
Yavapai,234 - WATSON,CORPORATION COMMISSIONER,,Overvote,,3,0,0,3
Yavapai,234 - WATSON,CORPORATION COMMISSIONER,,Undervote,,4814,834,33,5681
Yavapai,234 - WATSON,CORPORATION COMMISSIONER,,TotalVotes,,14113,1815,45,15973
Yavapai,234 - WATSON,BOARD OF SUPERVISORS - DIST. 4,,Overvote,,1,0,0,1
Yavapai,234 - WATSON,BOARD OF SUPERVISORS - DIST. 4,,Undervote,,2231,270,13,2514
Yavapai,234 - WATSON,BOARD OF SUPERVISORS - DIST. 4,,TotalVotes,,4078,613,13,4704
Yavapai,234 - WATSON,COUNTY ASSESSOR,,Overvote,,2,0,0,2
Yavapai,234 - WATSON,COUNTY ASSESSOR,,Undervote,,2210,270,13,2493
Yavapai,234 - WATSON,COUNTY ASSESSOR,,TotalVotes,,4098,613,13,4724
Yavapai,234 - WATSON,COUNTY ATTORNEY,,Overvote,,2,0,0,2
Yavapai,234 - WATSON,COUNTY ATTORNEY,,Undervote,,2018,255,13,2286
Yavapai,234 - WATSON,COUNTY ATTORNEY,,TotalVotes,,4290,628,13,4931
Yavapai,234 - WATSON,COUNTY RECORDER,,Overvote,,1,0,0,1
Yavapai,234 - WATSON,COUNTY RECORDER,,Undervote,,2164,268,14,2446
Yavapai,234 - WATSON,COUNTY RECORDER,,TotalVotes,,4145,615,12,4772
Yavapai,234 - WATSON,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,2,0,0,2
Yavapai,234 - WATSON,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,2177,279,14,2470
Yavapai,234 - WATSON,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,4131,604,12,4747
Yavapai,234 - WATSON,COUNTY SHERIFF,,Overvote,,2,0,0,2
Yavapai,234 - WATSON,COUNTY SHERIFF,,Undervote,,2070,252,13,2335
Yavapai,234 - WATSON,COUNTY SHERIFF,,TotalVotes,,4238,631,13,4882
Yavapai,234 - WATSON,COUNTY TREASURER,,Overvote,,1,0,0,1
Yavapai,234 - WATSON,COUNTY TREASURER,,Undervote,,2071,264,14,2349
Yavapai,234 - WATSON,COUNTY TREASURER,,TotalVotes,,4238,619,12,4869
Yavapai,234 - WATSON,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,3,0,0,3
Yavapai,234 - WATSON,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,2491,328,15,2834
Yavapai,234 - WATSON,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,3816,555,11,4382
Yavapai,234 - WATSON,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,2,0,0,2
Yavapai,234 - WATSON,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,2570,341,17,2928
Yavapai,234 - WATSON,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,3738,542,9,4289
Yavapai,234 - WATSON,PRESCOTT USD #1,,Overvote,,27,3,0,30
Yavapai,234 - WATSON,PRESCOTT USD #1,,Undervote,,9175,1402,56,10633
Yavapai,234 - WATSON,PRESCOTT USD #1,,TotalVotes,,9728,1244,22,10994
Yavapai,234 - WATSON,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,1,0,0,1
Yavapai,234 - WATSON,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,2112,278,15,2405
Yavapai,234 - WATSON,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,4197,605,11,4813
Yavapai,234 - WATSON,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,234 - WATSON,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,2210,290,14,2514
Yavapai,234 - WATSON,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,4100,593,12,4705
Yavapai,234 - WATSON,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,3,2,0,5
Yavapai,234 - WATSON,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,2153,294,14,2461
Yavapai,234 - WATSON,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,4154,587,12,4753
Yavapai,234 - WATSON,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,234 - WATSON,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,2248,305,15,2568
Yavapai,234 - WATSON,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,4062,578,11,4651
Yavapai,234 - WATSON,CENTRAL YAVAPAI FIRE DIST,,Overvote,,3,0,0,3
Yavapai,234 - WATSON,CENTRAL YAVAPAI FIRE DIST,,Undervote,,2127,339,10,2476
Yavapai,234 - WATSON,CENTRAL YAVAPAI FIRE DIST,,TotalVotes,,1620,321,5,1946
Yavapai,234 - WATSON,PROPOSITION 205,,Overvote,,5,1,0,6
Yavapai,234 - WATSON,PROPOSITION 205,,Undervote,,292,35,2,329
Yavapai,234 - WATSON,PROPOSITION 205,,TotalVotes,,6013,847,24,6884
Yavapai,234 - WATSON,PROPOSITION 206,,Overvote,,3,0,0,3
Yavapai,234 - WATSON,PROPOSITION 206,,Undervote,,335,42,2,379
Yavapai,234 - WATSON,PROPOSITION 206,,TotalVotes,,5972,841,24,6837
Yavapai,235 - RANCH,President,,Overvote,,3,2,0,5
Yavapai,235 - RANCH,President,,Undervote,,39,5,0,44
Yavapai,235 - RANCH,President,,TotalVotes,,3061,549,11,3621
Yavapai,235 - RANCH,U.S. Senate,,Overvote,,1,1,0,2
Yavapai,235 - RANCH,U.S. Senate,,Undervote,,140,19,1,160
Yavapai,235 - RANCH,U.S. Senate,,TotalVotes,,2962,536,10,3508
Yavapai,235 - RANCH,U.S. REP IN CONGRESS - DIST. 4,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,U.S. REP IN CONGRESS - DIST. 4,,Undervote,,180,29,2,211
Yavapai,235 - RANCH,U.S. REP IN CONGRESS - DIST. 4,,TotalVotes,,2923,527,9,3459
Yavapai,235 - RANCH,STATE SENATOR - DIST. 1,,Overvote,,1,0,0,1
Yavapai,235 - RANCH,STATE SENATOR - DIST. 1,,Undervote,,780,100,4,884
Yavapai,235 - RANCH,STATE SENATOR - DIST. 1,,TotalVotes,,2321,456,7,2784
Yavapai,235 - RANCH,STATE REP - DIST. 1,,Overvote,,2,2,0,4
Yavapai,235 - RANCH,STATE REP - DIST. 1,,Undervote,,1179,280,9,1468
Yavapai,235 - RANCH,STATE REP - DIST. 1,,TotalVotes,,5023,830,13,5866
Yavapai,235 - RANCH,CORPORATION COMMISSIONER,,Overvote,,3,0,0,3
Yavapai,235 - RANCH,CORPORATION COMMISSIONER,,Undervote,,2165,420,14,2599
Yavapai,235 - RANCH,CORPORATION COMMISSIONER,,TotalVotes,,7138,1248,19,8405
Yavapai,235 - RANCH,BOARD OF SUPERVISORS - DIST. 4,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,BOARD OF SUPERVISORS - DIST. 4,,Undervote,,989,150,4,1143
Yavapai,235 - RANCH,BOARD OF SUPERVISORS - DIST. 4,,TotalVotes,,2113,406,7,2526
Yavapai,235 - RANCH,COUNTY ASSESSOR,,Overvote,,1,0,0,1
Yavapai,235 - RANCH,COUNTY ASSESSOR,,Undervote,,1037,137,3,1177
Yavapai,235 - RANCH,COUNTY ASSESSOR,,TotalVotes,,2064,419,8,2491
Yavapai,235 - RANCH,COUNTY ATTORNEY,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,COUNTY ATTORNEY,,Undervote,,927,134,2,1063
Yavapai,235 - RANCH,COUNTY ATTORNEY,,TotalVotes,,2175,422,9,2606
Yavapai,235 - RANCH,COUNTY RECORDER,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,COUNTY RECORDER,,Undervote,,1007,132,5,1144
Yavapai,235 - RANCH,COUNTY RECORDER,,TotalVotes,,2095,424,6,2525
Yavapai,235 - RANCH,COUNTY SCHOOL SUPERINTENDENT,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,COUNTY SCHOOL SUPERINTENDENT,,Undervote,,1022,149,2,1173
Yavapai,235 - RANCH,COUNTY SCHOOL SUPERINTENDENT,,TotalVotes,,2080,407,9,2496
Yavapai,235 - RANCH,COUNTY SHERIFF,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,COUNTY SHERIFF,,Undervote,,914,121,2,1037
Yavapai,235 - RANCH,COUNTY SHERIFF,,TotalVotes,,2188,435,9,2632
Yavapai,235 - RANCH,COUNTY TREASURER,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,COUNTY TREASURER,,Undervote,,936,127,2,1065
Yavapai,235 - RANCH,COUNTY TREASURER,,TotalVotes,,2166,429,9,2604
Yavapai,235 - RANCH,JUDGE OF SUPERIOR COURT - DIV. 4,,Overvote,,1,0,0,1
Yavapai,235 - RANCH,JUDGE OF SUPERIOR COURT - DIV. 4,,Undervote,,1315,212,3,1530
Yavapai,235 - RANCH,JUDGE OF SUPERIOR COURT - DIV. 4,,TotalVotes,,1786,344,8,2138
Yavapai,235 - RANCH,JUDGE OF SUPERIOR COURT - DIV. 7,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,JUDGE OF SUPERIOR COURT - DIV. 7,,Undervote,,1366,227,3,1596
Yavapai,235 - RANCH,JUDGE OF SUPERIOR COURT - DIV. 7,,TotalVotes,,1736,329,8,2073
Yavapai,235 - RANCH,PRESCOTT USD #1,,Overvote,,6,0,0,6
Yavapai,235 - RANCH,PRESCOTT USD #1,,Undervote,,4195,741,18,4954
Yavapai,235 - RANCH,PRESCOTT USD #1,,TotalVotes,,3887,732,12,4631
Yavapai,235 - RANCH,CHINO VALLEY USD #51,,Overvote,,3,0,0,3
Yavapai,235 - RANCH,CHINO VALLEY USD #51,,Undervote,,796,106,3,905
Yavapai,235 - RANCH,CHINO VALLEY USD #51,,TotalVotes,,419,89,0,508
Yavapai,235 - RANCH,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,1,0,0,1
Yavapai,235 - RANCH,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1165,174,2,1341
Yavapai,235 - RANCH,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,1936,382,9,2327
Yavapai,235 - RANCH,BROWN - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,BROWN - JUDGE OF THE COURT OF APPEALS,,Undervote,,1228,191,2,1421
Yavapai,235 - RANCH,BROWN - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1874,365,9,2248
Yavapai,235 - RANCH,JONES - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,JONES - JUDGE OF THE COURT OF APPEALS,,Undervote,,1178,192,2,1372
Yavapai,235 - RANCH,JONES - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1924,364,9,2297
Yavapai,235 - RANCH,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Overvote,,0,0,0,0
Yavapai,235 - RANCH,THOMPSON - JUDGE OF THE COURT OF APPEALS,,Undervote,,1254,199,2,1455
Yavapai,235 - RANCH,THOMPSON - JUDGE OF THE COURT OF APPEALS,,TotalVotes,,1848,357,9,2214
Yavapai,235 - RANCH,CENTRAL YAVAPAI FIRE DIST,,Overvote,,3,0,0,3
