contest,precinct_name,contest_id,contest_name,choice,choice_name,number
100,10 Cornfields,20,President - Rep,120,"Huckabee, Mike",1
100,10 Cornfields,20,President - Rep,130,"Christie, Chris",0
100,10 Cornfields,20,President - Rep,140,"Carson, Ben",1
100,10 Cornfields,30,President - Gre,999999,Number of Precincts for Race,1
100,10 Cornfields,30,President - Gre,999998,Number of Precincts Reporting,1
100,10 Cornfields,30,President - Gre,999997,Registered Voters,0
100,10 Cornfields,30,President - Gre,999996,Times Counted,0
100,10 Cornfields,30,President - Gre,10,"Mesplay, Kent",0
100,10 Cornfields,30,President - Gre,20,"Stein, Jill",0
110,11 Cottonwood,999999,Race Statistics,999999,Number of Precincts,1
110,11 Cottonwood,999999,Race Statistics,999998,Number of Precincts Reporting,1
110,11 Cottonwood,10,President - Dem,999999,Number of Precincts for Race,1
110,11 Cottonwood,10,President - Dem,999998,Number of Precincts Reporting,1
110,11 Cottonwood,10,President - Dem,999997,Registered Voters,822
110,11 Cottonwood,10,President - Dem,999996,Times Counted,265
110,11 Cottonwood,10,President - Dem,10,"De La Fuente, Roque",0
110,11 Cottonwood,10,President - Dem,20,"Steinberg, Michael",8
110,11 Cottonwood,10,President - Dem,30,"Sanders, Bernie",52
110,11 Cottonwood,10,President - Dem,40,"O'Malley, Martin J.",1
110,11 Cottonwood,10,President - Dem,50,"Clinton, Hillary",202
110,11 Cottonwood,10,President - Dem,60,"Hewes, Henry",1
110,11 Cottonwood,20,President - Rep,999999,Number of Precincts for Race,1
110,11 Cottonwood,20,President - Rep,999998,Number of Precincts Reporting,1
110,11 Cottonwood,20,President - Rep,999997,Registered Voters,84
110,11 Cottonwood,20,President - Rep,999996,Times Counted,18
110,11 Cottonwood,20,President - Rep,10,"Santorum, Rick",1
110,11 Cottonwood,20,President - Rep,20,"Cook, Tim",0
110,11 Cottonwood,20,President - Rep,30,"Paul, Rand",0
110,11 Cottonwood,20,President - Rep,40,"Rubio, Marco",0
110,11 Cottonwood,20,President - Rep,50,"Graham, Lindsey",0
110,11 Cottonwood,20,President - Rep,60,"Kasich, John R.",0
110,11 Cottonwood,20,President - Rep,70,"Bush, Jeb",2
110,11 Cottonwood,20,President - Rep,80,"Trump, Donald J.",4
110,11 Cottonwood,20,President - Rep,90,"Fiorina, Carly",1
110,11 Cottonwood,20,President - Rep,100,"Pataki, George E.",0
110,11 Cottonwood,20,President - Rep,110,"Cruz, Ted",6
110,11 Cottonwood,20,President - Rep,120,"Huckabee, Mike",0
110,11 Cottonwood,20,President - Rep,130,"Christie, Chris",3
110,11 Cottonwood,20,President - Rep,140,"Carson, Ben",0
110,11 Cottonwood,30,President - Gre,999999,Number of Precincts for Race,1
110,11 Cottonwood,30,President - Gre,999998,Number of Precincts Reporting,1
110,11 Cottonwood,30,President - Gre,999997,Registered Voters,0
110,11 Cottonwood,30,President - Gre,999996,Times Counted,0
110,11 Cottonwood,30,President - Gre,10,"Mesplay, Kent",0
110,11 Cottonwood,30,President - Gre,20,"Stein, Jill",0
130,13 Dennehotso,999999,Race Statistics,999999,Number of Precincts,1
130,13 Dennehotso,999999,Race Statistics,999998,Number of Precincts Reporting,1
130,13 Dennehotso,10,President - Dem,999999,Number of Precincts for Race,1
130,13 Dennehotso,10,President - Dem,999998,Number of Precincts Reporting,1
130,13 Dennehotso,10,President - Dem,999997,Registered Voters,626
130,13 Dennehotso,10,President - Dem,999996,Times Counted,172
130,13 Dennehotso,10,President - Dem,10,"De La Fuente, Roque",1
130,13 Dennehotso,10,President - Dem,20,"Steinberg, Michael",1
130,13 Dennehotso,10,President - Dem,30,"Sanders, Bernie",29
130,13 Dennehotso,10,President - Dem,40,"O'Malley, Martin J.",3
130,13 Dennehotso,10,President - Dem,50,"Clinton, Hillary",135
130,13 Dennehotso,10,President - Dem,60,"Hewes, Henry",3
130,13 Dennehotso,20,President - Rep,999999,Number of Precincts for Race,1
130,13 Dennehotso,20,President - Rep,999998,Number of Precincts Reporting,1
130,13 Dennehotso,20,President - Rep,999997,Registered Voters,135
130,13 Dennehotso,20,President - Rep,999996,Times Counted,34
130,13 Dennehotso,20,President - Rep,10,"Santorum, Rick",1
130,13 Dennehotso,20,President - Rep,20,"Cook, Tim",1
130,13 Dennehotso,20,President - Rep,30,"Paul, Rand",1
130,13 Dennehotso,20,President - Rep,40,"Rubio, Marco",0
130,13 Dennehotso,20,President - Rep,50,"Graham, Lindsey",1
130,13 Dennehotso,20,President - Rep,60,"Kasich, John R.",2
130,13 Dennehotso,20,President - Rep,70,"Bush, Jeb",6
130,13 Dennehotso,20,President - Rep,80,"Trump, Donald J.",5
130,13 Dennehotso,20,President - Rep,90,"Fiorina, Carly",1
130,13 Dennehotso,20,President - Rep,100,"Pataki, George E.",0
130,13 Dennehotso,20,President - Rep,110,"Cruz, Ted",10
130,13 Dennehotso,20,President - Rep,120,"Huckabee, Mike",1
130,13 Dennehotso,20,President - Rep,130,"Christie, Chris",3
130,13 Dennehotso,20,President - Rep,140,"Carson, Ben",2
130,13 Dennehotso,30,President - Gre,999999,Number of Precincts for Race,1
130,13 Dennehotso,30,President - Gre,999998,Number of Precincts Reporting,1
130,13 Dennehotso,30,President - Gre,999997,Registered Voters,0
130,13 Dennehotso,30,President - Gre,999996,Times Counted,0
130,13 Dennehotso,30,President - Gre,10,"Mesplay, Kent",0
130,13 Dennehotso,30,President - Gre,20,"Stein, Jill",0
160,16 Eagar & 17 Flat Top,999999,Race Statistics,999999,Number of Precincts,1
160,16 Eagar & 17 Flat Top,999999,Race Statistics,999998,Number of Precincts Reporting,1
160,16 Eagar & 17 Flat Top,10,President - Dem,999999,Number of Precincts for Race,1
160,16 Eagar & 17 Flat Top,10,President - Dem,999998,Number of Precincts Reporting,1
160,16 Eagar & 17 Flat Top,10,President - Dem,999997,Registered Voters,393
160,16 Eagar & 17 Flat Top,10,President - Dem,999996,Times Counted,154
160,16 Eagar & 17 Flat Top,10,President - Dem,10,"De La Fuente, Roque",3
160,16 Eagar & 17 Flat Top,10,President - Dem,20,"Steinberg, Michael",4
160,16 Eagar & 17 Flat Top,10,President - Dem,30,"Sanders, Bernie",78
160,16 Eagar & 17 Flat Top,10,President - Dem,40,"O'Malley, Martin J.",7
160,16 Eagar & 17 Flat Top,10,President - Dem,50,"Clinton, Hillary",49
160,16 Eagar & 17 Flat Top,10,President - Dem,60,"Hewes, Henry",10
160,16 Eagar & 17 Flat Top,20,President - Rep,999999,Number of Precincts for Race,1
160,16 Eagar & 17 Flat Top,20,President - Rep,999998,Number of Precincts Reporting,1
160,16 Eagar & 17 Flat Top,20,President - Rep,999997,Registered Voters,1025
160,16 Eagar & 17 Flat Top,20,President - Rep,999996,Times Counted,577
160,16 Eagar & 17 Flat Top,20,President - Rep,10,"Santorum, Rick",0
160,16 Eagar & 17 Flat Top,20,President - Rep,20,"Cook, Tim",0
160,16 Eagar & 17 Flat Top,20,President - Rep,30,"Paul, Rand",3
160,16 Eagar & 17 Flat Top,20,President - Rep,40,"Rubio, Marco",24
160,16 Eagar & 17 Flat Top,20,President - Rep,50,"Graham, Lindsey",0
160,16 Eagar & 17 Flat Top,20,President - Rep,60,"Kasich, John R.",48
160,16 Eagar & 17 Flat Top,20,President - Rep,70,"Bush, Jeb",5
160,16 Eagar & 17 Flat Top,20,President - Rep,80,"Trump, Donald J.",211
160,16 Eagar & 17 Flat Top,20,President - Rep,90,"Fiorina, Carly",1
160,16 Eagar & 17 Flat Top,20,President - Rep,100,"Pataki, George E.",0
160,16 Eagar & 17 Flat Top,20,President - Rep,110,"Cruz, Ted",272
160,16 Eagar & 17 Flat Top,20,President - Rep,120,"Huckabee, Mike",0
160,16 Eagar & 17 Flat Top,20,President - Rep,130,"Christie, Chris",0
160,16 Eagar & 17 Flat Top,20,President - Rep,140,"Carson, Ben",13
160,16 Eagar & 17 Flat Top,30,President - Gre,999999,Number of Precincts for Race,1
160,16 Eagar & 17 Flat Top,30,President - Gre,999998,Number of Precincts Reporting,1
160,16 Eagar & 17 Flat Top,30,President - Gre,999997,Registered Voters,1
160,16 Eagar & 17 Flat Top,30,President - Gre,999996,Times Counted,0
160,16 Eagar & 17 Flat Top,30,President - Gre,10,"Mesplay, Kent",0
160,16 Eagar & 17 Flat Top,30,President - Gre,20,"Stein, Jill",0
190,19 Fort Defiance,999999,Race Statistics,999999,Number of Precincts,1
190,19 Fort Defiance,999999,Race Statistics,999998,Number of Precincts Reporting,1
190,19 Fort Defiance,10,President - Dem,999999,Number of Precincts for Race,1
190,19 Fort Defiance,10,President - Dem,999998,Number of Precincts Reporting,1
190,19 Fort Defiance,10,President - Dem,999997,Registered Voters,1749
190,19 Fort Defiance,10,President - Dem,999996,Times Counted,607
190,19 Fort Defiance,10,President - Dem,10,"De La Fuente, Roque",7
190,19 Fort Defiance,10,President - Dem,20,"Steinberg, Michael",5
190,19 Fort Defiance,10,President - Dem,30,"Sanders, Bernie",218
190,19 Fort Defiance,10,President - Dem,40,"O'Malley, Martin J.",8
190,19 Fort Defiance,10,President - Dem,50,"Clinton, Hillary",365
190,19 Fort Defiance,10,President - Dem,60,"Hewes, Henry",3
190,19 Fort Defiance,20,President - Rep,999999,Number of Precincts for Race,1
190,19 Fort Defiance,20,President - Rep,999998,Number of Precincts Reporting,1
190,19 Fort Defiance,20,President - Rep,999997,Registered Voters,390
190,19 Fort Defiance,20,President - Rep,999996,Times Counted,116
190,19 Fort Defiance,20,President - Rep,10,"Santorum, Rick",1
190,19 Fort Defiance,20,President - Rep,20,"Cook, Tim",1
190,19 Fort Defiance,20,President - Rep,30,"Paul, Rand",2
190,19 Fort Defiance,20,President - Rep,40,"Rubio, Marco",7
190,19 Fort Defiance,20,President - Rep,50,"Graham, Lindsey",0
190,19 Fort Defiance,20,President - Rep,60,"Kasich, John R.",8
190,19 Fort Defiance,20,President - Rep,70,"Bush, Jeb",6
190,19 Fort Defiance,20,President - Rep,80,"Trump, Donald J.",28
190,19 Fort Defiance,20,President - Rep,90,"Fiorina, Carly",1
190,19 Fort Defiance,20,President - Rep,100,"Pataki, George E.",1
190,19 Fort Defiance,20,President - Rep,110,"Cruz, Ted",52
190,19 Fort Defiance,20,President - Rep,120,"Huckabee, Mike",2
190,19 Fort Defiance,20,President - Rep,130,"Christie, Chris",1
190,19 Fort Defiance,20,President - Rep,140,"Carson, Ben",5
190,19 Fort Defiance,30,President - Gre,999999,Number of Precincts for Race,1
190,19 Fort Defiance,30,President - Gre,999998,Number of Precincts Reporting,1
190,19 Fort Defiance,30,President - Gre,999997,Registered Voters,3
190,19 Fort Defiance,30,President - Gre,999996,Times Counted,1
190,19 Fort Defiance,30,President - Gre,10,"Mesplay, Kent",0
190,19 Fort Defiance,30,President - Gre,20,"Stein, Jill",1
220,22 Ganado North,999999,Race Statistics,999999,Number of Precincts,1
220,22 Ganado North,999999,Race Statistics,999998,Number of Precincts Reporting,1
220,22 Ganado North,10,President - Dem,999999,Number of Precincts for Race,1
220,22 Ganado North,10,President - Dem,999998,Number of Precincts Reporting,1
220,22 Ganado North,10,President - Dem,999997,Registered Voters,505
220,22 Ganado North,10,President - Dem,999996,Times Counted,162
220,22 Ganado North,10,President - Dem,10,"De La Fuente, Roque",2
220,22 Ganado North,10,President - Dem,20,"Steinberg, Michael",2
220,22 Ganado North,10,President - Dem,30,"Sanders, Bernie",34
220,22 Ganado North,10,President - Dem,40,"O'Malley, Martin J.",3
220,22 Ganado North,10,President - Dem,50,"Clinton, Hillary",120
220,22 Ganado North,10,President - Dem,60,"Hewes, Henry",0
220,22 Ganado North,20,President - Rep,999999,Number of Precincts for Race,1
220,22 Ganado North,20,President - Rep,999998,Number of Precincts Reporting,1
220,22 Ganado North,20,President - Rep,999997,Registered Voters,63
220,22 Ganado North,20,President - Rep,999996,Times Counted,6
220,22 Ganado North,20,President - Rep,10,"Santorum, Rick",0
220,22 Ganado North,20,President - Rep,20,"Cook, Tim",0
220,22 Ganado North,20,President - Rep,30,"Paul, Rand",0
220,22 Ganado North,20,President - Rep,40,"Rubio, Marco",0
220,22 Ganado North,20,President - Rep,50,"Graham, Lindsey",0
220,22 Ganado North,20,President - Rep,60,"Kasich, John R.",0
220,22 Ganado North,20,President - Rep,70,"Bush, Jeb",0
220,22 Ganado North,20,President - Rep,80,"Trump, Donald J.",3
220,22 Ganado North,20,President - Rep,90,"Fiorina, Carly",0
220,22 Ganado North,20,President - Rep,100,"Pataki, George E.",0
220,22 Ganado North,20,President - Rep,110,"Cruz, Ted",3
220,22 Ganado North,20,President - Rep,120,"Huckabee, Mike",0
220,22 Ganado North,20,President - Rep,130,"Christie, Chris",0
220,22 Ganado North,20,President - Rep,140,"Carson, Ben",0
220,22 Ganado North,30,President - Gre,999999,Number of Precincts for Race,1
220,22 Ganado North,30,President - Gre,999998,Number of Precincts Reporting,1
220,22 Ganado North,30,President - Gre,999997,Registered Voters,1
220,22 Ganado North,30,President - Gre,999996,Times Counted,0
220,22 Ganado North,30,President - Gre,10,"Mesplay, Kent",0
220,22 Ganado North,30,President - Gre,20,"Stein, Jill",0
230,23 Ganado South,999999,Race Statistics,999999,Number of Precincts,1
230,23 Ganado South,999999,Race Statistics,999998,Number of Precincts Reporting,1
230,23 Ganado South,10,President - Dem,999999,Number of Precincts for Race,1
230,23 Ganado South,10,President - Dem,999998,Number of Precincts Reporting,1
230,23 Ganado South,10,President - Dem,999997,Registered Voters,809
230,23 Ganado South,10,President - Dem,999996,Times Counted,234
230,23 Ganado South,10,President - Dem,10,"De La Fuente, Roque",1
230,23 Ganado South,10,President - Dem,20,"Steinberg, Michael",5
230,23 Ganado South,10,President - Dem,30,"Sanders, Bernie",59
230,23 Ganado South,10,President - Dem,40,"O'Malley, Martin J.",0
230,23 Ganado South,10,President - Dem,50,"Clinton, Hillary",167
230,23 Ganado South,10,President - Dem,60,"Hewes, Henry",2
230,23 Ganado South,20,President - Rep,999999,Number of Precincts for Race,1
230,23 Ganado South,20,President - Rep,999998,Number of Precincts Reporting,1
230,23 Ganado South,20,President - Rep,999997,Registered Voters,111
230,23 Ganado South,20,President - Rep,999996,Times Counted,20
230,23 Ganado South,20,President - Rep,10,"Santorum, Rick",0
230,23 Ganado South,20,President - Rep,20,"Cook, Tim",0
230,23 Ganado South,20,President - Rep,30,"Paul, Rand",0
230,23 Ganado South,20,President - Rep,40,"Rubio, Marco",1
230,23 Ganado South,20,President - Rep,50,"Graham, Lindsey",0
230,23 Ganado South,20,President - Rep,60,"Kasich, John R.",2
230,23 Ganado South,20,President - Rep,70,"Bush, Jeb",1
230,23 Ganado South,20,President - Rep,80,"Trump, Donald J.",6
230,23 Ganado South,20,President - Rep,90,"Fiorina, Carly",0
230,23 Ganado South,20,President - Rep,100,"Pataki, George E.",0
230,23 Ganado South,20,President - Rep,110,"Cruz, Ted",9
230,23 Ganado South,20,President - Rep,120,"Huckabee, Mike",0
230,23 Ganado South,20,President - Rep,130,"Christie, Chris",0
230,23 Ganado South,20,President - Rep,140,"Carson, Ben",0
230,23 Ganado South,30,President - Gre,999999,Number of Precincts for Race,1
230,23 Ganado South,30,President - Gre,999998,Number of Precincts Reporting,1
230,23 Ganado South,30,President - Gre,999997,Registered Voters,0
230,23 Ganado South,30,President - Gre,999996,Times Counted,0
230,23 Ganado South,30,President - Gre,10,"Mesplay, Kent",0
230,23 Ganado South,30,President - Gre,20,"Stein, Jill",0
250,25 Greer,999999,Race Statistics,999999,Number of Precincts,1
250,25 Greer,999999,Race Statistics,999998,Number of Precincts Reporting,1
250,25 Greer,10,President - Dem,999999,Number of Precincts for Race,1
250,25 Greer,10,President - Dem,999998,Number of Precincts Reporting,1
250,25 Greer,10,President - Dem,999997,Registered Voters,34
250,25 Greer,10,President - Dem,999996,Times Counted,17
250,25 Greer,10,President - Dem,10,"De La Fuente, Roque",1
250,25 Greer,10,President - Dem,20,"Steinberg, Michael",0
250,25 Greer,10,President - Dem,30,"Sanders, Bernie",9
250,25 Greer,10,President - Dem,40,"O'Malley, Martin J.",0
250,25 Greer,10,President - Dem,50,"Clinton, Hillary",7
250,25 Greer,10,President - Dem,60,"Hewes, Henry",0
250,25 Greer,20,President - Rep,999999,Number of Precincts for Race,1
250,25 Greer,20,President - Rep,999998,Number of Precincts Reporting,1
250,25 Greer,20,President - Rep,999997,Registered Voters,72
250,25 Greer,20,President - Rep,999996,Times Counted,41
250,25 Greer,20,President - Rep,10,"Santorum, Rick",0
250,25 Greer,20,President - Rep,20,"Cook, Tim",0
250,25 Greer,20,President - Rep,30,"Paul, Rand",0
250,25 Greer,20,President - Rep,40,"Rubio, Marco",0
250,25 Greer,20,President - Rep,50,"Graham, Lindsey",0
250,25 Greer,20,President - Rep,60,"Kasich, John R.",5
