county,votes,election_day,early_voting,provisional,party,office,district,candidate,precinct
Mohave,52,24,23,5,,State Representative,5,UNDER VOTES,206-Oatman
Mohave,736,243,442,51,,State Representative,5,UNDER VOTES,207-Desert Hills
Mohave,336,108,216,12,,State Representative,5,UNDER VOTES,208-Meadview
Mohave,396,131,231,34,,State Representative,5,UNDER VOTES,209-Dolan Springs
Mohave,2326,905,1264,157,,State Representative,5,UNDER VOTES,210-Golden Valley
Mohave,7770,2311,4945,514,,State Representative,5,UNDER VOTES,211-Bullhead City
Mohave,4742,1782,2645,315,,State Representative,5,UNDER VOTES,212-Mohave Valley
Mohave,636,266,338,32,,State Representative,5,UNDER VOTES,213-Hackberry
Mohave,40,9,31,0,,State Representative,5,UNDER VOTES,214-Truxton
Mohave,1938,697,1051,190,,State Representative,5,UNDER VOTES,215-Kingman Central
Mohave,2383,890,1306,187,,State Representative,5,UNDER VOTES,216-Kingman North
Mohave,2727,919,1632,176,,State Representative,5,UNDER VOTES,217-Kingman South
Mohave,3241,1093,1917,231,,State Representative,5,UNDER VOTES,218-Kingman East
Mohave,3677,1191,2282,204,,State Representative,5,UNDER VOTES,219-Lake Havasu North
Mohave,9997,2927,6511,559,,State Representative,5,UNDER VOTES,220-Lake Havasu South
Mohave,513,288,183,42,,State Representative,5,UNDER VOTES,221-Littlefield
Mohave,477,223,236,18,,State Representative,5,UNDER VOTES,222-Golden Shores
Mohave,42,28,12,2,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",223-Moccasin
Mohave,199,113,57,29,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",224-Peach Springs
Mohave,2,0,2,0,NON,State Senate,7,WRITE-IN,223-Moccasin
Mohave,0,0,0,0,NON,State Senate,7,WRITE-IN,224-Peach Springs
Mohave,0,0,0,0,,State Senate,7,OVER VOTES,223-Moccasin
Mohave,0,0,0,0,,State Senate,7,OVER VOTES,224-Peach Springs
Mohave,27,18,8,1,,State Senate,7,UNDER VOTES,223-Moccasin
Mohave,42,30,7,5,,State Senate,7,UNDER VOTES,224-Peach Springs
Mohave,44,30,13,1,DEM,State Representative,7,"BENALLY, WENONA",223-Moccasin
Mohave,157,100,34,23,DEM,State Representative,7,"BENALLY, WENONA",224-Peach Springs
Mohave,25,18,5,2,DEM,State Representative,7,"DESCHEENIE, ERIC",223-Moccasin
Mohave,130,70,46,14,DEM,State Representative,7,"DESCHEENIE, ERIC",224-Peach Springs
Mohave,2,0,2,0,NON,State Representative,7,WRITE-IN,223-Moccasin
Mohave,2,0,0,2,NON,State Representative,7,WRITE-IN,224-Peach Springs
Mohave,0,0,0,0,,State Representative,7,OVER VOTES,223-Moccasin
Mohave,0,0,0,0,,State Representative,7,OVER VOTES,224-Peach Springs
Mohave,71,44,24,3,,State Representative,7,UNDER VOTES,223-Moccasin
Mohave,193,116,48,29,,State Representative,7,UNDER VOTES,224-Peach Springs
Mohave,114,39,69,6,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",201-Wikieup
Mohave,98,33,62,3,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",202-White Hills
Mohave,260,91,160,9,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",203-Yucca
Mohave,260,72,181,7,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",204-Chloride
Mohave,714,444,213,57,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",205-North Canyon
Mohave,64,23,39,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",206-Oatman
Mohave,768,250,485,33,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",207-Desert Hills
Mohave,344,126,207,11,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",208-Meadview
Mohave,389,156,218,15,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",209-Dolan Springs
Mohave,2372,889,1400,83,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",210-Golden Valley
Mohave,6748,1906,4619,223,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",211-Bullhead City
Mohave,4386,1648,2552,186,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",212-Mohave Valley
Mohave,789,343,426,20,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",213-Hackberry
Mohave,66,13,51,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",214-Truxton
Mohave,1838,726,1026,86,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",215-Kingman Central
Mohave,2417,971,1332,114,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",216-Kingman North
Mohave,3173,1171,1910,92,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",217-Kingman South
Mohave,3474,1193,2124,157,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",218-Kingman East
Mohave,4262,1172,2974,116,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",219-Lake Havasu North
Mohave,10224,2863,7070,291,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",220-Lake Havasu South
Mohave,498,267,207,24,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",221-Littlefield
Mohave,494,213,263,18,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",222-Golden Shores
Mohave,35,24,9,2,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",223-Moccasin
Mohave,51,28,16,7,REP,Corporation Commissioner,,"BURNS, ROBERT ""BOB""",224-Peach Springs
Mohave,102,33,65,4,REP,Corporation Commissioner,,"DUNN, BOYD",201-Wikieup
Mohave,91,34,53,4,REP,Corporation Commissioner,,"DUNN, BOYD",202-White Hills
Mohave,216,79,133,4,REP,Corporation Commissioner,,"DUNN, BOYD",203-Yucca
Mohave,225,58,161,6,REP,Corporation Commissioner,,"DUNN, BOYD",204-Chloride
Mohave,758,479,214,65,REP,Corporation Commissioner,,"DUNN, BOYD",205-North Canyon
Mohave,53,19,34,0,REP,Corporation Commissioner,,"DUNN, BOYD",206-Oatman
Mohave,638,213,401,24,REP,Corporation Commissioner,,"DUNN, BOYD",207-Desert Hills
Mohave,358,124,221,13,REP,Corporation Commissioner,,"DUNN, BOYD",208-Meadview
Mohave,346,132,200,14,REP,Corporation Commissioner,,"DUNN, BOYD",209-Dolan Springs
Mohave,2098,771,1261,66,REP,Corporation Commissioner,,"DUNN, BOYD",210-Golden Valley
Mohave,6659,1923,4518,218,REP,Corporation Commissioner,,"DUNN, BOYD",211-Bullhead City
Mohave,3880,1441,2304,135,REP,Corporation Commissioner,,"DUNN, BOYD",212-Mohave Valley
Mohave,699,285,390,24,REP,Corporation Commissioner,,"DUNN, BOYD",213-Hackberry
Mohave,61,14,46,1,REP,Corporation Commissioner,,"DUNN, BOYD",214-Truxton
Mohave,1602,638,896,68,REP,Corporation Commissioner,,"DUNN, BOYD",215-Kingman Central
Mohave,2056,822,1148,86,REP,Corporation Commissioner,,"DUNN, BOYD",216-Kingman North
Mohave,3046,1127,1824,95,REP,Corporation Commissioner,,"DUNN, BOYD",217-Kingman South
Mohave,2998,1047,1837,114,REP,Corporation Commissioner,,"DUNN, BOYD",218-Kingman East
Mohave,3613,971,2556,86,REP,Corporation Commissioner,,"DUNN, BOYD",219-Lake Havasu North
Mohave,9607,2784,6562,261,REP,Corporation Commissioner,,"DUNN, BOYD",220-Lake Havasu South
Mohave,486,261,204,21,REP,Corporation Commissioner,,"DUNN, BOYD",221-Littlefield
Mohave,419,187,218,14,REP,Corporation Commissioner,,"DUNN, BOYD",222-Golden Shores
Mohave,33,23,9,1,REP,Corporation Commissioner,,"DUNN, BOYD",223-Moccasin
Mohave,48,36,6,6,REP,Corporation Commissioner,,"DUNN, BOYD",224-Peach Springs
Mohave,112,40,67,5,REP,Corporation Commissioner,,"TOBIN, ANDY",201-Wikieup
Mohave,105,42,58,5,REP,Corporation Commissioner,,"TOBIN, ANDY",202-White Hills
Mohave,255,95,153,7,REP,Corporation Commissioner,,"TOBIN, ANDY",203-Yucca
Mohave,228,55,166,7,REP,Corporation Commissioner,,"TOBIN, ANDY",204-Chloride
Mohave,734,462,211,61,REP,Corporation Commissioner,,"TOBIN, ANDY",205-North Canyon
Mohave,59,23,35,1,REP,Corporation Commissioner,,"TOBIN, ANDY",206-Oatman
Mohave,690,220,444,26,REP,Corporation Commissioner,,"TOBIN, ANDY",207-Desert Hills
Mohave,364,132,220,12,REP,Corporation Commissioner,,"TOBIN, ANDY",208-Meadview
Mohave,387,153,213,21,REP,Corporation Commissioner,,"TOBIN, ANDY",209-Dolan Springs
Mohave,2204,798,1325,81,REP,Corporation Commissioner,,"TOBIN, ANDY",210-Golden Valley
Mohave,7236,2104,4876,256,REP,Corporation Commissioner,,"TOBIN, ANDY",211-Bullhead City
Mohave,4621,1755,2678,188,REP,Corporation Commissioner,,"TOBIN, ANDY",212-Mohave Valley
Mohave,776,313,440,23,REP,Corporation Commissioner,,"TOBIN, ANDY",213-Hackberry
Mohave,63,14,47,2,REP,Corporation Commissioner,,"TOBIN, ANDY",214-Truxton
Mohave,1891,756,1045,90,REP,Corporation Commissioner,,"TOBIN, ANDY",215-Kingman Central
Mohave,2223,866,1265,92,REP,Corporation Commissioner,,"TOBIN, ANDY",216-Kingman North
Mohave,3204,1199,1917,88,REP,Corporation Commissioner,,"TOBIN, ANDY",217-Kingman South
Mohave,3490,1235,2097,158,REP,Corporation Commissioner,,"TOBIN, ANDY",218-Kingman East
Mohave,3857,1065,2694,98,REP,Corporation Commissioner,,"TOBIN, ANDY",219-Lake Havasu North
Mohave,10381,2991,7066,324,REP,Corporation Commissioner,,"TOBIN, ANDY",220-Lake Havasu South
Mohave,510,285,202,23,REP,Corporation Commissioner,,"TOBIN, ANDY",221-Littlefield
Mohave,462,211,234,17,REP,Corporation Commissioner,,"TOBIN, ANDY",222-Golden Shores
Mohave,43,32,9,2,REP,Corporation Commissioner,,"TOBIN, ANDY",223-Moccasin
Mohave,64,42,14,8,REP,Corporation Commissioner,,"TOBIN, ANDY",224-Peach Springs
Mohave,15,6,9,0,DEM,Corporation Commissioner,,"CHABIN, TOM",201-Wikieup
Mohave,37,11,23,3,DEM,Corporation Commissioner,,"CHABIN, TOM",202-White Hills
Mohave,76,14,61,1,DEM,Corporation Commissioner,,"CHABIN, TOM",203-Yucca
Mohave,88,14,70,4,DEM,Corporation Commissioner,,"CHABIN, TOM",204-Chloride
Mohave,61,37,22,2,DEM,Corporation Commissioner,,"CHABIN, TOM",205-North Canyon
Mohave,16,5,11,0,DEM,Corporation Commissioner,,"CHABIN, TOM",206-Oatman
Mohave,239,57,175,7,DEM,Corporation Commissioner,,"CHABIN, TOM",207-Desert Hills
Mohave,158,39,118,1,DEM,Corporation Commissioner,,"CHABIN, TOM",208-Meadview
Mohave,191,67,119,5,DEM,Corporation Commissioner,,"CHABIN, TOM",209-Dolan Springs
Mohave,893,266,601,26,DEM,Corporation Commissioner,,"CHABIN, TOM",210-Golden Valley
Mohave,3256,727,2423,106,DEM,Corporation Commissioner,,"CHABIN, TOM",211-Bullhead City
Mohave,1844,566,1207,71,DEM,Corporation Commissioner,,"CHABIN, TOM",212-Mohave Valley
Mohave,255,94,156,5,DEM,Corporation Commissioner,,"CHABIN, TOM",213-Hackberry
Mohave,16,4,11,1,DEM,Corporation Commissioner,,"CHABIN, TOM",214-Truxton
Mohave,830,234,562,34,DEM,Corporation Commissioner,,"CHABIN, TOM",215-Kingman Central
Mohave,996,267,681,48,DEM,Corporation Commissioner,,"CHABIN, TOM",216-Kingman North
Mohave,1270,354,881,35,DEM,Corporation Commissioner,,"CHABIN, TOM",217-Kingman South
Mohave,1350,352,940,58,DEM,Corporation Commissioner,,"CHABIN, TOM",218-Kingman East
Mohave,1296,261,995,40,DEM,Corporation Commissioner,,"CHABIN, TOM",219-Lake Havasu North
Mohave,3753,797,2856,100,DEM,Corporation Commissioner,,"CHABIN, TOM",220-Lake Havasu South
Mohave,246,115,113,18,DEM,Corporation Commissioner,,"CHABIN, TOM",221-Littlefield
Mohave,195,76,116,3,DEM,Corporation Commissioner,,"CHABIN, TOM",222-Golden Shores
Mohave,17,9,7,1,DEM,Corporation Commissioner,,"CHABIN, TOM",223-Moccasin
Mohave,121,70,35,16,DEM,Corporation Commissioner,,"CHABIN, TOM",224-Peach Springs
Mohave,19,8,11,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",201-Wikieup
Mohave,40,9,27,4,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",202-White Hills
Mohave,88,23,62,3,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",203-Yucca
Mohave,76,11,61,4,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",204-Chloride
Mohave,57,34,16,7,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",205-North Canyon
Mohave,19,6,13,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",206-Oatman
Mohave,295,76,208,11,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",207-Desert Hills
Mohave,153,39,113,1,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",208-Meadview
Mohave,202,71,124,7,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",209-Dolan Springs
Mohave,973,317,631,25,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",210-Golden Valley
Mohave,3539,896,2516,127,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",211-Bullhead City
Mohave,2008,664,1264,80,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",212-Mohave Valley
Mohave,258,105,146,7,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",213-Hackberry
Mohave,21,2,19,0,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",214-Truxton
Mohave,932,292,606,34,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",215-Kingman Central
Mohave,1092,331,705,56,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",216-Kingman North
Mohave,1362,414,923,25,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",217-Kingman South
Mohave,1428,426,947,55,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",218-Kingman East
Mohave,1562,373,1145,44,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",219-Lake Havasu North
Mohave,4156,963,3073,120,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",220-Lake Havasu South
Mohave,226,115,99,12,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",221-Littlefield
Mohave,187,74,109,4,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",222-Golden Shores
Mohave,24,17,6,1,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",223-Moccasin
Mohave,138,74,44,20,DEM,Corporation Commissioner,,"MUNDELL, WILLIAM ""BILL""",224-Peach Springs
Mohave,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,201-Wikieup
Mohave,1,1,0,0,NON,Corporation Commissioner,,WRITE-IN,202-White Hills
Mohave,1,0,1,0,NON,Corporation Commissioner,,WRITE-IN,203-Yucca
Mohave,0,0,0,0,NON,Corporation Commissioner,,WRITE-IN,204-Chloride
Mohave,3,3,0,0,NON,Corporation Commissioner,,WRITE-IN,205-North Canyon
Mohave,1,1,0,0,NON,Corporation Commissioner,,WRITE-IN,206-Oatman
Mohave,4,2,1,1,NON,Corporation Commissioner,,WRITE-IN,207-Desert Hills
Mohave,3,0,3,0,NON,Corporation Commissioner,,WRITE-IN,208-Meadview
Mohave,8,4,4,0,NON,Corporation Commissioner,,WRITE-IN,209-Dolan Springs
Mohave,32,17,15,0,NON,Corporation Commissioner,,WRITE-IN,210-Golden Valley
Mohave,48,15,31,2,NON,Corporation Commissioner,,WRITE-IN,211-Bullhead City
Mohave,42,9,30,3,NON,Corporation Commissioner,,WRITE-IN,212-Mohave Valley
Mohave,10,3,6,1,NON,Corporation Commissioner,,WRITE-IN,213-Hackberry
Mohave,1,0,1,0,NON,Corporation Commissioner,,WRITE-IN,214-Truxton
Mohave,34,18,16,0,NON,Corporation Commissioner,,WRITE-IN,215-Kingman Central
Mohave,22,5,15,2,NON,Corporation Commissioner,,WRITE-IN,216-Kingman North
Mohave,35,14,21,0,NON,Corporation Commissioner,,WRITE-IN,217-Kingman South
Mohave,31,7,21,3,NON,Corporation Commissioner,,WRITE-IN,218-Kingman East
Mohave,24,8,16,0,NON,Corporation Commissioner,,WRITE-IN,219-Lake Havasu North
Mohave,74,21,49,4,NON,Corporation Commissioner,,WRITE-IN,220-Lake Havasu South
Mohave,5,3,2,0,NON,Corporation Commissioner,,WRITE-IN,221-Littlefield
Mohave,6,2,4,0,NON,Corporation Commissioner,,WRITE-IN,222-Golden Shores
Mohave,1,0,1,0,NON,Corporation Commissioner,,WRITE-IN,223-Moccasin
Mohave,2,1,1,0,NON,Corporation Commissioner,,WRITE-IN,224-Peach Springs
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,201-Wikieup
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,202-White Hills
Mohave,3,0,3,0,,Corporation Commissioner,,OVER VOTES,203-Yucca
Mohave,3,0,3,0,,Corporation Commissioner,,OVER VOTES,204-Chloride
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,205-North Canyon
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,206-Oatman
Mohave,3,3,0,0,,Corporation Commissioner,,OVER VOTES,207-Desert Hills
Mohave,3,0,3,0,,Corporation Commissioner,,OVER VOTES,208-Meadview
Mohave,3,0,3,0,,Corporation Commissioner,,OVER VOTES,209-Dolan Springs
Mohave,18,3,15,0,,Corporation Commissioner,,OVER VOTES,210-Golden Valley
Mohave,36,12,24,0,,Corporation Commissioner,,OVER VOTES,211-Bullhead City
Mohave,51,15,33,3,,Corporation Commissioner,,OVER VOTES,212-Mohave Valley
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,213-Hackberry
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,214-Truxton
Mohave,21,9,12,0,,Corporation Commissioner,,OVER VOTES,215-Kingman Central
Mohave,30,12,18,0,,Corporation Commissioner,,OVER VOTES,216-Kingman North
Mohave,18,3,15,0,,Corporation Commissioner,,OVER VOTES,217-Kingman South
Mohave,21,6,15,0,,Corporation Commissioner,,OVER VOTES,218-Kingman East
Mohave,33,12,21,0,,Corporation Commissioner,,OVER VOTES,219-Lake Havasu North
Mohave,60,18,42,0,,Corporation Commissioner,,OVER VOTES,220-Lake Havasu South
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,221-Littlefield
Mohave,3,0,3,0,,Corporation Commissioner,,OVER VOTES,222-Golden Shores
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,223-Moccasin
Mohave,0,0,0,0,,Corporation Commissioner,,OVER VOTES,224-Peach Springs
Mohave,163,81,79,3,,Corporation Commissioner,,UNDER VOTES,201-Wikieup
Mohave,183,62,113,8,,Corporation Commissioner,,UNDER VOTES,202-White Hills
Mohave,394,148,225,21,,Corporation Commissioner,,UNDER VOTES,203-Yucca
Mohave,401,105,270,26,,Corporation Commissioner,,UNDER VOTES,204-Chloride
Mohave,871,569,206,96,,Corporation Commissioner,,UNDER VOTES,205-North Canyon
Mohave,97,49,39,9,,Corporation Commissioner,,UNDER VOTES,206-Oatman
Mohave,1308,409,806,93,,Corporation Commissioner,,UNDER VOTES,207-Desert Hills
Mohave,576,173,384,19,,Corporation Commissioner,,UNDER VOTES,208-Meadview
Mohave,700,224,421,55,,Corporation Commissioner,,UNDER VOTES,209-Dolan Springs
Mohave,4160,1499,2381,280,,Corporation Commissioner,,UNDER VOTES,210-Golden Valley
Mohave,14022,4126,8968,928,,Corporation Commissioner,,UNDER VOTES,211-Bullhead City
Mohave,8452,3145,4743,564,,Corporation Commissioner,,UNDER VOTES,212-Mohave Valley
Mohave,1125,450,617,58,,Corporation Commissioner,,UNDER VOTES,213-Hackberry
Mohave,87,16,71,0,,Corporation Commissioner,,UNDER VOTES,214-Truxton
Mohave,3607,1272,1975,360,,Corporation Commissioner,,UNDER VOTES,215-Kingman Central
Mohave,4337,1538,2441,358,,Corporation Commissioner,,UNDER VOTES,216-Kingman North
Mohave,5001,1694,2967,340,,Corporation Commissioner,,UNDER VOTES,217-Kingman South
Mohave,6057,2016,3593,448,,Corporation Commissioner,,UNDER VOTES,218-Kingman East
Mohave,6608,2069,4146,393,,Corporation Commissioner,,UNDER VOTES,219-Lake Havasu North
Mohave,18325,5115,12114,1096,,Corporation Commissioner,,UNDER VOTES,220-Lake Havasu South
Mohave,924,526,310,88,,Corporation Commissioner,,UNDER VOTES,221-Littlefield
Mohave,799,356,406,37,,Corporation Commissioner,,UNDER VOTES,222-Golden Shores
Mohave,60,33,25,2,,Corporation Commissioner,,UNDER VOTES,223-Moccasin
Mohave,299,178,76,45,,Corporation Commissioner,,UNDER VOTES,224-Peach Springs
Mohave,136,53,78,5,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",201-Wikieup
Mohave,760,516,176,68,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",205-North Canyon
Mohave,916,381,503,32,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",213-Hackberry
Mohave,78,18,58,2,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",214-Truxton
Mohave,2384,936,1315,133,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",215-Kingman Central
Mohave,4335,1515,2598,222,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",218-Kingman East
Mohave,594,333,231,30,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",221-Littlefield
Mohave,38,27,9,2,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",223-Moccasin
Mohave,68,38,20,10,REP,Board of Supervisors Dist. 1,,"WATSON, GARY L.",224-Peach Springs
Mohave,19,6,12,1,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",201-Wikieup
Mohave,71,45,20,6,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",205-North Canyon
Mohave,282,109,164,9,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",213-Hackberry
Mohave,17,3,14,0,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",214-Truxton
Mohave,853,253,551,49,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",215-Kingman Central
Mohave,1404,402,930,72,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",218-Kingman East
Mohave,288,145,120,23,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",221-Littlefield
Mohave,28,19,8,1,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",223-Moccasin
Mohave,166,103,41,22,DEM,Board of Supervisors Dist. 1,,"PALMER, JANICE L.",224-Peach Springs
Mohave,0,0,0,0,NON,Board of Supervisors Dist. 1,,WRITE-IN,201-Wikieup
Mohave,5,3,2,0,NON,Board of Supervisors Dist. 1,,WRITE-IN,205-North Canyon
Mohave,6,0,6,0,NON,Board of Supervisors Dist. 1,,WRITE-IN,213-Hackberry
Mohave,5,0,5,0,NON,Board of Supervisors Dist. 1,,WRITE-IN,214-Truxton
Mohave,7,4,1,2,NON,Board of Supervisors Dist. 1,,WRITE-IN,215-Kingman Central
Mohave,25,7,15,3,NON,Board of Supervisors Dist. 1,,WRITE-IN,218-Kingman East
Mohave,3,2,1,0,NON,Board of Supervisors Dist. 1,,WRITE-IN,221-Littlefield
Mohave,2,0,2,0,NON,Board of Supervisors Dist. 1,,WRITE-IN,223-Moccasin
Mohave,0,0,0,0,NON,Board of Supervisors Dist. 1,,WRITE-IN,224-Peach Springs
Mohave,1,0,1,0,,Board of Supervisors Dist. 1,,OVER VOTES,201-Wikieup
Mohave,1,1,0,0,,Board of Supervisors Dist. 1,,OVER VOTES,205-North Canyon
Mohave,0,0,0,0,,Board of Supervisors Dist. 1,,OVER VOTES,213-Hackberry
Mohave,0,0,0,0,,Board of Supervisors Dist. 1,,OVER VOTES,214-Truxton
Mohave,1,0,1,0,,Board of Supervisors Dist. 1,,OVER VOTES,215-Kingman Central
Mohave,6,0,6,0,,Board of Supervisors Dist. 1,,OVER VOTES,218-Kingman East
Mohave,0,0,0,0,,Board of Supervisors Dist. 1,,OVER VOTES,221-Littlefield
Mohave,0,0,0,0,,Board of Supervisors Dist. 1,,OVER VOTES,223-Moccasin
Mohave,0,0,0,0,,Board of Supervisors Dist. 1,,OVER VOTES,224-Peach Springs
Mohave,19,10,9,0,,Board of Supervisors Dist. 1,,UNDER VOTES,201-Wikieup
Mohave,229,111,96,22,,Board of Supervisors Dist. 1,,UNDER VOTES,205-North Canyon
Mohave,100,41,54,5,,Board of Supervisors Dist. 1,,UNDER VOTES,213-Hackberry
Mohave,5,0,5,0,,Board of Supervisors Dist. 1,,UNDER VOTES,214-Truxton
Mohave,340,122,178,40,,Board of Supervisors Dist. 1,,UNDER VOTES,215-Kingman Central
Mohave,513,170,309,34,,Board of Supervisors Dist. 1,,UNDER VOTES,218-Kingman East
Mohave,80,44,27,9,,Board of Supervisors Dist. 1,,UNDER VOTES,221-Littlefield
Mohave,3,0,3,0,,Board of Supervisors Dist. 1,,UNDER VOTES,223-Moccasin
Mohave,7,2,3,2,,Board of Supervisors Dist. 1,,UNDER VOTES,224-Peach Springs
Mohave,9883,2868,6602,413,REP,Board of Supervisors Dist. 2,,"ANGIUS, HILDY",211-Bullhead City
Mohave,141,43,89,9,NON,Board of Supervisors Dist. 2,,WRITE-IN,211-Bullhead City
Mohave,14,3,11,0,,Board of Supervisors Dist. 2,,OVER VOTES,211-Bullhead City
Mohave,3810,989,2623,198,,Board of Supervisors Dist. 2,,UNDER VOTES,211-Bullhead City
Mohave,10768,2884,7533,351,REP,Board of Supervisors Dist. 3,,"JOHNSON, BUSTER",220-Lake Havasu South
Mohave,6270,1830,4153,287,IND,Board of Supervisors Dist. 3,,"MOONEYHAM, CASSANDRA",220-Lake Havasu South
Mohave,28,6,20,2,NON,Board of Supervisors Dist. 3,,WRITE-IN,220-Lake Havasu South
Mohave,13,4,9,0,,Board of Supervisors Dist. 3,,OVER VOTES,220-Lake Havasu South
Mohave,1781,460,1229,92,,Board of Supervisors Dist. 3,,UNDER VOTES,220-Lake Havasu South
Mohave,138,53,78,7,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",202-White Hills
Mohave,301,81,208,12,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",204-Chloride
Mohave,80,33,44,3,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",206-Oatman
Mohave,498,175,306,17,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",208-Meadview
Mohave,557,216,315,26,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",209-Dolan Springs
Mohave,2953,1069,1752,132,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",210-Golden Valley
Mohave,3251,1211,1840,200,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",216-Kingman North
Mohave,4212,1515,2528,169,REP,Board of Supervisors Dist. 4,,"BISHOP, JEAN",217-Kingman South
Mohave,6,0,5,1,NON,Board of Supervisors Dist. 4,,WRITE-IN,202-White Hills
Mohave,13,4,8,1,NON,Board of Supervisors Dist. 4,,WRITE-IN,204-Chloride
Mohave,4,3,1,0,NON,Board of Supervisors Dist. 4,,WRITE-IN,206-Oatman
