county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
Yavapai,208 - YARN,PRESCOTT VALLEY COUNCIL MEMBER,,"MALLORY, MARY",,0,0,0,0
Yavapai,208 - YARN,PRESCOTT VALLEY COUNCIL MEMBER,,"MONTES, SERGIO",,0,0,0,0
Yavapai,208 - YARN,PRESCOTT VALLEY COUNCIL MEMBER,,"NYE, LORA LEE",,0,0,0,0
Yavapai,208 - YARN,PRESCOTT VALLEY COUNCIL MEMBER,,"TROVINI, KEVIN",,0,0,0,0
Yavapai,208 - YARN,PRESCOTT VALLEY COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,208 - YARN,SEDONA MAYOR,,"MORIARTY, SANDRA J ""SANDY""",,0,0,0,0
Yavapai,208 - YARN,SEDONA MAYOR,,Write-In,,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"CURRIVAN, JOHN",,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"MARTINEZ, JOHN",,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"VERNIER, JOE",,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"WILLIAMSON, JESSICA",,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"LAMKIN, TOM",,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"MAYER, GERHARD",,0,0,0,0
Yavapai,208 - YARN,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,208 - YARN,WICKENBURG MAYOR,,"COOK, JOHN H",,0,0,0,0
Yavapai,208 - YARN,WICKENBURG MAYOR,,"SICKLES, EVERETT A",,0,0,0,0
Yavapai,208 - YARN,WICKENBURG MAYOR,,Write-In,,0,0,0,0
Yavapai,208 - YARN,WICKENBURG COUNCIL MEMBER,,"BLUNT, KELLY",,0,0,0,0
Yavapai,208 - YARN,WICKENBURG COUNCIL MEMBER,,"CRISSMAN, SAM",,0,0,0,0
Yavapai,208 - YARN,WICKENBURG COUNCIL MEMBER,,"KARDINAL, ROYCE",,0,0,0,0
Yavapai,208 - YARN,WICKENBURG COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 436,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 436,,NO,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 434,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 434,,NO,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 437,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 437,,NO,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 439,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 439,,NO,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 494,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 494,,NO,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 495,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 495,,NO,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 496,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 496,,NO,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 435,,YES,,0,0,0,0
Yavapai,208 - YARN,PROPOSITION 435,,NO,,0,0,0,0
Yavapai,208 - YARN,QUESTION 1,,YES,,0,0,0,0
Yavapai,208 - YARN,QUESTION 1,,NO,,0,0,0,0
Yavapai,208 - YARN,QUESTION 2,,YES,,0,0,0,0
Yavapai,208 - YARN,QUESTION 2,,NO,,0,0,0,0
Yavapai,209 - WICK,U.S. SENATOR,,"KIRKPATRICK, ANN",DEM,1,17,0,18
Yavapai,209 - WICK,U.S. SENATOR,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,U.S. SENATOR,,Write-In,GRN,0,0,0,0
Yavapai,209 - WICK,U.S. SENATOR,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,U.S. SENATOR,,"MCCAIN, JOHN",REP,4,39,0,43
Yavapai,209 - WICK,U.S. SENATOR,,"MELUSKEY, ALEX",REP,0,10,0,10
Yavapai,209 - WICK,U.S. SENATOR,,"VAN STEENWYK, CLAIR",REP,1,7,0,8
Yavapai,209 - WICK,U.S. SENATOR,,"WARD, KELLI",REP,5,48,0,53
Yavapai,209 - WICK,U.S. SENATOR,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"OLIVAS, MIGUEL",DEM,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,Write-In,,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"BABEU, PAUL",REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"BENNETT, KEN",REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"GOWAN, DAVID",REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"KIEHNE, GARY",REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"REDD, SHAWN",REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,"ROGERS, WENDY",REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,1,16,0,17
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,Write-In,,0,0,0,0
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,6,63,0,69
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,"STRAUSS, RAY",REP,4,32,0,36
Yavapai,209 - WICK,U.S. REP IN CONGRESS - DIST. 4,,Write-In,REP,0,2,0,2
Yavapai,209 - WICK,STATE SENATOR - DIST. 1,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 1,,Write-In,GRN,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 1,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,9,78,0,87
Yavapai,209 - WICK,STATE SENATOR - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 6,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 6,,Write-In,GRN,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 6,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,0,0,0,0
Yavapai,209 - WICK,STATE SENATOR - DIST. 6,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,1,14,0,15
Yavapai,209 - WICK,STATE REP - DIST. 1,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 1,,Write-In,GRN,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 1,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,4,55,0,59
Yavapai,209 - WICK,STATE REP - DIST. 1,,"DAVIS, CHIP",REP,4,48,0,52
Yavapai,209 - WICK,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,3,53,0,56
Yavapai,209 - WICK,STATE REP - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 6,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 6,,Write-In,GRN,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 6,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 6,,"THORPE, BOB",REP,0,0,0,0
Yavapai,209 - WICK,STATE REP - DIST. 6,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,1,9,0,10
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM ""BILL""",DEM,1,11,0,12
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"BURNS, ROBERT ""BOB""",REP,4,51,0,55
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,2,42,0,44
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"GRAY, RICK",REP,2,30,0,32
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"MELVIN, AL",REP,3,33,0,36
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,3,54,0,57
Yavapai,209 - WICK,CORPORATION COMMISSIONER,,Write-In,REP,0,2,0,2
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 1,,Write-In,,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 1,,"HRIN, MARY BETH",REP,6,39,0,45
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,1,43,0,44
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 2,,Write-In,,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 2,,"THURMAN, THOMAS",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 2,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 3,,Write-In,,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL ""RANDY""",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 3,,"JOENS, DIANE",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 3,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 4,,Write-In,,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 4,,"BROWN, CRAIG",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 4,,"FESTENESE, MARLA",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 4,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 5,,Write-In,,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 5,,"IRWIN, STEVE",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 5,,"SMITH, JACK",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 5,,"WISE, HAROLD",REP,0,0,0,0
Yavapai,209 - WICK,BOARD OF SUPERVISORS - DIST. 5,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,COUNTY ASSESSOR,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,COUNTY ASSESSOR,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,COUNTY ASSESSOR,,"PEARSALL, PAM",REP,5,44,0,49
Yavapai,209 - WICK,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,5,40,0,45
Yavapai,209 - WICK,COUNTY ASSESSOR,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,COUNTY ATTORNEY,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,COUNTY ATTORNEY,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,COUNTY ATTORNEY,,"POLK, SHEILA",REP,9,71,0,80
Yavapai,209 - WICK,COUNTY ATTORNEY,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,COUNTY RECORDER,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,COUNTY RECORDER,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,9,72,0,81
Yavapai,209 - WICK,COUNTY RECORDER,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,COUNTY SCHOOL SUPERINTENDENT,,Write-In,,0,0,0,0
Yavapai,209 - WICK,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,9,72,0,81
Yavapai,209 - WICK,COUNTY SCHOOL SUPERINTENDENT,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,COUNTY SHERIFF,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,COUNTY SHERIFF,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,9,73,0,82
Yavapai,209 - WICK,COUNTY SHERIFF,,Write-In,REP,0,1,0,1
Yavapai,209 - WICK,COUNTY TREASURER,,Write-In,DEM,0,0,0,0
Yavapai,209 - WICK,COUNTY TREASURER,,Write-In,LBT,0,0,0,0
Yavapai,209 - WICK,COUNTY TREASURER,,"JACOBS, ROSS",REP,9,74,0,83
Yavapai,209 - WICK,COUNTY TREASURER,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 4,,Write-In,,0,0,0,0
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",REP,9,68,0,77
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 4,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 7,,Write-In,,0,0,0,0
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",REP,9,69,0,78
Yavapai,209 - WICK,JUDGE OF SUPERIOR COURT - DIV. 7,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,0,0,0,0
Yavapai,209 - WICK,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"GODINA, CARLOS",REP,0,0,0,0
Yavapai,209 - WICK,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"REIMER, MONTE",REP,0,0,0,0
Yavapai,209 - WICK,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Write-In,REP,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY MAYOR - 2-YEAR TERM,,"CROFT, DARRYL",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY MAYOR - 2-YEAR TERM,,"MCCAULLAY, ROBERT W",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY MAYOR - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"CUKA, SUSAN",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"LANE, ANNIE",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"MILLER, JACK",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"BEST, MIKE",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"HARRIS, ALEX",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"MENDOZA, COREY",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"TURNER, LON",,0,0,0,0
Yavapai,209 - WICK,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CLARKDALE MAYOR,,"VON GAUSIG, DOUG",,0,0,0,0
Yavapai,209 - WICK,CLARKDALE MAYOR,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CLARKDALE COUNCIL MEMBER,,"BUCKLEY, SCOTT",,0,0,0,0
Yavapai,209 - WICK,CLARKDALE COUNCIL MEMBER,,"DEHNERT, RICHARD",,0,0,0,0
Yavapai,209 - WICK,CLARKDALE COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE MAYOR,,"BOILY, DAVID",,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE MAYOR,,"GERMAN, CHARLIE",,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE MAYOR,,Write-In,,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE COUNCIL MEMBER,,"GERMAN, CAROL",,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE COUNCIL MEMBER,,"GEORGE, BRUCE",,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE COUNCIL MEMBER,,"JENKINS, DEE",,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE COUNCIL MEMBER,,"BUCHANAN, BUCK",,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE COUNCIL MEMBER,,"MURDOCK, JESSIE",,0,0,0,0
Yavapai,209 - WICK,CAMP VERDE COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD MAYOR,,"ELINSKI, TIM",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD MAYOR,,"GRIGAITIS, HOLLY",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD MAYOR,,"PRATT, TERENCE",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD MAYOR,,Write-In,,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD COUNCIL MEMBER,,"ALTHOUSE, DEB",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD COUNCIL MEMBER,,"HENRY, TOSCA",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD COUNCIL MEMBER,,"HILBERGER, ALBERT C",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD COUNCIL MEMBER,,"JAUREGUI, RUBEN",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD COUNCIL MEMBER,,"NAIRN, JACKIE",,0,0,0,0
Yavapai,209 - WICK,COTTONWOOD COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT MAYOR,,"NOLAN, TERRY",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT MAYOR,,"TREADWAY, DOUG",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT MAYOR,,Write-In,,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"CROFUTT, LORI",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"HUGHES, JOHN",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"LEONARD, KEVIN",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"REPAN, DENNIS",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"ROGERS, DENISE",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"TIMMONS, AMY",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"WENDT, VICTORIA J",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,"WRIGHT, NANCY",,0,0,0,0
Yavapai,209 - WICK,DEWEY-HUMBOLDT COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,209 - WICK,JEROME COUNCIL MEMBER,,"BACHRACH, HUNTER",,0,0,0,0
Yavapai,209 - WICK,JEROME COUNCIL MEMBER,,"BARBER, CHRISTINA ""ALEX""",,0,0,0,0
Yavapai,209 - WICK,JEROME COUNCIL MEMBER,,"CURRIER, LEW",,0,0,0,0
Yavapai,209 - WICK,JEROME COUNCIL MEMBER,,"VANDER HORST, FRANK",,0,0,0,0
Yavapai,209 - WICK,JEROME COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,209 - WICK,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,"BINSBACHER, BRIDGET",,0,0,0,0
Yavapai,209 - WICK,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,"TOMA, BEN",,0,0,0,0
Yavapai,209 - WICK,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,Write-In,,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"ANDERSON, RICK",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"ARPS, CRAIG",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"BRADFORD, CHARLOTTE",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"CILANO, JOEY",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"GROSSMAN, MARTY",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"MALLORY, MARY",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"MONTES, SERGIO",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"NYE, LORA LEE",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,"TROVINI, KEVIN",,0,0,0,0
Yavapai,209 - WICK,PRESCOTT VALLEY COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,209 - WICK,SEDONA MAYOR,,"MORIARTY, SANDRA J ""SANDY""",,0,0,0,0
Yavapai,209 - WICK,SEDONA MAYOR,,Write-In,,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"CURRIVAN, JOHN",,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"MARTINEZ, JOHN",,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"VERNIER, JOE",,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"WILLIAMSON, JESSICA",,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"LAMKIN, TOM",,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"MAYER, GERHARD",,0,0,0,0
Yavapai,209 - WICK,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,209 - WICK,WICKENBURG MAYOR,,"COOK, JOHN H",,0,26,0,26
Yavapai,209 - WICK,WICKENBURG MAYOR,,"SICKLES, EVERETT A",,1,4,0,5
Yavapai,209 - WICK,WICKENBURG MAYOR,,Write-In,,0,0,0,0
Yavapai,209 - WICK,WICKENBURG COUNCIL MEMBER,,"BLUNT, KELLY",,0,19,0,19
Yavapai,209 - WICK,WICKENBURG COUNCIL MEMBER,,"CRISSMAN, SAM",,0,20,0,20
Yavapai,209 - WICK,WICKENBURG COUNCIL MEMBER,,"KARDINAL, ROYCE",,1,24,0,25
Yavapai,209 - WICK,WICKENBURG COUNCIL MEMBER,,Write-In,,0,1,0,1
Yavapai,209 - WICK,PROPOSITION 436,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 436,,NO,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 434,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 434,,NO,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 437,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 437,,NO,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 439,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 439,,NO,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 494,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 494,,NO,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 495,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 495,,NO,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 496,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 496,,NO,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 435,,YES,,0,0,0,0
Yavapai,209 - WICK,PROPOSITION 435,,NO,,0,0,0,0
Yavapai,209 - WICK,QUESTION 1,,YES,,0,0,0,0
Yavapai,209 - WICK,QUESTION 1,,NO,,0,0,0,0
Yavapai,209 - WICK,QUESTION 2,,YES,,0,0,0,0
Yavapai,209 - WICK,QUESTION 2,,NO,,0,0,0,0
Yavapai,210 - WALNUT,U.S. SENATOR,,"KIRKPATRICK, ANN",DEM,0,4,0,4
Yavapai,210 - WALNUT,U.S. SENATOR,,Write-In,DEM,1,0,0,1
Yavapai,210 - WALNUT,U.S. SENATOR,,Write-In,GRN,0,0,0,0
Yavapai,210 - WALNUT,U.S. SENATOR,,Write-In,LBT,0,0,0,0
Yavapai,210 - WALNUT,U.S. SENATOR,,"MCCAIN, JOHN",REP,1,7,0,8
Yavapai,210 - WALNUT,U.S. SENATOR,,"MELUSKEY, ALEX",REP,0,0,0,0
Yavapai,210 - WALNUT,U.S. SENATOR,,"VAN STEENWYK, CLAIR",REP,0,1,0,1
Yavapai,210 - WALNUT,U.S. SENATOR,,"WARD, KELLI",REP,1,10,0,11
Yavapai,210 - WALNUT,U.S. SENATOR,,Write-In,REP,0,0,0,0
Yavapai,210 - WALNUT,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,0,0,0,0
Yavapai,210 - WALNUT,U.S. REP IN CONGRESS - DIST. 1,,"OLIVAS, MIGUEL",DEM,0,0,0,0
