county,precinct,votes,early_voting,election_day,provisional,polling_place_votes_ds200,early_votes_ds200,provisional_votes_ds200,party,office,district,candidate,subjurisdiction
Apache,RED VALLEY 52.1,7,1,5,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,ROCK POINT 54.1,8,2,6,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,ROUGH ROCK 56.1/56.2,5,1,3,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,ROUND ROCK 58.1,4,1,3,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,ROUND VALLEY 59.1-59.5,43,27,15,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,ST JOHNS 61.1-61.4,66,41,24,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,ST MICHAELS 65.1 SD08,17,8,9,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,SAWMILL,5,2,3,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,SPRINGERVILLE 70.1/70.2,51,31,19,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,STEAMBOAT,8,3,4,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,SWEETWATER 76.1,4,1,3,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,TACHEE 78.1,4,1,3,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,TEEC NOS POS 80.1,5,2,3,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,VERNON 82.1-82.6,86,65,20,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,WHEATFIELDS 84.1,6,2,3,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,WIDE RUINS 86.1 SD18,7,3,4,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,WINDOW ROCK 88.1 SD08,18,11,6,0,0,0,0,REP,Governor,,"DUCEY, DOUG",
Apache,ALPINE 02.1-02.7,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,CANYON DE CHELLY 03.1,7,3,3,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,CHINLE 05.1,3,2,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,CONCHO,2,1,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,CORNFIELDS 10.1 SD20,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,COTTONWOOD 11.1,2,0,2,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,CORONADO 12.1/12.2,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,DENNEHOTSO 13.1,2,0,2,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,EAGAR 16.1/16.2,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,FLAT TOP 17.1-17.4,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,FT DEFIANCE 19.1 SD08,7,3,3,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,GANADO NORTH 22.1 SD20,1,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,GANADO SOUTH 23.1 SD20,2,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,GREER,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,HOUCK 27.1 SD18,2,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,KINLICHEE,2,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,KLAGETOH,1,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,LUKACHUKAI 33.1/33.2,4,1,3,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,LUPTON 35.1 SD18,1,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,MCNARY 37.1 SD23,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,MANY FARMS 39.1/39.2,3,1,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,NAZLINI 43.1,1,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,NUTRIOSO 45.1-45.4,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,OAK SPRINGS,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,PUERCO 48.1 SD18,2,1,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,RED MESA 51.1,0,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,RED VALLEY 52.1,2,0,2,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,ROCK POINT 54.1,2,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,ROUGH ROCK 56.1/56.2,1,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,ROUND ROCK 58.1,1,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,ROUND VALLEY 59.1-59.5,1,1,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,ST JOHNS 61.1-61.4,2,1,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,ST MICHAELS 65.1 SD08,4,1,3,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,SAWMILL,1,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,SPRINGERVILLE 70.1/70.2,1,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,STEAMBOAT,2,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,SWEETWATER 76.1,1,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,TACHEE 78.1,1,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,TEEC NOS POS 80.1,1,0,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,VERNON 82.1-82.6,1,1,0,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,WHEATFIELDS 84.1,2,0,2,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,WIDE RUINS 86.1 SD18,1,0,1,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,WINDOW ROCK 88.1 SD08,4,2,2,0,0,0,0,GRN,Governor,,"TORRES, ANGEL",
Apache,ALPINE 02.1-02.7,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,CANYON DE CHELLY 03.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,CHINLE 05.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,CONCHO,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,CORNFIELDS 10.1 SD20,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,COTTONWOOD 11.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,CORONADO 12.1/12.2,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,DENNEHOTSO 13.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,EAGAR 16.1/16.2,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,FLAT TOP 17.1-17.4,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,FT DEFIANCE 19.1 SD08,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,GANADO NORTH 22.1 SD20,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,GANADO SOUTH 23.1 SD20,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,GREER,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,HOUCK 27.1 SD18,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,KINLICHEE,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,KLAGETOH,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,LUKACHUKAI 33.1/33.2,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,LUPTON 35.1 SD18,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,MCNARY 37.1 SD23,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,MANY FARMS 39.1/39.2,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,NAZLINI 43.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,NUTRIOSO 45.1-45.4,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,OAK SPRINGS,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,PUERCO 48.1 SD18,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,RED MESA 51.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,RED VALLEY 52.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,ROCK POINT 54.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,ROUGH ROCK 56.1/56.2,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,ROUND ROCK 58.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,ROUND VALLEY 59.1-59.5,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,ST JOHNS 61.1-61.4,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,ST MICHAELS 65.1 SD08,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,SAWMILL,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,SPRINGERVILLE 70.1/70.2,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,STEAMBOAT,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,SWEETWATER 76.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,TACHEE 78.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,TEEC NOS POS 80.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,VERNON 82.1-82.6,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,WHEATFIELDS 84.1,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,WIDE RUINS 86.1 SD18,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,WINDOW ROCK 88.1 SD08,0,0,0,0,0,0,0,NON,Governor,,WRITE-IN,
Apache,ALPINE 02.1-02.7,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,CANYON DE CHELLY 03.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,CHINLE 05.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,CONCHO,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,CORNFIELDS 10.1 SD20,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,COTTONWOOD 11.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,CORONADO 12.1/12.2,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,DENNEHOTSO 13.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,EAGAR 16.1/16.2,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,FLAT TOP 17.1-17.4,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,FT DEFIANCE 19.1 SD08,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,GANADO NORTH 22.1 SD20,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,GANADO SOUTH 23.1 SD20,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,GREER,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,HOUCK 27.1 SD18,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,KINLICHEE,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,KLAGETOH,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,LUKACHUKAI 33.1/33.2,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,LUPTON 35.1 SD18,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,MCNARY 37.1 SD23,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,MANY FARMS 39.1/39.2,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,NAZLINI 43.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,NUTRIOSO 45.1-45.4,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,OAK SPRINGS,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,PUERCO 48.1 SD18,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,RED MESA 51.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,RED VALLEY 52.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,ROCK POINT 54.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,ROUGH ROCK 56.1/56.2,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,ROUND ROCK 58.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,ROUND VALLEY 59.1-59.5,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,ST JOHNS 61.1-61.4,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,ST MICHAELS 65.1 SD08,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,SAWMILL,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,SPRINGERVILLE 70.1/70.2,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,STEAMBOAT,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,SWEETWATER 76.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,TACHEE 78.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,TEEC NOS POS 80.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,VERNON 82.1-82.6,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,WHEATFIELDS 84.1,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,WIDE RUINS 86.1 SD18,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,WINDOW ROCK 88.1 SD08,0,0,0,0,0,0,0,,Governor,,OVER VOTES,
Apache,ALPINE 02.1-02.7,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,CANYON DE CHELLY 03.1,2,1,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,CHINLE 05.1,1,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,CONCHO,1,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,CORNFIELDS 10.1 SD20,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,COTTONWOOD 11.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,CORONADO 12.1/12.2,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,DENNEHOTSO 13.1,1,0,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,EAGAR 16.1/16.2,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,FLAT TOP 17.1-17.4,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,FT DEFIANCE 19.1 SD08,4,1,2,0,0,0,0,,Governor,,UNDER VOTES,
Apache,GANADO NORTH 22.1 SD20,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,GANADO SOUTH 23.1 SD20,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,GREER,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,HOUCK 27.1 SD18,1,0,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,KINLICHEE,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,KLAGETOH,1,0,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,LUKACHUKAI 33.1/33.2,1,0,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,LUPTON 35.1 SD18,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,MCNARY 37.1 SD23,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,MANY FARMS 39.1/39.2,2,1,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,NAZLINI 43.1,1,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,NUTRIOSO 45.1-45.4,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,OAK SPRINGS,1,0,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,PUERCO 48.1 SD18,1,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,RED MESA 51.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,RED VALLEY 52.1,1,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,ROCK POINT 54.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,ROUGH ROCK 56.1/56.2,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,ROUND ROCK 58.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,ROUND VALLEY 59.1-59.5,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,ST JOHNS 61.1-61.4,1,1,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,ST MICHAELS 65.1 SD08,1,0,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,SAWMILL,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,SPRINGERVILLE 70.1/70.2,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,STEAMBOAT,2,0,1,0,0,0,0,,Governor,,UNDER VOTES,
Apache,SWEETWATER 76.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,TACHEE 78.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,TEEC NOS POS 80.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,VERNON 82.1-82.6,1,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,WHEATFIELDS 84.1,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,WIDE RUINS 86.1 SD18,0,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,WINDOW ROCK 88.1 SD08,1,0,0,0,0,0,0,,Governor,,UNDER VOTES,
Apache,ALPINE 02.1-02.7,6,5,1,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,CANYON DE CHELLY 03.1,141,67,73,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,CHINLE 05.1,65,30,34,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,CONCHO,25,19,5,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,CORNFIELDS 10.1 SD20,33,8,24,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,COTTONWOOD 11.1,61,17,42,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,CORONADO 12.1/12.2,8,5,2,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,DENNEHOTSO 13.1,42,6,35,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,EAGAR 16.1/16.2,13,9,4,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,FLAT TOP 17.1-17.4,8,6,1,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,FT DEFIANCE 19.1 SD08,139,71,65,2,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,GANADO NORTH 22.1 SD20,31,13,18,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,GANADO SOUTH 23.1 SD20,47,17,29,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,GREER,3,2,0,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,HOUCK 27.1 SD18,44,17,26,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,KINLICHEE,52,15,35,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,KLAGETOH,38,14,24,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,LUKACHUKAI 33.1/33.2,70,18,51,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,LUPTON 35.1 SD18,27,8,18,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,MCNARY 37.1 SD23,6,1,5,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,MANY FARMS 39.1/39.2,65,27,37,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,MEXICAN WATER 41.1,6,1,4,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,NAZLINI 43.1,43,19,23,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,NUTRIOSO 45.1-45.4,5,4,0,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,OAK SPRINGS,23,11,12,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,PUERCO 48.1 SD18,56,24,32,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,RED MESA 51.1,8,2,5,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,RED VALLEY 52.1,26,7,19,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,ROCK POINT 54.1,56,11,44,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,ROUGH ROCK 56.1/56.2,35,8,25,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,ROUND ROCK 58.1,41,10,31,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,ROUND VALLEY 59.1-59.5,7,4,2,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,ST JOHNS 61.1-61.4,20,13,7,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,ST MICHAELS 65.1 SD08,93,44,48,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,SAWMILL,36,12,23,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,SPRINGERVILLE 70.1/70.2,16,11,5,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,STEAMBOAT,57,19,37,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,SWEETWATER 76.1,25,6,19,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,TACHEE 78.1,22,7,15,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,TEEC NOS POS 80.1,28,5,21,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,VERNON 82.1-82.6,18,16,2,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,WHEATFIELDS 84.1,70,21,46,3,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,WIDE RUINS 86.1 SD18,34,11,22,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,WINDOW ROCK 88.1 SD08,74,43,30,0,0,0,0,DEM,State Senate,7,"PESHLAKAI, JAMESCITA",
Apache,ALPINE 02.1-02.7,20,16,4,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,CANYON DE CHELLY 03.1,14,6,7,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,CHINLE 05.1,9,4,4,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,CONCHO,104,76,28,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,CORNFIELDS 10.1 SD20,3,1,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,COTTONWOOD 11.1,5,1,3,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,CORONADO 12.1/12.2,52,30,21,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,DENNEHOTSO 13.1,5,0,5,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,EAGAR 16.1/16.2,66,46,19,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,FLAT TOP 17.1-17.4,50,33,17,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,FT DEFIANCE 19.1 SD08,19,10,8,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,GANADO NORTH 22.1 SD20,3,0,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,GANADO SOUTH 23.1 SD20,5,2,3,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,GREER,8,6,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,HOUCK 27.1 SD18,8,3,4,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,KINLICHEE,3,1,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,KLAGETOH,3,1,1,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,LUKACHUKAI 33.1/33.2,5,0,4,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,LUPTON 35.1 SD18,4,0,3,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,MCNARY 37.1 SD23,0,0,0,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,MANY FARMS 39.1/39.2,5,2,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,MEXICAN WATER 41.1,0,0,0,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,NAZLINI 43.1,3,1,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,NUTRIOSO 45.1-45.4,20,16,3,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,OAK SPRINGS,1,0,1,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,PUERCO 48.1 SD18,17,8,8,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,RED MESA 51.1,1,0,0,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,RED VALLEY 52.1,6,0,5,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,ROCK POINT 54.1,5,1,4,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,ROUGH ROCK 56.1/56.2,3,0,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,ROUND ROCK 58.1,2,0,2,0,0,0,0,REP,State Senate,7,"MEALER, JL",
Apache,ROUND VALLEY 59.1-59.5,39,24,14,0,0,0,0,REP,State Senate,7,"MEALER, JL",
