county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
Mohave,220-Lake Havasu South,U.S. Senate,,UNDER VOTES,,192,146,46,0
Mohave,221-Littlefield,U.S. Senate,,UNDER VOTES,,10,4,6,0
Mohave,222-Golden Shores,U.S. Senate,,UNDER VOTES,,12,5,7,0
Mohave,223-Moccasin A,U.S. Senate,,UNDER VOTES,,0,0,0,0
Mohave,224-Peach Springs,U.S. Senate,,UNDER VOTES,,2,1,1,0
Mohave,223-Moccasin A,U.S. House,1,"ROGERS, WENDY",REP,42,19,18,5
Mohave,224-Peach Springs,U.S. House,1,"ROGERS, WENDY",REP,33,10,23,0
Mohave,223-Moccasin A,U.S. House,1,"O'HALLERAN, TOM",DEM,25,5,12,8
Mohave,224-Peach Springs,U.S. House,1,"O'HALLERAN, TOM",DEM,155,56,97,2
Mohave,223-Moccasin A,U.S. House,1,WRITE-IN,NON,0,0,0,0
Mohave,224-Peach Springs,U.S. House,1,WRITE-IN,NON,0,0,0,0
Mohave,223-Moccasin A,U.S. House,1,OVER VOTES,,0,0,0,0
Mohave,224-Peach Springs,U.S. House,1,OVER VOTES,,0,0,0,0
Mohave,223-Moccasin A,U.S. House,1,UNDER VOTES,,3,1,0,2
Mohave,224-Peach Springs,U.S. House,1,UNDER VOTES,,2,1,1,0
Mohave,201-Wikieup,U.S. House,4,"GOSAR, PAUL",REP,127,77,50,0
Mohave,202-White Hills,U.S. House,4,"GOSAR, PAUL",REP,102,65,37,0
Mohave,203-Yucca,U.S. House,4,"GOSAR, PAUL",REP,319,216,99,4
Mohave,204-Chloride,U.S. House,4,"GOSAR, PAUL",REP,284,207,77,0
Mohave,205-North Canyon,U.S. House,4,"GOSAR, PAUL",REP,766,331,350,85
Mohave,206-Oatman,U.S. House,4,"GOSAR, PAUL",REP,53,27,26,0
Mohave,207-Desert Hills,U.S. House,4,"GOSAR, PAUL",REP,982,677,292,13
Mohave,208-Meadview,U.S. House,4,"GOSAR, PAUL",REP,465,316,145,4
Mohave,209-Dolan Springs,U.S. House,4,"GOSAR, PAUL",REP,427,247,178,2
Mohave,210-Golden Valley,U.S. House,4,"GOSAR, PAUL",REP,2783,1851,911,21
Mohave,211-Bullhead City,U.S. House,4,"GOSAR, PAUL",REP,8340,6016,2249,75
Mohave,212-Mohave Valley,U.S. House,4,"GOSAR, PAUL",REP,5350,3451,1802,97
Mohave,213-Hackberry,U.S. House,4,"GOSAR, PAUL",REP,970,613,351,6
Mohave,214-Truxton,U.S. House,4,"GOSAR, PAUL",REP,80,64,14,2
Mohave,215-Kingman Central C,U.S. House,4,"GOSAR, PAUL",REP,2063,1287,726,50
Mohave,216-Kingman North,U.S. House,4,"GOSAR, PAUL",REP,2683,1718,911,54
Mohave,217-Kingman South,U.S. House,4,"GOSAR, PAUL",REP,3830,2520,1257,53
Mohave,218-Kingman East,U.S. House,4,"GOSAR, PAUL",REP,4171,2769,1329,73
Mohave,219-Lake Havasu North A/C,U.S. House,4,"GOSAR, PAUL",REP,4947,3626,1271,50
Mohave,220-Lake Havasu South,U.S. House,4,"GOSAR, PAUL",REP,12657,9017,3517,123
Mohave,221-Littlefield,U.S. House,4,"GOSAR, PAUL",REP,552,274,272,6
Mohave,222-Golden Shores,U.S. House,4,"GOSAR, PAUL",REP,541,310,193,38
Mohave,201-Wikieup,U.S. House,4,"BRILL, DAVID",DEM,18,11,7,0
Mohave,202-White Hills,U.S. House,4,"BRILL, DAVID",DEM,40,23,16,1
Mohave,203-Yucca,U.S. House,4,"BRILL, DAVID",DEM,76,64,12,0
Mohave,204-Chloride,U.S. House,4,"BRILL, DAVID",DEM,63,49,14,0
Mohave,205-North Canyon,U.S. House,4,"BRILL, DAVID",DEM,41,21,17,3
Mohave,206-Oatman,U.S. House,4,"BRILL, DAVID",DEM,15,9,6,0
Mohave,207-Desert Hills,U.S. House,4,"BRILL, DAVID",DEM,271,205,64,2
Mohave,208-Meadview,U.S. House,4,"BRILL, DAVID",DEM,154,121,33,0
Mohave,209-Dolan Springs,U.S. House,4,"BRILL, DAVID",DEM,172,124,47,1
Mohave,210-Golden Valley,U.S. House,4,"BRILL, DAVID",DEM,829,586,238,5
Mohave,211-Bullhead City,U.S. House,4,"BRILL, DAVID",DEM,3360,2513,814,33
Mohave,212-Mohave Valley,U.S. House,4,"BRILL, DAVID",DEM,1866,1287,538,41
Mohave,213-Hackberry,U.S. House,4,"BRILL, DAVID",DEM,276,186,89,1
Mohave,214-Truxton,U.S. House,4,"BRILL, DAVID",DEM,13,9,3,1
Mohave,215-Kingman Central C,U.S. House,4,"BRILL, DAVID",DEM,857,602,229,26
Mohave,216-Kingman North,U.S. House,4,"BRILL, DAVID",DEM,922,685,217,20
Mohave,217-Kingman South,U.S. House,4,"BRILL, DAVID",DEM,1297,934,341,22
Mohave,218-Kingman East,U.S. House,4,"BRILL, DAVID",DEM,1268,932,321,15
Mohave,219-Lake Havasu North A/C,U.S. House,4,"BRILL, DAVID",DEM,1260,994,261,5
Mohave,220-Lake Havasu South,U.S. House,4,"BRILL, DAVID",DEM,3626,2718,879,29
Mohave,221-Littlefield,U.S. House,4,"BRILL, DAVID",DEM,260,145,110,5
Mohave,222-Golden Shores,U.S. House,4,"BRILL, DAVID",DEM,189,121,61,7
Mohave,201-Wikieup,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,0,0,0,0
Mohave,202-White Hills,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,5,3,2,0
Mohave,203-Yucca,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,7,6,1,0
Mohave,204-Chloride,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,6,5,1,0
Mohave,205-North Canyon,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,15,6,8,1
Mohave,206-Oatman,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,2,2,0,0
Mohave,207-Desert Hills,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,15,12,3,0
Mohave,208-Meadview,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,5,4,1,0
Mohave,209-Dolan Springs,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,10,5,5,0
Mohave,210-Golden Valley,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,65,42,23,0
Mohave,211-Bullhead City,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,153,102,48,3
Mohave,212-Mohave Valley,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,102,68,32,2
Mohave,213-Hackberry,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,14,11,3,0
Mohave,214-Truxton,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,2,2,0,0
Mohave,215-Kingman Central C,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,60,40,17,3
Mohave,216-Kingman North,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,64,42,21,1
Mohave,217-Kingman South,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,72,44,28,0
Mohave,218-Kingman East,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,101,66,33,2
Mohave,219-Lake Havasu North A/C,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,55,44,10,1
Mohave,220-Lake Havasu South,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,200,126,72,2
Mohave,221-Littlefield,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,10,7,3,0
Mohave,222-Golden Shores,U.S. House,4,"KNAUER, HARYAKSHA GREGOR",GRN,18,10,6,2
Mohave,201-Wikieup,U.S. House,4,WRITE-IN,NON,0,0,0,0
Mohave,202-White Hills,U.S. House,4,WRITE-IN,NON,0,0,0,0
