county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
La Paz,058 Quartzsite Two,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,178,106,56,16
La Paz,059 Cibola,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,10,4,6,0
La Paz,060 Ehrenberg,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,45,25,14,6
La Paz,062 Vicksburg,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,27,26,1,0
La Paz,064 Quartzsite Three,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,73,52,16,5
La Paz,051 Parker,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,508,199,256,53
La Paz,052 Poston,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,87,22,58,7
La Paz,054 Upriver,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,183,109,53,21
La Paz,055 Bouse,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,57,38,16,3
La Paz,056 Wenden,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,18,11,5,2
La Paz,057 Salome,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,130,70,41,19
La Paz,058 Quartzsite Two,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,141,76,48,17
La Paz,059 Cibola,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,12,8,4,0
La Paz,060 Ehrenberg,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,35,19,12,4
La Paz,062 Vicksburg,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,28,25,3,0
La Paz,064 Quartzsite Three,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,71,52,13,6
La Paz,051 Parker,Corporation Commissioner,,WRITE-IN,NON,3,0,2,1
La Paz,052 Poston,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
La Paz,054 Upriver,Corporation Commissioner,,WRITE-IN,NON,1,0,1,0
La Paz,055 Bouse,Corporation Commissioner,,WRITE-IN,NON,1,0,0,1
La Paz,056 Wenden,Corporation Commissioner,,WRITE-IN,NON,3,3,0,0
La Paz,057 Salome,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
La Paz,058 Quartzsite Two,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
La Paz,059 Cibola,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
La Paz,060 Ehrenberg,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
La Paz,062 Vicksburg,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
La Paz,064 Quartzsite Three,Corporation Commissioner,,WRITE-IN,NON,1,0,0,1
La Paz,051 Parker,Corporation Commissioner,,OVER VOTES,,2,0,2,0
La Paz,052 Poston,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,058 Quartzsite Two,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,059 Cibola,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Corporation Commissioner,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Corporation Commissioner,,UNDER VOTES,,519,197,272,50
La Paz,052 Poston,Corporation Commissioner,,UNDER VOTES,,53,29,18,6
La Paz,054 Upriver,Corporation Commissioner,,UNDER VOTES,,403,250,106,47
La Paz,055 Bouse,Corporation Commissioner,,UNDER VOTES,,95,51,33,11
La Paz,056 Wenden,Corporation Commissioner,,UNDER VOTES,,36,20,11,5
La Paz,057 Salome,Corporation Commissioner,,UNDER VOTES,,195,113,56,26
La Paz,058 Quartzsite Two,Corporation Commissioner,,UNDER VOTES,,272,148,77,47
La Paz,059 Cibola,Corporation Commissioner,,UNDER VOTES,,25,15,7,3
La Paz,060 Ehrenberg,Corporation Commissioner,,UNDER VOTES,,76,34,31,11
La Paz,062 Vicksburg,Corporation Commissioner,,UNDER VOTES,,45,37,1,7
La Paz,064 Quartzsite Three,Corporation Commissioner,,UNDER VOTES,,86,65,14,7
La Paz,051 Parker,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,1119,525,491,103
La Paz,052 Poston,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,113,34,70,9
La Paz,054 Upriver,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,936,569,267,100
La Paz,055 Bouse,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,283,169,86,28
La Paz,056 Wenden,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,86,44,29,13
La Paz,057 Salome,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,519,308,146,65
La Paz,058 Quartzsite Two,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,566,339,165,62
La Paz,059 Cibola,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,49,25,19,5
La Paz,060 Ehrenberg,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,182,95,64,23
La Paz,062 Vicksburg,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,140,112,13,15
La Paz,064 Quartzsite Three,Clerk of the Superior Court,,"SPIELMAN, MEGAN",REP,255,179,48,28
La Paz,051 Parker,Clerk of the Superior Court,,WRITE-IN,NON,32,8,21,3
La Paz,052 Poston,Clerk of the Superior Court,,WRITE-IN,NON,7,4,2,1
La Paz,054 Upriver,Clerk of the Superior Court,,WRITE-IN,NON,6,5,1,0
La Paz,055 Bouse,Clerk of the Superior Court,,WRITE-IN,NON,5,4,1,0
La Paz,056 Wenden,Clerk of the Superior Court,,WRITE-IN,NON,1,1,0,0
La Paz,057 Salome,Clerk of the Superior Court,,WRITE-IN,NON,2,2,0,0
La Paz,058 Quartzsite Two,Clerk of the Superior Court,,WRITE-IN,NON,4,2,2,0
La Paz,059 Cibola,Clerk of the Superior Court,,WRITE-IN,NON,0,0,0,0
La Paz,060 Ehrenberg,Clerk of the Superior Court,,WRITE-IN,NON,4,4,0,0
La Paz,062 Vicksburg,Clerk of the Superior Court,,WRITE-IN,NON,1,1,0,0
La Paz,064 Quartzsite Three,Clerk of the Superior Court,,WRITE-IN,NON,1,0,0,1
La Paz,051 Parker,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,052 Poston,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,058 Quartzsite Two,Clerk of the Superior Court,,OVER VOTES,,1,0,1,0
La Paz,059 Cibola,Clerk of the Superior Court,,OVER VOTES,,1,0,0,1
La Paz,060 Ehrenberg,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Clerk of the Superior Court,,UNDER VOTES,,280,111,136,33
La Paz,052 Poston,Clerk of the Superior Court,,UNDER VOTES,,38,14,19,5
La Paz,054 Upriver,Clerk of the Superior Court,,UNDER VOTES,,150,99,40,11
La Paz,055 Bouse,Clerk of the Superior Court,,UNDER VOTES,,41,23,17,1
La Paz,056 Wenden,Clerk of the Superior Court,,UNDER VOTES,,13,8,5,0
La Paz,057 Salome,Clerk of the Superior Court,,UNDER VOTES,,87,48,23,16
La Paz,058 Quartzsite Two,Clerk of the Superior Court,,UNDER VOTES,,133,71,39,23
La Paz,059 Cibola,Clerk of the Superior Court,,UNDER VOTES,,10,5,5,0
La Paz,060 Ehrenberg,Clerk of the Superior Court,,UNDER VOTES,,30,15,12,3
La Paz,062 Vicksburg,Clerk of the Superior Court,,UNDER VOTES,,16,14,1,1
La Paz,064 Quartzsite Three,Clerk of the Superior Court,,UNDER VOTES,,53,44,6,3
La Paz,057 Salome,Justice of the Peace Prec. 4,,"CARNEVALE, TAMMY",REP,1,1,0,0
La Paz,058 Quartzsite Two,Justice of the Peace Prec. 4,,"CARNEVALE, TAMMY",REP,564,333,168,63
La Paz,059 Cibola,Justice of the Peace Prec. 4,,"CARNEVALE, TAMMY",REP,49,25,19,5
La Paz,060 Ehrenberg,Justice of the Peace Prec. 4,,"CARNEVALE, TAMMY",REP,179,94,65,20
La Paz,064 Quartzsite Three,Justice of the Peace Prec. 4,,"CARNEVALE, TAMMY",REP,255,178,49,28
La Paz,057 Salome,Justice of the Peace Prec. 4,,WRITE-IN,NON,0,0,0,0
La Paz,058 Quartzsite Two,Justice of the Peace Prec. 4,,WRITE-IN,NON,5,1,2,2
La Paz,059 Cibola,Justice of the Peace Prec. 4,,WRITE-IN,NON,1,1,0,0
La Paz,060 Ehrenberg,Justice of the Peace Prec. 4,,WRITE-IN,NON,4,2,1,1
La Paz,064 Quartzsite Three,Justice of the Peace Prec. 4,,WRITE-IN,NON,1,0,0,1
La Paz,057 Salome,Justice of the Peace Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,058 Quartzsite Two,Justice of the Peace Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,059 Cibola,Justice of the Peace Prec. 4,,OVER VOTES,,1,0,0,1
La Paz,060 Ehrenberg,Justice of the Peace Prec. 4,,OVER VOTES,,1,1,0,0
La Paz,064 Quartzsite Three,Justice of the Peace Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Justice of the Peace Prec. 4,,UNDER VOTES,,1,0,0,1
La Paz,058 Quartzsite Two,Justice of the Peace Prec. 4,,UNDER VOTES,,135,78,37,20
La Paz,059 Cibola,Justice of the Peace Prec. 4,,UNDER VOTES,,9,4,5,0
La Paz,060 Ehrenberg,Justice of the Peace Prec. 4,,UNDER VOTES,,32,17,10,5
La Paz,064 Quartzsite Three,Justice of the Peace Prec. 4,,UNDER VOTES,,53,45,5,3
La Paz,057 Salome,Constable Prec. 4,,"KOX, JAMES",REP,1,1,0,0
La Paz,058 Quartzsite Two,Constable Prec. 4,,"KOX, JAMES",REP,548,324,165,59
La Paz,059 Cibola,Constable Prec. 4,,"KOX, JAMES",REP,49,24,19,6
La Paz,060 Ehrenberg,Constable Prec. 4,,"KOX, JAMES",REP,168,88,61,19
La Paz,064 Quartzsite Three,Constable Prec. 4,,"KOX, JAMES",REP,253,178,47,28
La Paz,057 Salome,Constable Prec. 4,,WRITE-IN,NON,0,0,0,0
La Paz,058 Quartzsite Two,Constable Prec. 4,,WRITE-IN,NON,3,1,2,0
La Paz,059 Cibola,Constable Prec. 4,,WRITE-IN,NON,1,1,0,0
La Paz,060 Ehrenberg,Constable Prec. 4,,WRITE-IN,NON,5,4,0,1
La Paz,064 Quartzsite Three,Constable Prec. 4,,WRITE-IN,NON,1,0,0,1
La Paz,057 Salome,Constable Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,058 Quartzsite Two,Constable Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,059 Cibola,Constable Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,Constable Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Constable Prec. 4,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Constable Prec. 4,,UNDER VOTES,,1,0,0,1
La Paz,058 Quartzsite Two,Constable Prec. 4,,UNDER VOTES,,153,87,40,26
La Paz,059 Cibola,Constable Prec. 4,,UNDER VOTES,,10,5,5,0
La Paz,060 Ehrenberg,Constable Prec. 4,,UNDER VOTES,,43,22,15,6
La Paz,064 Quartzsite Three,Constable Prec. 4,,UNDER VOTES,,55,45,7,3
La Paz,056 Wenden,Justice of the Peace Prec. 5,,"SLAUGHTER, KAREN",REP,75,39,25,11
La Paz,057 Salome,Justice of the Peace Prec. 5,,"SLAUGHTER, KAREN",REP,465,276,134,55
La Paz,062 Vicksburg,Justice of the Peace Prec. 5,,"SLAUGHTER, KAREN",REP,137,111,13,13
La Paz,056 Wenden,Justice of the Peace Prec. 5,,WRITE-IN,NON,4,3,0,1
La Paz,057 Salome,Justice of the Peace Prec. 5,,WRITE-IN,NON,35,23,8,4
La Paz,062 Vicksburg,Justice of the Peace Prec. 5,,WRITE-IN,NON,5,3,0,2
La Paz,056 Wenden,Justice of the Peace Prec. 5,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Justice of the Peace Prec. 5,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Justice of the Peace Prec. 5,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Justice of the Peace Prec. 5,,UNDER VOTES,,21,11,9,1
La Paz,057 Salome,Justice of the Peace Prec. 5,,UNDER VOTES,,106,58,27,21
La Paz,062 Vicksburg,Justice of the Peace Prec. 5,,UNDER VOTES,,15,13,1,1
La Paz,056 Wenden,Constable Prec. 5,,WRITE-IN,NON,7,2,5,0
La Paz,057 Salome,Constable Prec. 5,,WRITE-IN,NON,45,32,12,1
La Paz,062 Vicksburg,Constable Prec. 5,,WRITE-IN,NON,15,11,2,2
La Paz,056 Wenden,Constable Prec. 5,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Constable Prec. 5,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Constable Prec. 5,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Constable Prec. 5,,UNDER VOTES,,93,51,29,13
La Paz,057 Salome,Constable Prec. 5,,UNDER VOTES,,561,325,157,79
La Paz,062 Vicksburg,Constable Prec. 5,,UNDER VOTES,,142,116,12,14
La Paz,051 Parker,Justice of the Peace Prec. 6,,"DYER, TIFFANY",REP,995,451,449,95
La Paz,052 Poston,Justice of the Peace Prec. 6,,"DYER, TIFFANY",REP,88,27,50,11
La Paz,054 Upriver,Justice of the Peace Prec. 6,,"DYER, TIFFANY",REP,850,512,246,92
La Paz,055 Bouse,Justice of the Peace Prec. 6,,"DYER, TIFFANY",REP,256,152,79,25
La Paz,051 Parker,Justice of the Peace Prec. 6,,"MACFARLAND, KENNETH",LBT,329,146,154,29
La Paz,052 Poston,Justice of the Peace Prec. 6,,"MACFARLAND, KENNETH",LBT,54,16,36,2
La Paz,054 Upriver,Justice of the Peace Prec. 6,,"MACFARLAND, KENNETH",LBT,174,109,47,18
La Paz,055 Bouse,Justice of the Peace Prec. 6,,"MACFARLAND, KENNETH",LBT,53,32,18,3
La Paz,051 Parker,Justice of the Peace Prec. 6,,WRITE-IN,NON,8,5,3,0
La Paz,052 Poston,Justice of the Peace Prec. 6,,WRITE-IN,NON,0,0,0,0
La Paz,054 Upriver,Justice of the Peace Prec. 6,,WRITE-IN,NON,1,1,0,0
La Paz,055 Bouse,Justice of the Peace Prec. 6,,WRITE-IN,NON,1,1,0,0
La Paz,051 Parker,Justice of the Peace Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,052 Poston,Justice of the Peace Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Justice of the Peace Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Justice of the Peace Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Justice of the Peace Prec. 6,,UNDER VOTES,,99,42,42,15
La Paz,052 Poston,Justice of the Peace Prec. 6,,UNDER VOTES,,16,9,5,2
La Paz,054 Upriver,Justice of the Peace Prec. 6,,UNDER VOTES,,67,51,15,1
La Paz,055 Bouse,Justice of the Peace Prec. 6,,UNDER VOTES,,19,11,7,1
La Paz,051 Parker,Constable Prec. 6,,WRITE-IN,NON,130,56,70,4
La Paz,052 Poston,Constable Prec. 6,,WRITE-IN,NON,13,4,7,2
La Paz,054 Upriver,Constable Prec. 6,,WRITE-IN,NON,68,37,23,8
La Paz,055 Bouse,Constable Prec. 6,,WRITE-IN,NON,21,11,7,3
La Paz,051 Parker,Constable Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,052 Poston,Constable Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Constable Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Constable Prec. 6,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Constable Prec. 6,,UNDER VOTES,,1301,588,578,135
La Paz,052 Poston,Constable Prec. 6,,UNDER VOTES,,145,48,84,13
La Paz,054 Upriver,Constable Prec. 6,,UNDER VOTES,,1024,636,285,103
La Paz,055 Bouse,Constable Prec. 6,,UNDER VOTES,,308,185,97,26
La Paz,051 Parker,Retain Justice Supreme-Bolick,,YES,NON,816,388,351,77
La Paz,052 Poston,Retain Justice Supreme-Bolick,,YES,NON,87,24,52,11
La Paz,054 Upriver,Retain Justice Supreme-Bolick,,YES,NON,684,421,192,71
La Paz,055 Bouse,Retain Justice Supreme-Bolick,,YES,NON,223,131,70,22
La Paz,056 Wenden,Retain Justice Supreme-Bolick,,YES,NON,60,35,21,4
La Paz,057 Salome,Retain Justice Supreme-Bolick,,YES,NON,391,232,108,51
La Paz,058 Quartzsite Two,Retain Justice Supreme-Bolick,,YES,NON,446,262,138,46
La Paz,059 Cibola,Retain Justice Supreme-Bolick,,YES,NON,39,20,17,2
La Paz,060 Ehrenberg,Retain Justice Supreme-Bolick,,YES,NON,135,75,48,12
La Paz,062 Vicksburg,Retain Justice Supreme-Bolick,,YES,NON,110,84,14,12
La Paz,064 Quartzsite Three,Retain Justice Supreme-Bolick,,YES,NON,212,156,34,22
La Paz,051 Parker,Retain Justice Supreme-Bolick,,NO,NON,384,155,188,41
La Paz,052 Poston,Retain Justice Supreme-Bolick,,NO,NON,56,21,32,3
La Paz,054 Upriver,Retain Justice Supreme-Bolick,,NO,NON,164,102,46,16
La Paz,055 Bouse,Retain Justice Supreme-Bolick,,NO,NON,62,39,20,3
La Paz,056 Wenden,Retain Justice Supreme-Bolick,,NO,NON,16,7,6,3
La Paz,057 Salome,Retain Justice Supreme-Bolick,,NO,NON,113,64,34,15
La Paz,058 Quartzsite Two,Retain Justice Supreme-Bolick,,NO,NON,121,75,30,16
La Paz,059 Cibola,Retain Justice Supreme-Bolick,,NO,NON,8,4,1,3
La Paz,060 Ehrenberg,Retain Justice Supreme-Bolick,,NO,NON,42,18,13,11
La Paz,062 Vicksburg,Retain Justice Supreme-Bolick,,NO,NON,18,15,0,3
La Paz,064 Quartzsite Three,Retain Justice Supreme-Bolick,,NO,NON,36,26,7,3
La Paz,051 Parker,Retain Justice Supreme-Bolick,,OVER VOTES,,2,2,0,0
La Paz,052 Poston,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Retain Justice Supreme-Bolick,,OVER VOTES,,1,0,1,0
La Paz,056 Wenden,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Retain Justice Supreme-Bolick,,OVER VOTES,,1,0,1,0
La Paz,058 Quartzsite Two,Retain Justice Supreme-Bolick,,OVER VOTES,,1,1,0,0
La Paz,059 Cibola,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,Retain Justice Supreme-Bolick,,OVER VOTES,,1,1,0,0
La Paz,062 Vicksburg,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Retain Justice Supreme-Bolick,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Retain Justice Supreme-Bolick,,UNDER VOTES,,229,99,109,21
La Paz,052 Poston,Retain Justice Supreme-Bolick,,UNDER VOTES,,15,7,7,1
La Paz,054 Upriver,Retain Justice Supreme-Bolick,,UNDER VOTES,,244,150,70,24
La Paz,055 Bouse,Retain Justice Supreme-Bolick,,UNDER VOTES,,43,26,13,4
La Paz,056 Wenden,Retain Justice Supreme-Bolick,,UNDER VOTES,,24,11,7,6
La Paz,057 Salome,Retain Justice Supreme-Bolick,,UNDER VOTES,,103,62,26,15
La Paz,058 Quartzsite Two,Retain Justice Supreme-Bolick,,UNDER VOTES,,136,74,39,23
La Paz,059 Cibola,Retain Justice Supreme-Bolick,,UNDER VOTES,,13,6,6,1
La Paz,060 Ehrenberg,Retain Justice Supreme-Bolick,,UNDER VOTES,,38,20,15,3
La Paz,062 Vicksburg,Retain Justice Supreme-Bolick,,UNDER VOTES,,29,28,0,1
La Paz,064 Quartzsite Three,Retain Justice Supreme-Bolick,,UNDER VOTES,,61,41,13,7
La Paz,051 Parker,Retain Justice Supreme-Pelander,,YES,NON,835,395,363,77
La Paz,052 Poston,Retain Justice Supreme-Pelander,,YES,NON,81,26,45,10
La Paz,054 Upriver,Retain Justice Supreme-Pelander,,YES,NON,670,420,179,71
La Paz,055 Bouse,Retain Justice Supreme-Pelander,,YES,NON,213,124,68,21
La Paz,056 Wenden,Retain Justice Supreme-Pelander,,YES,NON,64,38,22,4
La Paz,057 Salome,Retain Justice Supreme-Pelander,,YES,NON,383,227,104,52
La Paz,058 Quartzsite Two,Retain Justice Supreme-Pelander,,YES,NON,453,269,135,49
La Paz,059 Cibola,Retain Justice Supreme-Pelander,,YES,NON,39,20,16,3
La Paz,060 Ehrenberg,Retain Justice Supreme-Pelander,,YES,NON,141,80,47,14
La Paz,062 Vicksburg,Retain Justice Supreme-Pelander,,YES,NON,111,86,14,11
La Paz,064 Quartzsite Three,Retain Justice Supreme-Pelander,,YES,NON,216,158,36,22
La Paz,051 Parker,Retain Justice Supreme-Pelander,,NO,NON,344,141,167,36
La Paz,052 Poston,Retain Justice Supreme-Pelander,,NO,NON,59,18,37,4
La Paz,054 Upriver,Retain Justice Supreme-Pelander,,NO,NON,156,95,47,14
La Paz,055 Bouse,Retain Justice Supreme-Pelander,,NO,NON,63,40,20,3
La Paz,056 Wenden,Retain Justice Supreme-Pelander,,NO,NON,11,4,4,3
La Paz,057 Salome,Retain Justice Supreme-Pelander,,NO,NON,117,68,36,13
La Paz,058 Quartzsite Two,Retain Justice Supreme-Pelander,,NO,NON,104,63,28,13
La Paz,059 Cibola,Retain Justice Supreme-Pelander,,NO,NON,8,4,2,2
La Paz,060 Ehrenberg,Retain Justice Supreme-Pelander,,NO,NON,36,15,12,9
La Paz,062 Vicksburg,Retain Justice Supreme-Pelander,,NO,NON,15,11,0,4
La Paz,064 Quartzsite Three,Retain Justice Supreme-Pelander,,NO,NON,27,19,5,3
La Paz,051 Parker,Retain Justice Supreme-Pelander,,OVER VOTES,,2,0,0,2
La Paz,052 Poston,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,054 Upriver,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,055 Bouse,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,056 Wenden,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,057 Salome,Retain Justice Supreme-Pelander,,OVER VOTES,,1,0,1,0
La Paz,058 Quartzsite Two,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,059 Cibola,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,060 Ehrenberg,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,062 Vicksburg,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,064 Quartzsite Three,Retain Justice Supreme-Pelander,,OVER VOTES,,0,0,0,0
La Paz,051 Parker,Retain Justice Supreme-Pelander,,UNDER VOTES,,250,108,118,24
La Paz,052 Poston,Retain Justice Supreme-Pelander,,UNDER VOTES,,18,8,9,1
La Paz,054 Upriver,Retain Justice Supreme-Pelander,,UNDER VOTES,,266,158,82,26
La Paz,055 Bouse,Retain Justice Supreme-Pelander,,UNDER VOTES,,53,32,16,5
La Paz,056 Wenden,Retain Justice Supreme-Pelander,,UNDER VOTES,,25,11,8,6
La Paz,057 Salome,Retain Justice Supreme-Pelander,,UNDER VOTES,,107,63,28,16
La Paz,058 Quartzsite Two,Retain Justice Supreme-Pelander,,UNDER VOTES,,147,80,44,23
La Paz,059 Cibola,Retain Justice Supreme-Pelander,,UNDER VOTES,,13,6,6,1
La Paz,060 Ehrenberg,Retain Justice Supreme-Pelander,,UNDER VOTES,,39,19,17,3
La Paz,062 Vicksburg,Retain Justice Supreme-Pelander,,UNDER VOTES,,31,30,0,1
La Paz,064 Quartzsite Three,Retain Justice Supreme-Pelander,,UNDER VOTES,,66,46,13,7
La Paz,051 Parker,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,471,249,180,42
La Paz,052 Poston,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,60,14,41,5
La Paz,054 Upriver,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,433,290,101,42
La Paz,055 Bouse,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,125,73,38,14
La Paz,056 Wenden,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,50,31,15,4
La Paz,057 Salome,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,252,157,65,30
La Paz,058 Quartzsite Two,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,358,220,117,21
La Paz,059 Cibola,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,21,12,8,1
La Paz,060 Ehrenberg,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,107,57,38,12
La Paz,062 Vicksburg,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,66,54,3,9
La Paz,064 Quartzsite Three,Judge of the Superior Court,,"HOBBS, KAREN L.",NON,173,129,24,20
La Paz,051 Parker,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,806,318,410,78
La Paz,052 Poston,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,89,34,46,9
La Paz,054 Upriver,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,426,228,150,48
La Paz,055 Bouse,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,159,100,49,10
La Paz,056 Wenden,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,27,9,10,8
La Paz,057 Salome,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,226,121,72,33
La Paz,058 Quartzsite Two,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,199,102,56,41
La Paz,059 Cibola,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,22,9,12,1
La Paz,060 Ehrenberg,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,67,34,25,8
La Paz,062 Vicksburg,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,57,43,9,5
La Paz,064 Quartzsite Three,Judge of the Superior Court,,"QUICKLE, JESSICA",NON,62,40,17,5
La Paz,051 Parker,Judge of the Superior Court,,WRITE-IN,NON,15,11,2,2
La Paz,052 Poston,Judge of the Superior Court,,WRITE-IN,NON,0,0,0,0
La Paz,054 Upriver,Judge of the Superior Court,,WRITE-IN,NON,8,5,3,0
La Paz,055 Bouse,Judge of the Superior Court,,WRITE-IN,NON,3,1,1,1
La Paz,056 Wenden,Judge of the Superior Court,,WRITE-IN,NON,1,1,0,0
La Paz,057 Salome,Judge of the Superior Court,,WRITE-IN,NON,3,3,0,0
La Paz,058 Quartzsite Two,Judge of the Superior Court,,WRITE-IN,NON,3,1,1,1
La Paz,059 Cibola,Judge of the Superior Court,,WRITE-IN,NON,0,0,0,0
