county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Graham,Layton #5,State Representative,14,UNDER VOTES,,250,78,170,2
Graham,Thatcher #6,State Representative,14,UNDER VOTES,,117,32,83,2
Graham,Thatcher #7,State Representative,14,UNDER VOTES,,282,113,158,11
Graham,Central #8,State Representative,14,UNDER VOTES,,103,35,67,1
Graham,Pima #9,State Representative,14,UNDER VOTES,,368,150,215,3
Graham,Ft Thomas #10,State Representative,14,UNDER VOTES,,65,29,36,0
Graham,Klondyke #12,State Representative,14,UNDER VOTES,,9,0,9,0
Graham,Bonita #13,State Representative,14,UNDER VOTES,,26,6,20,0
Graham,Thunderbird #14,State Representative,14,UNDER VOTES,,69,24,43,2
Graham,Safford #15,State Representative,14,UNDER VOTES,,289,76,204,9
Graham,Cactus #17,State Representative,14,UNDER VOTES,,34,9,24,1
Graham,Jackson #18,State Representative,14,UNDER VOTES,,167,63,102,2
Graham,Desert Hills #19,State Representative,14,UNDER VOTES,,230,75,152,3
Graham,Artesia #20,State Representative,14,UNDER VOTES,,130,59,69,2
Graham,Quatro Cerros #21,State Representative,14,UNDER VOTES,,10,1,9,0
Graham,Gila River #22,State Representative,14,UNDER VOTES,,7,2,5,0
Graham,Solomon #1,Secretary of State,,"GAYNOR, STEVE",REP,383,112,270,1
Graham,Safford #2,Secretary of State,,"GAYNOR, STEVE",REP,450,145,296,9
Graham,Safford #3,Secretary of State,,"GAYNOR, STEVE",REP,272,73,194,5
Graham,Layton #4,Secretary of State,,"GAYNOR, STEVE",REP,185,37,146,2
Graham,Layton #5,Secretary of State,,"GAYNOR, STEVE",REP,540,137,398,5
Graham,Thatcher #6,Secretary of State,,"GAYNOR, STEVE",REP,415,133,278,4
Graham,Thatcher #7,Secretary of State,,"GAYNOR, STEVE",REP,784,229,541,14
Graham,Central #8,Secretary of State,,"GAYNOR, STEVE",REP,315,105,208,2
Graham,Pima #9,Secretary of State,,"GAYNOR, STEVE",REP,1095,360,732,3
Graham,Ft Thomas #10,Secretary of State,,"GAYNOR, STEVE",REP,157,56,101,0
Graham,Bylas #11,Secretary of State,,"GAYNOR, STEVE",REP,52,42,9,1
Graham,Klondyke #12,Secretary of State,,"GAYNOR, STEVE",REP,28,4,24,0
Graham,Bonita #13,Secretary of State,,"GAYNOR, STEVE",REP,98,32,66,0
Graham,Thunderbird #14,Secretary of State,,"GAYNOR, STEVE",REP,147,39,107,1
Graham,Safford #15,Secretary of State,,"GAYNOR, STEVE",REP,532,116,406,10
Graham,Peridot #16,Secretary of State,,"GAYNOR, STEVE",REP,38,30,8,0
Graham,Cactus #17,Secretary of State,,"GAYNOR, STEVE",REP,98,21,77,0
Graham,Jackson #18,Secretary of State,,"GAYNOR, STEVE",REP,568,175,385,8
Graham,Desert Hills #19,Secretary of State,,"GAYNOR, STEVE",REP,498,154,339,5
Graham,Artesia #20,Secretary of State,,"GAYNOR, STEVE",REP,345,109,234,2
Graham,Quatro Cerros #21,Secretary of State,,"GAYNOR, STEVE",REP,48,5,42,1
Graham,Gila River #22,Secretary of State,,"GAYNOR, STEVE",REP,13,5,8,0
Graham,Solomon #1,Secretary of State,,"HOBBS, KATIE",DEM,217,52,165,0
Graham,Safford #2,Secretary of State,,"HOBBS, KATIE",DEM,338,88,243,7
Graham,Safford #3,Secretary of State,,"HOBBS, KATIE",DEM,103,28,74,1
Graham,Layton #4,Secretary of State,,"HOBBS, KATIE",DEM,146,37,107,2
Graham,Layton #5,Secretary of State,,"HOBBS, KATIE",DEM,293,63,226,4
Graham,Thatcher #6,Secretary of State,,"HOBBS, KATIE",DEM,84,25,58,1
Graham,Thatcher #7,Secretary of State,,"HOBBS, KATIE",DEM,275,54,218,3
Graham,Central #8,Secretary of State,,"HOBBS, KATIE",DEM,39,9,30,0
Graham,Pima #9,Secretary of State,,"HOBBS, KATIE",DEM,275,93,180,2
Graham,Ft Thomas #10,Secretary of State,,"HOBBS, KATIE",DEM,28,11,17,0
Graham,Bylas #11,Secretary of State,,"HOBBS, KATIE",DEM,521,449,67,5
Graham,Klondyke #12,Secretary of State,,"HOBBS, KATIE",DEM,17,1,16,0
Graham,Bonita #13,Secretary of State,,"HOBBS, KATIE",DEM,11,4,5,2
Graham,Thunderbird #14,Secretary of State,,"HOBBS, KATIE",DEM,50,19,30,1
Graham,Safford #15,Secretary of State,,"HOBBS, KATIE",DEM,389,78,310,1
Graham,Peridot #16,Secretary of State,,"HOBBS, KATIE",DEM,218,160,58,0
Graham,Cactus #17,Secretary of State,,"HOBBS, KATIE",DEM,40,6,33,1
Graham,Jackson #18,Secretary of State,,"HOBBS, KATIE",DEM,173,45,127,1
Graham,Desert Hills #19,Secretary of State,,"HOBBS, KATIE",DEM,153,24,129,0
Graham,Artesia #20,Secretary of State,,"HOBBS, KATIE",DEM,86,20,64,2
Graham,Quatro Cerros #21,Secretary of State,,"HOBBS, KATIE",DEM,12,0,12,0
Graham,Gila River #22,Secretary of State,,"HOBBS, KATIE",DEM,8,0,8,0
Graham,Solomon #1,Secretary of State,,WRITE-IN,NON,1,0,1,0
Graham,Safford #2,Secretary of State,,WRITE-IN,NON,2,1,1,0
Graham,Safford #3,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Layton #4,Secretary of State,,WRITE-IN,NON,1,0,1,0
Graham,Layton #5,Secretary of State,,WRITE-IN,NON,1,0,1,0
Graham,Thatcher #6,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Central #8,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Pima #9,Secretary of State,,WRITE-IN,NON,1,0,0,1
Graham,Ft Thomas #10,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,Secretary of State,,WRITE-IN,NON,1,1,0,0
Graham,Klondyke #12,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Safford #15,Secretary of State,,WRITE-IN,NON,1,0,1,0
Graham,Peridot #16,Secretary of State,,WRITE-IN,NON,1,1,0,0
Graham,Cactus #17,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Desert Hills #19,Secretary of State,,WRITE-IN,NON,1,0,1,0
Graham,Artesia #20,Secretary of State,,WRITE-IN,NON,1,0,1,0
Graham,Quatro Cerros #21,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Gila River #22,Secretary of State,,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Safford #2,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Safford #3,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Layton #4,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Layton #5,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Thatcher #6,Secretary of State,,OVER VOTES,,1,0,1,0
Graham,Thatcher #7,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Central #8,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Pima #9,Secretary of State,,OVER VOTES,,1,0,1,0
Graham,Ft Thomas #10,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Bylas #11,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Klondyke #12,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Bonita #13,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Safford #15,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Peridot #16,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Cactus #17,Secretary of State,,OVER VOTES,,1,0,1,0
Graham,Jackson #18,Secretary of State,,OVER VOTES,,1,1,0,0
Graham,Desert Hills #19,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Artesia #20,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Gila River #22,Secretary of State,,OVER VOTES,,0,0,0,0
Graham,Solomon #1,Secretary of State,,UNDER VOTES,,8,2,6,0
Graham,Safford #2,Secretary of State,,UNDER VOTES,,17,4,13,0
Graham,Safford #3,Secretary of State,,UNDER VOTES,,11,3,7,1
Graham,Layton #4,Secretary of State,,UNDER VOTES,,6,1,4,1
Graham,Layton #5,Secretary of State,,UNDER VOTES,,17,5,12,0
Graham,Thatcher #6,Secretary of State,,UNDER VOTES,,10,0,9,1
Graham,Thatcher #7,Secretary of State,,UNDER VOTES,,25,10,15,0
Graham,Central #8,Secretary of State,,UNDER VOTES,,7,2,5,0
Graham,Pima #9,Secretary of State,,UNDER VOTES,,32,11,20,1
Graham,Ft Thomas #10,Secretary of State,,UNDER VOTES,,6,2,4,0
Graham,Bylas #11,Secretary of State,,UNDER VOTES,,21,21,0,0
Graham,Klondyke #12,Secretary of State,,UNDER VOTES,,0,0,0,0
Graham,Bonita #13,Secretary of State,,UNDER VOTES,,6,1,5,0
Graham,Thunderbird #14,Secretary of State,,UNDER VOTES,,1,0,1,0
Graham,Safford #15,Secretary of State,,UNDER VOTES,,30,4,24,2
Graham,Peridot #16,Secretary of State,,UNDER VOTES,,8,6,2,0
Graham,Cactus #17,Secretary of State,,UNDER VOTES,,1,1,0,0
Graham,Jackson #18,Secretary of State,,UNDER VOTES,,10,4,6,0
Graham,Desert Hills #19,Secretary of State,,UNDER VOTES,,11,0,11,0
Graham,Artesia #20,Secretary of State,,UNDER VOTES,,6,2,4,0
Graham,Quatro Cerros #21,Secretary of State,,UNDER VOTES,,0,0,0,0
Graham,Gila River #22,Secretary of State,,UNDER VOTES,,0,0,0,0
Graham,Solomon #1,Attorney General,,"BRNOVICH, MARK",REP,384,112,271,1
Graham,Safford #2,Attorney General,,"BRNOVICH, MARK",REP,496,151,335,10
Graham,Safford #3,Attorney General,,"BRNOVICH, MARK",REP,266,71,190,5
Graham,Layton #4,Attorney General,,"BRNOVICH, MARK",REP,196,41,153,2
Graham,Layton #5,Attorney General,,"BRNOVICH, MARK",REP,558,139,413,6
Graham,Thatcher #6,Attorney General,,"BRNOVICH, MARK",REP,418,131,282,5
Graham,Thatcher #7,Attorney General,,"BRNOVICH, MARK",REP,801,231,555,15
Graham,Central #8,Attorney General,,"BRNOVICH, MARK",REP,318,107,209,2
Graham,Pima #9,Attorney General,,"BRNOVICH, MARK",REP,1133,377,754,2
Graham,Ft Thomas #10,Attorney General,,"BRNOVICH, MARK",REP,160,58,102,0
Graham,Bylas #11,Attorney General,,"BRNOVICH, MARK",REP,73,62,9,2
Graham,Klondyke #12,Attorney General,,"BRNOVICH, MARK",REP,28,4,24,0
Graham,Bonita #13,Attorney General,,"BRNOVICH, MARK",REP,100,34,66,0
Graham,Thunderbird #14,Attorney General,,"BRNOVICH, MARK",REP,148,43,104,1
Graham,Safford #15,Attorney General,,"BRNOVICH, MARK",REP,557,124,425,8
Graham,Peridot #16,Attorney General,,"BRNOVICH, MARK",REP,39,31,8,0
Graham,Cactus #17,Attorney General,,"BRNOVICH, MARK",REP,101,23,78,0
Graham,Jackson #18,Attorney General,,"BRNOVICH, MARK",REP,581,179,393,9
Graham,Desert Hills #19,Attorney General,,"BRNOVICH, MARK",REP,518,156,357,5
Graham,Artesia #20,Attorney General,,"BRNOVICH, MARK",REP,345,102,240,3
Graham,Quatro Cerros #21,Attorney General,,"BRNOVICH, MARK",REP,43,4,38,1
Graham,Gila River #22,Attorney General,,"BRNOVICH, MARK",REP,12,5,7,0
Graham,Solomon #1,Attorney General,,"CONTRERAS, JANUARY",DEM,204,51,153,0
Graham,Safford #2,Attorney General,,"CONTRERAS, JANUARY",DEM,294,85,203,6
Graham,Safford #3,Attorney General,,"CONTRERAS, JANUARY",DEM,98,27,70,1
Graham,Layton #4,Attorney General,,"CONTRERAS, JANUARY",DEM,131,32,97,2
Graham,Layton #5,Attorney General,,"CONTRERAS, JANUARY",DEM,253,58,192,3
Graham,Thatcher #6,Attorney General,,"CONTRERAS, JANUARY",DEM,70,25,44,1
Graham,Thatcher #7,Attorney General,,"CONTRERAS, JANUARY",DEM,250,52,196,2
Graham,Central #8,Attorney General,,"CONTRERAS, JANUARY",DEM,34,7,27,0
Graham,Pima #9,Attorney General,,"CONTRERAS, JANUARY",DEM,227,76,148,3
Graham,Ft Thomas #10,Attorney General,,"CONTRERAS, JANUARY",DEM,23,7,16,0
Graham,Bylas #11,Attorney General,,"CONTRERAS, JANUARY",DEM,497,427,66,4
Graham,Klondyke #12,Attorney General,,"CONTRERAS, JANUARY",DEM,16,1,15,0
Graham,Bonita #13,Attorney General,,"CONTRERAS, JANUARY",DEM,12,3,7,2
Graham,Thunderbird #14,Attorney General,,"CONTRERAS, JANUARY",DEM,42,13,28,1
Graham,Safford #15,Attorney General,,"CONTRERAS, JANUARY",DEM,355,69,283,3
Graham,Peridot #16,Attorney General,,"CONTRERAS, JANUARY",DEM,215,157,58,0
Graham,Cactus #17,Attorney General,,"CONTRERAS, JANUARY",DEM,37,5,31,1
Graham,Jackson #18,Attorney General,,"CONTRERAS, JANUARY",DEM,146,41,105,0
Graham,Desert Hills #19,Attorney General,,"CONTRERAS, JANUARY",DEM,123,21,102,0
Graham,Artesia #20,Attorney General,,"CONTRERAS, JANUARY",DEM,82,28,53,1
Graham,Quatro Cerros #21,Attorney General,,"CONTRERAS, JANUARY",DEM,11,0,11,0
Graham,Gila River #22,Attorney General,,"CONTRERAS, JANUARY",DEM,9,0,9,0
Graham,Solomon #1,Attorney General,,WRITE-IN,NON,1,0,1,0
Graham,Safford #2,Attorney General,,WRITE-IN,NON,1,0,1,0
Graham,Safford #3,Attorney General,,WRITE-IN,NON,1,1,0,0
Graham,Layton #4,Attorney General,,WRITE-IN,NON,1,0,1,0
Graham,Layton #5,Attorney General,,WRITE-IN,NON,2,0,2,0
Graham,Thatcher #6,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,Attorney General,,WRITE-IN,NON,3,0,3,0
Graham,Central #8,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Pima #9,Attorney General,,WRITE-IN,NON,1,0,0,1
Graham,Ft Thomas #10,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,Attorney General,,WRITE-IN,NON,3,3,0,0
Graham,Klondyke #12,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Safford #15,Attorney General,,WRITE-IN,NON,2,1,1,0
Graham,Peridot #16,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Cactus #17,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,Attorney General,,WRITE-IN,NON,3,1,2,0
Graham,Desert Hills #19,Attorney General,,WRITE-IN,NON,2,1,1,0
Graham,Artesia #20,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Quatro Cerros #21,Attorney General,,WRITE-IN,NON,1,0,1,0
Graham,Gila River #22,Attorney General,,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,Attorney General,,OVER VOTES,,1,0,1,0
Graham,Safford #2,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Safford #3,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Layton #4,Attorney General,,OVER VOTES,,1,0,1,0
Graham,Layton #5,Attorney General,,OVER VOTES,,2,0,2,0
Graham,Thatcher #6,Attorney General,,OVER VOTES,,1,0,1,0
Graham,Thatcher #7,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Central #8,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Pima #9,Attorney General,,OVER VOTES,,1,0,1,0
Graham,Ft Thomas #10,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Bylas #11,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Klondyke #12,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Bonita #13,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Safford #15,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Peridot #16,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Cactus #17,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Jackson #18,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Desert Hills #19,Attorney General,,OVER VOTES,,1,0,1,0
Graham,Artesia #20,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Gila River #22,Attorney General,,OVER VOTES,,0,0,0,0
Graham,Solomon #1,Attorney General,,UNDER VOTES,,19,3,16,0
Graham,Safford #2,Attorney General,,UNDER VOTES,,16,2,14,0
Graham,Safford #3,Attorney General,,UNDER VOTES,,21,5,15,1
Graham,Layton #4,Attorney General,,UNDER VOTES,,9,2,6,1
Graham,Layton #5,Attorney General,,UNDER VOTES,,36,8,28,0
Graham,Thatcher #6,Attorney General,,UNDER VOTES,,21,2,19,0
Graham,Thatcher #7,Attorney General,,UNDER VOTES,,30,10,20,0
Graham,Central #8,Attorney General,,UNDER VOTES,,9,2,7,0
Graham,Pima #9,Attorney General,,UNDER VOTES,,42,11,30,1
Graham,Ft Thomas #10,Attorney General,,UNDER VOTES,,8,4,4,0
Graham,Bylas #11,Attorney General,,UNDER VOTES,,22,21,1,0
Graham,Klondyke #12,Attorney General,,UNDER VOTES,,1,0,1,0
Graham,Bonita #13,Attorney General,,UNDER VOTES,,3,0,3,0
Graham,Thunderbird #14,Attorney General,,UNDER VOTES,,8,2,6,0
Graham,Safford #15,Attorney General,,UNDER VOTES,,38,4,32,2
Graham,Peridot #16,Attorney General,,UNDER VOTES,,11,9,2,0
Graham,Cactus #17,Attorney General,,UNDER VOTES,,2,0,2,0
Graham,Jackson #18,Attorney General,,UNDER VOTES,,22,4,18,0
Graham,Desert Hills #19,Attorney General,,UNDER VOTES,,19,0,19,0
Graham,Artesia #20,Attorney General,,UNDER VOTES,,11,1,10,0
Graham,Quatro Cerros #21,Attorney General,,UNDER VOTES,,5,1,4,0
Graham,Gila River #22,Attorney General,,UNDER VOTES,,0,0,0,0
Graham,Solomon #1,State Treasurer,,"YEE, KIMBERLY",REP,384,115,268,1
Graham,Safford #2,State Treasurer,,"YEE, KIMBERLY",REP,502,152,340,10
Graham,Safford #3,State Treasurer,,"YEE, KIMBERLY",REP,264,72,189,3
Graham,Layton #4,State Treasurer,,"YEE, KIMBERLY",REP,206,47,157,2
Graham,Layton #5,State Treasurer,,"YEE, KIMBERLY",REP,570,148,416,6
Graham,Thatcher #6,State Treasurer,,"YEE, KIMBERLY",REP,426,131,289,6
Graham,Thatcher #7,State Treasurer,,"YEE, KIMBERLY",REP,842,244,582,16
Graham,Central #8,State Treasurer,,"YEE, KIMBERLY",REP,313,101,210,2
Graham,Pima #9,State Treasurer,,"YEE, KIMBERLY",REP,1127,371,752,4
Graham,Ft Thomas #10,State Treasurer,,"YEE, KIMBERLY",REP,151,58,93,0
Graham,Bylas #11,State Treasurer,,"YEE, KIMBERLY",REP,68,57,9,2
Graham,Klondyke #12,State Treasurer,,"YEE, KIMBERLY",REP,30,4,26,0
Graham,Bonita #13,State Treasurer,,"YEE, KIMBERLY",REP,102,34,68,0
Graham,Thunderbird #14,State Treasurer,,"YEE, KIMBERLY",REP,154,40,113,1
Graham,Safford #15,State Treasurer,,"YEE, KIMBERLY",REP,548,120,418,10
Graham,Peridot #16,State Treasurer,,"YEE, KIMBERLY",REP,50,38,12,0
Graham,Cactus #17,State Treasurer,,"YEE, KIMBERLY",REP,106,21,85,0
Graham,Jackson #18,State Treasurer,,"YEE, KIMBERLY",REP,585,183,393,9
Graham,Desert Hills #19,State Treasurer,,"YEE, KIMBERLY",REP,519,161,353,5
Graham,Artesia #20,State Treasurer,,"YEE, KIMBERLY",REP,348,109,236,3
Graham,Quatro Cerros #21,State Treasurer,,"YEE, KIMBERLY",REP,48,5,42,1
Graham,Gila River #22,State Treasurer,,"YEE, KIMBERLY",REP,14,5,9,0
Graham,Solomon #1,State Treasurer,,"MANOIL, MARK",DEM,210,47,163,0
Graham,Safford #2,State Treasurer,,"MANOIL, MARK",DEM,286,82,198,6
Graham,Safford #3,State Treasurer,,"MANOIL, MARK",DEM,106,29,74,3
Graham,Layton #4,State Treasurer,,"MANOIL, MARK",DEM,123,27,94,2
Graham,Layton #5,State Treasurer,,"MANOIL, MARK",DEM,255,51,201,3
Graham,Thatcher #6,State Treasurer,,"MANOIL, MARK",DEM,68,26,42,0
Graham,Thatcher #7,State Treasurer,,"MANOIL, MARK",DEM,215,41,173,1
Graham,Central #8,State Treasurer,,"MANOIL, MARK",DEM,34,9,25,0
Graham,Pima #9,State Treasurer,,"MANOIL, MARK",DEM,233,80,151,2
Graham,Ft Thomas #10,State Treasurer,,"MANOIL, MARK",DEM,31,8,23,0
Graham,Bylas #11,State Treasurer,,"MANOIL, MARK",DEM,501,431,66,4
Graham,Klondyke #12,State Treasurer,,"MANOIL, MARK",DEM,12,1,11,0
Graham,Bonita #13,State Treasurer,,"MANOIL, MARK",DEM,10,3,5,2
Graham,Thunderbird #14,State Treasurer,,"MANOIL, MARK",DEM,40,16,23,1
Graham,Safford #15,State Treasurer,,"MANOIL, MARK",DEM,354,72,281,1
Graham,Peridot #16,State Treasurer,,"MANOIL, MARK",DEM,204,150,54,0
Graham,Cactus #17,State Treasurer,,"MANOIL, MARK",DEM,31,6,24,1
Graham,Jackson #18,State Treasurer,,"MANOIL, MARK",DEM,148,37,111,0
Graham,Desert Hills #19,State Treasurer,,"MANOIL, MARK",DEM,126,16,110,0
Graham,Artesia #20,State Treasurer,,"MANOIL, MARK",DEM,78,19,58,1
Graham,Quatro Cerros #21,State Treasurer,,"MANOIL, MARK",DEM,11,0,11,0
Graham,Gila River #22,State Treasurer,,"MANOIL, MARK",DEM,7,0,7,0
Graham,Solomon #1,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Safford #2,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Safford #3,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Layton #4,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Layton #5,State Treasurer,,WRITE-IN,NON,1,0,1,0
Graham,Thatcher #6,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Central #8,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Pima #9,State Treasurer,,WRITE-IN,NON,2,1,0,1
Graham,Ft Thomas #10,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Klondyke #12,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Safford #15,State Treasurer,,WRITE-IN,NON,1,1,0,0
Graham,Peridot #16,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Cactus #17,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Desert Hills #19,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Artesia #20,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Quatro Cerros #21,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Gila River #22,State Treasurer,,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Safford #2,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Safford #3,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Layton #4,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Layton #5,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Thatcher #6,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Thatcher #7,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Central #8,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Pima #9,State Treasurer,,OVER VOTES,,3,1,2,0
Graham,Ft Thomas #10,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Bylas #11,State Treasurer,,OVER VOTES,,1,1,0,0
Graham,Klondyke #12,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Bonita #13,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Safford #15,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Peridot #16,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Cactus #17,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Jackson #18,State Treasurer,,OVER VOTES,,1,0,1,0
Graham,Desert Hills #19,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Artesia #20,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Gila River #22,State Treasurer,,OVER VOTES,,0,0,0,0
Graham,Solomon #1,State Treasurer,,UNDER VOTES,,15,4,11,0
Graham,Safford #2,State Treasurer,,UNDER VOTES,,19,4,15,0
Graham,Safford #3,State Treasurer,,UNDER VOTES,,16,3,12,1
Graham,Layton #4,State Treasurer,,UNDER VOTES,,9,1,7,1
Graham,Layton #5,State Treasurer,,UNDER VOTES,,25,6,19,0
Graham,Thatcher #6,State Treasurer,,UNDER VOTES,,16,1,15,0
Graham,Thatcher #7,State Treasurer,,UNDER VOTES,,27,8,19,0
Graham,Central #8,State Treasurer,,UNDER VOTES,,14,6,8,0
Graham,Pima #9,State Treasurer,,UNDER VOTES,,39,11,28,0
Graham,Ft Thomas #10,State Treasurer,,UNDER VOTES,,9,3,6,0
Graham,Bylas #11,State Treasurer,,UNDER VOTES,,25,24,1,0
Graham,Klondyke #12,State Treasurer,,UNDER VOTES,,3,0,3,0
Graham,Bonita #13,State Treasurer,,UNDER VOTES,,3,0,3,0
Graham,Thunderbird #14,State Treasurer,,UNDER VOTES,,4,2,2,0
Graham,Safford #15,State Treasurer,,UNDER VOTES,,49,5,42,2
Graham,Peridot #16,State Treasurer,,UNDER VOTES,,11,9,2,0
Graham,Cactus #17,State Treasurer,,UNDER VOTES,,3,1,2,0
Graham,Jackson #18,State Treasurer,,UNDER VOTES,,18,5,13,0
Graham,Desert Hills #19,State Treasurer,,UNDER VOTES,,18,1,17,0
Graham,Artesia #20,State Treasurer,,UNDER VOTES,,12,3,9,0
Graham,Quatro Cerros #21,State Treasurer,,UNDER VOTES,,1,0,1,0
Graham,Gila River #22,State Treasurer,,UNDER VOTES,,0,0,0,0
Graham,Solomon #1,Sup of Public Instruction,,"RIGGS, FRANK",REP,361,110,251,0
Graham,Safford #2,Sup of Public Instruction,,"RIGGS, FRANK",REP,463,144,310,9
Graham,Safford #3,Sup of Public Instruction,,"RIGGS, FRANK",REP,258,69,186,3
Graham,Layton #4,Sup of Public Instruction,,"RIGGS, FRANK",REP,174,37,135,2
Graham,Layton #5,Sup of Public Instruction,,"RIGGS, FRANK",REP,525,133,387,5
Graham,Thatcher #6,Sup of Public Instruction,,"RIGGS, FRANK",REP,396,123,269,4
Graham,Thatcher #7,Sup of Public Instruction,,"RIGGS, FRANK",REP,747,217,515,15
