county,precinct,office,district,candidate,party,votes,early_voting,election_day,provisional
Gila,Sierra Ancha,State Senate,6,WRITE-IN,NON,0,0,0,0
Gila,Tonto Basin,State Senate,6,WRITE-IN,NON,0,0,0,0
Gila,Whispering Pines,State Senate,6,WRITE-IN,NON,0,0,0,0
Gila,Young,State Senate,6,WRITE-IN,NON,0,0,0,0
Gila,Zane Grey,State Senate,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 1,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 2,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 3,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 4,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 5,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 6,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 7,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 8,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Star Valley,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Gisela,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Pine-Strawberry East,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Pine-Strawberry West,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Roosevelt,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Sierra Ancha,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Tonto Basin,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Whispering Pines,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Young,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Zane Grey,State Senate,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 1,State Senate,6,UNDER VOTES,,3,3,0,0
Gila,Payson No. 2,State Senate,6,UNDER VOTES,,4,4,0,0
Gila,Payson No. 3,State Senate,6,UNDER VOTES,,5,5,0,0
Gila,Payson No. 4,State Senate,6,UNDER VOTES,,2,2,0,0
Gila,Payson No. 5,State Senate,6,UNDER VOTES,,3,3,0,0
Gila,Payson No. 6,State Senate,6,UNDER VOTES,,2,2,0,0
Gila,Payson No. 7,State Senate,6,UNDER VOTES,,2,1,0,0
Gila,Payson No. 8,State Senate,6,UNDER VOTES,,2,2,0,0
Gila,Star Valley,State Senate,6,UNDER VOTES,,5,4,0,0
Gila,Gisela,State Senate,6,UNDER VOTES,,0,0,0,0
Gila,Pine-Strawberry East,State Senate,6,UNDER VOTES,,1,1,0,0
Gila,Pine-Strawberry West,State Senate,6,UNDER VOTES,,4,3,0,0
Gila,Roosevelt,State Senate,6,UNDER VOTES,,0,0,0,0
Gila,Sierra Ancha,State Senate,6,UNDER VOTES,,0,0,0,0
Gila,Tonto Basin,State Senate,6,UNDER VOTES,,3,2,0,0
Gila,Whispering Pines,State Senate,6,UNDER VOTES,,0,0,0,0
Gila,Young,State Senate,6,UNDER VOTES,,1,1,0,0
Gila,Zane Grey,State Senate,6,UNDER VOTES,,2,2,0,0
Gila,Canyon Day,State Senate,7,"MEALER, JL",REP,2,1,1,0
Gila,Carrizo,State Senate,7,"MEALER, JL",REP,0,0,0,0
Gila,San Carlos,State Senate,7,"MEALER, JL",REP,12,3,6,1
Gila,Canyon Day,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,21,3,16,1
Gila,Carrizo,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,1,0,0,0
Gila,San Carlos,State Senate,7,"PESHLAKAI, JAMESCITA",DEM,72,17,47,8
Gila,Canyon Day,State Senate,7,WRITE-IN,NON,0,0,0,0
Gila,Carrizo,State Senate,7,WRITE-IN,NON,0,0,0,0
Gila,San Carlos,State Senate,7,WRITE-IN,NON,0,0,0,0
Gila,Canyon Day,State Senate,7,OVER VOTES,,0,0,0,0
Gila,Carrizo,State Senate,7,OVER VOTES,,0,0,0,0
Gila,San Carlos,State Senate,7,OVER VOTES,,0,0,0,0
Gila,Canyon Day,State Senate,7,UNDER VOTES,,0,0,0,0
Gila,Carrizo,State Senate,7,UNDER VOTES,,0,0,0,0
Gila,San Carlos,State Senate,7,UNDER VOTES,,2,0,1,0
Gila,Globe No. 1,State Senate,8,"PRATT, FRANK",REP,23,17,5,0
Gila,Globe No. 2,State Senate,8,"PRATT, FRANK",REP,6,5,1,0
Gila,Globe No. 3,State Senate,8,"PRATT, FRANK",REP,3,2,0,0
Gila,Globe No. 4,State Senate,8,"PRATT, FRANK",REP,17,13,3,0
Gila,Globe No. 6,State Senate,8,"PRATT, FRANK",REP,32,26,5,0
Gila,Globe No. 7,State Senate,8,"PRATT, FRANK",REP,16,11,4,0
Gila,Globe No. 8,State Senate,8,"PRATT, FRANK",REP,14,10,2,1
Gila,Globe No. 11,State Senate,8,"PRATT, FRANK",REP,31,25,5,0
Gila,East Globe,State Senate,8,"PRATT, FRANK",REP,30,24,4,1
Gila,Miami No. 1,State Senate,8,"PRATT, FRANK",REP,13,9,2,0
Gila,Miami No. 3,State Senate,8,"PRATT, FRANK",REP,11,8,2,0
Gila,Claypool No. 1,State Senate,8,"PRATT, FRANK",REP,29,20,7,1
Gila,Claypool No. 2,State Senate,8,"PRATT, FRANK",REP,22,17,4,0
Gila,Claypool No. 3,State Senate,8,"PRATT, FRANK",REP,12,8,3,0
Gila,Central Heights,State Senate,8,"PRATT, FRANK",REP,13,10,2,0
Gila,Pinal Creek,State Senate,8,"PRATT, FRANK",REP,10,8,1,0
Gila,Wheatfields,State Senate,8,"PRATT, FRANK",REP,5,3,1,0
Gila,Copper Basin,State Senate,8,"PRATT, FRANK",REP,10,8,1,0
Gila,Globe No. 1,State Senate,8,"GIRARD, SHARON",DEM,12,10,1,0
Gila,Globe No. 2,State Senate,8,"GIRARD, SHARON",DEM,7,7,0,0
Gila,Globe No. 3,State Senate,8,"GIRARD, SHARON",DEM,4,4,0,0
Gila,Globe No. 4,State Senate,8,"GIRARD, SHARON",DEM,20,16,3,0
Gila,Globe No. 6,State Senate,8,"GIRARD, SHARON",DEM,19,16,2,0
Gila,Globe No. 7,State Senate,8,"GIRARD, SHARON",DEM,12,10,1,0
Gila,Globe No. 8,State Senate,8,"GIRARD, SHARON",DEM,17,13,2,0
Gila,Globe No. 11,State Senate,8,"GIRARD, SHARON",DEM,14,11,2,0
Gila,East Globe,State Senate,8,"GIRARD, SHARON",DEM,19,16,2,0
Gila,Miami No. 1,State Senate,8,"GIRARD, SHARON",DEM,10,9,0,0
Gila,Miami No. 3,State Senate,8,"GIRARD, SHARON",DEM,18,12,4,1
Gila,Claypool No. 1,State Senate,8,"GIRARD, SHARON",DEM,14,11,2,0
Gila,Claypool No. 2,State Senate,8,"GIRARD, SHARON",DEM,16,13,3,0
Gila,Claypool No. 3,State Senate,8,"GIRARD, SHARON",DEM,12,10,2,0
Gila,Central Heights,State Senate,8,"GIRARD, SHARON",DEM,10,7,2,0
Gila,Pinal Creek,State Senate,8,"GIRARD, SHARON",DEM,6,6,0,0
Gila,Wheatfields,State Senate,8,"GIRARD, SHARON",DEM,2,2,0,0
Gila,Copper Basin,State Senate,8,"GIRARD, SHARON",DEM,30,23,5,0
Gila,Globe No. 1,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 2,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 3,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 4,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 6,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 7,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 8,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 11,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,East Globe,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Miami No. 1,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Miami No. 3,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Claypool No. 1,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Claypool No. 2,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Claypool No. 3,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Central Heights,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Pinal Creek,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Wheatfields,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Copper Basin,State Senate,8,WRITE-IN,NON,0,0,0,0
Gila,Globe No. 1,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 2,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 3,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 4,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 6,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 7,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 8,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 11,State Senate,8,OVER VOTES,,0,0,0,0
Gila,East Globe,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Miami No. 1,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Miami No. 3,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Claypool No. 1,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Claypool No. 2,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Claypool No. 3,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Central Heights,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Pinal Creek,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Wheatfields,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Copper Basin,State Senate,8,OVER VOTES,,0,0,0,0
Gila,Globe No. 1,State Senate,8,UNDER VOTES,,1,0,0,0
Gila,Globe No. 2,State Senate,8,UNDER VOTES,,0,0,0,0
Gila,Globe No. 3,State Senate,8,UNDER VOTES,,0,0,0,0
Gila,Globe No. 4,State Senate,8,UNDER VOTES,,1,1,0,0
Gila,Globe No. 6,State Senate,8,UNDER VOTES,,2,1,0,0
Gila,Globe No. 7,State Senate,8,UNDER VOTES,,1,1,0,0
Gila,Globe No. 8,State Senate,8,UNDER VOTES,,1,1,0,0
Gila,Globe No. 11,State Senate,8,UNDER VOTES,,1,1,0,0
Gila,East Globe,State Senate,8,UNDER VOTES,,2,2,0,0
Gila,Miami No. 1,State Senate,8,UNDER VOTES,,1,0,0,0
Gila,Miami No. 3,State Senate,8,UNDER VOTES,,1,1,0,0
Gila,Claypool No. 1,State Senate,8,UNDER VOTES,,2,2,0,0
Gila,Claypool No. 2,State Senate,8,UNDER VOTES,,1,1,0,0
Gila,Claypool No. 3,State Senate,8,UNDER VOTES,,0,0,0,0
Gila,Central Heights,State Senate,8,UNDER VOTES,,1,0,0,0
Gila,Pinal Creek,State Senate,8,UNDER VOTES,,0,0,0,0
Gila,Wheatfields,State Senate,8,UNDER VOTES,,0,0,0,0
Gila,Copper Basin,State Senate,8,UNDER VOTES,,0,0,0,0
Gila,Payson No. 1,State House,6,"BLACKMAN, WALTER ""WALT""",REP,48,39,7,1
Gila,Payson No. 2,State House,6,"BLACKMAN, WALTER ""WALT""",REP,83,72,9,1
Gila,Payson No. 3,State House,6,"BLACKMAN, WALTER ""WALT""",REP,123,109,12,2
Gila,Payson No. 4,State House,6,"BLACKMAN, WALTER ""WALT""",REP,44,37,6,1
Gila,Payson No. 5,State House,6,"BLACKMAN, WALTER ""WALT""",REP,75,63,10,1
Gila,Payson No. 6,State House,6,"BLACKMAN, WALTER ""WALT""",REP,44,37,5,1
Gila,Payson No. 7,State House,6,"BLACKMAN, WALTER ""WALT""",REP,36,32,4,0
Gila,Payson No. 8,State House,6,"BLACKMAN, WALTER ""WALT""",REP,58,51,6,0
Gila,Star Valley,State House,6,"BLACKMAN, WALTER ""WALT""",REP,112,95,15,2
Gila,Gisela,State House,6,"BLACKMAN, WALTER ""WALT""",REP,20,15,4,0
Gila,Pine-Strawberry East,State House,6,"BLACKMAN, WALTER ""WALT""",REP,26,21,5,0
Gila,Pine-Strawberry West,State House,6,"BLACKMAN, WALTER ""WALT""",REP,77,61,14,2
Gila,Roosevelt,State House,6,"BLACKMAN, WALTER ""WALT""",REP,9,8,0,0
Gila,Sierra Ancha,State House,6,"BLACKMAN, WALTER ""WALT""",REP,6,5,0,0
Gila,Tonto Basin,State House,6,"BLACKMAN, WALTER ""WALT""",REP,58,44,12,1
Gila,Whispering Pines,State House,6,"BLACKMAN, WALTER ""WALT""",REP,12,10,1,0
Gila,Young,State House,6,"BLACKMAN, WALTER ""WALT""",REP,30,23,6,0
Gila,Zane Grey,State House,6,"BLACKMAN, WALTER ""WALT""",REP,24,20,2,0
Gila,Payson No. 1,State House,6,"THORPE, BOB",REP,46,38,6,1
Gila,Payson No. 2,State House,6,"THORPE, BOB",REP,84,74,9,0
Gila,Payson No. 3,State House,6,"THORPE, BOB",REP,126,112,12,1
Gila,Payson No. 4,State House,6,"THORPE, BOB",REP,43,36,5,1
Gila,Payson No. 5,State House,6,"THORPE, BOB",REP,72,61,9,1
Gila,Payson No. 6,State House,6,"THORPE, BOB",REP,44,36,6,1
Gila,Payson No. 7,State House,6,"THORPE, BOB",REP,33,29,4,0
Gila,Payson No. 8,State House,6,"THORPE, BOB",REP,52,46,5,1
Gila,Star Valley,State House,6,"THORPE, BOB",REP,105,88,15,1
Gila,Gisela,State House,6,"THORPE, BOB",REP,22,17,4,0
Gila,Pine-Strawberry East,State House,6,"THORPE, BOB",REP,27,21,5,0
Gila,Pine-Strawberry West,State House,6,"THORPE, BOB",REP,73,57,13,1
Gila,Roosevelt,State House,6,"THORPE, BOB",REP,9,8,0,0
Gila,Sierra Ancha,State House,6,"THORPE, BOB",REP,7,6,0,0
Gila,Tonto Basin,State House,6,"THORPE, BOB",REP,57,44,10,1
Gila,Whispering Pines,State House,6,"THORPE, BOB",REP,11,9,1,0
Gila,Young,State House,6,"THORPE, BOB",REP,30,22,7,0
Gila,Zane Grey,State House,6,"THORPE, BOB",REP,25,22,2,0
Gila,Payson No. 1,State House,6,"FRENCH, FELICIA",DEM,20,16,3,0
Gila,Payson No. 2,State House,6,"FRENCH, FELICIA",DEM,33,30,2,0
Gila,Payson No. 3,State House,6,"FRENCH, FELICIA",DEM,55,50,4,0
Gila,Payson No. 4,State House,6,"FRENCH, FELICIA",DEM,23,21,2,0
Gila,Payson No. 5,State House,6,"FRENCH, FELICIA",DEM,33,28,4,0
Gila,Payson No. 6,State House,6,"FRENCH, FELICIA",DEM,21,19,1,0
Gila,Payson No. 7,State House,6,"FRENCH, FELICIA",DEM,16,14,1,0
Gila,Payson No. 8,State House,6,"FRENCH, FELICIA",DEM,26,22,3,1
Gila,Star Valley,State House,6,"FRENCH, FELICIA",DEM,39,35,3,1
Gila,Gisela,State House,6,"FRENCH, FELICIA",DEM,7,5,1,0
Gila,Pine-Strawberry East,State House,6,"FRENCH, FELICIA",DEM,13,11,2,0
Gila,Pine-Strawberry West,State House,6,"FRENCH, FELICIA",DEM,41,35,4,1
Gila,Roosevelt,State House,6,"FRENCH, FELICIA",DEM,2,2,0,0
Gila,Sierra Ancha,State House,6,"FRENCH, FELICIA",DEM,1,1,0,0
Gila,Tonto Basin,State House,6,"FRENCH, FELICIA",DEM,16,14,1,0
Gila,Whispering Pines,State House,6,"FRENCH, FELICIA",DEM,5,4,0,0
Gila,Young,State House,6,"FRENCH, FELICIA",DEM,6,5,0,0
Gila,Zane Grey,State House,6,"FRENCH, FELICIA",DEM,11,10,1,0
Gila,Payson No. 1,State House,6,"TYLER, BOBBY",DEM,15,13,1,0
Gila,Payson No. 2,State House,6,"TYLER, BOBBY",DEM,29,26,2,0
Gila,Payson No. 3,State House,6,"TYLER, BOBBY",DEM,47,42,4,0
Gila,Payson No. 4,State House,6,"TYLER, BOBBY",DEM,19,18,1,0
Gila,Payson No. 5,State House,6,"TYLER, BOBBY",DEM,27,23,3,0
Gila,Payson No. 6,State House,6,"TYLER, BOBBY",DEM,18,16,1,0
Gila,Payson No. 7,State House,6,"TYLER, BOBBY",DEM,14,11,1,0
Gila,Payson No. 8,State House,6,"TYLER, BOBBY",DEM,22,19,2,0
Gila,Star Valley,State House,6,"TYLER, BOBBY",DEM,31,27,2,1
Gila,Gisela,State House,6,"TYLER, BOBBY",DEM,6,5,0,0
Gila,Pine-Strawberry East,State House,6,"TYLER, BOBBY",DEM,9,8,1,0
Gila,Pine-Strawberry West,State House,6,"TYLER, BOBBY",DEM,30,26,2,0
Gila,Roosevelt,State House,6,"TYLER, BOBBY",DEM,3,2,0,0
Gila,Sierra Ancha,State House,6,"TYLER, BOBBY",DEM,1,1,0,0
Gila,Tonto Basin,State House,6,"TYLER, BOBBY",DEM,15,13,1,0
Gila,Whispering Pines,State House,6,"TYLER, BOBBY",DEM,4,3,0,0
Gila,Young,State House,6,"TYLER, BOBBY",DEM,5,4,0,0
Gila,Zane Grey,State House,6,"TYLER, BOBBY",DEM,10,9,0,0
Gila,Payson No. 1,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 2,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 3,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 4,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 5,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 6,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 7,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 8,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Star Valley,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Gisela,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Pine-Strawberry East,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Pine-Strawberry West,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Roosevelt,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Sierra Ancha,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Tonto Basin,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Whispering Pines,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Young,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Zane Grey,State House,6,WRITE-IN,NON,0,0,0,0
Gila,Payson No. 1,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 2,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 3,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 4,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 5,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 6,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 7,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 8,State House,6,OVER VOTES,,0,0,0,0
Gila,Star Valley,State House,6,OVER VOTES,,0,0,0,0
Gila,Gisela,State House,6,OVER VOTES,,0,0,0,0
Gila,Pine-Strawberry East,State House,6,OVER VOTES,,0,0,0,0
Gila,Pine-Strawberry West,State House,6,OVER VOTES,,0,0,0,0
Gila,Roosevelt,State House,6,OVER VOTES,,0,0,0,0
Gila,Sierra Ancha,State House,6,OVER VOTES,,0,0,0,0
Gila,Tonto Basin,State House,6,OVER VOTES,,0,0,0,0
Gila,Whispering Pines,State House,6,OVER VOTES,,0,0,0,0
Gila,Young,State House,6,OVER VOTES,,0,0,0,0
Gila,Zane Grey,State House,6,OVER VOTES,,0,0,0,0
Gila,Payson No. 1,State House,6,UNDER VOTES,,18,14,3,1
Gila,Payson No. 2,State House,6,UNDER VOTES,,29,24,4,0
Gila,Payson No. 3,State House,6,UNDER VOTES,,42,37,3,1
Gila,Payson No. 4,State House,6,UNDER VOTES,,17,13,3,0
Gila,Payson No. 5,State House,6,UNDER VOTES,,25,21,3,0
Gila,Payson No. 6,State House,6,UNDER VOTES,,17,13,3,0
Gila,Payson No. 7,State House,6,UNDER VOTES,,13,10,1,0
Gila,Payson No. 8,State House,6,UNDER VOTES,,22,19,2,0
Gila,Star Valley,State House,6,UNDER VOTES,,38,29,7,1
Gila,Gisela,State House,6,UNDER VOTES,,7,5,0,0
Gila,Pine-Strawberry East,State House,6,UNDER VOTES,,10,7,2,0
Gila,Pine-Strawberry West,State House,6,UNDER VOTES,,32,25,5,1
Gila,Roosevelt,State House,6,UNDER VOTES,,3,2,0,0
Gila,Sierra Ancha,State House,6,UNDER VOTES,,2,1,0,0
Gila,Tonto Basin,State House,6,UNDER VOTES,,26,19,5,1
Gila,Whispering Pines,State House,6,UNDER VOTES,,3,2,0,0
Gila,Young,State House,6,UNDER VOTES,,7,6,0,0
Gila,Zane Grey,State House,6,UNDER VOTES,,9,7,1,0
Gila,Canyon Day,State House,7,"SHAMLEY, DOYEL",REP,2,1,1,0
Gila,Carrizo,State House,7,"SHAMLEY, DOYEL",REP,0,0,0,0
Gila,San Carlos,State House,7,"SHAMLEY, DOYEL",REP,14,5,7,1
Gila,Canyon Day,State House,7,"TELLER, ARLANDO",DEM,16,2,12,1
Gila,Carrizo,State House,7,"TELLER, ARLANDO",DEM,0,0,0,0
Gila,San Carlos,State House,7,"TELLER, ARLANDO",DEM,26,8,15,2
Gila,Canyon Day,State House,7,"TSOSIE, MYRON",DEM,19,3,14,1
Gila,Carrizo,State House,7,"TSOSIE, MYRON",DEM,1,0,0,0
Gila,San Carlos,State House,7,"TSOSIE, MYRON",DEM,66,15,42,7
Gila,Canyon Day,State House,7,WRITE-IN,NON,0,0,0,0
Gila,Carrizo,State House,7,WRITE-IN,NON,0,0,0,0
Gila,San Carlos,State House,7,WRITE-IN,NON,0,0,0,0
Gila,Canyon Day,State House,7,OVER VOTES,,0,0,0,0
Gila,Carrizo,State House,7,OVER VOTES,,0,0,0,0
Gila,San Carlos,State House,7,OVER VOTES,,0,0,0,0
Gila,Canyon Day,State House,7,UNDER VOTES,,11,1,9,0
Gila,Carrizo,State House,7,UNDER VOTES,,0,0,0,0
Gila,San Carlos,State House,7,UNDER VOTES,,65,13,43,7
Gila,Globe No. 1,State House,8,"COOK, DAVID",REP,21,15,5,0
Gila,Globe No. 2,State House,8,"COOK, DAVID",REP,6,5,0,0
Gila,Globe No. 3,State House,8,"COOK, DAVID",REP,4,4,0,0
Gila,Globe No. 4,State House,8,"COOK, DAVID",REP,18,15,2,0
Gila,Globe No. 6,State House,8,"COOK, DAVID",REP,31,25,5,0
Gila,Globe No. 7,State House,8,"COOK, DAVID",REP,17,13,3,0
Gila,Globe No. 8,State House,8,"COOK, DAVID",REP,15,10,3,1
Gila,Globe No. 11,State House,8,"COOK, DAVID",REP,30,24,5,0
Gila,East Globe,State House,8,"COOK, DAVID",REP,30,24,5,1
Gila,Miami No. 1,State House,8,"COOK, DAVID",REP,12,9,2,0
Gila,Miami No. 3,State House,8,"COOK, DAVID",REP,12,9,2,0
Gila,Claypool No. 1,State House,8,"COOK, DAVID",REP,30,21,7,1
Gila,Claypool No. 2,State House,8,"COOK, DAVID",REP,24,18,5,0
Gila,Claypool No. 3,State House,8,"COOK, DAVID",REP,12,8,3,0
Gila,Central Heights,State House,8,"COOK, DAVID",REP,13,10,2,0
Gila,Pinal Creek,State House,8,"COOK, DAVID",REP,10,8,1,0
Gila,Wheatfields,State House,8,"COOK, DAVID",REP,4,3,1,0
Gila,Copper Basin,State House,8,"COOK, DAVID",REP,9,7,1,0
Gila,Globe No. 1,State House,8,"SHOPE, THOMAS ""T.J.""",REP,19,14,3,0
Gila,Globe No. 2,State House,8,"SHOPE, THOMAS ""T.J.""",REP,5,5,0,0
Gila,Globe No. 3,State House,8,"SHOPE, THOMAS ""T.J.""",REP,3,2,0,0
Gila,Globe No. 4,State House,8,"SHOPE, THOMAS ""T.J.""",REP,15,12,2,0
Gila,Globe No. 6,State House,8,"SHOPE, THOMAS ""T.J.""",REP,24,19,3,0
Gila,Globe No. 7,State House,8,"SHOPE, THOMAS ""T.J.""",REP,14,11,3,0
Gila,Globe No. 8,State House,8,"SHOPE, THOMAS ""T.J.""",REP,11,8,2,0
Gila,Globe No. 11,State House,8,"SHOPE, THOMAS ""T.J.""",REP,26,21,4,0
Gila,East Globe,State House,8,"SHOPE, THOMAS ""T.J.""",REP,25,21,3,0
Gila,Miami No. 1,State House,8,"SHOPE, THOMAS ""T.J.""",REP,10,8,1,0
Gila,Miami No. 3,State House,8,"SHOPE, THOMAS ""T.J.""",REP,8,6,1,0
Gila,Claypool No. 1,State House,8,"SHOPE, THOMAS ""T.J.""",REP,26,17,7,0
Gila,Claypool No. 2,State House,8,"SHOPE, THOMAS ""T.J.""",REP,19,15,3,0
Gila,Claypool No. 3,State House,8,"SHOPE, THOMAS ""T.J.""",REP,10,7,2,0
Gila,Central Heights,State House,8,"SHOPE, THOMAS ""T.J.""",REP,11,9,2,0
Gila,Pinal Creek,State House,8,"SHOPE, THOMAS ""T.J.""",REP,8,6,1,0
Gila,Wheatfields,State House,8,"SHOPE, THOMAS ""T.J.""",REP,4,3,1,0
Gila,Copper Basin,State House,8,"SHOPE, THOMAS ""T.J.""",REP,9,7,1,0
Gila,Globe No. 1,State House,8,"CASILLAS, CARMEN",DEM,10,8,1,0
Gila,Globe No. 2,State House,8,"CASILLAS, CARMEN",DEM,6,5,0,0
Gila,Globe No. 3,State House,8,"CASILLAS, CARMEN",DEM,3,2,0,0
Gila,Globe No. 4,State House,8,"CASILLAS, CARMEN",DEM,16,13,2,0
Gila,Globe No. 6,State House,8,"CASILLAS, CARMEN",DEM,19,16,2,0
Gila,Globe No. 7,State House,8,"CASILLAS, CARMEN",DEM,10,8,1,0
Gila,Globe No. 8,State House,8,"CASILLAS, CARMEN",DEM,14,11,1,0
Gila,Globe No. 11,State House,8,"CASILLAS, CARMEN",DEM,13,10,2,0
Gila,East Globe,State House,8,"CASILLAS, CARMEN",DEM,17,15,2,0
Gila,Miami No. 1,State House,8,"CASILLAS, CARMEN",DEM,11,9,1,0
Gila,Miami No. 3,State House,8,"CASILLAS, CARMEN",DEM,17,12,4,0
Gila,Claypool No. 1,State House,8,"CASILLAS, CARMEN",DEM,13,10,2,0
Gila,Claypool No. 2,State House,8,"CASILLAS, CARMEN",DEM,14,11,3,0
Gila,Claypool No. 3,State House,8,"CASILLAS, CARMEN",DEM,10,8,1,0
Gila,Central Heights,State House,8,"CASILLAS, CARMEN",DEM,8,6,2,0
Gila,Pinal Creek,State House,8,"CASILLAS, CARMEN",DEM,6,6,0,0
Gila,Wheatfields,State House,8,"CASILLAS, CARMEN",DEM,2,2,0,0
Gila,Copper Basin,State House,8,"CASILLAS, CARMEN",DEM,29,23,5,0
Gila,Globe No. 1,State House,8,"GROSS, LINDA C",DEM,13,10,2,0
Gila,Globe No. 2,State House,8,"GROSS, LINDA C",DEM,7,6,0,0
Gila,Globe No. 3,State House,8,"GROSS, LINDA C",DEM,4,4,0,0
Gila,Globe No. 4,State House,8,"GROSS, LINDA C",DEM,17,13,2,0
Gila,Globe No. 6,State House,8,"GROSS, LINDA C",DEM,20,17,2,0
Gila,Globe No. 7,State House,8,"GROSS, LINDA C",DEM,10,7,1,0
Gila,Globe No. 8,State House,8,"GROSS, LINDA C",DEM,14,11,1,0
Gila,Globe No. 11,State House,8,"GROSS, LINDA C",DEM,15,12,2,0
Gila,East Globe,State House,8,"GROSS, LINDA C",DEM,18,15,2,0
Gila,Miami No. 1,State House,8,"GROSS, LINDA C",DEM,9,8,0,0
Gila,Miami No. 3,State House,8,"GROSS, LINDA C",DEM,16,11,4,0
Gila,Claypool No. 1,State House,8,"GROSS, LINDA C",DEM,13,10,2,0
Gila,Claypool No. 2,State House,8,"GROSS, LINDA C",DEM,13,10,2,0
