county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Overvote,,0,0,0,0
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Undervote,,693,542,145,6
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 3,,TotalVotes,,1300,962,332,6
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Overvote,,0,0,0,0
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Undervote,,712,558,147,7
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 5,,TotalVotes,,1281,946,330,5
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Overvote,,0,0,0,0
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Undervote,,693,541,146,6
Yavapai,218 - WELL,JUDGE OF THE SUPERIOR COURT - DIV. 6,,TotalVotes,,1300,963,331,6
Yavapai,218 - WELL,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,218 - WELL,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,488,372,112,4
Yavapai,218 - WELL,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,1505,1132,365,8
Yavapai,218 - WELL,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,218 - WELL,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,506,383,120,3
Yavapai,218 - WELL,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,1487,1121,357,9
Yavapai,218 - WELL,SEDONA FIRE DIST.,,Overvote,,0,0,0,0
Yavapai,218 - WELL,SEDONA FIRE DIST.,,Undervote,,0,0,0,0
Yavapai,218 - WELL,SEDONA FIRE DIST.,,TotalVotes,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 125,,Overvote,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 125,,Undervote,,134,95,38,1
Yavapai,218 - WELL,PROPOSITION 125,,TotalVotes,,1859,1409,439,11
Yavapai,218 - WELL,PROPOSITION 126,,Overvote,,3,3,0,0
Yavapai,218 - WELL,PROPOSITION 126,,Undervote,,73,49,24,0
Yavapai,218 - WELL,PROPOSITION 126,,TotalVotes,,1917,1452,453,12
Yavapai,218 - WELL,PROPOSITION 127,,Overvote,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 127,,Undervote,,61,40,21,0
Yavapai,218 - WELL,PROPOSITION 127,,TotalVotes,,1932,1464,456,12
Yavapai,218 - WELL,PROPOSITION 305,,Overvote,,0,0,0,0
Yavapai,218 - WELL,PROPOSITION 305,,Undervote,,94,63,31,0
Yavapai,218 - WELL,PROPOSITION 305,,TotalVotes,,1899,1441,446,12
Yavapai,218 - WELL,PROPOSITION 306,,Overvote,,1,1,0,0
Yavapai,218 - WELL,PROPOSITION 306,,Undervote,,91,63,28,0
Yavapai,218 - WELL,PROPOSITION 306,,TotalVotes,,1901,1440,449,12
Yavapai,219 - FORT,U.S. Senate,,Overvote,,1,1,0,0
Yavapai,219 - FORT,U.S. Senate,,Undervote,,60,58,2,0
Yavapai,219 - FORT,U.S. Senate,,TotalVotes,,4322,3433,866,23
Yavapai,219 - FORT,U.S. House,1,Overvote,,2,2,0,0
Yavapai,219 - FORT,U.S. House,1,Undervote,,97,89,7,1
Yavapai,219 - FORT,U.S. House,1,TotalVotes,,4284,3401,861,22
Yavapai,219 - FORT,Governor,,Overvote,,1,1,0,0
Yavapai,219 - FORT,Governor,,Undervote,,47,43,4,0
Yavapai,219 - FORT,Governor,,TotalVotes,,4332,3446,863,23
Yavapai,219 - FORT,State Senate,6,Overvote,,1,1,0,0
Yavapai,219 - FORT,State Senate,6,Undervote,,140,118,22,0
Yavapai,219 - FORT,State Senate,6,TotalVotes,,4239,3371,845,23
Yavapai,219 - FORT,State House,6,Overvote,,2,2,0,0
Yavapai,219 - FORT,State House,6,Undervote,,1151,826,315,10
Yavapai,219 - FORT,State House,6,TotalVotes,,7607,6152,1419,36
Yavapai,219 - FORT,Secretary of State,,Overvote,,2,1,1,0
Yavapai,219 - FORT,Secretary of State,,Undervote,,177,157,20,0
Yavapai,219 - FORT,Secretary of State,,TotalVotes,,4201,3332,846,23
Yavapai,219 - FORT,Attorney General,,Overvote,,2,1,1,0
Yavapai,219 - FORT,Attorney General,,Undervote,,171,150,21,0
Yavapai,219 - FORT,Attorney General,,TotalVotes,,4207,3339,845,23
Yavapai,219 - FORT,State Treasurer,,Overvote,,1,1,0,0
Yavapai,219 - FORT,State Treasurer,,Undervote,,202,175,27,0
Yavapai,219 - FORT,State Treasurer,,TotalVotes,,4177,3314,840,23
Yavapai,219 - FORT,Superintendent of Public Instruction,,Overvote,,1,1,0,0
Yavapai,219 - FORT,Superintendent of Public Instruction,,Undervote,,202,168,33,1
Yavapai,219 - FORT,Superintendent of Public Instruction,,TotalVotes,,4177,3321,834,22
Yavapai,219 - FORT,State Mine Inspector,,Overvote,,2,2,0,0
Yavapai,219 - FORT,State Mine Inspector,,Undervote,,220,186,33,1
Yavapai,219 - FORT,State Mine Inspector,,TotalVotes,,4158,3302,834,22
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,Overvote,,6,6,0,0
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,Undervote,,1028,757,264,7
Yavapai,219 - FORT,CORPORATION COMMISSIONER,,TotalVotes,,7726,6217,1470,39
Yavapai,219 - FORT,CLERK OF THE SUPERIOR COURT,,Overvote,,1,1,0,0
Yavapai,219 - FORT,CLERK OF THE SUPERIOR COURT,,Undervote,,1076,912,163,1
Yavapai,219 - FORT,CLERK OF THE SUPERIOR COURT,,TotalVotes,,3303,2577,704,22
Yavapai,219 - FORT,JUSTICE OF THE PEACE: VERDE VALLEY,,Overvote,,1,1,0,0
Yavapai,219 - FORT,JUSTICE OF THE PEACE: VERDE VALLEY,,Undervote,,1071,904,166,1
Yavapai,219 - FORT,JUSTICE OF THE PEACE: VERDE VALLEY,,TotalVotes,,3308,2585,701,22
Yavapai,219 - FORT,CONSTABLE: VERDE VALLEY,,Overvote,,1,1,0,0
Yavapai,219 - FORT,CONSTABLE: VERDE VALLEY,,Undervote,,1107,930,176,1
Yavapai,219 - FORT,CONSTABLE: VERDE VALLEY,,TotalVotes,,3272,2559,691,22
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Overvote,,1,1,0,0
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Undervote,,1440,1183,255,2
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,TotalVotes,,2939,2306,612,21
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Overvote,,1,1,0,0
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Undervote,,1572,1293,277,2
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 2,,TotalVotes,,2807,2196,590,21
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Overvote,,1,1,0,0
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Undervote,,1553,1268,283,2
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 3,,TotalVotes,,2826,2221,584,21
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Overvote,,1,1,0,0
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Undervote,,1584,1299,283,2
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 5,,TotalVotes,,2795,2190,584,21
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Overvote,,1,1,0,0
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Undervote,,1541,1264,275,2
Yavapai,219 - FORT,JUDGE OF THE SUPERIOR COURT - DIV. 6,,TotalVotes,,2838,2225,592,21
Yavapai,219 - FORT,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,219 - FORT,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1137,923,213,1
Yavapai,219 - FORT,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,3243,2567,654,22
Yavapai,219 - FORT,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,1,1,0,0
Yavapai,219 - FORT,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,1151,939,211,1
Yavapai,219 - FORT,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,3228,2550,656,22
Yavapai,219 - FORT,MINGUS UNION HSD: 2-YEAR TERM,,Overvote,,1,1,0,0
Yavapai,219 - FORT,MINGUS UNION HSD: 2-YEAR TERM,,Undervote,,27,22,5,0
Yavapai,219 - FORT,MINGUS UNION HSD: 2-YEAR TERM,,TotalVotes,,54,42,12,0
Yavapai,219 - FORT,CAMP VERDE MAYOR: 2-YEAR TERM,,Overvote,,1,1,0,0
Yavapai,219 - FORT,CAMP VERDE MAYOR: 2-YEAR TERM,,Undervote,,450,339,110,1
Yavapai,219 - FORT,CAMP VERDE MAYOR: 2-YEAR TERM,,TotalVotes,,3840,3079,739,22
Yavapai,219 - FORT,VERDE VALLEY FIRE DIST.,,Overvote,,0,0,0,0
Yavapai,219 - FORT,VERDE VALLEY FIRE DIST.,,Undervote,,75,59,16,0
Yavapai,219 - FORT,VERDE VALLEY FIRE DIST.,,TotalVotes,,89,71,18,0
Yavapai,219 - FORT,PROPOSITION 125,,Overvote,,3,3,0,0
Yavapai,219 - FORT,PROPOSITION 125,,Undervote,,352,281,71,0
Yavapai,219 - FORT,PROPOSITION 125,,TotalVotes,,4025,3206,796,23
Yavapai,219 - FORT,PROPOSITION 126,,Overvote,,4,4,0,0
Yavapai,219 - FORT,PROPOSITION 126,,Undervote,,212,147,64,1
Yavapai,219 - FORT,PROPOSITION 126,,TotalVotes,,4164,3339,803,22
Yavapai,219 - FORT,PROPOSITION 127,,Overvote,,2,2,0,0
Yavapai,219 - FORT,PROPOSITION 127,,Undervote,,163,111,51,1
Yavapai,219 - FORT,PROPOSITION 127,,TotalVotes,,4215,3377,816,22
Yavapai,219 - FORT,PROPOSITION 305,,Overvote,,1,1,0,0
Yavapai,219 - FORT,PROPOSITION 305,,Undervote,,308,232,75,1
Yavapai,219 - FORT,PROPOSITION 305,,TotalVotes,,4071,3257,792,22
Yavapai,219 - FORT,PROPOSITION 306,,Overvote,,2,2,0,0
Yavapai,219 - FORT,PROPOSITION 306,,Undervote,,332,246,85,1
Yavapai,219 - FORT,PROPOSITION 306,,TotalVotes,,4046,3242,782,22
Yavapai,220 - RIM,U.S. Senate,,Overvote,,0,0,0,0
Yavapai,220 - RIM,U.S. Senate,,Undervote,,0,0,0,0
Yavapai,220 - RIM,U.S. Senate,,TotalVotes,,24,19,5,0
Yavapai,220 - RIM,U.S. House,1,Overvote,,0,0,0,0
Yavapai,220 - RIM,U.S. House,1,Undervote,,0,0,0,0
Yavapai,220 - RIM,U.S. House,1,TotalVotes,,24,19,5,0
Yavapai,220 - RIM,Governor,,Overvote,,0,0,0,0
Yavapai,220 - RIM,Governor,,Undervote,,0,0,0,0
Yavapai,220 - RIM,Governor,,TotalVotes,,24,19,5,0
Yavapai,220 - RIM,State Senate,1,Overvote,,0,0,0,0
Yavapai,220 - RIM,State Senate,1,Undervote,,0,0,0,0
Yavapai,220 - RIM,State Senate,1,TotalVotes,,24,19,5,0
Yavapai,220 - RIM,State House,1,Overvote,,0,0,0,0
Yavapai,220 - RIM,State House,1,Undervote,,4,4,0,0
Yavapai,220 - RIM,State House,1,TotalVotes,,44,34,10,0
Yavapai,220 - RIM,Secretary of State,,Overvote,,0,0,0,0
Yavapai,220 - RIM,Secretary of State,,Undervote,,0,0,0,0
Yavapai,220 - RIM,Secretary of State,,TotalVotes,,24,19,5,0
Yavapai,220 - RIM,Attorney General,,Overvote,,0,0,0,0
Yavapai,220 - RIM,Attorney General,,Undervote,,1,1,0,0
Yavapai,220 - RIM,Attorney General,,TotalVotes,,23,18,5,0
Yavapai,220 - RIM,State Treasurer,,Overvote,,0,0,0,0
Yavapai,220 - RIM,State Treasurer,,Undervote,,0,0,0,0
Yavapai,220 - RIM,State Treasurer,,TotalVotes,,24,19,5,0
Yavapai,220 - RIM,Superintendent of Public Instruction,,Overvote,,0,0,0,0
Yavapai,220 - RIM,Superintendent of Public Instruction,,Undervote,,1,1,0,0
Yavapai,220 - RIM,Superintendent of Public Instruction,,TotalVotes,,23,18,5,0
Yavapai,220 - RIM,State Mine Inspector,,Overvote,,0,0,0,0
Yavapai,220 - RIM,State Mine Inspector,,Undervote,,1,1,0,0
Yavapai,220 - RIM,State Mine Inspector,,TotalVotes,,23,18,5,0
Yavapai,220 - RIM,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
Yavapai,220 - RIM,CORPORATION COMMISSIONER,,Undervote,,2,2,0,0
Yavapai,220 - RIM,CORPORATION COMMISSIONER,,TotalVotes,,46,36,10,0
Yavapai,220 - RIM,CLERK OF THE SUPERIOR COURT,,Overvote,,0,0,0,0
Yavapai,220 - RIM,CLERK OF THE SUPERIOR COURT,,Undervote,,8,7,1,0
Yavapai,220 - RIM,CLERK OF THE SUPERIOR COURT,,TotalVotes,,16,12,4,0
Yavapai,220 - RIM,JUSTICE OF THE PEACE: VERDE VALLEY,,Overvote,,0,0,0,0
Yavapai,220 - RIM,JUSTICE OF THE PEACE: VERDE VALLEY,,Undervote,,9,8,1,0
Yavapai,220 - RIM,JUSTICE OF THE PEACE: VERDE VALLEY,,TotalVotes,,15,11,4,0
Yavapai,220 - RIM,CONSTABLE: VERDE VALLEY,,Overvote,,0,0,0,0
Yavapai,220 - RIM,CONSTABLE: VERDE VALLEY,,Undervote,,9,8,1,0
Yavapai,220 - RIM,CONSTABLE: VERDE VALLEY,,TotalVotes,,15,11,4,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Overvote,,0,0,0,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Undervote,,6,5,1,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 1,,TotalVotes,,18,14,4,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Overvote,,0,0,0,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Undervote,,8,7,1,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 2,,TotalVotes,,16,12,4,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Overvote,,0,0,0,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Undervote,,7,6,1,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 3,,TotalVotes,,17,13,4,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Overvote,,0,0,0,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Undervote,,8,6,2,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 5,,TotalVotes,,16,13,3,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Overvote,,0,0,0,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Undervote,,6,5,1,0
Yavapai,220 - RIM,JUDGE OF THE SUPERIOR COURT - DIV. 6,,TotalVotes,,18,14,4,0
Yavapai,220 - RIM,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,220 - RIM,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,4,3,1,0
Yavapai,220 - RIM,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,20,16,4,0
Yavapai,220 - RIM,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,220 - RIM,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,6,5,1,0
Yavapai,220 - RIM,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,18,14,4,0
Yavapai,220 - RIM,SEDONA FIRE DIST.,,Overvote,,0,0,0,0
Yavapai,220 - RIM,SEDONA FIRE DIST.,,Undervote,,0,0,0,0
Yavapai,220 - RIM,SEDONA FIRE DIST.,,TotalVotes,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 125,,Overvote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 125,,Undervote,,1,1,0,0
Yavapai,220 - RIM,PROPOSITION 125,,TotalVotes,,23,18,5,0
Yavapai,220 - RIM,PROPOSITION 126,,Overvote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 126,,Undervote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 126,,TotalVotes,,24,19,5,0
Yavapai,220 - RIM,PROPOSITION 127,,Overvote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 127,,Undervote,,1,1,0,0
Yavapai,220 - RIM,PROPOSITION 127,,TotalVotes,,23,18,5,0
Yavapai,220 - RIM,PROPOSITION 305,,Overvote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 305,,Undervote,,1,1,0,0
Yavapai,220 - RIM,PROPOSITION 305,,TotalVotes,,23,18,5,0
Yavapai,220 - RIM,PROPOSITION 306,,Overvote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 306,,Undervote,,2,2,0,0
Yavapai,220 - RIM,PROPOSITION 306,,TotalVotes,,22,17,5,0
Yavapai,220 - RIM,PROPOSITION 447 - SEDONA-OAK CREEK JUSD,,Overvote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 447 - SEDONA-OAK CREEK JUSD,,Undervote,,0,0,0,0
Yavapai,220 - RIM,PROPOSITION 447 - SEDONA-OAK CREEK JUSD,,TotalVotes,,0,0,0,0
Yavapai,221 - SALT,U.S. Senate,,Overvote,,0,0,0,0
Yavapai,221 - SALT,U.S. Senate,,Undervote,,2,2,0,0
Yavapai,221 - SALT,U.S. Senate,,TotalVotes,,288,238,50,0
Yavapai,221 - SALT,U.S. House,4,Overvote,,0,0,0,0
Yavapai,221 - SALT,U.S. House,4,Undervote,,6,3,3,0
Yavapai,221 - SALT,U.S. House,4,TotalVotes,,284,237,47,0
Yavapai,221 - SALT,Governor,,Overvote,,0,0,0,0
Yavapai,221 - SALT,Governor,,Undervote,,4,4,0,0
Yavapai,221 - SALT,Governor,,TotalVotes,,286,236,50,0
Yavapai,221 - SALT,State Senate,1,Overvote,,0,0,0,0
Yavapai,221 - SALT,State Senate,1,Undervote,,6,3,3,0
Yavapai,221 - SALT,State Senate,1,TotalVotes,,284,237,47,0
Yavapai,221 - SALT,State House,1,Overvote,,0,0,0,0
Yavapai,221 - SALT,State House,1,Undervote,,79,54,25,0
Yavapai,221 - SALT,State House,1,TotalVotes,,501,426,75,0
Yavapai,221 - SALT,Secretary of State,,Overvote,,0,0,0,0
Yavapai,221 - SALT,Secretary of State,,Undervote,,10,9,1,0
Yavapai,221 - SALT,Secretary of State,,TotalVotes,,280,231,49,0
Yavapai,221 - SALT,Attorney General,,Overvote,,0,0,0,0
Yavapai,221 - SALT,Attorney General,,Undervote,,18,15,3,0
Yavapai,221 - SALT,Attorney General,,TotalVotes,,272,225,47,0
Yavapai,221 - SALT,State Treasurer,,Overvote,,0,0,0,0
Yavapai,221 - SALT,State Treasurer,,Undervote,,14,11,3,0
Yavapai,221 - SALT,State Treasurer,,TotalVotes,,276,229,47,0
Yavapai,221 - SALT,Superintendent of Public Instruction,,Overvote,,0,0,0,0
Yavapai,221 - SALT,Superintendent of Public Instruction,,Undervote,,14,13,1,0
Yavapai,221 - SALT,Superintendent of Public Instruction,,TotalVotes,,276,227,49,0
Yavapai,221 - SALT,State Mine Inspector,,Overvote,,0,0,0,0
Yavapai,221 - SALT,State Mine Inspector,,Undervote,,12,9,3,0
Yavapai,221 - SALT,State Mine Inspector,,TotalVotes,,278,231,47,0
Yavapai,221 - SALT,CORPORATION COMMISSIONER,,Overvote,,0,0,0,0
Yavapai,221 - SALT,CORPORATION COMMISSIONER,,Undervote,,72,49,23,0
Yavapai,221 - SALT,CORPORATION COMMISSIONER,,TotalVotes,,508,431,77,0
Yavapai,221 - SALT,CLERK OF THE SUPERIOR COURT,,Overvote,,0,0,0,0
Yavapai,221 - SALT,CLERK OF THE SUPERIOR COURT,,Undervote,,73,63,10,0
Yavapai,221 - SALT,CLERK OF THE SUPERIOR COURT,,TotalVotes,,217,177,40,0
Yavapai,221 - SALT,JUSTICE OF THE PEACE: VERDE VALLEY,,Overvote,,0,0,0,0
Yavapai,221 - SALT,JUSTICE OF THE PEACE: VERDE VALLEY,,Undervote,,66,56,10,0
Yavapai,221 - SALT,JUSTICE OF THE PEACE: VERDE VALLEY,,TotalVotes,,224,184,40,0
Yavapai,221 - SALT,CONSTABLE: VERDE VALLEY,,Overvote,,0,0,0,0
Yavapai,221 - SALT,CONSTABLE: VERDE VALLEY,,Undervote,,67,55,12,0
Yavapai,221 - SALT,CONSTABLE: VERDE VALLEY,,TotalVotes,,223,185,38,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Overvote,,0,0,0,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,Undervote,,102,89,13,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 1,,TotalVotes,,188,151,37,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Overvote,,0,0,0,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 2,,Undervote,,118,102,16,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 2,,TotalVotes,,172,138,34,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Overvote,,0,0,0,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 3,,Undervote,,112,96,16,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 3,,TotalVotes,,178,144,34,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Overvote,,0,0,0,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 5,,Undervote,,117,101,16,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 5,,TotalVotes,,173,139,34,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Overvote,,0,0,0,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 6,,Undervote,,114,98,16,0
Yavapai,221 - SALT,JUDGE OF THE SUPERIOR COURT - DIV. 6,,TotalVotes,,176,142,34,0
Yavapai,221 - SALT,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,221 - SALT,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,97,84,13,0
Yavapai,221 - SALT,BOLICK - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,193,156,37,0
Yavapai,221 - SALT,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Overvote,,0,0,0,0
Yavapai,221 - SALT,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,Undervote,,95,80,15,0
Yavapai,221 - SALT,PELANDER - JUSTICE OF THE AZ SUPREME COURT,,TotalVotes,,195,160,35,0
Yavapai,221 - SALT,VERDE VALLEY FIRE DIST.,,Overvote,,0,0,0,0
Yavapai,221 - SALT,VERDE VALLEY FIRE DIST.,,Undervote,,0,0,0,0
Yavapai,221 - SALT,VERDE VALLEY FIRE DIST.,,TotalVotes,,0,0,0,0
Yavapai,221 - SALT,PROPOSITION 125,,Overvote,,1,1,0,0
Yavapai,221 - SALT,PROPOSITION 125,,Undervote,,22,19,3,0
Yavapai,221 - SALT,PROPOSITION 125,,TotalVotes,,267,220,47,0
Yavapai,221 - SALT,PROPOSITION 126,,Overvote,,1,1,0,0
Yavapai,221 - SALT,PROPOSITION 126,,Undervote,,13,11,2,0
Yavapai,221 - SALT,PROPOSITION 126,,TotalVotes,,276,228,48,0
Yavapai,221 - SALT,PROPOSITION 127,,Overvote,,0,0,0,0
Yavapai,221 - SALT,PROPOSITION 127,,Undervote,,5,2,3,0
Yavapai,221 - SALT,PROPOSITION 127,,TotalVotes,,285,238,47,0
Yavapai,221 - SALT,PROPOSITION 305,,Overvote,,0,0,0,0
Yavapai,221 - SALT,PROPOSITION 305,,Undervote,,17,15,2,0
Yavapai,221 - SALT,PROPOSITION 305,,TotalVotes,,273,225,48,0
Yavapai,221 - SALT,PROPOSITION 306,,Overvote,,0,0,0,0
Yavapai,221 - SALT,PROPOSITION 306,,Undervote,,19,17,2,0
Yavapai,221 - SALT,PROPOSITION 306,,TotalVotes,,271,223,48,0
Yavapai,222 - BUG,U.S. Senate,,Overvote,,1,1,0,0
Yavapai,222 - BUG,U.S. Senate,,Undervote,,20,18,2,0
Yavapai,222 - BUG,U.S. Senate,,TotalVotes,,2230,1734,484,12
Yavapai,222 - BUG,U.S. House,4,Overvote,,1,1,0,0
Yavapai,222 - BUG,U.S. House,4,Undervote,,53,49,3,1
Yavapai,222 - BUG,U.S. House,4,TotalVotes,,2197,1703,483,11
Yavapai,222 - BUG,Governor,,Overvote,,0,0,0,0
Yavapai,222 - BUG,Governor,,Undervote,,15,15,0,0
Yavapai,222 - BUG,Governor,,TotalVotes,,2234,1736,486,12
Yavapai,222 - BUG,State Senate,1,Overvote,,1,1,0,0
Yavapai,222 - BUG,State Senate,1,Undervote,,58,45,13,0
Yavapai,222 - BUG,State Senate,1,TotalVotes,,2190,1705,473,12
Yavapai,222 - BUG,State House,1,Overvote,,0,0,0,0
Yavapai,222 - BUG,State House,1,Undervote,,611,450,156,5
Yavapai,222 - BUG,State House,1,TotalVotes,,3887,3052,816,19
Yavapai,222 - BUG,Secretary of State,,Overvote,,0,0,0,0
Yavapai,222 - BUG,Secretary of State,,Undervote,,86,77,9,0
Yavapai,222 - BUG,Secretary of State,,TotalVotes,,2163,1674,477,12
Yavapai,222 - BUG,Attorney General,,Overvote,,0,0,0,0
Yavapai,222 - BUG,Attorney General,,Undervote,,101,85,16,0
Yavapai,222 - BUG,Attorney General,,TotalVotes,,2148,1666,470,12
Yavapai,222 - BUG,State Treasurer,,Overvote,,0,0,0,0
Yavapai,222 - BUG,State Treasurer,,Undervote,,112,95,16,1
Yavapai,222 - BUG,State Treasurer,,TotalVotes,,2137,1656,470,11
Yavapai,222 - BUG,Superintendent of Public Instruction,,Overvote,,0,0,0,0
Yavapai,222 - BUG,Superintendent of Public Instruction,,Undervote,,108,91,16,1
Yavapai,222 - BUG,Superintendent of Public Instruction,,TotalVotes,,2141,1660,470,11
Yavapai,222 - BUG,State Mine Inspector,,Overvote,,0,0,0,0
Yavapai,222 - BUG,State Mine Inspector,,Undervote,,103,82,20,1
Yavapai,222 - BUG,State Mine Inspector,,TotalVotes,,2146,1669,466,11
Yavapai,222 - BUG,CORPORATION COMMISSIONER,,Overvote,,2,0,2,0
Yavapai,222 - BUG,CORPORATION COMMISSIONER,,Undervote,,563,417,142,4
