county,precinct,office,district,candidate,party,votes,election_day,early_voting,late_early_voting,provisional
Navajo,SITGREAVES,Clerk of the Superior Court,,UNDER VOTES,,2686,669,175,25,1
Navajo,SUNRISE,Clerk of the Superior Court,,UNDER VOTES,,2249,628,137,22,1
Navajo,PAINTED DESERT,Justice of the Peace Prec. 1,,"MAREZ, EVELYN",DEMJ,730,502,19,2,1
Navajo,CEDAR VALLEY,Justice of the Peace Prec. 1,,"MAREZ, EVELYN",DEMJ,904,603,24,3,2
Navajo,ANTELOPE,Justice of the Peace Prec. 1,,"MAREZ, EVELYN",DEMJ,1690,662,86,14,1
Navajo,PAINTED DESERT,Justice of the Peace Prec. 1,,WRITE-IN,NONJ,11,9,0,0,0
Navajo,CEDAR VALLEY,Justice of the Peace Prec. 1,,WRITE-IN,NONJ,10,7,0,0,0
Navajo,ANTELOPE,Justice of the Peace Prec. 1,,WRITE-IN,NONJ,62,30,3,0,0
Navajo,PAINTED DESERT,Justice of the Peace Prec. 1,,OVER VOTES,J,1,0,0,0,0
Navajo,CEDAR VALLEY,Justice of the Peace Prec. 1,,OVER VOTES,J,0,0,0,0,0
Navajo,ANTELOPE,Justice of the Peace Prec. 1,,OVER VOTES,J,1,0,0,0,0
Navajo,PAINTED DESERT,Justice of the Peace Prec. 1,,UNDER VOTES,J,73,41,2,0,0
Navajo,CEDAR VALLEY,Justice of the Peace Prec. 1,,UNDER VOTES,J,72,53,1,0,0
Navajo,ANTELOPE,Justice of the Peace Prec. 1,,UNDER VOTES,J,482,185,24,5,0
Navajo,HUBBELL,Justice of the Peace Prec. 2,,"LITTLE, B.J.",DEMJ,157,83,5,1,0
Navajo,BLACK BUTTES,Justice of the Peace Prec. 2,,"LITTLE, B.J.",DEMJ,3884,1790,173,30,5
Navajo,HUBBELL,Justice of the Peace Prec. 2,,WRITE-IN,NONJ,1,0,0,0,0
Navajo,BLACK BUTTES,Justice of the Peace Prec. 2,,WRITE-IN,NONJ,66,28,3,0,0
Navajo,HUBBELL,Justice of the Peace Prec. 2,,OVER VOTES,J,0,0,0,0,0
Navajo,BLACK BUTTES,Justice of the Peace Prec. 2,,OVER VOTES,J,1,1,0,0,0
Navajo,HUBBELL,Justice of the Peace Prec. 2,,UNDER VOTES,J,31,11,1,0,0
Navajo,BLACK BUTTES,Justice of the Peace Prec. 2,,UNDER VOTES,J,486,176,25,5,0
Navajo,PIONEER,Justice of the Peace Prec. 3,,"PETERSON, FRED",REPJ,4475,1685,223,52,3
Navajo,MOGOLLON,Justice of the Peace Prec. 3,,"PETERSON, FRED",REPJ,1727,381,122,12,0
Navajo,PIONEER,Justice of the Peace Prec. 3,,WRITE-IN,NONJ,118,46,5,1,0
Navajo,MOGOLLON,Justice of the Peace Prec. 3,,WRITE-IN,NONJ,43,12,2,0,0
Navajo,PIONEER,Justice of the Peace Prec. 3,,OVER VOTES,J,0,0,0,0,0
Navajo,MOGOLLON,Justice of the Peace Prec. 3,,OVER VOTES,J,0,0,0,0,0
Navajo,PIONEER,Justice of the Peace Prec. 3,,UNDER VOTES,J,538,155,32,5,0
Navajo,MOGOLLON,Justice of the Peace Prec. 3,,UNDER VOTES,J,379,67,27,4,0
Navajo,RED BUTTE,Justice of the Peace Prec. 4,,"NELSON, SUSIE",DEMJ,4955,3168,147,25,4
Navajo,STONE BUTTE,Justice of the Peace Prec. 4,,"NELSON, SUSIE",DEMJ,384,318,5,0,0
Navajo,RED BUTTE,Justice of the Peace Prec. 4,,WRITE-IN,NONJ,39,28,0,0,0
Navajo,STONE BUTTE,Justice of the Peace Prec. 4,,WRITE-IN,NONJ,4,4,0,0,0
Navajo,RED BUTTE,Justice of the Peace Prec. 4,,OVER VOTES,J,2,2,0,0,0
Navajo,STONE BUTTE,Justice of the Peace Prec. 4,,OVER VOTES,J,0,0,0,0,0
Navajo,RED BUTTE,Justice of the Peace Prec. 4,,UNDER VOTES,J,409,292,9,1,0
Navajo,STONE BUTTE,Justice of the Peace Prec. 4,,UNDER VOTES,J,36,32,0,0,0
Navajo,JUNIPER,Justice of the Peace Prec. 5,,"PATTERSON, SHIRLEY",REPJ,797,186,55,6,0
Navajo,BISON,Justice of the Peace Prec. 5,,"PATTERSON, SHIRLEY",REPJ,604,231,30,6,0
Navajo,SITGREAVES,Justice of the Peace Prec. 5,,"PATTERSON, SHIRLEY",REPJ,4901,1236,318,46,2
Navajo,SUNRISE,Justice of the Peace Prec. 5,,"PATTERSON, SHIRLEY",REPJ,28,2,2,0,0
Navajo,JUNIPER,Justice of the Peace Prec. 5,,WRITE-IN,NONJ,13,6,0,0,0
Navajo,BISON,Justice of the Peace Prec. 5,,WRITE-IN,NONJ,19,2,1,0,0
Navajo,SITGREAVES,Justice of the Peace Prec. 5,,WRITE-IN,NONJ,136,41,7,1,0
Navajo,SUNRISE,Justice of the Peace Prec. 5,,WRITE-IN,NONJ,0,0,0,0,0
Navajo,JUNIPER,Justice of the Peace Prec. 5,,OVER VOTES,J,0,0,0,0,0
Navajo,BISON,Justice of the Peace Prec. 5,,OVER VOTES,J,0,0,0,0,0
Navajo,SITGREAVES,Justice of the Peace Prec. 5,,OVER VOTES,J,3,0,0,0,0
Navajo,SUNRISE,Justice of the Peace Prec. 5,,OVER VOTES,J,0,0,0,0,0
Navajo,JUNIPER,Justice of the Peace Prec. 5,,UNDER VOTES,J,186,42,13,1,0
Navajo,BISON,Justice of the Peace Prec. 5,,UNDER VOTES,J,106,31,6,1,0
Navajo,SITGREAVES,Justice of the Peace Prec. 5,,UNDER VOTES,J,948,169,68,9,0
Navajo,SUNRISE,Justice of the Peace Prec. 5,,UNDER VOTES,J,5,0,0,0,0
Navajo,WOODLAND,Justice of the Peace Prec. 6,,"WIDMAIER, DAVID",DEMJ,469,136,28,5,0
Navajo,SUNRISE,Justice of the Peace Prec. 6,,"WIDMAIER, DAVID",DEMJ,4715,2018,230,32,7
Navajo,WOODLAND,Justice of the Peace Prec. 6,,WRITE-IN,NONJ,23,9,1,0,0
Navajo,SUNRISE,Justice of the Peace Prec. 6,,WRITE-IN,NONJ,113,40,6,0,0
Navajo,WOODLAND,Justice of the Peace Prec. 6,,OVER VOTES,J,0,0,0,0,0
Navajo,SUNRISE,Justice of the Peace Prec. 6,,OVER VOTES,J,4,1,0,0,0
Navajo,WOODLAND,Justice of the Peace Prec. 6,,UNDER VOTES,J,319,83,18,4,0
Navajo,SUNRISE,Justice of the Peace Prec. 6,,UNDER VOTES,J,2016,550,123,20,2
Navajo,PAINTED DESERT,Constable Prec. 1,,"ROMO, PHYLLIS",DEMC,716,499,18,2,1
Navajo,CEDAR VALLEY,Constable Prec. 1,,"ROMO, PHYLLIS",DEMC,905,603,24,3,2
Navajo,ANTELOPE,Constable Prec. 1,,"ROMO, PHYLLIS",DEMC,1661,651,84,14,1
Navajo,PAINTED DESERT,Constable Prec. 1,,WRITE-IN,NONC,14,11,0,0,0
Navajo,CEDAR VALLEY,Constable Prec. 1,,WRITE-IN,NONC,11,11,0,0,0
Navajo,ANTELOPE,Constable Prec. 1,,WRITE-IN,NONC,59,23,2,0,0
Navajo,PAINTED DESERT,Constable Prec. 1,,OVER VOTES,C,1,0,0,0,0
Navajo,CEDAR VALLEY,Constable Prec. 1,,OVER VOTES,C,0,0,0,0,0
Navajo,ANTELOPE,Constable Prec. 1,,OVER VOTES,C,0,0,0,0,0
Navajo,PAINTED DESERT,Constable Prec. 1,,UNDER VOTES,C,84,42,3,0,0
Navajo,CEDAR VALLEY,Constable Prec. 1,,UNDER VOTES,C,70,49,1,0,0
Navajo,ANTELOPE,Constable Prec. 1,,UNDER VOTES,C,515,203,26,4,0
Navajo,HUBBELL,Constable Prec. 2,,"SMITH, SUZANNE",DEMC,135,68,5,1,0
Navajo,BLACK BUTTES,Constable Prec. 2,,"SMITH, SUZANNE",DEMC,3774,1735,169,29,5
Navajo,HUBBELL,Constable Prec. 2,,WRITE-IN,NONC,1,0,0,0,0
Navajo,BLACK BUTTES,Constable Prec. 2,,WRITE-IN,NONC,54,27,2,0,0
Navajo,HUBBELL,Constable Prec. 2,,OVER VOTES,C,0,0,0,0,0
Navajo,BLACK BUTTES,Constable Prec. 2,,OVER VOTES,C,2,2,0,0,0
Navajo,HUBBELL,Constable Prec. 2,,UNDER VOTES,C,53,26,2,0,0
Navajo,BLACK BUTTES,Constable Prec. 2,,UNDER VOTES,C,607,231,29,6,1
Navajo,PIONEER,Constable Prec. 3,,"GRIMES, SAM",REPC,4435,1679,221,51,3
Navajo,MOGOLLON,Constable Prec. 3,,"GRIMES, SAM",REPC,1741,395,120,13,0
Navajo,PIONEER,Constable Prec. 3,,WRITE-IN,NONC,35,10,1,0,0
Navajo,MOGOLLON,Constable Prec. 3,,WRITE-IN,NONC,20,3,1,0,0
Navajo,PIONEER,Constable Prec. 3,,OVER VOTES,C,0,0,0,0,0
Navajo,MOGOLLON,Constable Prec. 3,,OVER VOTES,C,0,0,0,0,0
Navajo,PIONEER,Constable Prec. 3,,UNDER VOTES,C,661,197,37,8,0
Navajo,MOGOLLON,Constable Prec. 3,,UNDER VOTES,C,388,62,29,3,0
Navajo,RED BUTTE,Constable Prec. 4,,"WHITETHORNE-BENALLY, ELIZABETH",DEMC,4949,3161,147,26,5
Navajo,STONE BUTTE,Constable Prec. 4,,"WHITETHORNE-BENALLY, ELIZABETH",DEMC,399,332,5,0,0
Navajo,RED BUTTE,Constable Prec. 4,,WRITE-IN,NONC,46,29,1,0,0
Navajo,STONE BUTTE,Constable Prec. 4,,WRITE-IN,NONC,1,1,0,0,0
Navajo,RED BUTTE,Constable Prec. 4,,OVER VOTES,C,5,5,0,0,0
Navajo,STONE BUTTE,Constable Prec. 4,,OVER VOTES,C,0,0,0,0,0
Navajo,RED BUTTE,Constable Prec. 4,,UNDER VOTES,C,405,295,9,1,0
Navajo,STONE BUTTE,Constable Prec. 4,,UNDER VOTES,C,24,21,0,0,0
Navajo,JUNIPER,Constable Prec. 5,,"TIPTON, SCOTT",REPC,789,188,54,5,0
Navajo,BISON,Constable Prec. 5,,"TIPTON, SCOTT",REPC,624,235,31,7,0
Navajo,SITGREAVES,Constable Prec. 5,,"TIPTON, SCOTT",REPC,4919,1245,318,47,2
Navajo,SUNRISE,Constable Prec. 5,,"TIPTON, SCOTT",REPC,27,2,2,0,0
Navajo,JUNIPER,Constable Prec. 5,,WRITE-IN,NONC,9,2,0,0,0
Navajo,BISON,Constable Prec. 5,,WRITE-IN,NONC,3,1,0,0,0
Navajo,SITGREAVES,Constable Prec. 5,,WRITE-IN,NONC,50,16,2,0,0
Navajo,SUNRISE,Constable Prec. 5,,WRITE-IN,NONC,0,0,0,0,0
Navajo,JUNIPER,Constable Prec. 5,,OVER VOTES,C,0,0,0,0,0
Navajo,BISON,Constable Prec. 5,,OVER VOTES,C,0,0,0,0,0
Navajo,SITGREAVES,Constable Prec. 5,,OVER VOTES,C,1,0,0,0,0
Navajo,SUNRISE,Constable Prec. 5,,OVER VOTES,C,0,0,0,0,0
Navajo,JUNIPER,Constable Prec. 5,,UNDER VOTES,C,198,44,13,1,0
Navajo,BISON,Constable Prec. 5,,UNDER VOTES,C,102,28,6,1,0
Navajo,SITGREAVES,Constable Prec. 5,,UNDER VOTES,C,1018,185,73,9,0
Navajo,SUNRISE,Constable Prec. 5,,UNDER VOTES,C,6,0,0,0,0
Navajo,WOODLAND,Constable Prec. 6,,"SHARP, GREG",DEMC,425,119,26,4,0
Navajo,SUNRISE,Constable Prec. 6,,"SHARP, GREG",DEMC,4403,1915,213,28,6
Navajo,WOODLAND,Constable Prec. 6,,WRITE-IN,NONC,23,13,0,0,0
Navajo,SUNRISE,Constable Prec. 6,,WRITE-IN,NONC,109,38,6,0,0
Navajo,WOODLAND,Constable Prec. 6,,OVER VOTES,C,0,0,0,0,0
Navajo,SUNRISE,Constable Prec. 6,,OVER VOTES,C,4,4,0,0,0
Navajo,WOODLAND,Constable Prec. 6,,UNDER VOTES,C,363,96,20,5,0
Navajo,SUNRISE,Constable Prec. 6,,UNDER VOTES,C,2332,652,141,23,3
Navajo,RED BUTTE,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,4511,2890,133,24,4
Navajo,PAINTED DESERT,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,703,486,17,2,1
Navajo,HUBBELL,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,151,76,6,1,0
Navajo,BLACK BUTTES,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,3640,1675,163,27,5
Navajo,CEDAR VALLEY,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,870,580,23,3,2
Navajo,STONE BUTTE,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,355,298,4,0,0
Navajo,PIONEER,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,3767,1458,186,41,2
Navajo,ANTELOPE,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,1816,722,91,16,1
Navajo,JUNIPER,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,676,164,47,3,0
Navajo,BISON,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,500,189,25,5,0
Navajo,MOGOLLON,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,1433,326,99,10,0
Navajo,WOODLAND,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,519,162,29,5,0
Navajo,SITGREAVES,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,4040,1005,265,36,1
Navajo,SUNRISE,Judge of Superior Court Div. 1,,"HATCH, RALPH",NON,4518,1811,232,31,7
Navajo,RED BUTTE,Judge of Superior Court Div. 1,,WRITE-IN,NON,57,43,1,0,0
Navajo,PAINTED DESERT,Judge of Superior Court Div. 1,,WRITE-IN,NON,15,11,0,0,0
Navajo,HUBBELL,Judge of Superior Court Div. 1,,WRITE-IN,NON,1,0,0,0,0
Navajo,BLACK BUTTES,Judge of Superior Court Div. 1,,WRITE-IN,NON,55,22,2,0,0
Navajo,CEDAR VALLEY,Judge of Superior Court Div. 1,,WRITE-IN,NON,14,12,0,0,0
Navajo,STONE BUTTE,Judge of Superior Court Div. 1,,WRITE-IN,NON,3,3,0,0,0
Navajo,PIONEER,Judge of Superior Court Div. 1,,WRITE-IN,NON,77,29,3,1,0
Navajo,ANTELOPE,Judge of Superior Court Div. 1,,WRITE-IN,NON,31,13,1,0,0
Navajo,JUNIPER,Judge of Superior Court Div. 1,,WRITE-IN,NON,13,6,0,0,0
Navajo,BISON,Judge of Superior Court Div. 1,,WRITE-IN,NON,4,0,0,0,0
Navajo,MOGOLLON,Judge of Superior Court Div. 1,,WRITE-IN,NON,22,3,1,0,0
Navajo,WOODLAND,Judge of Superior Court Div. 1,,WRITE-IN,NON,9,6,0,0,0
Navajo,SITGREAVES,Judge of Superior Court Div. 1,,WRITE-IN,NON,72,32,3,0,0
Navajo,SUNRISE,Judge of Superior Court Div. 1,,WRITE-IN,NON,67,30,3,0,0
Navajo,RED BUTTE,Judge of Superior Court Div. 1,,OVER VOTES,,1,1,0,0,0
Navajo,PAINTED DESERT,Judge of Superior Court Div. 1,,OVER VOTES,,0,0,0,0,0
Navajo,HUBBELL,Judge of Superior Court Div. 1,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,Judge of Superior Court Div. 1,,OVER VOTES,,2,2,0,0,0
Navajo,CEDAR VALLEY,Judge of Superior Court Div. 1,,OVER VOTES,,1,0,0,0,0
Navajo,STONE BUTTE,Judge of Superior Court Div. 1,,OVER VOTES,,0,0,0,0,0
Navajo,PIONEER,Judge of Superior Court Div. 1,,OVER VOTES,,0,0,0,0,0
Navajo,ANTELOPE,Judge of Superior Court Div. 1,,OVER VOTES,,1,0,0,0,0
Navajo,JUNIPER,Judge of Superior Court Div. 1,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,Judge of Superior Court Div. 1,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,Judge of Superior Court Div. 1,,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,Judge of Superior Court Div. 1,,OVER VOTES,,1,0,0,0,0
Navajo,SITGREAVES,Judge of Superior Court Div. 1,,OVER VOTES,,1,0,0,0,0
Navajo,SUNRISE,Judge of Superior Court Div. 1,,OVER VOTES,,1,1,0,0,0
Navajo,RED BUTTE,Judge of Superior Court Div. 1,,UNDER VOTES,,836,556,23,3,0
Navajo,PAINTED DESERT,Judge of Superior Court Div. 1,,UNDER VOTES,,97,55,3,0,0
Navajo,HUBBELL,Judge of Superior Court Div. 1,,UNDER VOTES,,37,18,1,0,0
Navajo,BLACK BUTTES,Judge of Superior Court Div. 1,,UNDER VOTES,,740,296,35,8,0
Navajo,CEDAR VALLEY,Judge of Superior Court Div. 1,,UNDER VOTES,,101,71,2,0,0
Navajo,STONE BUTTE,Judge of Superior Court Div. 1,,UNDER VOTES,,66,53,1,0,0
Navajo,PIONEER,Judge of Superior Court Div. 1,,UNDER VOTES,,1287,399,71,17,0
Navajo,ANTELOPE,Judge of Superior Court Div. 1,,UNDER VOTES,,387,142,20,3,0
Navajo,JUNIPER,Judge of Superior Court Div. 1,,UNDER VOTES,,307,64,20,3,0
Navajo,BISON,Judge of Superior Court Div. 1,,UNDER VOTES,,225,75,12,2,0
Navajo,MOGOLLON,Judge of Superior Court Div. 1,,UNDER VOTES,,694,131,50,5,0
Navajo,WOODLAND,Judge of Superior Court Div. 1,,UNDER VOTES,,282,60,17,4,0
Navajo,SITGREAVES,Judge of Superior Court Div. 1,,UNDER VOTES,,1875,409,125,20,0
Navajo,SUNRISE,Judge of Superior Court Div. 1,,UNDER VOTES,,2295,769,128,21,3
Navajo,HUBBELL,Board Member Winslow USD 1,,"BRITTON, ISABEL",NONU,73,31,3,0,0
Navajo,BLACK BUTTES,Board Member Winslow USD 1,,"BRITTON, ISABEL",NONU,1092,395,57,11,0
Navajo,PIONEER,Board Member Winslow USD 1,,"BRITTON, ISABEL",NONU,11,0,1,0,0
Navajo,MOGOLLON,Board Member Winslow USD 1,,"BRITTON, ISABEL",NONU,0,0,0,0,0
Navajo,HUBBELL,Board Member Winslow USD 1,,"ERVIEN, MARILEE",NONU,120,52,5,1,0
Navajo,BLACK BUTTES,Board Member Winslow USD 1,,"ERVIEN, MARILEE",NONU,1354,365,81,16,1
Navajo,PIONEER,Board Member Winslow USD 1,,"ERVIEN, MARILEE",NONU,9,3,0,0,0
Navajo,MOGOLLON,Board Member Winslow USD 1,,"ERVIEN, MARILEE",NONU,0,0,0,0,0
Navajo,HUBBELL,Board Member Winslow USD 1,,"MONTOYA, JOSEPHINE ""DODIE""",NONU,80,42,3,0,0
Navajo,BLACK BUTTES,Board Member Winslow USD 1,,"MONTOYA, JOSEPHINE ""DODIE""",NONU,1617,608,83,16,1
Navajo,PIONEER,Board Member Winslow USD 1,,"MONTOYA, JOSEPHINE ""DODIE""",NONU,14,2,1,0,0
Navajo,MOGOLLON,Board Member Winslow USD 1,,"MONTOYA, JOSEPHINE ""DODIE""",NONU,0,0,0,0,0
Navajo,HUBBELL,Board Member Winslow USD 1,,WRITE-IN,NONU,4,0,0,0,0
Navajo,BLACK BUTTES,Board Member Winslow USD 1,,WRITE-IN,NONU,20,9,1,0,0
Navajo,PIONEER,Board Member Winslow USD 1,,WRITE-IN,NONU,0,0,0,0,0
Navajo,MOGOLLON,Board Member Winslow USD 1,,WRITE-IN,NONU,0,0,0,0,0
Navajo,HUBBELL,Board Member Winslow USD 1,,OVER VOTES,U,2,2,0,0,0
Navajo,BLACK BUTTES,Board Member Winslow USD 1,,OVER VOTES,U,0,0,0,0,0
Navajo,PIONEER,Board Member Winslow USD 1,,OVER VOTES,U,0,0,0,0,0
Navajo,MOGOLLON,Board Member Winslow USD 1,,OVER VOTES,U,0,0,0,0,0
Navajo,HUBBELL,Board Member Winslow USD 1,,UNDER VOTES,U,99,61,2,1,0
Navajo,BLACK BUTTES,Board Member Winslow USD 1,,UNDER VOTES,U,1467,599,72,12,2
Navajo,PIONEER,Board Member Winslow USD 1,,UNDER VOTES,U,38,7,3,0,0
Navajo,MOGOLLON,Board Member Winslow USD 1,,UNDER VOTES,U,2,0,0,0,0
Navajo,RED BUTTE,Board Member Pinon USD 4,,"LITTLE, MARK",NONU,810,578,19,3,0
Navajo,BLACK BUTTES,Board Member Pinon USD 4,,"LITTLE, MARK",NONU,0,0,0,0,0
Navajo,STONE BUTTE,Board Member Pinon USD 4,,"LITTLE, MARK",NONU,169,142,2,0,0
Navajo,RED BUTTE,Board Member Pinon USD 4,,"MIKE, EVELYN",NONU,749,520,19,2,0
Navajo,BLACK BUTTES,Board Member Pinon USD 4,,"MIKE, EVELYN",NONU,0,0,0,0,0
Navajo,STONE BUTTE,Board Member Pinon USD 4,,"MIKE, EVELYN",NONU,203,164,3,0,0
Navajo,RED BUTTE,Board Member Pinon USD 4,,"NALWOOD, RAMONA",NONU,1014,683,27,5,0
Navajo,BLACK BUTTES,Board Member Pinon USD 4,,"NALWOOD, RAMONA",NONU,0,0,0,0,0
Navajo,STONE BUTTE,Board Member Pinon USD 4,,"NALWOOD, RAMONA",NONU,206,170,3,0,0
Navajo,RED BUTTE,Board Member Pinon USD 4,,WRITE-IN,NONU,10,9,0,0,0
Navajo,BLACK BUTTES,Board Member Pinon USD 4,,WRITE-IN,NONU,0,0,0,0,0
Navajo,STONE BUTTE,Board Member Pinon USD 4,,WRITE-IN,NONU,4,4,0,0,0
Navajo,RED BUTTE,Board Member Pinon USD 4,,OVER VOTES,U,0,0,0,0,0
Navajo,BLACK BUTTES,Board Member Pinon USD 4,,OVER VOTES,U,0,0,0,0,0
Navajo,STONE BUTTE,Board Member Pinon USD 4,,OVER VOTES,U,0,0,0,0,0
Navajo,RED BUTTE,Board Member Pinon USD 4,,UNDER VOTES,U,1395,990,32,6,1
Navajo,BLACK BUTTES,Board Member Pinon USD 4,,UNDER VOTES,U,4,0,0,0,0
Navajo,STONE BUTTE,Board Member Pinon USD 4,,UNDER VOTES,U,262,224,3,0,0
Navajo,PIONEER,Board Member Heber/Overgaard USD 6,,"BLACKBURN, CRAIG",NONU,27,7,1,0,0
Navajo,MOGOLLON,Board Member Heber/Overgaard USD 6,,"BLACKBURN, CRAIG",NONU,793,190,51,8,0
Navajo,PIONEER,Board Member Heber/Overgaard USD 6,,"COCHRAN, JESSE",NONU,15,5,0,0,0
Navajo,MOGOLLON,Board Member Heber/Overgaard USD 6,,"COCHRAN, JESSE",NONU,694,139,51,4,0
Navajo,PIONEER,Board Member Heber/Overgaard USD 6,,"CRANDELL, LEAMON J. ""L.J.""",NONU,12,3,0,0,0
Navajo,MOGOLLON,Board Member Heber/Overgaard USD 6,,"CRANDELL, LEAMON J. ""L.J.""",NONU,651,173,42,5,0
Navajo,PIONEER,Board Member Heber/Overgaard USD 6,,"HALL, GWENDOLYN WENDY LEE",NONU,12,2,0,0,0
Navajo,MOGOLLON,Board Member Heber/Overgaard USD 6,,"HALL, GWENDOLYN WENDY LEE",NONU,878,210,59,7,0
Navajo,PIONEER,Board Member Heber/Overgaard USD 6,,WRITE-IN,NONU,0,0,0,0,0
Navajo,MOGOLLON,Board Member Heber/Overgaard USD 6,,WRITE-IN,NONU,13,0,1,0,0
Navajo,PIONEER,Board Member Heber/Overgaard USD 6,,OVER VOTES,U,0,0,0,0,0
Navajo,MOGOLLON,Board Member Heber/Overgaard USD 6,,OVER VOTES,U,8,4,0,0,0
Navajo,PIONEER,Board Member Heber/Overgaard USD 6,,UNDER VOTES,U,16,5,1,0,0
Navajo,MOGOLLON,Board Member Heber/Overgaard USD 6,,UNDER VOTES,U,1247,204,96,8,0
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,"COLELAY, ERMON",NONU,1,1,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,"COLELAY, ERMON",NONU,602,401,16,2,1
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,"LUPE, CANDY",NONU,0,0,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,"LUPE, CANDY",NONU,1017,736,20,3,3
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,"LUPE, RUBERT, SR.,",NONU,0,0,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,"LUPE, RUBERT, SR.,",NONU,354,241,9,0,1
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,"MICHAEL, TATE",NONU,2,1,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,"MICHAEL, TATE",NONU,813,624,12,2,3
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,"THOMPSON, ERWIN",NONU,0,0,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,"THOMPSON, ERWIN",NONU,657,446,15,2,2
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,WRITE-IN,NONU,0,0,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,WRITE-IN,NONU,21,11,0,0,0
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,OVER VOTES,U,0,0,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,OVER VOTES,U,6,2,0,0,0
Navajo,SITGREAVES,Board Member Whiteriver USD 20,,UNDER VOTES,U,1,0,0,0,0
Navajo,SUNRISE,Board Member Whiteriver USD 20,,UNDER VOTES,U,786,541,18,2,3
Navajo,RED BUTTE,Board Member Kayenta USD 27,,"BONNAHA, HELEN",NONU,759,476,23,3,0
Navajo,STONE BUTTE,Board Member Kayenta USD 27,,"BONNAHA, HELEN",NONU,1,1,0,0,0
Navajo,RED BUTTE,Board Member Kayenta USD 27,,"DIXON, LITA",NONU,1752,1025,58,12,1
Navajo,STONE BUTTE,Board Member Kayenta USD 27,,"DIXON, LITA",NONU,1,1,0,0,0
Navajo,RED BUTTE,Board Member Kayenta USD 27,,"LAUGHTER, RAYMOND",NONU,1852,1125,61,8,2
Navajo,STONE BUTTE,Board Member Kayenta USD 27,,"LAUGHTER, RAYMOND",NONU,2,2,0,0,0
Navajo,RED BUTTE,Board Member Kayenta USD 27,,WRITE-IN,NONU,27,17,0,0,0
Navajo,STONE BUTTE,Board Member Kayenta USD 27,,WRITE-IN,NONU,0,0,0,0,0
Navajo,RED BUTTE,Board Member Kayenta USD 27,,OVER VOTES,U,4,2,0,0,0
Navajo,STONE BUTTE,Board Member Kayenta USD 27,,OVER VOTES,U,0,0,0,0,0
Navajo,RED BUTTE,Board Member Kayenta USD 27,,UNDER VOTES,U,2438,1555,73,11,3
Navajo,STONE BUTTE,Board Member Kayenta USD 27,,UNDER VOTES,U,0,0,0,0,0
Navajo,JUNIPER,Board Member Show Low USD #10,,"ANDERSON, STACY",NONU,649,154,46,3,0
Navajo,BISON,Board Member Show Low USD #10,,"ANDERSON, STACY",NONU,474,176,25,4,0
Navajo,MOGOLLON,Board Member Show Low USD #10,,"ANDERSON, STACY",NONU,6,0,0,0,0
Navajo,SITGREAVES,Board Member Show Low USD #10,,"ANDERSON, STACY",NONU,3657,824,247,34,1
Navajo,JUNIPER,Board Member Show Low USD #10,,WRITE-IN,NONU,43,21,1,0,0
Navajo,BISON,Board Member Show Low USD #10,,WRITE-IN,NONU,68,34,2,1,0
Navajo,MOGOLLON,Board Member Show Low USD #10,,WRITE-IN,NONU,0,0,0,0,0
Navajo,SITGREAVES,Board Member Show Low USD #10,,WRITE-IN,NONU,633,341,20,8,0
Navajo,JUNIPER,Board Member Show Low USD #10,,OVER VOTES,U,0,0,0,0,0
Navajo,BISON,Board Member Show Low USD #10,,OVER VOTES,U,0,0,0,0,0
Navajo,MOGOLLON,Board Member Show Low USD #10,,OVER VOTES,U,0,0,0,0,0
Navajo,SITGREAVES,Board Member Show Low USD #10,,OVER VOTES,U,0,0,0,0,0
