county,office,district,party,candidate,votes,winner,write-in,notes
Maricopa,State Representative,6,REP,Clancy Jayne,5269,,,
,State Representative,6,REP,Clancy Jayne,5269,,,
Maricopa,State Representative,6,REP,Rick Robinson,2857,,,
,State Representative,6,REP,Rick Robinson,2857,,,
Maricopa,State Representative,7,DEM,Virgel Cain,2860,,,
,State Representative,7,DEM,Virgel Cain,2860,True,,
Maricopa,State Representative,7,DEM,Mark Monday,2948,,,
,State Representative,7,DEM,Mark Monday,2948,True,,
Maricopa,State Representative,7,REP,Ray Barnes,7440,,,
,State Representative,7,REP,Ray Barnes,7440,True,,
Maricopa,State Representative,7,REP,Wes Marsh,3171,,,
,State Representative,7,REP,Wes Marsh,3171,,,
Maricopa,State Representative,7,REP,David Burnell Smith,6198,,,
,State Representative,7,REP,David Burnell Smith,6198,True,,
Maricopa,State Representative,7,REP,Thom Von Hapsburg,4672,,,
,State Representative,7,REP,Thom Von Hapsburg,4672,,,
Maricopa,State Representative,8,DEM,Nancy Buel,3450,,,
,State Representative,8,DEM,Nancy Buel,3450,True,,
Maricopa,State Representative,8,DEM,Nancy Stein,3453,,,
,State Representative,8,DEM,Nancy Stein,3453,True,,
Maricopa,State Representative,8,REP,Royce Flora,7186,,,
,State Representative,8,REP,Royce Flora,7186,,,
Maricopa,State Representative,8,REP,Michele Reagan,13890,,,
,State Representative,8,REP,Michele Reagan,13890,True,,
Maricopa,State Representative,8,REP,Colette Rosati,9199,,,
,State Representative,8,REP,Colette Rosati,9199,True,,
Maricopa,State Representative,9,REP,Phil Hanson,7312,,,
,State Representative,9,REP,Phil Hanson,7312,,,
Maricopa,State Representative,9,REP,Rick Murphy,8144,,,
,State Representative,9,REP,Rick Murphy,8144,True,,
Maricopa,State Representative,9,REP,Bob Stump,13845,,,
,State Representative,9,REP,Bob Stump,13845,True,,
Maricopa,State Representative,10,DEM,Aaron Jahneke,2739,,,
,State Representative,10,DEM,Aaron Jahneke,2739,True,,
Maricopa,State Representative,10,DEM,Jackie Thrasher,3680,,,
,State Representative,10,DEM,Jackie Thrasher,3680,True,,
Maricopa,State Representative,10,REP,Doug Quelland,5990,,,
,State Representative,10,REP,Doug Quelland,5990,True,,
Maricopa,State Representative,10,REP,Jim Weiers,6985,,,
,State Representative,10,REP,Jim Weiers,6985,True,,
Maricopa,State Representative,11,LBT,James Iannuzo,85,,,
,State Representative,11,LBT,James Iannuzo,85,True,,
Maricopa,State Representative,11,LBT,Garry Myers,100,,,
,State Representative,11,LBT,Garry Myers,100,True,,
Maricopa,State Representative,11,REP,John Allen,8454,,,
,State Representative,11,REP,John Allen,8454,True,,
Maricopa,State Representative,11,REP,Alberto Gutier,6265,,,
,State Representative,11,REP,Alberto Gutier,6265,,,
Maricopa,State Representative,11,REP,Stephen Tully,10940,,,
,State Representative,11,REP,Stephen Tully,10940,True,,
Maricopa,State Representative,12,DEM,Leonard A. Clark,3605,,,
,State Representative,12,DEM,Leonard A. Clark,3605,True,,
Maricopa,State Representative,12,DEM,Ken Thomas,3875,,,
,State Representative,12,DEM,Ken Thomas,3875,True,,
Maricopa,State Representative,12,REP,William Arnold,5076,,,
,State Representative,12,REP,William Arnold,5076,,,
Maricopa,State Representative,12,REP,John Nelson,6701,,,
,State Representative,12,REP,John Nelson,6701,True,,
Maricopa,State Representative,12,REP,Jerry Weiers,6559,,,
,State Representative,12,REP,Jerry Weiers,6559,True,,
Maricopa,State Representative,13,DEM,Steve Gallardo,2261,,,
,State Representative,13,DEM,Steve Gallardo,2261,True,,
Maricopa,State Representative,13,DEM,Martha Garcia,1875,,,
,State Representative,13,DEM,Martha Garcia,1875,True,,
Maricopa,State Representative,13,DEM,Isaac Serna,850,,,
,State Representative,13,DEM,Isaac Serna,850,,,
Maricopa,State Representative,13,DEM,Paul Valach,539,,,
,State Representative,13,DEM,Paul Valach,539,,,
Maricopa,State Representative,13,DEM,MacLovia Zepeda,749,,,
,State Representative,13,DEM,MacLovia Zepeda,749,,,
Maricopa,State Representative,13,REP,Bill Johnson,2332,,,
,State Representative,13,REP,Bill Johnson,2332,True,,
Maricopa,State Representative,14,DEM,Debbie McCune-Davis,2130,,,
,State Representative,14,DEM,Debbie McCune-Davis,2130,True,,
Maricopa,State Representative,14,DEM,Robert Meza,2085,,,
,State Representative,14,DEM,Robert Meza,2085,True,,
Maricopa,State Representative,15,DEM,David Lujan,3204,,,
,State Representative,15,DEM,David Lujan,3204,True,,
Maricopa,State Representative,15,DEM,Kyrsten Sinema,3475,,,
,State Representative,15,DEM,Kyrsten Sinema,3475,True,,
Maricopa,State Representative,15,DEM,Wally Straughn,2726,,,
,State Representative,15,DEM,Wally Straughn,2726,,,
Maricopa,State Representative,15,REP,Oksana Komarnyckyj,3007,,,
,State Representative,15,REP,Oksana Komarnyckyj,3007,True,,
Maricopa,State Representative,15,REP,Tara Roesler,3383,,,
,State Representative,15,REP,Tara Roesler,3383,True,,
Maricopa,State Representative,16,DEM,Leah Landrum,2812,,,
,State Representative,16,DEM,Leah Landrum,2812,True,,
Maricopa,State Representative,16,DEM,Ben R. Miranda,2465,,,
,State Representative,16,DEM,Ben R. Miranda,2465,True,,
Maricopa,State Representative,16,DEM,John L. Ramos,1123,,,
,State Representative,16,DEM,John L. Ramos,1123,,,
Maricopa,State Representative,16,DEM,Julian Sodari,858,,,
,State Representative,16,DEM,Julian Sodari,858,,,
Maricopa,State Representative,16,DEM,Betty Ware,1413,,,
,State Representative,16,DEM,Betty Ware,1413,,,
Maricopa,State Representative,17,DEM,Edward Z. Ableser,3448,,,
,State Representative,17,DEM,Edward Z. Ableser,3448,True,,
Maricopa,State Representative,17,DEM,Meg Burton-Cahill,4789,,,
,State Representative,17,DEM,Meg Burton-Cahill,4789,True,,
Maricopa,State Representative,17,LBT,Mike Read,17,,True,
,State Representative,17,LBT,Mike Read,17,,True,
Maricopa,State Representative,17,REP,Laura Knaperek,7114,,,
,State Representative,17,REP,Laura Knaperek,7114,True,,
Maricopa,State Representative,17,REP,Mark Thompson,6328,,,
,State Representative,17,REP,Mark Thompson,6328,True,,
Maricopa,State Representative,18,DEM,Kevin Jackson,2333,,,
,State Representative,18,DEM,Kevin Jackson,2333,True,,
Maricopa,State Representative,18,REP,Mark Anderson,6941,,,
,State Representative,18,REP,Mark Anderson,6941,True,,
Maricopa,State Representative,18,REP,Colby Bower,1905,,,
,State Representative,18,REP,Colby Bower,1905,,,
Maricopa,State Representative,18,REP,Joe Brown,1470,,,
,State Representative,18,REP,Joe Brown,1470,,,
Maricopa,State Representative,18,REP,Cecilia E. Fleming,2401,,,
,State Representative,18,REP,Cecilia E. Fleming,2401,,,
Maricopa,State Representative,18,REP,Russell Pearce,7302,,,
,State Representative,18,REP,Russell Pearce,7302,True,,
Maricopa,State Representative,18,REP,JT Ready,662,,,
,State Representative,18,REP,JT Ready,662,,,
Maricopa,State Representative,19,REP,Chuck Gray,10870,,,
,State Representative,19,REP,Chuck Gray,10870,True,,
Maricopa,State Representative,19,REP,Gary Pierce,11186,,,
,State Representative,19,REP,Gary Pierce,11186,True,,
Maricopa,State Representative,20,DEM,Jim Torgeson,3715,,,
,State Representative,20,DEM,Jim Torgeson,3715,True,,
Maricopa,State Representative,20,LBT,Joel Beckwith,89,,,
,State Representative,20,LBT,Joel Beckwith,89,True,,
Maricopa,State Representative,20,REP,Jeff JD Dial,5229,,,
,State Representative,20,REP,Jeff JD Dial,5229,,,
Maricopa,State Representative,20,REP,John McComish,5529,,,
,State Representative,20,REP,John McComish,5529,,,
Maricopa,State Representative,20,REP,Anton Orlich,5533,,,
,State Representative,20,REP,Anton Orlich,5533,True,,
Maricopa,State Representative,20,REP,Bob Robson,6801,,,
,State Representative,20,REP,Bob Robson,6801,True,,
Maricopa,State Representative,20,REP,Linda Wegener,4156,,,
,State Representative,20,REP,Linda Wegener,4156,,,
Maricopa,State Representative,21,REP,Warde V. Nichols,7489,,,
,State Representative,21,REP,Warde V. Nichols,7489,True,,
Maricopa,State Representative,21,REP,Gretchen Wolfe,5882,,,
,State Representative,21,REP,Gretchen Wolfe,5882,,,
Maricopa,State Representative,21,REP,Steve Yarbrough,10579,,,
,State Representative,21,REP,Steve Yarbrough,10579,True,,
Maricopa,State Representative,22,LBT,Wade Reynolds,61,,,
Pinal,State Representative,22,LBT,Wade Reynolds,11,,,
,State Representative,22,LBT,Wade Reynolds,72,True,,
Maricopa,State Representative,22,REP,Andy Biggs,10359,,,
Pinal,State Representative,22,REP,Andy Biggs,843,,,
,State Representative,22,REP,Andy Biggs,11202,True,,
Maricopa,State Representative,22,REP,Eddie Farnsworth,11235,,,
Pinal,State Representative,22,REP,Eddie Farnsworth,922,,,
,State Representative,22,REP,Eddie Farnsworth,12157,True,,
Gila,State Representative,23,DEM,Ernest Bustamante,194,,,
Maricopa,State Representative,23,DEM,Ernest Bustamante,213,,,
Pinal,State Representative,23,DEM,Ernest Bustamante,4159,,,
,State Representative,23,DEM,Ernest Bustamante,4566,,,
Gila,State Representative,23,DEM,Cheryl Chase,87,,,
Maricopa,State Representative,23,DEM,Cheryl Chase,214,,,
Pinal,State Representative,23,DEM,Cheryl Chase,4566,,,
,State Representative,23,DEM,Cheryl Chase,4867,True,,
Gila,State Representative,23,DEM,Pete Rios,190,,,
Maricopa,State Representative,23,DEM,Pete Rios,356,,,
Pinal,State Representative,23,DEM,Pete Rios,4574,,,
,State Representative,23,DEM,Pete Rios,5120,True,,
Gila,State Representative,23,LBT,Steve Flynn,1,,,
Maricopa,State Representative,23,LBT,Steve Flynn,9,,,
Pinal,State Representative,23,LBT,Steve Flynn,72,,,
,State Representative,23,LBT,Steve Flynn,82,True,,
Gila,State Representative,23,REP,Frank Pratt,4,,,
Maricopa,State Representative,23,REP,Frank Pratt,286,,,
Pinal,State Representative,23,REP,Frank Pratt,3504,,,
,State Representative,23,REP,Frank Pratt,3794,True,,
La Paz,State Representative,24,DEM,Amanda Aguirre,244,,,
Yuma,State Representative,24,DEM,Amanda Aguirre,4290,,,
,State Representative,24,DEM,Amanda Aguirre,4534,True,,
La Paz,State Representative,24,DEM,"Fernando ""Fernie"" Quiroz",107,,,
Yuma,State Representative,24,DEM,"Fernando ""Fernie"" Quiroz",2249,,,
,State Representative,24,DEM,"Fernando ""Fernie"" Quiroz",2356,,,
La Paz,State Representative,24,DEM,Sherry Smith,209,,,
Yuma,State Representative,24,DEM,Sherry Smith,1913,,,
,State Representative,24,DEM,Sherry Smith,2122,,,
La Paz,State Representative,24,DEM,Wm. Michael Smith,177,,,
Yuma,State Representative,24,DEM,Wm. Michael Smith,3269,,,
,State Representative,24,DEM,Wm. Michael Smith,3446,True,,
La Paz,State Representative,24,LBT,Edmund L. Sheldon III,0,,True,
Yuma,State Representative,24,LBT,Edmund L. Sheldon III,8,,True,
,State Representative,24,LBT,Edmund L. Sheldon III,8,,True,
La Paz,State Representative,24,REP,Russ Jones,458,,,
Yuma,State Representative,24,REP,Russ Jones,5495,,,
,State Representative,24,REP,Russ Jones,5953,True,,
Cochise,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",3865,,,
Maricopa,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",103,,,
Pima,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",1216,,,
Pinal,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",63,,,
Santa Cruz,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",2215,,,
,State Representative,25,DEM,"Manuel V. ""Manny"" Alvarez",7462,True,,
Cochise,State Representative,25,DEM,Louis L. Johnson,1367,,,
Maricopa,State Representative,25,DEM,Louis L. Johnson,117,,,
Pima,State Representative,25,DEM,Louis L. Johnson,972,,,
Pinal,State Representative,25,DEM,Louis L. Johnson,94,,,
Santa Cruz,State Representative,25,DEM,Louis L. Johnson,417,,,
,State Representative,25,DEM,Louis L. Johnson,2967,,,
Cochise,State Representative,25,DEM,Monica Perez,2235,,,
Maricopa,State Representative,25,DEM,Monica Perez,75,,,
Pima,State Representative,25,DEM,Monica Perez,1073,,,
Pinal,State Representative,25,DEM,Monica Perez,57,,,
Santa Cruz,State Representative,25,DEM,Monica Perez,1216,,,
,State Representative,25,DEM,Monica Perez,4656,True,,
Cochise,State Representative,25,DEM,Lori Tapia,1351,,,Withdrew
Maricopa,State Representative,25,DEM,Lori Tapia,59,,,Withdrew
Pima,State Representative,25,DEM,Lori Tapia,749,,,Withdrew
Pinal,State Representative,25,DEM,Lori Tapia,69,,,Withdrew
Santa Cruz,State Representative,25,DEM,Lori Tapia,665,,,Withdrew
,State Representative,25,DEM,Lori Tapia,2893,,,Withdrew
Cochise,State Representative,25,REP,Mary Ann Black,2835,,,
Maricopa,State Representative,25,REP,Mary Ann Black,96,,,
Pima,State Representative,25,REP,Mary Ann Black,994,,,
Pinal,State Representative,25,REP,Mary Ann Black,68,,,
Santa Cruz,State Representative,25,REP,Mary Ann Black,279,,,
,State Representative,25,REP,Mary Ann Black,4272,,,
Cochise,State Representative,25,REP,Jennifer J. Burns,3067,,,
Maricopa,State Representative,25,REP,Jennifer J. Burns,141,,,
Pima,State Representative,25,REP,Jennifer J. Burns,1770,,,
Pinal,State Representative,25,REP,Jennifer J. Burns,104,,,
Santa Cruz,State Representative,25,REP,Jennifer J. Burns,402,,,
,State Representative,25,REP,Jennifer J. Burns,5484,True,,
Cochise,State Representative,25,REP,David Stevens,3054,,,
Maricopa,State Representative,25,REP,David Stevens,144,,,
Pima,State Representative,25,REP,David Stevens,1262,,,
Pinal,State Representative,25,REP,David Stevens,91,,,
Santa Cruz,State Representative,25,REP,David Stevens,313,,,
,State Representative,25,REP,David Stevens,4864,True,,
Pima,State Representative,26,DEM,Martin Drozdoff,4589,,,
Pinal,State Representative,26,DEM,Martin Drozdoff,327,,,
,State Representative,26,DEM,Martin Drozdoff,4916,True,,
Pima,State Representative,26,DEM,Amanda Simpson,6089,,,
Pinal,State Representative,26,DEM,Amanda Simpson,514,,,
,State Representative,26,DEM,Amanda Simpson,6603,True,,
Pima,State Representative,26,REP,Pete Hershberger,12381,,,
Pinal,State Representative,26,REP,Pete Hershberger,1300,,,
,State Representative,26,REP,Pete Hershberger,13681,True,,
Pima,State Representative,26,REP,Steve Huffman,11155,,,
Pinal,State Representative,26,REP,Steve Huffman,1093,,,
,State Representative,26,REP,Steve Huffman,12248,True,,
Pima,State Representative,27,DEM,Olivia Cajero Bedford,5968,,,
,State Representative,27,DEM,Olivia Cajero Bedford,5968,True,,
Pima,State Representative,27,DEM,Phil Lopes,4784,,,
,State Representative,27,DEM,Phil Lopes,4784,True,,
Pima,State Representative,28,DEM,Dave Bradley,6250,,,
,State Representative,28,DEM,Dave Bradley,6250,True,,
Pima,State Representative,28,DEM,Ted Downing,7808,,,
,State Representative,28,DEM,Ted Downing,7808,True,,
Pima,State Representative,28,DEM,Dan Lawrence,2923,,,
,State Representative,28,DEM,Dan Lawrence,2923,,,
Pima,State Representative,28,LBT,Daniel Hickman,126,,,
,State Representative,28,LBT,Daniel Hickman,126,True,,
Pima,State Representative,28,REP,"Richard ""Dick"" Dale",5958,,,
,State Representative,28,REP,"Richard ""Dick"" Dale",5958,True,,
Pima,State Representative,28,REP,Bill Phillips,6935,,,
,State Representative,28,REP,Bill Phillips,6935,True,,
Pima,State Representative,29,DEM,Linda Lopez,5085,,,
,State Representative,29,DEM,Linda Lopez,5085,True,,
Pima,State Representative,29,DEM,Tom Prezelski,3401,,,
,State Representative,29,DEM,Tom Prezelski,3401,True,,
Cochise,State Representative,30,DEM,Esther Sharif,1534,,,
Pima,State Representative,30,DEM,Esther Sharif,5985,,,
Santa Cruz,State Representative,30,DEM,Esther Sharif,411,,,
,State Representative,30,DEM,Esther Sharif,7930,True,,
Cochise,State Representative,30,REP,David Gowan,2014,,,
Pima,State Representative,30,REP,David Gowan,6129,,,
Santa Cruz,State Representative,30,REP,David Gowan,183,,,
,State Representative,30,REP,David Gowan,8326,,,
Cochise,State Representative,30,REP,Marian A McClure,1831,,,
Pima,State Representative,30,REP,Marian A McClure,8141,,,
Santa Cruz,State Representative,30,REP,Marian A McClure,236,,,
,State Representative,30,REP,Marian A McClure,10208,True,,
Cochise,State Representative,30,REP,Jonathan Paton,1720,,,
Pima,State Representative,30,REP,Jonathan Paton,8915,,,
Santa Cruz,State Representative,30,REP,Jonathan Paton,176,,,
,State Representative,30,REP,Jonathan Paton,10811,True,,
Cochise,State Representative,30,REP,Douglas Sposito,1003,,,
Pima,State Representative,30,REP,Douglas Sposito,3857,,,
Santa Cruz,State Representative,30,REP,Douglas Sposito,231,,,
,State Representative,30,REP,Douglas Sposito,5091,,,
Apache,Corporation Commissioner,,LBT,Rick Fowlkes,1,,True,
Cochise,Corporation Commissioner,,LBT,Rick Fowlkes,2,,True,
Coconino,Corporation Commissioner,,LBT,Rick Fowlkes,7,,True,
Gila,Corporation Commissioner,,LBT,Rick Fowlkes,2,,True,
Graham,Corporation Commissioner,,LBT,Rick Fowlkes,1,,True,
Greenlee,Corporation Commissioner,,LBT,Rick Fowlkes,0,,True,
La Paz,Corporation Commissioner,,LBT,Rick Fowlkes,0,,True,
Maricopa,Corporation Commissioner,,LBT,Rick Fowlkes,100,,True,
Mohave,Corporation Commissioner,,LBT,Rick Fowlkes,4,,True,
Navajo,Corporation Commissioner,,LBT,Rick Fowlkes,5,,True,
Pima,Corporation Commissioner,,LBT,Rick Fowlkes,33,,True,
Pinal,Corporation Commissioner,,LBT,Rick Fowlkes,0,,True,
Santa Cruz,Corporation Commissioner,,LBT,Rick Fowlkes,0,,True,
Yavapai,Corporation Commissioner,,LBT,Rick Fowlkes,23,,True,
Yuma,Corporation Commissioner,,LBT,Rick Fowlkes,1,,True,
,Corporation Commissioner,,LBT,Rick Fowlkes,179,,True,
Apache,Corporation Commissioner,,LBT,Zelig Hess,1,,True,
Cochise,Corporation Commissioner,,LBT,Zelig Hess,2,,True,
Coconino,Corporation Commissioner,,LBT,Zelig Hess,2,,True,
Gila,Corporation Commissioner,,LBT,Zelig Hess,1,,True,
Graham,Corporation Commissioner,,LBT,Zelig Hess,0,,True,
Greenlee,Corporation Commissioner,,LBT,Zelig Hess,0,,True,
La Paz,Corporation Commissioner,,LBT,Zelig Hess,0,,True,
Maricopa,Corporation Commissioner,,LBT,Zelig Hess,22,,True,
Mohave,Corporation Commissioner,,LBT,Zelig Hess,5,,True,
Navajo,Corporation Commissioner,,LBT,Zelig Hess,0,,True,
Pima,Corporation Commissioner,,LBT,Zelig Hess,10,,True,
Pinal,Corporation Commissioner,,LBT,Zelig Hess,0,,True,
Santa Cruz,Corporation Commissioner,,LBT,Zelig Hess,1,,True,
Yavapai,Corporation Commissioner,,LBT,Zelig Hess,2,,True,
Yuma,Corporation Commissioner,,LBT,Zelig Hess,1,,True,
,Corporation Commissioner,,LBT,Zelig Hess,47,,True,
Apache,Corporation Commissioner,,REP,Kris Mayes,985,,,
Cochise,Corporation Commissioner,,REP,Kris Mayes,4639,,,
Coconino,Corporation Commissioner,,REP,Kris Mayes,2081,,,
Gila,Corporation Commissioner,,REP,Kris Mayes,2037,,,
Graham,Corporation Commissioner,,REP,Kris Mayes,997,,,
Greenlee,Corporation Commissioner,,REP,Kris Mayes,182,,,
La Paz,Corporation Commissioner,,REP,Kris Mayes,701,,,
Maricopa,Corporation Commissioner,,REP,Kris Mayes,114813,,,
Mohave,Corporation Commissioner,,REP,Kris Mayes,7928,,,
Navajo,Corporation Commissioner,,REP,Kris Mayes,2386,,,
Pima,Corporation Commissioner,,REP,Kris Mayes,28417,,,
Pinal,Corporation Commissioner,,REP,Kris Mayes,3934,,,
Santa Cruz,Corporation Commissioner,,REP,Kris Mayes,632,,,
Yavapai,Corporation Commissioner,,REP,Kris Mayes,12631,,,
Yuma,Corporation Commissioner,,REP,Kris Mayes,3630,,,
,Corporation Commissioner,,REP,Kris Mayes,185993,True,,
Apache,Corporation Commissioner,,REP,Carl Seel,544,,,
Cochise,Corporation Commissioner,,REP,Carl Seel,3585,,,
Coconino,Corporation Commissioner,,REP,Carl Seel,1306,,,
Gila,Corporation Commissioner,,REP,Carl Seel,960,,,
Graham,Corporation Commissioner,,REP,Carl Seel,675,,,
Greenlee,Corporation Commissioner,,REP,Carl Seel,97,,,
La Paz,Corporation Commissioner,,REP,Carl Seel,392,,,
Maricopa,Corporation Commissioner,,REP,Carl Seel,67354,,,
Mohave,Corporation Commissioner,,REP,Carl Seel,4956,,,
Navajo,Corporation Commissioner,,REP,Carl Seel,1386,,,
Pima,Corporation Commissioner,,REP,Carl Seel,16040,,,
Pinal,Corporation Commissioner,,REP,Carl Seel,2274,,,
Santa Cruz,Corporation Commissioner,,REP,Carl Seel,392,,,
Yavapai,Corporation Commissioner,,REP,Carl Seel,5535,,,
Yuma,Corporation Commissioner,,REP,Carl Seel,2001,,,
,Corporation Commissioner,,REP,Carl Seel,107497,,,
Apache,Corporation Commissioner,,DEM,Scott Clark,5811,,,Withdrew
Cochise,Corporation Commissioner,,DEM,Scott Clark,4513,,,Withdrew
Coconino,Corporation Commissioner,,DEM,Scott Clark,4699,,,Withdrew
Gila,Corporation Commissioner,,DEM,Scott Clark,3145,,,Withdrew
Graham,Corporation Commissioner,,DEM,Scott Clark,1930,,,Withdrew
Greenlee,Corporation Commissioner,,DEM,Scott Clark,895,,,Withdrew
La Paz,Corporation Commissioner,,DEM,Scott Clark,495,,,Withdrew
Maricopa,Corporation Commissioner,,DEM,Scott Clark,59665,,,Withdrew
Mohave,Corporation Commissioner,,DEM,Scott Clark,3604,,,Withdrew
Navajo,Corporation Commissioner,,DEM,Scott Clark,4151,,,Withdrew
Pima,Corporation Commissioner,,DEM,Scott Clark,26842,,,Withdrew
Pinal,Corporation Commissioner,,DEM,Scott Clark,7007,,,Withdrew
Santa Cruz,Corporation Commissioner,,DEM,Scott Clark,1967,,,Withdrew
Yavapai,Corporation Commissioner,,DEM,Scott Clark,4907,,,Withdrew
Yuma,Corporation Commissioner,,DEM,Scott Clark,4680,,,Withdrew
,Corporation Commissioner,,DEM,Scott Clark,134311,,,Withdrew
Apache,Corporation Commissioner,,DEM,Mark Manoil,3040,,,
Cochise,Corporation Commissioner,,DEM,Mark Manoil,3782,,,
Coconino,Corporation Commissioner,,DEM,Mark Manoil,3915,,,
Gila,Corporation Commissioner,,DEM,Mark Manoil,2278,,,
Graham,Corporation Commissioner,,DEM,Mark Manoil,1370,,,
Greenlee,Corporation Commissioner,,DEM,Mark Manoil,653,,,
La Paz,Corporation Commissioner,,DEM,Mark Manoil,325,,,
Maricopa,Corporation Commissioner,,DEM,Mark Manoil,49999,,,
Mohave,Corporation Commissioner,,DEM,Mark Manoil,2408,,,
Navajo,Corporation Commissioner,,DEM,Mark Manoil,2437,,,
Pima,Corporation Commissioner,,DEM,Mark Manoil,23165,,,
Pinal,Corporation Commissioner,,DEM,Mark Manoil,4735,,,
Santa Cruz,Corporation Commissioner,,DEM,Mark Manoil,1291,,,
Yavapai,Corporation Commissioner,,DEM,Mark Manoil,4606,,,
Yuma,Corporation Commissioner,,DEM,Mark Manoil,3606,,,
,Corporation Commissioner,,DEM,Mark Manoil,107610,True,,
Apache,Corporation Commissioner,,DEM,Nina Trasoff,3603,,,
Cochise,Corporation Commissioner,,DEM,Nina Trasoff,4890,,,
Coconino,Corporation Commissioner,,DEM,Nina Trasoff,4607,,,
Gila,Corporation Commissioner,,DEM,Nina Trasoff,2791,,,
Graham,Corporation Commissioner,,DEM,Nina Trasoff,1672,,,
Greenlee,Corporation Commissioner,,DEM,Nina Trasoff,799,,,
La Paz,Corporation Commissioner,,DEM,Nina Trasoff,391,,,
Maricopa,Corporation Commissioner,,DEM,Nina Trasoff,59533,,,
Mohave,Corporation Commissioner,,DEM,Nina Trasoff,3103,,,
Navajo,Corporation Commissioner,,DEM,Nina Trasoff,2827,,,
Pima,Corporation Commissioner,,DEM,Nina Trasoff,31529,,,
Pinal,Corporation Commissioner,,DEM,Nina Trasoff,5777,,,
Santa Cruz,Corporation Commissioner,,DEM,Nina Trasoff,1893,,,
Yavapai,Corporation Commissioner,,DEM,Nina Trasoff,5257,,,
Yuma,Corporation Commissioner,,DEM,Nina Trasoff,3959,,,
,Corporation Commissioner,,DEM,Nina Trasoff,132631,True,,
Apache,Corporation Commissioner,,REP,Mike Gleason,926,,,
Cochise,Corporation Commissioner,,REP,Mike Gleason,6308,,,
Coconino,Corporation Commissioner,,REP,Mike Gleason,2345,,,
Gila,Corporation Commissioner,,REP,Mike Gleason,2166,,,
Graham,Corporation Commissioner,,REP,Mike Gleason,1291,,,
Greenlee,Corporation Commissioner,,REP,Mike Gleason,177,,,
La Paz,Corporation Commissioner,,REP,Mike Gleason,699,,,
Maricopa,Corporation Commissioner,,REP,Mike Gleason,129783,,,
Mohave,Corporation Commissioner,,REP,Mike Gleason,8874,,,
Navajo,Corporation Commissioner,,REP,Mike Gleason,2743,,,
Pima,Corporation Commissioner,,REP,Mike Gleason,34768,,,
Pinal,Corporation Commissioner,,REP,Mike Gleason,4446,,,
Santa Cruz,Corporation Commissioner,,REP,Mike Gleason,725,,,
Yavapai,Corporation Commissioner,,REP,Mike Gleason,13354,,,
Yuma,Corporation Commissioner,,REP,Mike Gleason,4244,,,
,Corporation Commissioner,,REP,Mike Gleason,212849,True,,
Apache,Corporation Commissioner,,REP,Jeff Hatch-Miller,1016,,,
Cochise,Corporation Commissioner,,REP,Jeff Hatch-Miller,6082,,,
Coconino,Corporation Commissioner,,REP,Jeff Hatch-Miller,2504,,,
Gila,Corporation Commissioner,,REP,Jeff Hatch-Miller,2340,,,
Graham,Corporation Commissioner,,REP,Jeff Hatch-Miller,1338,,,
Greenlee,Corporation Commissioner,,REP,Jeff Hatch-Miller,198,,,
La Paz,Corporation Commissioner,,REP,Jeff Hatch-Miller,598,,,
Maricopa,Corporation Commissioner,,REP,Jeff Hatch-Miller,137444,,,
Mohave,Corporation Commissioner,,REP,Jeff Hatch-Miller,8271,,,
Navajo,Corporation Commissioner,,REP,Jeff Hatch-Miller,3062,,,
Pima,Corporation Commissioner,,REP,Jeff Hatch-Miller,35743,,,
Pinal,Corporation Commissioner,,REP,Jeff Hatch-Miller,4793,,,
Santa Cruz,Corporation Commissioner,,REP,Jeff Hatch-Miller,694,,,
Yavapai,Corporation Commissioner,,REP,Jeff Hatch-Miller,14121,,,
Yuma,Corporation Commissioner,,REP,Jeff Hatch-Miller,4089,,,
,Corporation Commissioner,,REP,Jeff Hatch-Miller,222293,True,,
Apache,Corporation Commissioner,,REP,Bill Mundell,879,,,
Cochise,Corporation Commissioner,,REP,Bill Mundell,5635,,,
Coconino,Corporation Commissioner,,REP,Bill Mundell,2306,,,
Gila,Corporation Commissioner,,REP,Bill Mundell,2277,,,
Graham,Corporation Commissioner,,REP,Bill Mundell,1215,,,
Greenlee,Corporation Commissioner,,REP,Bill Mundell,166,,,
La Paz,Corporation Commissioner,,REP,Bill Mundell,614,,,
Maricopa,Corporation Commissioner,,REP,Bill Mundell,129262,,,
Mohave,Corporation Commissioner,,REP,Bill Mundell,8162,,,
Navajo,Corporation Commissioner,,REP,Bill Mundell,2742,,,
Pima,Corporation Commissioner,,REP,Bill Mundell,33128,,,
Pinal,Corporation Commissioner,,REP,Bill Mundell,4476,,,
Santa Cruz,Corporation Commissioner,,REP,Bill Mundell,636,,,
Yavapai,Corporation Commissioner,,REP,Bill Mundell,13372,,,
Yuma,Corporation Commissioner,,REP,Bill Mundell,3950,,,
,Corporation Commissioner,,REP,Bill Mundell,208820,True,,
